ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1483820983257050568!,lush-impartial-bumblebee,0.000000,0.710217,-1.364609,0.000000,-1.364609,0.000000,0.000000,0.000000,0.000000,-30.424745,-118.212814,112.372173
1483820983257050568!,lush-impartial-bumblebee,0.010000,0.712662,-1.359813,0.000000,-1.359813,0.489010,0.959268,0.000000,0.959268,-26.937896,-104.137435,99.393943
1483820983257050568!,lush-impartial-bumblebee,0.020000,0.719686,-1.346036,0.000000,-1.346036,0.914767,1.794456,0.000000,1.794456,-23.816748,-91.538280,87.776868
1483820983257050568!,lush-impartial-bumblebee,0.030000,0.730692,-1.324445,0.000000,-1.324445,1.283906,2.518577,0.000000,2.518577,-21.024935,-80.268558,77.385600
1483820983257050568!,lush-impartial-bumblebee,0.040000,0.745150,-1.296085,0.000000,-1.296085,1.602400,3.143351,0.000000,3.143351,-18.529678,-70.195943,68.098126
1483820983257050568!,lush-impartial-bumblebee,0.050000,0.762579,-1.261894,0.000000,-1.261894,1.875628,3.679331,0.000000,3.679331,-16.301417,-61.201111,59.804425
1483820983257050568!,lush-impartial-bumblebee,0.060000,0.782554,-1.222711,0.000000,-1.222711,2.108436,4.136018,0.000000,4.136018,-14.313499,-53.176471,52.405291
1483820983257050568!,lush-impartial-bumblebee,0.070000,0.804689,-1.179289,0.000000,-1.179289,2.305181,4.521965,0.000000,4.521965,-12.541893,-46.025023,45.811284
1483820983257050568!,lush-impartial-bumblebee,0.080000,0.828644,-1.132299,0.000000,-1.132299,2.469789,4.844869,0.000000,4.844869,-10.964939,-39.659323,39.941780
1483820983257050568!,lush-impartial-bumblebee,0.090000,0.854094,-1.082373,0.000000,-1.082373,2.605791,5.111656,0.000000,5.111656,-9.563378,-34.001637,34.725099
1483820983257050568!,lush-impartial-bumblebee,0.100000,0.880766,-1.030053,0.000000,-1.030053,2.716367,5.328569,0.000000,5.328569,-8.319618,-28.980946,30.095762
1483820983257050568!,lush-impartial-bumblebee,0.110000,0.908415,-0.975814,0.000000,-0.975814,2.804382,5.501223,0.000000,5.501223,-7.217717,-24.532895,25.994428
1483820983257050568!,lush-impartial-bumblebee,0.120000,0.936831,-0.920073,0.000000,-0.920073,2.872407,5.634665,0.000000,5.634665,-6.243250,-20.599263,22.367415
1483820983257050568!,lush-impartial-bumblebee,0.130000,0.965826,-0.863194,0.000000,-0.863194,2.922755,5.733430,0.000000,5.733430,-5.383182,-17.127421,19.166197
1483820983257050568!,lush-impartial-bumblebee,0.140000,0.995238,-0.805498,0.000000,-0.805498,2.957501,5.801590,0.000000,5.801590,-4.625743,-14.069862,16.346969
1483820983257050568!,lush-impartial-bumblebee,0.150000,1.024923,-0.747267,0.000000,-0.747267,2.978507,5.842796,0.000000,5.842796,-3.960323,-11.383760,13.870244
1483820983257050568!,lush-impartial-bumblebee,0.160000,1.054754,-0.688749,0.000000,-0.688749,2.987442,5.860324,0.000000,5.860324,-3.377371,-9.030553,11.700465
1483820983257050568!,lush-impartial-bumblebee,0.170000,1.084620,-0.630162,0.000000,-0.630162,2.985802,5.857106,0.000000,5.857106,-2.868289,-6.975542,9.805638
1483820983257050568!,lush-impartial-bumblebee,0.180000,1.114423,-0.571699,0.000000,-0.571699,2.974927,5.835773,0.000000,5.835773,-2.425347,-5.187515,8.156985
