ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1262249706122919812!,rebel-wine-beetle,0.000000,0.097082,-2.420335,-0.732012,-1.861225,0.000000,0.000000,0.000000,0.000000,-75.336204,187.202135,331.915964,62.287202
1262249706122919812!,rebel-wine-beetle,0.010000,0.090648,-2.416682,-0.739035,-1.858447,-1.286351,0.728881,-1.401721,0.557412,-129.579313,-1.374941,153.965798,102.449556
1262249706122919812!,rebel-wine-beetle,0.020000,0.076078,-2.405416,-0.756447,-1.851429,-1.627294,1.523974,-2.076766,0.848514,-136.721367,-37.397230,116.103970,107.575457
1262249706122919812!,rebel-wine-beetle,0.030000,0.059027,-2.386266,-0.779722,-1.841747,-1.783655,2.305135,-2.572982,1.089297,-136.012032,-45.472348,104.839700,106.897524
1262249706122919812!,rebel-wine-beetle,0.040000,0.040607,-2.359385,-0.807588,-1.829700,-1.901578,3.065656,-2.991482,1.320372,-134.465241,-49.068423,98.344008,105.622239
1262249706122919812!,rebel-wine-beetle,0.050000,0.021061,-2.324954,-0.839348,-1.815350,-2.009047,3.808559,-3.347954,1.547965,-132.836688,-52.163861,92.395551,104.289552
1262249706122919812!,rebel-wine-beetle,0.060000,0.000465,-2.283139,-0.874381,-1.798738,-2.112085,4.534497,-3.642441,1.770621,-130.797921,-55.219947,86.004805,102.633044
1262249706122919812!,rebel-wine-beetle,0.070000,-0.021145,-2.234120,-0.912051,-1.779933,-2.212404,5.240089,-3.872277,1.984184,-127.885930,-58.096429,78.796123,100.288605
1262249706122919812!,rebel-wine-beetle,0.080000,-0.043739,-2.178133,-0.951691,-1.759058,-2.310635,5.918254,-4.034736,2.182885,-123.687114,-60.574256,70.554844,96.932340
1262249706122919812!,rebel-wine-beetle,0.090000,-0.067289,-2.115500,-0.992604,-1.736300,-2.406985,6.559001,-4.127847,2.359797,-117.894399,-62.458320,61.163467,92.324244
1262249706122919812!,rebel-wine-beetle,0.100000,-0.091763,-2.046660,-1.034076,-1.711925,-2.501473,7.150454,-4.150850,2.507291,-110.344030,-63.609277,50.604843,86.336844
1262249706122919812!,rebel-wine-beetle,0.110000,-0.117125,-1.972180,-1.075385,-1.686282,-2.594115,7.680013,-4.104505,2.617548,-101.042220,-63.962011,38.970396,78.975994
1262249706122919812!,rebel-wine-beetle,0.120000,-0.143336,-1.892768,-1.115821,-1.659802,-2.685146,8.135570,-3.991300,2.683198,-90.176040,-63.538543,26.456571,70.389309
1262249706122919812!,rebel-wine-beetle,0.130000,-0.170379,-1.809267,-1.154718,-1.632981,-2.775200,8.506532,-3.815456,2.697995,-78.102367,-62.449312,13.349893,60.857402
1262249706122919812!,rebel-wine-beetle,0.140000,-0.198241,-1.722591,-1.191464,-1.606367,-2.865384,8.784600,-3.582404,2.657118,-65.306347,-60.864570,0.013936,50.761453
1262249706122919812!,rebel-wine-beetle,0.150000,-0.227016,-1.633739,-1.225596,-1.580479,-2.957283,8.964041,-3.298941,2.558193,-52.356667,-59.007854,-13.156030,40.547933
1262249706122919812!,rebel-wine-beetle,0.160000,-0.256765,-1.543675,-1.256691,-1.555869,-3.052962,9.042371,-2.971965,2.400485,-39.817799,-57.079089,-25.739354,30.660320
1262249706122919812!,rebel-wine-beetle,0.170000,-0.287557,-1.453369,-1.284374,-1.533096,-3.155311,9.020181,-2.608653,2.185438,-28.192747,-55.257121,-37.362081,21.493794
1262249706122919812!,rebel-wine-beetle,0.180000,-0.319478,-1.363779,-1.308327,-1.512707,-3.267942,8.900513,-2.216134,1.916715,-17.871645,-53.668133,-47.718014,13.355036
1262249706122919812!,rebel-wine-beetle,0.190000,-0.352647,-1.275842,-1.328289,-1.495208,-3.394872,8.687956,-1.801234,1.600151,-9.101744,-52.355414,-56.565802,6.438943
1262249706122919812!,rebel-wine-beetle,0.200000,-0.387217,-1.190454,-1.344064,-1.481044,-3.540032,8.387735,-1.370404,1.243657,-1.980300,-51.256123,-63.707530,0.823334
1262249706122919812!,rebel-wine-beetle,0.210000,-0.423379,-1.108462,-1.355515,-1.470571,-3.706649,8.004997,-0.929915,0.857160,3.533533,-50.186694,-68.955607,-3.521431
1262249706122919812!,rebel-wine-beetle,0.220000,-0.461351,-1.030673,-1.362570,-1.464036,-3.896514,7.544461,-0.486294,0.452591,7.594859,-48.836148,-72.095489,-6.713502
1262249706122919812!,rebel-wine-beetle,0.230000,-0.501355,-0.957848,-1.365226,-1.461560,-4.109166,7.010608,-0.046936,0.043842,10.444781,-46.766931,-72.852781,-8.937198
1262249706122919812!,rebel-wine-beetle,0.240000,-0.543591,-0.890705,-1.363557,-1.463117,-4.341172,6.408369,0.379100,-0.353303,12.383231,-43.427115,-70.876338,-10.421706
1262249706122919812!,rebel-wine-beetle,0.250000,-0.588224,-0.829894,-1.357757,-1.468502,-4.585513,5.744306,0.779801,-0.720993,13.744641,-38.174885,-65.740569,-11.422189
1262249706122919812!,rebel-wine-beetle,0.260000,-0.635312,-0.775996,-1.348139,-1.477336,-4.831265,5.028801,1.140309,-1.040587,14.879198,-30.327688,-56.986305,-12.205681
1262249706122919812!,rebel-wine-beetle,0.270000,-0.684783,-0.729464,-1.335182,-1.489057,-5.064127,4.277849,1.442214,-1.293179,16.135143,-19.246464,-44.208108,-13.038307
1262249706122919812!,rebel-wine-beetle,0.280000,-0.736386,-0.690571,-1.319556,-1.502921,-5.267623,3.515094,1.663969,-1.460955,17.841272,-4.459726,-27.193234,-14.173242
1262249706122919812!,rebel-wine-beetle,0.290000,-0.789524,-0.659416,-1.302144,-1.518032,-5.425392,2.774572,1.781576,-1.528209,20.297764,14.124920,-6.183335,-15.846525
1262249706122919812!,rebel-wine-beetle,0.300000,-0.843906,-0.635324,-1.284385,-1.533087,-5.522129,2.092385,1.777381,-1.489049,23.612056,36.237255,18.344055,-18.147030
1262249706122919812!,rebel-wine-beetle,0.310000,-0.899070,-0.617423,-1.267494,-1.547081,-5.549108,1.506786,1.636798,-1.340998,27.871555,61.108175,45.292230,-21.155023
1262249706122919812!,rebel-wine-beetle,0.320000,-0.954325,-0.604666,-1.252637,-1.559134,-5.503968,1.056840,1.351435,-1.085768,33.094415,87.357052,72.859247,-24.904861
1262249706122919812!,rebel-wine-beetle,0.330000,-1.008820,-0.595577,-1.241296,-1.568179,-5.390092,0.777301,0.924957,-0.732152,39.110773,112.982614,98.668898,-29.291218
1262249706122919812!,rebel-wine-beetle,0.340000,-1.061877,-0.588359,-1.234808,-1.573293,-5.215371,0.686713,0.375826,-0.294969,45.594766,135.821788,120.323851,-34.087747
1262249706122919812!,rebel-wine-beetle,0.350000,-1.112928,-0.581114,-1.234255,-1.573726,-4.989435,0.784939,-0.264444,0.207400,52.106380,153.894521,135.799945,-38.975180
1262249706122919812!,rebel-wine-beetle,0.360000,-1.161496,-0.572027,-1.240370,-1.568911,-4.720851,1.052900,-0.954900,0.754937,58.142535,165.779636,143.869415,-43.576280
1262249706122919812!,rebel-wine-beetle,0.370000,-1.207190,-0.559567,-1.253429,-1.558498,-4.415771,1.455858,-1.651072,1.327883,63.223294,170.885469,144.346219,-47.520093
