ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1276928625047829343!,rebel-devious-beetle,0.000000,1.757976,-0.986013,1.056171,-1.698382,0.000000,0.000000,0.000000,0.000000,-1258.797783,-87.407473
1276928625047829343!,rebel-devious-beetle,0.010000,1.748548,-0.998508,1.042585,-1.706756,-1.888707,-2.493722,-2.722226,-1.662892,-592.341247,-1.735848
1276928625047829343!,rebel-devious-beetle,0.020000,1.723755,-1.028502,1.008345,-1.727206,-3.072673,-3.495770,-4.131284,-2.411848,-277.627925,37.038690
1276928625047829343!,rebel-devious-beetle,0.030000,1.688885,-1.064966,0.963069,-1.752854,-3.901010,-3.786280,-4.924934,-2.705901,-129.394018,51.881911
1276928625047829343!,rebel-devious-beetle,0.040000,1.646730,-1.102677,0.911325,-1.780305,-4.523721,-3.748561,-5.420879,-2.774909,-58.708395,55.419502
1276928625047829343!,rebel-devious-beetle,0.050000,1.598995,-1.139262,0.855368,-1.807857,-5.012605,-3.564597,-5.765073,-2.727684,-23.700445,53.897279
1276928625047829343!,rebel-devious-beetle,0.060000,1.546840,-1.173682,0.796385,-1.834604,-5.404319,-3.318985,-6.024251,-2.615072,-5.078794,50.222499
1276928625047829343!,rebel-devious-beetle,0.070000,1.491141,-1.205521,0.735076,-1.860017,-5.718564,-3.051009,-6.228787,-2.461606,5.896555,45.701877
1276928625047829343!,rebel-devious-beetle,0.080000,1.432623,-1.234650,0.671921,-1.883752,-5.966750,-2.779297,-6.392623,-2.280204,13.134130,40.914703
1276928625047829343!,rebel-devious-beetle,0.090000,1.371919,-1.261086,0.607299,-1.905567,-6.156293,-2.513123,-6.522465,-2.078693,18.364241,36.122757
1276928625047829343!,rebel-devious-beetle,0.100000,1.309603,-1.284915,0.541539,-1.925288,-6.292768,-2.257474,-6.621985,-1.862611,22.348582,31.453821
1276928625047829343!,rebel-devious-beetle,0.110000,1.246197,-1.306267,0.474939,-1.942790,-6.380986,-2.015307,-6.693730,-1.636364,25.428346,26.980505
1276928625047829343!,rebel-devious-beetle,0.120000,1.182169,-1.325293,0.407770,-1.957990,-6.425432,-1.788480,-6.739855,-1.403638,27.756556,22.750151
1276928625047829343!,rebel-devious-beetle,0.130000,1.117945,-1.342159,0.340281,-1.970840,-6.430536,-1.578207,-6.762482,-1.167597,29.415745,18.797552
1276928625047829343!,rebel-devious-beetle,0.140000,1.053901,-1.357041,0.272701,-1.981321,-6.400731,-1.385251,-6.763786,-0.930939,30.466342,15.148481
1276928625047829343!,rebel-devious-beetle,0.150000,0.990349,-1.370109,0.205222,-1.989443,-6.340430,-1.210086,-6.746044,-0.695891,30.975155,11.820979
1276928625047829343!,rebel-devious-beetle,0.160000,0.927560,-1.381536,0.138017,-1.995232,-6.253945,-1.052828,-6.711432,-0.464254,31.001739,8.823311
1276928625047829343!,rebel-devious-beetle,0.170000,0.865757,-1.391492,0.071238,-1.998731,-6.145455,-0.913334,-6.662026,-0.237446,30.610676,6.155773
1276928625047829343!,rebel-devious-beetle,0.180000,0.805129,-1.400145,0.005016,-1.999994,-6.018951,-0.791243,-6.599741,-0.016551,29.870972,3.811690
1276928625047829343!,rebel-devious-beetle,0.190000,0.745827,-1.407659,-0.060534,-1.999084,-5.878185,-0.686026,-6.526295,0.197621,28.854337,1.778711
1276928625047829343!,rebel-devious-beetle,0.200000,0.687969,-1.414195,-0.125309,-1.996071,-5.726624,-0.597023,-6.443174,0.404488,27.632991,0.040232
1276928625047829343!,rebel-devious-beetle,0.210000,0.631645,-1.419907,-0.189220,-1.991029,-5.567427,-0.523483,-6.351627,0.603636,26.277460,-1.423192
1276928625047829343!,rebel-devious-beetle,0.220000,0.576915,-1.424943,-0.252189,-1.984036,-5.403431,-0.464591,-6.252661,0.794771,24.854690,-2.632535
1276928625047829343!,rebel-devious-beetle,0.230000,0.523816,-1.429444,-0.314145,-1.975174,-5.237142,-0.419491,-6.147056,0.977670,23.426608,-3.609173
1276928625047829343!,rebel-devious-beetle,0.240000,0.472360,-1.433544,-0.375024,-1.964525,-5.070751,-0.387302,-6.035386,1.152143,22.049151,-4.373972
1276928625047829343!,rebel-devious-beetle,0.250000,0.422541,-1.437366,-0.434766,-1.952173,-4.906140,-0.367121,-5.918043,1.317999,20.771709,-4.946627
1276928625047829343!,rebel-devious-beetle,0.260000,0.374335,-1.441028,-0.493314,-1.938206,-4.744902,-0.358035,-5.795272,1.475019,19.636859,-5.345214
1276928625047829343!,rebel-devious-beetle,0.270000,0.327705,-1.444637,-0.550614,-1.922713,-4.588358,-0.359113,-5.667202,1.622938,18.680295,-5.585964
1276928625047829343!,rebel-devious-beetle,0.280000,0.282600,-1.448292,-0.606613,-1.905786,-4.437570,-0.369411,-5.533876,1.761436,17.930843,-5.683210
1276928625047829343!,rebel-devious-beetle,0.290000,0.238962,-1.452082,-0.661255,-1.887522,-4.293363,-0.387967,-5.395291,1.890132,17.410460,-5.649474
1276928625047829343!,rebel-devious-beetle,0.300000,0.196725,-1.456088,-0.714489,-1.868022,-4.156331,-0.413797,-5.251423,2.008585,17.134180,-5.495674
1276928625047829343!,rebel-devious-beetle,0.310000,0.155817,-1.460378,-0.766258,-1.847390,-4.026855,-0.445902,-5.102261,2.116308,17.109952,-5.231398
1276928625047829343!,rebel-devious-beetle,0.320000,0.116164,-1.465017,-0.816510,-1.825736,-3.905113,-0.483257,-4.947827,2.212779,17.339275,-4.865284
1276928625047829343!,rebel-devious-beetle,0.330000,0.077693,-1.470051,-0.865190,-1.803177,-3.791078,-0.524847,-4.788213,2.297452,17.813865,-4.405243
