ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
474730470602769571!,thoughtful-zippy-butterfly,0.000000,1.660480,1.997172,0.901050,0.146965,0.483369,-0.127884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,408.812390,300.794461,-134.221309,-366.561099
474730470602769571!,thoughtful-zippy-butterfly,0.010000,1.647180,2.001195,0.900759,0.145702,0.483046,-0.129100,-2.659728,0.795482,-0.058367,-0.250984,-0.064562,-0.241567,150.424333,146.113463,-79.770326,-253.632840
474730470602769571!,thoughtful-zippy-butterfly,0.020000,1.613805,2.009942,0.900054,0.141638,0.482060,-0.132735,-4.018246,0.943269,-0.083344,-0.559986,-0.133255,-0.483949,34.011279,75.755086,-54.925685,-200.924374
474730470602769571!,thoughtful-zippy-butterfly,0.030000,1.569789,2.018607,0.899156,0.134396,0.480362,-0.138754,-4.787921,0.781838,-0.097830,-0.887469,-0.207694,-0.719026,-17.257820,43.396104,-43.136401,-173.630626
474730470602769571!,thoughtful-zippy-butterfly,0.040000,1.519431,2.024923,0.898108,0.123882,0.477883,-0.147063,-5.284547,0.476850,-0.113979,-1.213062,-0.289522,-0.940802,-39.182939,27.964503,-37.035838,-157.103420
474730470602769571!,thoughtful-zippy-butterfly,0.050000,1.464765,2.027839,0.896858,0.110163,0.474542,-0.157511,-5.647911,0.105142,-0.138599,-1.526403,-0.380150,-1.145301,-48.012060,19.948714,-33.312047,-144.848247
474730470602769571!,thoughtful-zippy-butterfly,0.060000,1.406821,2.026869,0.895302,0.093388,0.470245,-0.169911,-5.938711,-0.297134,-0.175617,-1.821811,-0.480454,-1.329699,-51.031735,15.070587,-30.466007,-133.905713
474730470602769571!,thoughtful-zippy-butterfly,0.070000,1.346203,2.021798,0.893303,0.073752,0.464892,-0.184054,-6.181814,-0.711285,-0.227195,-2.095671,-0.590604,-1.491774,-51.483372,11.425303,-27.824041,-122.945162
474730470602769571!,thoughtful-zippy-butterfly,0.080000,1.283346,2.012563,0.890710,0.051482,0.458386,-0.199706,-6.386006,-1.125681,-0.294250,-2.345335,-0.710029,-1.629732,-50.800653,8.192489,-25.098407,-111.438412
474730470602769571!,thoughtful-zippy-butterfly,0.090000,1.218638,1.999213,0.887369,0.026838,0.450642,-0.216614,-6.553251,-1.531381,-0.376716,-2.568756,-0.837457,-1.742237,-49.621559,5.052253,-22.189125,-99.284972
474730470602769571!,thoughtful-zippy-butterfly,0.100000,1.152457,1.981899,0.883130,0.000116,0.441596,-0.234506,-6.683123,-1.920560,-0.473705,-2.764426,-0.971022,-1.828525,-48.241258,1.918393,-19.092782,-86.629462
474730470602769571!,thoughtful-zippy-butterfly,0.110000,1.085176,1.960823,0.877856,-0.028403,0.431198,-0.253117,-6.774779,-2.286115,-0.583762,-2.931353,-1.108491,-1.888368,-46.795152,-1.177097,-15.862147,-73.766916
474730470602769571!,thoughtful-zippy-butterfly,0.120000,1.017172,1.936251,0.871423,-0.058431,0.419420,-0.272189,-6.828163,-2.621747,-0.705001,-3.069158,-1.247426,-1.922173,-45.363090,-4.157490,-12.577042,-61.063799
474730470602769571!,thoughtful-zippy-butterfly,0.130000,0.948820,1.908506,0.863733,-0.089683,0.406258,-0.291469,-6.844432,-2.922233,-0.835275,-3.178116,-1.385372,-1.930975,-44.004478,-6.935770,-9.327840,-48.901468
474730470602769571!,thoughtful-zippy-butterfly,0.140000,0.880474,1.877955,0.854704,-0.121879,0.391734,-0.310716,-6.826023,-3.183691,-0.972337,-3.259124,-1.520023,-1.916365,-42.769953,-9.434611,-6.203273,-37.629744
474730470602769571!,thoughtful-zippy-butterfly,0.150000,0.812466,1.844997,0.844280,-0.154750,0.375889,-0.329708,-6.776481,-3.403723,-1.113992,-3.313639,-1.649357,-1.880377,-41.702868,-11.597564,-3.281394,-27.531925
474730470602769571!,thoughtful-zippy-butterfly,0.160000,0.745086,1.810049,0.832425,-0.188043,0.358784,-0.348244,-6.700157,-3.581428,-1.258213,-3.343556,-1.771723,-1.825343,-40.836907,-13.393651,-0.623640,-18.803634
474730470602769571!,thoughtful-zippy-butterfly,0.170000,0.678584,1.773531,0.819121,-0.221525,0.340494,-0.366147,-6.601855,-3.717281,-1.403216,-3.351075,-1.885868,-1.753737,-40.194165,-14.817791,1.728254,-11.544995
474730470602769571!,thoughtful-zippy-butterfly,0.180000,0.613163,1.735855,0.804370,-0.254984,0.321106,-0.383264,-6.486485,-3.812912,-1.547490,-3.338554,-1.990920,-1.668031,-39.783544,-15.887280,3.752415,-5.765664
474730470602769571!,thoughtful-zippy-butterfly,0.190000,0.548977,1.697410,0.788184,-0.288233,0.300713,-0.399464,-6.358748,-3.870841,-1.689810,-3.308381,-2.086340,-1.570581,-39.600200,-16.635804,5.444685,-1.399594
474730470602769571!,thoughtful-zippy-butterfly,0.200000,0.486136,1.658561,0.770589,-0.321107,0.279416,-0.414641,-6.222921,-3.894190,-1.829216,-3.262871,-2.171857,-1.463558,-39.626849,-17.107194,6.815245,1.675752
474730470602769571!,thoughtful-zippy-butterfly,0.210000,0.424713,1.619638,0.751618,-0.353464,0.257312,-0.428708,-6.082713,-3.886422,-1.964980,-3.204193,-2.247394,-1.348895,-39.836027,-17.349627,7.884708,3.619172
474730470602769571!,thoughtful-zippy-butterfly,0.220000,0.364744,1.580937,0.731312,-0.385183,0.234504,-0.441597,-5.941204,-3.851126,-2.096561,-3.134323,-2.312995,-1.228286,-40.192852,-17.410950,8.680326,4.607369
474730470602769571!,thoughtful-zippy-butterfly,0.230000,0.306238,1.542717,0.709714,-0.416162,0.211092,-0.453255,-5.800845,-3.791842,-2.223568,-3.055020,-2.368768,-1.103192,-40.657866,-17.335382,9.232734,4.820142
474730470602769571!,thoughtful-zippy-butterfly,0.240000,0.249182,1.505205,0.686874,-0.446314,0.187174,-0.463644,-5.663499,-3.711947,-2.345723,-2.967829,-2.414841,-0.974875,-41.189675,-17.161575,9.573456,4.429664
474730470602769571!,thoughtful-zippy-butterfly,0.250000,0.193548,1.468592,0.662841,-0.475569,0.162849,-0.472737,-5.530508,-3.614582,-2.462825,-2.874087,-2.451328,-0.844438,-41.747190,-16.921774,9.733156,3.593626
474730470602769571!,thoughtful-zippy-butterfly,0.260000,0.139214,1.433032,0.637665,-0.503859,0.138210,-0.480519,-5.402561,-3.502638,-2.574815,-2.774929,-2.478450,-0.712868,-42.290343,-16.639568,9.740393,2.447979
474730470602769571!,thoughtful-zippy-butterfly,0.270000,0.086105,1.398652,0.611394,-0.531133,0.113347,-0.486983,-5.280149,-3.378648,-2.681639,-2.671331,-2.496343,-0.581034,-42.784726,-16.334889,9.621548,1.111748
