ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1310165180715047963!,thoughtful-antique-butterfly,0.000000,1.410898,-0.725682,-0.579525,-0.530188,-0.498646,-0.036773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-121.710770,-339.037392,87.497856,212.039639,17.635262,-459.997435
1310165180715047963!,thoughtful-antique-butterfly,0.010000,1.411810,-0.704823,-0.580423,-0.528732,-0.498742,-0.035449,0.165234,4.167754,-0.177472,0.290491,-0.018780,0.264214,-56.721209,-160.990285,30.996960,101.986866,-3.032081,-227.155506
1310165180715047963!,thoughtful-antique-butterfly,0.020000,1.412925,-0.653492,-0.582946,-0.525048,-0.498965,-0.032151,0.038698,6.094013,-0.324775,0.446063,-0.025456,0.395064,-26.074521,-78.277151,5.508577,50.428820,-11.810436,-118.852320
1310165180715047963!,thoughtful-antique-butterfly,0.030000,1.412002,-0.588127,-0.586842,-0.520135,-0.499223,-0.027872,-0.233960,6.972858,-0.452903,0.536312,-0.025697,0.460272,-11.630854,-39.349992,-5.500253,25.965695,-14.874689,-67.177458
1310165180715047963!,thoughtful-antique-butterfly,0.040000,1.408057,-0.516474,-0.591942,-0.514487,-0.499466,-0.023113,-0.558072,7.351372,-0.564787,0.593140,-0.022727,0.491124,-4.816874,-20.636500,-9.941591,14.127958,-15.427995,-41.591946
1310165180715047963!,thoughtful-antique-butterfly,0.050000,1.400817,-0.442276,-0.598091,-0.508360,-0.499671,-0.018142,-0.888356,7.483668,-0.661838,0.631947,-0.018254,0.502736,-1.629570,-11.298144,-11.482633,8.229238,-14.974580,-28.131945
1310165180715047963!,thoughtful-antique-butterfly,0.060000,1.390327,-0.367405,-0.605146,-0.501897,-0.499828,-0.013115,-1.205390,7.489143,-0.745149,0.660488,-0.013192,0.502773,-0.204358,-6.336746,-11.795704,5.170765,-14.187729,-20.361515
1310165180715047963!,thoughtful-antique-butterfly,0.070000,1.376763,-0.292849,-0.612976,-0.495180,-0.499934,-0.008126,-1.501249,7.424769,-0.815680,0.682844,-0.008053,0.495399,0.330815,-3.445048,-11.634727,3.511493,-13.358682,-15.306956
1310165180715047963!,thoughtful-antique-butterfly,0.080000,1.360358,-0.219170,-0.621456,-0.488261,-0.499990,-0.003239,-1.772806,7.318506,-0.874318,0.701268,-0.003130,0.483091,0.389661,-1.558673,-11.334238,2.576890,-12.607414,-11.597313
1310165180715047963!,thoughtful-antique-butterfly,0.090000,1.341365,-0.146722,-0.630472,-0.481172,-0.499998,0.001504,-2.018933,7.184812,-0.921917,0.717078,0.001406,0.467490,0.174866,-0.187840,-11.037804,2.046789,-11.977879,-8.605546
1310165180715047963!,thoughtful-antique-butterfly,0.100000,1.320043,-0.075742,-0.639916,-0.473937,-0.499963,0.006076,-2.239408,7.031837,-0.959316,0.731084,0.005467,0.449791,-0.208117,0.891951,-10.802228,1.764766,-11.480445,-6.049270
1310165180715047963!,thoughtful-antique-butterfly,0.110000,1.296653,-0.006402,-0.649688,-0.466572,-0.499891,0.010461,-2.434523,6.864748,-0.987358,0.743804,0.009018,0.430923,-0.699042,1.783614,-10.645195,1.649973,-11.110792,-3.803945
1310165180715047963!,thoughtful-antique-butterfly,0.120000,1.271450,0.061189,-0.659693,-0.459087,-0.499785,0.014652,-2.604952,6.687229,-1.006886,0.755580,0.012068,0.411639,-1.259328,2.535548,-10.567228,1.656411,-10.858429,-1.814791
1310165180715047963!,thoughtful-antique-butterfly,0.130000,1.244678,0.126940,-0.669850,-0.451491,-0.499652,0.018650,-2.751606,6.502193,-1.018744,0.766659,0.014652,0.392555,-1.862005,3.170717,-10.561494,1.755414,-10.710692,-0.058656
1310165180715047963!,thoughtful-antique-butterfly,0.140000,1.216572,0.190790,-0.680085,-0.443790,-0.499495,0.022458,-2.875615,6.312095,-1.023768,0.777221,0.016824,0.374173,-2.486605,3.702130,-10.618726,1.926429,-10.654553,1.476721
1310165180715047963!,thoughtful-antique-butterfly,0.150000,1.187353,0.252697,-0.690335,-0.435987,-0.499319,0.026087,-2.978280,6.119062,-1.022778,0.787410,0.018647,0.356898,-3.117088,4.139108,-10.729330,2.153303,-10.677483,2.801014
1310165180715047963!,thoughtful-antique-butterfly,0.160000,1.157232,0.312638,-0.700542,-0.428086,-0.499126,0.029550,-3.061026,5.924952,-1.016567,0.797346,0.020191,0.341045,-3.740846,4.489917,-10.884313,2.422645,-10.767846,3.924660
1310165180715047963!,thoughtful-antique-butterfly,0.170000,1.126404,0.370606,-0.710659,-0.420090,-0.498919,0.032863,-3.125348,5.731379,-1.005889,0.807137,0.021529,0.326854,-4.348137,4.762700,-11.075620,2.723117,-10.915063,4.859828
1310165180715047963!,thoughtful-antique-butterfly,0.180000,1.095051,0.426605,-0.720643,-0.411999,-0.498699,0.036042,-3.172769,5.539732,-0.991453,0.816883,0.022729,0.314494,-4.931666,4.965649,-11.296198,3.045107,-11.109630,5.620320
1310165180715047963!,thoughtful-antique-butterfly,0.190000,1.063333,0.480669,-0.730459,-0.403813,-0.498468,0.039109,-3.204827,5.351148,-0.973907,0.826682,0.023858,0.304079,-5.486237,5.107762,-11.540248,3.380212,-11.343231,6.222471
1310165180715047963!,thoughtful-antique-butterfly,0.200000,1.031379,0.532874,-0.740082,-0.395526,-0.498226,0.042087,-3.223041,5.166467,-0.953829,0.836632,0.024977,0.295675,-6.008533,5.199160,-11.803444,3.720998,-11.608887,6.685393
1310165180715047963!,thoughtful-antique-butterfly,0.210000,0.999317,0.583264,-0.749489,-0.387136,-0.497971,0.044997,-3.228786,4.986433,-0.931750,0.846834,0.026141,0.289305,-6.496838,5.246539,-12.081204,4.062528,-11.900126,7.023435
1310165180715047963!,thoughtful-antique-butterfly,0.220000,0.967264,0.631890,-0.758664,-0.378640,-0.497704,0.047857,-3.223355,4.811643,-0.908138,0.857383,0.027401,0.284959,-6.950393,5.256452,-12.369629,4.400667,-12.211248,7.251061
1310165180715047963!,thoughtful-antique-butterfly,0.230000,0.935325,0.678806,-0.767594,-0.370033,-0.497424,0.050690,-3.207950,4.642564,-0.883401,0.868375,0.028798,0.282599,-7.369198,5.234956,-12.665303,4.732074,-12.537193,7.382155
1310165180715047963!,thoughtful-antique-butterfly,0.240000,0.903592,0.724073,-0.776272,-0.361311,-0.497128,0.053513,-3.183677,4.479550,-0.857889,0.879897,0.030373,0.282166,-7.753813,5.187439,-12.965156,5.054127,-12.873425,7.429609
