ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1620380735360162792!,great-impartial-bumblebee,0.000000,-2.109967,-0.053881,0.000000,-0.053881,0.000000,0.000000,0.000000,0.000000,-27.023104,-105.448782,99.893997
1620380735360162792!,great-impartial-bumblebee,0.010000,-2.107764,-0.049663,0.000000,-0.049663,0.440524,0.843538,0.000000,0.843538,-23.976253,-93.024414,88.529803
1620380735360162792!,great-impartial-bumblebee,0.020000,-2.101437,-0.037548,0.000000,-0.037548,0.824067,1.577965,0.000000,1.577965,-21.248955,-81.903112,78.357484
1620380735360162792!,great-impartial-bumblebee,0.030000,-2.091522,-0.018561,0.000000,-0.018561,1.156605,2.214725,0.000000,2.214725,-18.809436,-71.955304,69.258525
1620380735360162792!,great-impartial-bumblebee,0.040000,-2.078498,0.006377,0.000000,0.006377,1.443519,2.764123,0.000000,2.764123,-16.629050,-63.064184,61.126087
1620380735360162792!,great-impartial-bumblebee,0.050000,-2.062796,0.036443,0.000000,0.036443,1.689657,3.235440,0.000000,3.235440,-14.681968,-55.124426,53.863831
1620380735360162792!,great-impartial-bumblebee,0.060000,-2.044803,0.070899,0.000000,0.070899,1.899381,3.637031,0.000000,3.637031,-12.944901,-48.041059,47.384889
1620380735360162792!,great-impartial-bumblebee,0.070000,-2.024862,0.109082,0.000000,0.109082,2.076620,3.976415,0.000000,3.976415,-11.396850,-41.728460,41.610946
1620380735360162792!,great-impartial-bumblebee,0.080000,-2.003283,0.150403,0.000000,0.150403,2.224906,4.260362,0.000000,4.260362,-10.018888,-36.109444,36.471401
1620380735360162792!,great-impartial-bumblebee,0.090000,-1.980341,0.194332,0.000000,0.194332,2.347423,4.494963,0.000000,4.494963,-8.793953,-31.114434,31.902617
1620380735360162792!,great-impartial-bumblebee,0.100000,-1.956285,0.240397,0.000000,0.240397,2.447032,4.685699,0.000000,4.685699,-7.706665,-26.680720,27.847232
1620380735360162792!,great-impartial-bumblebee,0.110000,-1.931339,0.288164,0.000000,0.288164,2.526306,4.837497,0.000000,4.837497,-6.743275,-22.752234,24.253966
1620380735360162792!,great-impartial-bumblebee,0.120000,-1.905703,0.337254,0.000000,0.337254,2.587563,4.954795,0.000000,4.954795,-5.891281,-19.277996,21.076185
1620380735360162792!,great-impartial-bumblebee,0.130000,-1.879547,0.387339,0.000000,0.387339,2.632887,5.041583,0.000000,5.041583,-5.139360,-16.211833,18.271658
1620380735360162792!,great-impartial-bumblebee,0.140000,-1.853022,0.438129,0.000000,0.438129,2.664148,5.101444,0.000000,5.101444,-4.477283,-13.512032,15.802233
1620380735360162792!,great-impartial-bumblebee,0.150000,-1.826262,0.489371,0.000000,0.489371,2.683027,5.137595,0.000000,5.137595,-3.895809,-11.140913,13.633441
1620380735360162792!,great-impartial-bumblebee,0.160000,-1.799381,0.540844,0.000000,0.540844,2.691032,5.152923,0.000000,5.152923,-3.386592,-9.064442,11.734156
1620380735360162792!,great-impartial-bumblebee,0.170000,-1.772480,0.592355,0.000000,0.592355,2.689514,5.150016,0.000000,5.150016,-2.942099,-7.251899,10.076278
1620380735360162792!,great-impartial-bumblebee,0.180000,-1.745647,0.643737,0.000000,0.643737,2.679683,5.131191,0.000000,5.131191,-2.555532,-5.675569,8.634457
1620380735360162792!,great-impartial-bumblebee,0.190000,-1.718956,0.694847,0.000000,0.694847,2.662622,5.098522,0.000000,5.098522,-2.220767,-4.310470,7.385842
1620380735360162792!,great-impartial-bumblebee,0.200000,-1.692472,0.745559,0.000000,0.745559,2.639301,5.053865,0.000000,5.053865,-1.932283,-3.134100,6.309852
1620380735360162792!,great-impartial-bumblebee,0.210000,-1.666252,0.795766,0.000000,0.795766,2.610585,4.998878,0.000000,4.998878,-1.685115,-2.126206,5.387962
1620380735360162792!,great-impartial-bumblebee,0.220000,-1.640344,0.845377,0.000000,0.845377,2.577246,4.935039,0.000000,4.935039,-1.474797,-1.268576,4.603513
1620380735360162792!,great-impartial-bumblebee,0.230000,-1.614788,0.894312,0.000000,0.894312,2.539974,4.863669,0.000000,4.863669,-1.297313,-0.544838,3.941532
1620380735360162792!,great-impartial-bumblebee,0.240000,-1.589620,0.942505,0.000000,0.942505,2.499382,4.785942,0.000000,4.785942,-1.149059,0.059710,3.388570
1620380735360162792!,great-impartial-bumblebee,0.250000,-1.564869,0.989900,0.000000,0.989900,2.456018,4.702907,0.000000,4.702907,-1.026796,0.558269,2.932553
1620380735360162792!,great-impartial-bumblebee,0.260000,-1.540559,1.036449,0.000000,1.036449,2.410368,4.615493,0.000000,4.615493,-0.927620,0.962687,2.562645
