ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
41984321435581772!,great-proficient-bumblebee,0.000000,0.097082,-2.420335,0.000000,-2.420335,0.000000,0.000000,0.000000,0.000000,39.770899,-33.734165,-91.295282,-31.939041
41984321435581772!,great-proficient-bumblebee,0.010000,0.095231,-2.413203,0.000000,-2.413203,-0.370031,1.426294,0.000000,1.426294,34.758341,-29.783893,-80.177472,-27.917945
41984321435581772!,great-proficient-bumblebee,0.020000,0.089917,-2.392719,0.000000,-2.392719,-0.692198,2.668098,0.000000,2.668098,30.271499,-26.247926,-70.225697,-24.318581
41984321435581772!,great-proficient-bumblebee,0.030000,0.081588,-2.360615,0.000000,-2.360615,-0.971523,3.744763,0.000000,3.744763,26.258098,-23.085065,-61.324010,-21.099014
41984321435581772!,great-proficient-bumblebee,0.040000,0.070649,-2.318448,0.000000,-2.318448,-1.212525,4.673713,0.000000,4.673713,22.671014,-20.258174,-53.367890,-18.221440
41984321435581772!,great-proficient-bumblebee,0.050000,0.057460,-2.267611,0.000000,-2.267611,-1.419276,5.470638,0.000000,5.470638,19.467753,-17.733764,-46.263085,-15.651769
41984321435581772!,great-proficient-bumblebee,0.060000,0.042345,-2.209352,0.000000,-2.209352,-1.595439,6.149666,0.000000,6.149666,16.609998,-15.481640,-39.924612,-13.359267
41984321435581772!,great-proficient-bumblebee,0.070000,0.025595,-2.144789,0.000000,-2.144789,-1.744315,6.723514,0.000000,6.723514,14.063207,-13.474578,-34.275852,-11.316220
41984321435581772!,great-proficient-bumblebee,0.080000,0.007469,-2.074922,0.000000,-2.074922,-1.868873,7.203625,0.000000,7.203625,11.796239,-11.688037,-29.247737,-9.497648
41984321435581772!,great-proficient-bumblebee,0.090000,-0.011801,-2.000644,0.000000,-2.000644,-1.971785,7.600300,0.000000,7.600300,9.781024,-10.099896,-24.778007,-7.881034
41984321435581772!,great-proficient-bumblebee,0.100000,-0.032008,-1.922755,0.000000,-1.922755,-2.055453,7.922804,0.000000,7.922804,7.992260,-8.690217,-20.810546,-6.446080
41984321435581772!,great-proficient-bumblebee,0.110000,-0.052967,-1.841968,0.000000,-1.841968,-2.122042,8.179472,0.000000,8.179472,6.407143,-7.441025,-17.294769,-5.174491
