ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1006755927024366239!,thoughtful-steel-butterfly,0.000000,1.410898,-0.725682,-0.384096,0.156360,-0.020502,0.499579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-846.773571,662.500298,-387.756499
1006755927024366239!,thoughtful-steel-butterfly,0.010000,1.415556,-0.712084,-0.385591,0.157324,-0.021067,0.499556,0.922815,2.719611,-0.297200,0.192114,-0.112384,-0.004739,-460.440098,364.108087,-178.168162
1006755927024366239!,thoughtful-steel-butterfly,0.020000,1.425981,-0.677817,-0.390055,0.160047,-0.022919,0.499474,1.151738,4.136476,-0.594173,0.352286,-0.257548,-0.011818,-275.490427,220.789918,-79.345412
1006755927024366239!,thoughtful-steel-butterfly,0.030000,1.437019,-0.632476,-0.397426,0.164275,-0.026276,0.499309,1.049850,4.931031,-0.877759,0.492892,-0.413199,-0.021745,-183.537639,148.993537,-32.510514
1006755927024366239!,thoughtful-steel-butterfly,0.040000,1.446286,-0.580739,-0.407531,0.169836,-0.031189,0.499026,0.801978,5.412811,-1.139329,0.618046,-0.567682,-0.035480,-134.892965,110.562891,-10.093806
1006755927024366239!,thoughtful-steel-butterfly,0.050000,1.452770,-0.525018,-0.420131,0.176582,-0.037618,0.498583,0.497216,5.726044,-1.374647,0.729166,-0.715394,-0.053977,-106.616834,87.900515,0.785027
1006755927024366239!,thoughtful-steel-butterfly,0.060000,1.456115,-0.466662,-0.434955,0.184377,-0.045485,0.497927,0.178041,5.939206,-1.582054,0.826667,-0.853744,-0.077989,-88.105499,72.859918,6.149493
1006755927024366239!,thoughtful-steel-butterfly,0.070000,1.456291,-0.406514,-0.451715,0.193080,-0.054686,0.497000,-0.135048,6.085693,-1.761327,0.910604,-0.981596,-0.108006,-74.477122,61.676607,8.826502
1006755927024366239!,thoughtful-steel-butterfly,0.080000,1.453411,-0.345153,-0.470131,0.202555,-0.065111,0.495742,-0.431931,6.182594,-1.913050,0.980931,-1.098527,-0.144282,-63.512629,52.630476,10.143645
1006755927024366239!,thoughtful-steel-butterfly,0.090000,1.447664,-0.283030,-0.489934,0.212665,-0.076653,0.494089,-0.707501,6.239535,-2.038299,1.037647,-1.204467,-0.186862,-54.219900,44.948020,10.727494
1006755927024366239!,thoughtful-steel-butterfly,0.100000,1.439277,-0.220512,-0.510864,0.223275,-0.089203,0.491979,-0.959223,6.262773,-2.138456,1.080853,-1.299535,-0.235624,-46.162738,38.287863,10.876285
