ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
866789795410931607!,talented-antique-butterfly,0.000000,-1.422876,2.541181,-1.124028,1.586880,-0.752680,0.658386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.268791,48.845492,-41.190302,-44.080953,-33.355035,17.759192
866789795410931607!,talented-antique-butterfly,0.010000,-1.419347,2.541476,-1.123177,1.586341,-0.753857,0.657039,0.704713,0.057734,0.170305,-0.107976,-0.234230,-0.268745,60.592497,38.648328,-1.964357,-55.378486,6.802470,15.003711
866789795410931607!,talented-antique-butterfly,0.020000,-1.409762,2.541748,-1.121219,1.584281,-0.757582,0.652741,1.212604,-0.006702,0.222482,-0.305086,-0.508836,-0.590564,70.733020,32.747536,23.552019,-63.990732,33.095047,13.221486
866789795410931607!,talented-antique-butterfly,0.030000,-1.395663,2.540906,-1.119083,1.579915,-0.764168,0.645017,1.608185,-0.166314,0.206868,-0.569621,-0.805064,-0.953780,79.325324,29.642313,40.684218,-71.289029,50.947698,11.980901
866789795410931607!,talented-antique-butterfly,0.040000,-1.377889,2.538060,-1.117281,1.572616,-0.773769,0.633467,1.947041,-0.408096,0.157303,-0.891210,-1.108722,-1.354284,87.409193,28.372362,52.772635,-78.134186,63.759074,10.962501
866789795410931607!,talented-antique-butterfly,0.050000,-1.356822,2.532402,-1.116035,1.561824,-0.786402,0.617715,2.266433,-0.728443,0.097681,-1.266482,-1.407660,-1.792067,95.589190,28.320793,61.819982,-85.011984,73.557457,9.914910
866789795410931607!,talented-antique-butterfly,0.060000,-1.332525,2.523131,-1.115354,1.546997,-0.801964,0.597373,2.592029,-1.129450,0.046268,-1.695834,-1.690027,-2.268836,104.140109,29.076833,68.936788,-92.122747,81.451840,8.625693
866789795410931607!,talented-antique-butterfly,0.070000,-1.304842,2.509409,-1.115080,1.527579,-0.820228,0.572036,2.941797,-1.615827,0.018359,-2.180850,-1.943042,-2.786080,113.052002,30.340695,74.625903,-99.421039,87.918238,6.909444
866789795410931607!,talented-antique-butterfly,0.080000,-1.273467,2.490353,-1.114910,1.503003,-0.840832,0.541296,3.328020,-2.192086,0.027743,-2.722071,-2.152335,-3.343374,122.028806,31.854812,78.963692,-106.618189,92.980089,4.612679
866789795410931607!,talented-antique-butterfly,0.090000,-1.238022,2.465086,-1.114397,1.472757,-0.863229,0.504813,3.758292,-2.859629,0.087276,-3.316966,-2.302371,-3.937046,130.453334,33.345362,81.732966,-113.158956,96.338676,1.633859
866789795410931607!,talented-antique-butterfly,0.100000,-1.198067,2.432735,-1.112978,1.436361,-0.886728,0.462292,4.234974,-3.614225,0.208535,-3.958079,-2.376575,-4.558532,137.366711,34.499349,82.506185,-118.213879,97.457860,-2.039609
