ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
246080718949806954!,lush-impartial-bumblebee,0.000000,-1.240804,-1.915901,0.000000,-1.915901,0.000000,0.000000,0.000000,0.000000,-51.602430,-145.762300,180.242001
246080718949806954!,lush-impartial-bumblebee,0.010000,-1.240397,-1.908929,0.000000,-1.908929,0.081346,1.394399,0.000000,1.394399,-45.376274,-128.123430,158.484896
246080718949806954!,lush-impartial-bumblebee,0.020000,-1.239229,-1.888903,0.000000,-1.888903,0.152170,2.608433,0.000000,2.608433,-39.803118,-112.334523,139.009673
246080718949806954!,lush-impartial-bumblebee,0.030000,-1.237398,-1.857517,0.000000,-1.857517,0.213576,3.661021,0.000000,3.661021,-34.818027,-98.211624,121.589430
246080718949806954!,lush-impartial-bumblebee,0.040000,-1.234993,-1.816293,0.000000,-1.816293,0.266556,4.569197,0.000000,4.569197,-30.362469,-85.588906,106.019623
246080718949806954!,lush-impartial-bumblebee,0.050000,-1.232094,-1.766592,0.000000,-1.766592,0.312008,5.348302,0.000000,5.348302,-26.383662,-74.316835,92.115806
246080718949806954!,lush-impartial-bumblebee,0.060000,-1.228771,-1.709636,0.000000,-1.709636,0.350735,6.012145,0.000000,6.012145,-22.834013,-64.260582,79.711669
246080718949806954!,lush-impartial-bumblebee,0.070000,-1.225089,-1.646517,0.000000,-1.646517,0.383463,6.573160,0.000000,6.573160,-19.670615,-55.298588,68.657274
246080718949806954!,lush-impartial-bumblebee,0.080000,-1.221104,-1.578212,0.000000,-1.578212,0.410845,7.042535,0.000000,7.042535,-16.854788,-47.321273,58.817455
246080718949806954!,lush-impartial-bumblebee,0.090000,-1.216868,-1.505596,0.000000,-1.505596,0.433469,7.430339,0.000000,7.430339,-14.351667,-40.229860,50.070375
246080718949806954!,lush-impartial-bumblebee,0.100000,-1.212426,-1.429449,0.000000,-1.429449,0.451862,7.745631,0.000000,7.745631,-12.129824,-33.935317,42.306213
246080718949806954!,lush-impartial-bumblebee,0.110000,-1.207818,-1.350468,0.000000,-1.350468,0.466501,7.996560,0.000000,7.996560,-10.160931,-28.357389,35.425979
246080718949806954!,lush-impartial-bumblebee,0.120000,-1.203082,-1.269281,0.000000,-1.269281,0.477812,8.190451,0.000000,8.190451,-8.419513,-23.423906,29.340651
246080718949806954!,lush-impartial-bumblebee,0.130000,-1.198249,-1.186448,0.000000,-1.186448,0.486180,8.333897,0.000000,8.333897,-6.882612,-19.069822,23.969996
246080718949806954!,lush-impartial-bumblebee,0.140000,-1.193349,-1.102450,0.000000,-1.102450,0.491951,8.432820,0.000000,8.432820,-5.529373,-15.236058,19.241144
246080718949806954!,lush-impartial-bumblebee,0.150000,-1.188406,-1.017714,0.000000,-1.017714,0.495435,8.492542,0.000000,8.492542,-4.340971,-11.869282,15.088311
246080718949806954!,lush-impartial-bumblebee,0.160000,-1.183441,-0.932611,0.000000,-0.932611,0.496911,8.517837,0.000000,8.517837,-3.300411,-8.921347,11.452106
246080718949806954!,lush-impartial-bumblebee,0.170000,-1.178474,-0.847467,0.000000,-0.847467,0.496628,8.512988,0.000000,8.512988,-2.392351,-6.348788,8.278920
246080718949806954!,lush-impartial-bumblebee,0.180000,-1.173521,-0.762565,0.000000,-0.762565,0.494811,8.481835,0.000000,8.481835,-1.602945,-4.112381,5.520367
246080718949806954!,lush-impartial-bumblebee,0.190000,-1.168596,-0.678148,0.000000,-0.678148,0.491659,8.427813,0.000000,8.427813,-0.919700,-2.176729,3.132788
246080718949806954!,lush-impartial-bumblebee,0.200000,-1.163712,-0.594424,0.000000,-0.594424,0.487353,8.353998,0.000000,8.353998,-0.331310,-0.509803,1.076677
246080718949806954!,lush-impartial-bumblebee,0.210000,-1.158878,-0.511565,0.000000,-0.511565,0.482053,8.263139,0.000000,8.263139,0.172448,0.917357,-0.683690
246080718949806954!,lush-impartial-bumblebee,0.220000,-1.154104,-0.429725,0.000000,-0.429725,0.475901,8.157686,0.000000,8.157686,0.600725,2.130679,-2.180291
246080718949806954!,lush-impartial-bumblebee,0.230000,-1.149397,-0.349033,0.000000,-0.349033,0.469025,8.039827,0.000000,8.039827,0.961751,3.153474,-3.441884
246080718949806954!,lush-impartial-bumblebee,0.240000,-1.144763,-0.269599,0.000000,-0.269599,0.461539,7.911509,0.000000,7.911509,1.262922,4.006701,-4.494318
246080718949806954!,lush-impartial-bumblebee,0.250000,-1.140207,-0.191513,0.000000,-0.191513,0.453545,7.774467,0.000000,7.774467,1.510888,4.709195,-5.360827
246080718949806954!,lush-impartial-bumblebee,0.260000,-1.135735,-0.114852,0.000000,-0.114852,0.445131,7.630241,0.000000,7.630241,1.711621,5.277878,-6.062283
246080718949806954!,lush-impartial-bumblebee,0.270000,-1.131350,-0.039677,0.000000,-0.039677,0.436378,7.480201,0.000000,7.480201,1.870487,5.727948,-6.617432
246080718949806954!,lush-impartial-bumblebee,0.280000,-1.127054,0.033963,0.000000,0.033963,0.427356,7.325558,0.000000,7.325558,1.992299,6.073047,-7.043103
246080718949806954!,lush-impartial-bumblebee,0.290000,-1.122849,0.106031,0.000000,0.106031,0.418129,7.167386,0.000000,7.167386,2.081381,6.325418,-7.354396
246080718949806954!,lush-impartial-bumblebee,0.300000,-1.118738,0.176497,0.000000,0.176497,0.408751,7.006634,0.000000,7.006634,2.141607,6.496040,-7.564855
246080718949806954!,lush-impartial-bumblebee,0.310000,-1.114722,0.245344,0.000000,0.245344,0.399271,6.844138,0.000000,6.844138,2.176452,6.594757,-7.686619
246080718949806954!,lush-impartial-bumblebee,0.320000,-1.110801,0.312559,0.000000,0.312559,0.389733,6.680632,0.000000,6.680632,2.189028,6.630386,-7.730567
246080718949806954!,lush-impartial-bumblebee,0.330000,-1.106975,0.378136,0.000000,0.378136,0.380173,6.516761,0.000000,6.516761,2.182123,6.610823,-7.706437
246080718949806954!,lush-impartial-bumblebee,0.340000,-1.103245,0.442076,0.000000,0.442076,0.370625,6.353091,0.000000,6.353091,2.158230,6.543134,-7.622944
246080718949806954!,lush-impartial-bumblebee,0.350000,-1.099610,0.504394,0.000000,0.504394,0.361117,6.190113,0.000000,6.190113,2.119682,6.433925,-7.488237
246080718949806954!,lush-impartial-bumblebee,0.360000,-1.096068,0.565106,0.000000,0.565106,0.351674,6.028251,0.000000,6.028251,2.068531,6.289013,-7.309492
246080718949806954!,lush-impartial-bumblebee,0.370000,-1.092619,0.624227,0.000000,0.624227,0.342318,5.867871,0.000000,5.867871,2.006548,6.113413,-7.092894
246080718949806954!,lush-impartial-bumblebee,0.380000,-1.089262,0.681775,0.000000,0.681775,0.333067,5.709287,0.000000,5.709287,1.935310,5.911594,-6.843956
246080718949806954!,lush-impartial-bumblebee,0.390000,-1.085995,0.737770,0.000000,0.737770,0.323936,5.552767,0.000000,5.552767,1.856221,5.687532,-6.567581
246080718949806954!,lush-impartial-bumblebee,0.400000,-1.082818,0.792234,0.000000,0.792234,0.314938,5.398537,0.000000,5.398537,1.770528,5.444762,-6.268130
246080718949806954!,lush-impartial-bumblebee,0.410000,-1.079728,0.845192,0.000000,0.845192,0.306086,5.246790,0.000000,5.246790,1.679339,5.186422,-5.949474
246080718949806954!,lush-impartial-bumblebee,0.420000,-1.076725,0.896669,0.000000,0.896669,0.297387,5.097685,0.000000,5.097685,1.583638,4.915297,-5.615048
246080718949806954!,lush-impartial-bumblebee,0.430000,-1.073807,0.946692,0.000000,0.946692,0.288850,4.951352,0.000000,4.951352,1.484293,4.633852,-5.267893
246080718949806954!,lush-impartial-bumblebee,0.440000,-1.070972,0.995290,0.000000,0.995290,0.280482,4.807897,0.000000,4.807897,1.382076,4.344267,-4.910696
246080718949806954!,lush-impartial-bumblebee,0.450000,-1.068218,1.042489,0.000000,1.042489,0.272286,4.667402,0.000000,4.667402,1.277664,4.048466,-4.545833
246080718949806954!,lush-impartial-bumblebee,0.460000,-1.065545,1.088321,0.000000,1.088321,0.264266,4.529933,0.000000,4.529933,1.171657,3.748144,-4.175395
246080718949806954!,lush-impartial-bumblebee,0.470000,-1.062949,1.132814,0.000000,1.132814,0.256425,4.395535,0.000000,4.395535,1.064581,3.444794,-3.801220
246080718949806954!,lush-impartial-bumblebee,0.480000,-1.060430,1.175998,0.000000,1.175998,0.248766,4.264238,0.000000,4.264238,0.956897,3.139723,-3.424922
246080718949806954!,lush-impartial-bumblebee,0.490000,-1.057985,1.217903,0.000000,1.217903,0.241288,4.136061,0.000000,4.136061,0.849010,2.834075,-3.047913
246080718949806954!,lush-impartial-bumblebee,0.500000,-1.055613,1.258559,0.000000,1.258559,0.233993,4.011009,0.000000,4.011009,0.741271,2.528849,-2.671424
246080718949806954!,lush-impartial-bumblebee,0.510000,-1.053313,1.297995,0.000000,1.297995,0.226880,3.889078,0.000000,3.889078,0.633987,2.224911,-2.296524
246080718949806954!,lush-impartial-bumblebee,0.520000,-1.051082,1.336242,0.000000,1.336242,0.219948,3.770255,0.000000,3.770255,0.527424,1.923013,-1.924141
246080718949806954!,lush-impartial-bumblebee,0.530000,-1.048918,1.373329,0.000000,1.373329,0.213196,3.654520,0.000000,3.654520,0.421809,1.623803,-1.555073
246080718949806954!,lush-impartial-bumblebee,0.540000,-1.046820,1.409284,0.000000,1.409284,0.206623,3.541843,0.000000,3.541843,0.317338,1.327835,-1.190004
246080718949806954!,lush-impartial-bumblebee,0.550000,-1.044787,1.444136,0.000000,1.444136,0.200226,3.432193,0.000000,3.432193,0.214179,1.035583,-0.829518
246080718949806954!,lush-impartial-bumblebee,0.560000,-1.042817,1.477915,0.000000,1.477915,0.194004,3.325532,0.000000,3.325532,0.112473,0.747445,-0.474107
246080718949806954!,lush-impartial-bumblebee,0.570000,-1.040907,1.510646,0.000000,1.510646,0.187953,3.221816,0.000000,3.221816,0.012337,0.463758,-0.124186
246080718949806954!,lush-impartial-bumblebee,0.580000,-1.039057,1.542359,0.000000,1.542359,0.182072,3.121002,0.000000,3.121002,-0.086131,0.184797,0.219905
246080718949806954!,lush-impartial-bumblebee,0.590000,-1.037265,1.573079,0.000000,1.573079,0.176357,3.023040,0.000000,3.023040,-0.182849,-0.089209,0.557885
