ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
362175167916801383!,rebel-wine-beetle,0.000000,-2.109967,-0.053881,-1.741468,-0.983509,0.000000,0.000000,0.000000,0.000000,224.249289,810.336178,775.294886,-165.592050
362175167916801383!,rebel-wine-beetle,0.010000,-2.107041,-0.034065,-1.750042,-0.968170,0.596905,3.956954,-1.702847,3.078028,125.288783,358.145704,311.196952,-93.887354
362175167916801383!,rebel-wine-beetle,0.020000,-2.098571,0.013383,-1.770038,-0.931109,1.109598,5.519835,-2.282898,4.339787,83.396589,169.242964,117.982589,-63.496646
362175167916801383!,rebel-wine-beetle,0.030000,-2.085160,0.071373,-1.793468,-0.885140,1.576761,6.064028,-2.395035,4.852815,62.406367,89.664876,40.605459,-48.050898
362175167916801383!,rebel-wine-beetle,0.040000,-2.067321,0.132635,-1.817100,-0.835553,1.987943,6.177732,-2.327813,5.062355,49.644263,54.885626,11.100973,-38.462730
362175167916801383!,rebel-wine-beetle,0.050000,-2.045645,0.194097,-1.839729,-0.784473,2.340650,6.107721,-2.197206,5.152841,40.362111,38.468515,1.089422,-31.360406
362175167916801383!,rebel-wine-beetle,0.060000,-2.020713,0.254445,-1.860950,-0.732711,2.637661,5.958239,-2.047394,5.200004,32.718429,29.644444,-1.101207,-25.443745
362175167916801383!,rebel-wine-beetle,0.070000,-1.993070,0.313115,-1.880653,-0.680546,2.883220,5.774689,-1.894090,5.234215,25.987935,24.009145,-0.277903,-20.203017
362175167916801383!,rebel-wine-beetle,0.080000,-1.963218,0.369876,-1.898830,-0.628049,3.081712,5.577985,-1.742009,5.266749,19.884156,19.744670,1.559653,-15.438024
362175167916801383!,rebel-wine-beetle,0.090000,-1.931615,0.424653,-1.915496,-0.575217,3.237393,5.378585,-1.591793,5.300731,14.295177,16.092584,3.568073,-11.071255
362175167916801383!,rebel-wine-beetle,0.100000,-1.898678,0.477452,-1.930668,-0.522037,3.354399,5.182239,-1.442750,5.335776,9.177917,12.734759,5.388951,-7.073250
362175167916801383!,rebel-wine-beetle,0.110000,-1.864776,0.528323,-1.944351,-0.468506,3.436758,4.992378,-1.293947,5.370023,4.515112,9.539873,6.873717,-3.432262
362175167916801383!,rebel-wine-beetle,0.120000,-1.830234,0.577343,-1.956545,-0.414647,3.488387,4.811134,-1.144638,5.401060,0.296746,6.457562,7.969472,-0.141098
362175167916801383!,rebel-wine-beetle,0.130000,-1.795334,0.624605,-1.967240,-0.360508,3.513064,4.639798,-0.994415,5.426373,-3.487810,3.473302,8.670262,2.808436
362175167916801383!,rebel-wine-beetle,0.140000,-1.760317,0.670208,-1.976427,-0.306161,3.514378,4.479052,-0.843243,5.443574,-6.852973,0.588619,8.995383,5.427762
362175167916801383!,rebel-wine-beetle,0.150000,-1.725390,0.714258,-1.984099,-0.251697,3.495687,4.329109,-0.691439,5.450533,-9.817771,-2.187749,8.978971,7.732055
362175167916801383!,rebel-wine-beetle,0.160000,-1.690732,0.756861,-1.990251,-0.197229,3.460073,4.189823,-0.539633,5.445460,-12.405460,-4.843819,8.664428,9.739879
362175167916801383!,rebel-wine-beetle,0.170000,-1.656490,0.798119,-1.994890,-0.142883,3.410309,4.060770,-0.388704,5.426956,-14.642566,-7.366197,8.100903,11.472402
362175167916801383!,rebel-wine-beetle,0.180000,-1.622792,0.838132,-1.998028,-0.088797,3.348838,3.941338,-0.239724,5.394047,-16.557681,-9.740993,7.340672,12.952440
362175167916801383!,rebel-wine-beetle,0.190000,-1.589741,0.876992,-1.999692,-0.035116,3.277777,3.830791,-0.093882,5.346199,-18.180265,-11.954383,6.436963,14.203486
362175167916801383!,rebel-wine-beetle,0.200000,-1.557424,0.914785,-1.999919,0.018013,3.198930,3.728339,0.047587,5.283309,-19.539536,-13.993046,5.442070,15.248839
362175167916801383!,rebel-wine-beetle,0.210000,-1.525912,0.951587,-1.998759,0.070442,3.113814,3.633178,0.183463,5.205685,-20.663550,-15.844558,4.405732,16.110867
362175167916801383!,rebel-wine-beetle,0.220000,-1.495263,0.987468,-1.996274,0.122027,3.023701,3.544538,0.312607,5.114013,-21.578501,-17.497785,3.373789,16.810444
362175167916801383!,rebel-wine-beetle,0.230000,-1.465521,1.022492,-1.992535,0.172635,2.929649,3.461705,0.434010,5.009303,-22.308251,-18.943264,2.387115,17.366576
362175167916801383!,rebel-wine-beetle,0.240000,-1.436725,1.056712,-1.987625,0.222141,2.832554,3.384037,0.546833,4.892839,-22.874073,-20.173589,1.480833,17.796193
362175167916801383!,rebel-wine-beetle,0.250000,-1.408903,1.090178,-1.981632,0.270434,2.733180,3.310969,0.650433,4.766116,-23.294599,-21.183750,0.683791,18.114102
362175167916801383!,rebel-wine-beetle,0.260000,-1.382077,1.122935,-1.974651,0.317418,2.632199,3.242018,0.744382,4.630779,-23.585925,-21.971449,0.018303,18.333066
362175167916801383!,rebel-wine-beetle,0.270000,-1.356267,1.155024,-1.966779,0.363017,2.530225,3.176734,0.828467,4.488521,-23.762215,-22.536361,-0.498193,18.464289
362175167916801383!,rebel-wine-beetle,0.280000,-1.331477,1.186475,-1.958116,0.407165,2.427819,3.114826,0.902691,4.341173,-23.834617,-22.884078,-0.859508,18.516504
