ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1740846873162901602!,rebel-devious-beetle,0.000000,-2.104684,-0.003336,-1.766527,0.937754,0.000000,0.000000,0.000000,0.000000,123.720357,161.245022
1740846873162901602!,rebel-devious-beetle,0.010000,-2.098871,-0.005774,-1.766692,0.937442,1.159982,-0.484871,-0.034135,-0.064331,-7.538425,129.375859
1740846873162901602!,rebel-devious-beetle,0.020000,-2.082166,-0.011293,-1.766602,0.937612,2.179129,-0.613364,0.050217,0.094617,-55.599345,112.199979
1740846873162901602!,rebel-devious-beetle,0.030000,-2.055792,-0.017302,-1.765523,0.939643,3.094011,-0.581162,0.163748,0.307671,-67.151653,101.777793
1740846873162901602!,rebel-devious-beetle,0.040000,-2.020690,-0.022618,-1.763355,0.943704,3.922762,-0.472743,0.267889,0.500563,-62.786474,94.315910
1740846873162901602!,rebel-devious-beetle,0.050000,-1.977662,-0.026654,-1.760278,0.949432,4.672896,-0.323039,0.345570,0.640697,-51.092206,88.019013
1740846873162901602!,rebel-devious-beetle,0.060000,-1.927431,-0.029066,-1.756593,0.956233,5.345079,-0.146383,0.388178,0.713080,-35.583116,82.018316
1740846873162901602!,rebel-devious-beetle,0.070000,-1.870837,-0.029629,-1.752690,0.963368,5.935953,0.050719,0.390534,0.710513,-17.807710,75.884564
1740846873162901602!,rebel-devious-beetle,0.080000,-1.808742,-0.028163,-1.749000,0.970051,6.439556,0.264913,0.349096,0.629419,1.483538,69.443747
1740846873162901602!,rebel-devious-beetle,0.090000,-1.742213,-0.024462,-1.745949,0.975531,6.849116,0.493742,0.262123,0.469133,21.813018,62.686076
1740846873162901602!,rebel-devious-beetle,0.100000,-1.672138,-0.018397,-1.743997,0.979017,7.157003,0.735172,0.128438,0.228797,42.783380,55.712425
1740846873162901602!,rebel-devious-beetle,0.110000,-1.599529,-0.009860,-1.743610,0.979706,7.356390,0.987306,-0.051275,-0.091255,64.009647,48.692032
1740846873162901602!,rebel-devious-beetle,0.120000,-1.525490,0.001252,-1.745234,0.976810,7.441608,1.248082,-0.274196,-0.489896,85.072278,41.824957
1740846873162901602!,rebel-devious-beetle,0.130000,-1.451181,0.015002,-1.749286,0.969535,7.408234,1.515600,-0.534887,-0.965071,105.567219,35.304003
1740846873162901602!,rebel-devious-beetle,0.140000,-1.377806,0.031446,-1.756105,0.957129,7.253006,1.787119,-0.825303,-1.514235,125.001624,29.278650
1740846873162901602!,rebel-devious-beetle,0.150000,-1.306599,0.050602,-1.765938,0.938863,6.973575,2.059107,-1.134382,-2.133696,142.843246,23.827928
1740846873162901602!,rebel-devious-beetle,0.160000,-1.238811,0.072447,-1.778908,0.914049,6.568413,2.326365,-1.448064,-2.818200,158.461847,18.941723
1740846873162901602!,rebel-devious-beetle,0.170000,-1.175707,0.096891,-1.794983,0.882064,6.037019,2.581195,-1.749440,-3.560073,171.087912,14.513990
1740846873162901602!,rebel-devious-beetle,0.180000,-1.118550,0.123750,-1.813946,0.842377,5.380670,2.812584,-2.019199,-4.348076,179.773500,10.347257
1740846873162901602!,rebel-devious-beetle,0.190000,-1.068576,0.152711,-1.835382,0.794589,4.603856,3.005661,-2.236539,-5.166071,183.370736,6.168015
1740846873162901602!,rebel-devious-beetle,0.200000,-1.026952,0.183284,-1.858663,0.738493,3.716417,3.141780,-2.380662,-5.991732,180.549566,1.652842
1740846873162901602!,rebel-devious-beetle,0.210000,-0.994713,0.214771,-1.882962,0.674133,2.736170,3.199674,-2.432963,-6.795656,169.881550,-3.534469
1740846873162901602!,rebel-devious-beetle,0.220000,-0.972663,0.246240,-1.907286,0.601882,1.691501,3.158031,-2.379824,-7.541357,150.018515,-9.694735
1740846873162901602!,rebel-devious-beetle,0.230000,-0.961267,0.276523,-1.930542,0.522501,0.623091,2.999641,-2.215727,-8.186686,119.990816,-17.035369
1740846873162901602!,rebel-devious-beetle,0.240000,-0.960507,0.304238,-1.951627,0.437210,-0.416131,2.716811,-1.946127,-8.687168,79.639077,-25.604170
1740846873162901602!,rebel-devious-beetle,0.250000,-0.969664,0.328422,-1.969470,0.348119,-1.368906,2.312448,-1.591893,-9.006068,29.440038,-35.189759
1740846873162901602!,rebel-devious-beetle,0.260000,-0.987505,0.348269,-1.983367,0.257398,-2.179319,1.805886,-1.182861,-9.114465,-28.882850,-45.432153
1740846873162901602!,rebel-devious-beetle,0.270000,-1.012383,0.362973,-1.993009,0.167082,-2.797043,1.234023,-0.753966,-8.993560,-91.909577,-55.843300
1740846873162901602!,rebel-devious-beetle,0.280000,-1.042243,0.372047,-1.998428,0.079283,-3.186276,0.644831,-0.342851,-8.641960,-154.944706,-65.794984
1740846873162901602!,rebel-devious-beetle,0.290000,-1.074769,0.375502,-1.999996,-0.003911,-3.333162,0.088236,0.015796,-8.078456,-212.798484,-74.606200
1740846873162901602!,rebel-devious-beetle,0.300000,-1.107608,0.373828,-1.998374,-0.080635,-3.247793,-0.393422,0.296160,-7.339708,-260.722187,-81.665881
1740846873162901602!,rebel-devious-beetle,0.310000,-1.138604,0.367882,-1.994411,-0.149413,-2.961078,-0.773180,0.485035,-6.474397,-295.350917,-86.543014
1740846873162901602!,rebel-devious-beetle,0.320000,-1.165967,0.358709,-1.989023,-0.209251,-2.517749,-1.042949,0.582344,-5.535435,-315.333399,-89.050454
1740846873162901602!,rebel-devious-beetle,0.330000,-1.188381,0.347359,-1.983073,-0.259654,-1.968041,-1.211962,0.598669,-4.572263,-321.433183,-89.247622
1740846873162901602!,rebel-devious-beetle,0.340000,-1.205020,0.334734,-1.977286,-0.300565,-1.360470,-1.301395,0.551033,-3.625008,-316.102941,-87.390121
1740846873162901602!,rebel-devious-beetle,0.350000,-1.215510,0.321501,-1.972207,-0.332265,-0.737135,-1.337538,0.458484,-2.721399,-302.735394,-83.850552
1740846873162901602!,rebel-devious-beetle,0.360000,-1.219853,0.308065,-1.968197,-0.355246,-0.131711,-1.345759,0.338688,-1.876461,-284.873309,-79.038195
1740846873162901602!,rebel-devious-beetle,0.370000,-1.218347,0.294603,-1.965459,-0.370096,0.430501,-1.346595,0.206062,-1.094329,-265.607362,-73.336869
1740846873162901602!,rebel-devious-beetle,0.380000,-1.211504,0.281112,-1.964068,-0.377407,0.931437,-1.354000,0.071293,-0.371016,-247.241144,-67.070068
1740846873162901602!,rebel-devious-beetle,0.390000,-1.200021,0.267486,-1.964002,-0.377753,1.358866,-1.375281,-0.058194,0.302559,-231.210301,-60.497105
1740846873162901602!,rebel-devious-beetle,0.400000,-1.184664,0.253576,-1.965184,-0.371555,1.704896,-1.412153,-0.177336,0.937944,-218.171536,-53.802330
1740846873162901602!,rebel-devious-beetle,0.410000,-1.166265,0.239236,-1.967494,-0.359123,1.964787,-1.462361,-0.282294,1.546581,-208.207843,-47.111476
1740846873162901602!,rebel-devious-beetle,0.420000,-1.145693,0.224353,-1.970774,-0.340663,2.136217,-1.520824,-0.369644,2.138432,-200.996893,-40.505466
1740846873162901602!,rebel-devious-beetle,0.430000,-1.123836,0.208881,-1.974831,-0.316292,2.218883,-1.580566,-0.435824,2.721147,-195.958977,-34.031416
1740846873162901602!,rebel-devious-beetle,0.440000,-1.101576,0.192851,-1.979436,-0.286066,2.214306,-1.633501,-0.476821,3.299363,-192.375763,-27.708840
1740846873162901602!,rebel-devious-beetle,0.450000,-1.079774,0.176381,-1.984312,-0.250012,2.125874,-1.670926,-0.488152,3.874403,-189.466102,-21.534461
1740846873162901602!,rebel-devious-beetle,0.460000,-1.059248,0.159679,-1.989138,-0.208157,1.959014,-1.683902,-0.465070,4.444178,-186.435432,-15.486040
1740846873162901602!,rebel-devious-beetle,0.470000,-1.040750,0.143046,-1.993544,-0.160570,1.721470,-1.663628,-0.402986,5.003232,-182.510221,-9.526545
1740846873162901602!,rebel-devious-beetle,0.480000,-1.024940,0.126873,-1.997115,-0.107384,1.423593,-1.601903,-0.298041,5.542948,-176.967819,-3.609704
1740846873162901602!,rebel-devious-beetle,0.490000,-1.012362,0.111634,-1.999404,-0.048828,1.078567,-1.491725,-0.147796,6.051938,-169.170096,2.312464
1740846873162901602!,rebel-devious-beetle,0.500000,-1.003407,0.097880,-1.999946,0.014749,0.702467,-1.328069,0.048057,6.516666,-158.606919,8.280064
1740846873162901602!,rebel-devious-beetle,0.510000,-0.998288,0.086226,-1.998283,0.082865,0.314046,-1.108790,0.287058,6.922351,-144.953655,14.313958
1740846873162901602!,rebel-devious-beetle,0.520000,-0.997019,0.077158,-1.994011,0.154658,-0.066132,-0.834620,0.562718,7.255137,-128.005448,20.383369
1740846873162901602!,rebel-devious-beetle,0.530000,-0.999384,0.071223,-1.986814,0.229286,-0.416959,-0.511249,0.865758,7.501995,-107.915984,26.439204
1740846873162901602!,rebel-devious-beetle,0.540000,-1.004988,0.068674,-1.976512,0.305613,-0.719157,-0.147471,1.183448,7.653789,-84.964789,32.386220
1740846873162901602!,rebel-devious-beetle,0.550000,-1.013248,0.069818,-1.963049,0.382675,-0.955789,0.242940,1.501794,7.703917,-59.866589,38.119229
1740846873162901602!,rebel-devious-beetle,0.560000,-1.023478,0.074743,-1.946504,0.459481,-1.114526,0.644033,1.805949,7.650563,-33.511743,43.514959
1740846873162901602!,rebel-devious-beetle,0.570000,-1.034887,0.083472,-1.927082,0.535123,-1.187735,1.038069,2.081655,7.496443,-7.041007,48.435162
1740846873162901602!,rebel-devious-beetle,0.580000,-1.046611,0.095909,-1.905117,0.608713,-1.173175,1.407575,2.316310,7.249465,18.293817,52.726278
1740846873162901602!,rebel-devious-beetle,0.590000,-1.057789,0.111775,-1.881058,0.679426,-1.074546,1.737662,2.500270,6.922241,41.326706,56.247307
1740846873162901602!,rebel-devious-beetle,0.600000,-1.067625,0.130647,-1.855436,0.746563,-0.900745,2.017460,2.627715,6.530674,61.100440,58.889836
1740846873162901602!,rebel-devious-beetle,0.610000,-1.075426,0.152008,-1.828821,0.809575,-0.664539,2.240980,2.696916,6.092305,76.966951,60.591313
1740846873162901602!,rebel-devious-beetle,0.620000,-1.080641,0.175300,-1.801785,0.868085,-0.380975,2.407247,2.709916,5.624664,88.640266,61.340427
1740846873162901602!,rebel-devious-beetle,0.630000,-1.082870,0.199974,-1.774864,0.921877,-0.065800,2.519723,2.671756,5.143857,96.191465,61.174792
1740846873162901602!,rebel-devious-beetle,0.640000,-1.081871,0.225528,-1.748538,0.970883,0.265839,2.585246,2.589461,4.663559,99.990768,60.172529
1740846873162901602!,rebel-devious-beetle,0.650000,-1.077542,0.251539,-1.723212,1.015156,0.600296,2.612723,2.470995,4.194477,100.614080,58.440252
1740846873162901602!,rebel-devious-beetle,0.660000,-1.069910,0.277676,-1.699211,1.054837,0.925916,2.611873,2.324361,3.744254,98.736717,56.100097
1740846873162901602!,rebel-devious-beetle,0.670000,-1.059105,0.303703,-1.676786,1.090132,1.233197,2.592206,2.156994,3.317779,95.038146,53.277367
1740846873162901602!,rebel-devious-beetle,0.680000,-1.045346,0.329475,-1.656118,1.121281,1.514681,2.562215,1.975340,2.917552,90.119157,50.092531
1740846873162901602!,rebel-devious-beetle,0.690000,-1.028913,0.354925,-1.637330,1.148543,1.764753,2.528981,1.784783,2.544337,84.457493,46.654251
1740846873162901602!,rebel-devious-beetle,0.700000,-1.010136,0.380049,-1.620497,1.172172,1.979390,2.498009,1.589732,2.197763,78.387357,43.055657
1740846873162901602!,rebel-devious-beetle,0.710000,-0.989381,0.404888,-1.605659,1.192417,2.155924,2.473246,1.393827,1.876869,72.100092,39.372758
1740846873162901602!,rebel-devious-beetle,0.720000,-0.967064,0.429520,-1.592773,1.209576,2.293050,2.457080,1.200280,1.580532,65.661738,35.674361
1740846873162901602!,rebel-devious-beetle,0.730000,-0.943592,0.454037,-1.581778,1.223919,2.390582,2.450644,1.011974,1.307862,59.034282,32.007868
1740846873162901602!,rebel-devious-beetle,0.740000,-0.919354,0.478540,-1.572610,1.235678,2.449241,2.454065,0.831648,1.058414,52.103161,28.400312
1740846873162901602!,rebel-devious-beetle,0.750000,-0.894727,0.503124,-1.565177,1.245078,2.470647,2.466571,0.662097,0.832317,44.703839,24.866573
1740846873162901602!,rebel-devious-beetle,0.760000,-0.870067,0.527873,-1.559361,1.252355,2.457312,2.486652,0.506248,0.630352,36.647755,21.411467
1740846873162901602!,rebel-devious-beetle,0.770000,-0.845703,0.552854,-1.555011,1.257752,2.412637,2.512212,0.367177,0.453956,27.746547,18.032101
1740846873162901602!,rebel-devious-beetle,0.780000,-0.821925,0.578108,-1.551946,1.261532,2.340912,2.540710,0.248064,0.305170,17.834667,14.720502
