ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1497902094570957956!,great-wine-beetle,0.000000,0.097082,-2.420335,-0.835699,-1.245635,0.000000,0.000000,0.000000,0.000000,-31.816824,89.462928,153.589904,26.456535
1497902094570957956!,great-wine-beetle,0.010000,0.093176,-2.416557,-0.840386,-1.242478,-0.781243,0.752903,-0.933797,0.631601,-87.797559,-3.310863,101.253105,69.381089
1497902094570957956!,great-wine-beetle,0.020000,0.084445,-2.404950,-0.852922,-1.233906,-0.964271,1.568172,-1.568707,1.084349,-89.030138,-9.609663,94.613092,70.264531
1497902094570957956!,great-wine-beetle,0.030000,0.074089,-2.385339,-0.871455,-1.220887,-1.104887,2.353505,-2.130483,1.520713,-88.989582,-12.751143,90.513849,70.186942
1497902094570957956!,great-wine-beetle,0.040000,0.062420,-2.357958,-0.895306,-1.203506,-1.225971,3.117642,-2.627694,1.954781,-88.952581,-15.265927,87.226916,70.121245
1497902094570957956!,great-wine-beetle,0.050000,0.049607,-2.322980,-0.923835,-1.181748,-1.332608,3.866564,-3.060598,2.392632,-88.653678,-17.221518,84.346209,69.856542
1497902094570957956!,great-wine-beetle,0.060000,0.035775,-2.280544,-0.956395,-1.155556,-1.427765,4.601301,-3.428021,2.837200,-87.786197,-18.558125,81.580234,69.151184
1497902094570957956!,great-wine-beetle,0.070000,0.021025,-2.230802,-0.992324,-1.124853,-1.513168,5.318439,-3.728158,3.288910,-86.070603,-19.196126,78.695686,67.785273
1497902094570957956!,great-wine-beetle,0.080000,0.005445,-2.173963,-1.030939,-1.089571,-1.589503,6.010817,-3.959138,3.746092,-83.274768,-19.056619,75.515306,65.576387
1497902094570957956!,great-wine-beetle,0.090000,-0.010881,-2.110333,-1.071538,-1.049670,-1.656525,6.668467,-4.119592,4.205415,-79.233666,-18.073861,71.925522,62.394980
1497902094570957956!,great-wine-beetle,0.100000,-0.027863,-2.040330,-1.113406,-1.005151,-1.713258,7.279609,-4.209062,4.662378,-73.880442,-16.222333,67.878884,58.188554
1497902094570957956!,great-wine-beetle,0.110000,-0.045402,-1.964499,-1.155832,-0.956061,-1.758107,7.831908,-4.228332,5.111847,-67.259376,-13.522845,63.401779,52.991823
1497902094570957956!,great-wine-beetle,0.120000,-0.063383,-1.883511,-1.198118,-0.902504,-1.789052,8.313782,-4.179599,5.548625,-59.530960,-10.048637,58.592669,46.930640
1497902094570957956!,great-wine-beetle,0.130000,-0.081668,-1.798152,-1.239596,-0.844631,-1.803869,8.715617,-4.066452,5.968004,-50.961242,-5.923946,53.611121,40.213592
1497902094570957956!,great-wine-beetle,0.140000,-0.100078,-1.709302,-1.279626,-0.782660,-1.800339,9.030841,-3.893720,6.366118,-41.887894,-1.305132,48.661374,33.105441
1497902094570957956!,great-wine-beetle,0.150000,-0.118426,-1.617868,-1.317638,-0.716819,-1.776654,9.256199,-3.666916,6.740436,-32.699797,3.608933,43.954399,25.910825
1497902094570957956!,great-wine-beetle,0.160000,-0.136513,-1.524769,-1.353122,-0.647350,-1.731373,9.392128,-3.391833,7.089771,-23.772738,8.624477,39.692002,18.924105
