ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1264278919186275292!,talented-antique-butterfly,0.000000,1.132389,-1.994306,0.133147,-1.955394,-0.132157,-0.991229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.675211,-102.457024,45.489621,75.054272,25.853147,-103.827959
1264278919186275292!,talented-antique-butterfly,0.010000,1.132820,-1.988002,0.133367,-1.954912,-0.133185,-0.991091,0.083168,1.257868,0.044719,0.096562,-0.204884,0.027533,-56.575150,-90.437303,31.953629,70.270101,13.940959,-94.041749
1264278919186275292!,talented-antique-butterfly,0.020000,1.133711,-1.969983,0.133847,-1.953527,-0.136205,-0.990681,0.088175,2.342651,0.052596,0.180883,-0.397483,0.054648,-53.382624,-79.947765,21.699774,65.492331,5.232622,-84.810240
1264278919186275292!,talented-antique-butterfly,0.030000,1.134274,-1.941848,0.134319,-1.951334,-0.141066,-0.990000,0.014453,3.278020,0.043102,0.258071,-0.572847,0.081626,-49.423842,-70.634162,15.371273,60.013830,0.505899,-75.620996
1264278919186275292!,talented-antique-butterfly,0.040000,1.133767,-1.904993,0.134709,-1.948385,-0.147568,-0.989052,-0.126669,4.080623,0.036151,0.331860,-0.724380,0.108079,-44.457524,-62.173009,12.838672,53.561358,-0.305343,-66.184821
1264278919186275292!,talented-antique-butterfly,0.050000,1.131595,-1.860678,0.135131,-1.944698,-0.155441,-0.987845,-0.317881,4.761393,0.049452,0.404870,-0.845614,0.133061,-38.516185,-54.306099,13.552855,46.143698,2.263320,-56.388979
1264278919186275292!,talented-antique-butterfly,0.060000,1.127356,-1.810106,0.135864,-1.940274,-0.164351,-0.986402,-0.539765,5.327428,0.096782,0.478832,-0.931490,0.155201,-31.804220,-46.862978,16.769034,37.954793,7.444337,-46.269697
1264278919186275292!,talented-antique-butterfly,0.070000,1.120842,-1.754410,0.137301,-1.935097,-0.173921,-0.984760,-0.773265,5.783830,0.187357,0.554834,-0.978927,0.172891,-24.631879,-39.767071,21.682235,29.309034,14.383525,-35.985570
1264278919186275292!,talented-antique-butterfly,0.080000,1.112028,-1.694673,0.139905,-1.929143,-0.183760,-0.982971,-1.001233,6.135443,0.325778,0.633603,-0.987034,0.184519,-17.365010,-33.026304,27.510692,20.589458,22.232529,-25.785393
1264278919186275292!,talented-antique-butterfly,0.090000,1.101048,-1.631921,0.144161,-1.922382,-0.193474,-0.981105,-1.209466,6.388169,0.512369,0.715803,-0.957038,0.188728,-10.379844,-26.710637,33.553786,12.198105,30.216693,-15.965407
1264278919186275292!,talented-antique-butterfly,0.100000,1.088158,-1.567111,0.150539,-1.914776,-0.202697,-0.979242,-1.387354,6.549756,0.743788,0.802278,-0.892009,0.184640,-4.021387,-20.921825,39.232796,4.508423,37.686101,-6.821178
1264278919186275292!,talented-antique-butterfly,0.110000,1.073701,-1.501106,0.159459,-1.906275,-0.211097,-0.977465,-1.528123,6.630008,1.013838,0.894211,-0.796412,0.171996,1.431193,-15.762120,44.115668,-2.175338,44.149539,1.397276
1264278919186275292!,talented-antique-butterfly,0.120000,1.058022,-1.434689,0.171213,-1.896826,-0.218418,-0.975855,-1.628601,6.640421,1.314336,0.993133,-0.675670,0.151230,5.786178,-11.309670,47.925062,-7.644343,49.288825,8.517559
1264278919186275292!,talented-antique-butterfly,0.130000,1.041504,-1.368485,0.186043,-1.886352,-0.224446,-0.974487,-1.688924,6.593621,1.636170,1.100929,-0.535476,0.123332,8.950695,-7.599234,50.529796,-11.799401,52.953948,14.464303
1264278919186275292!,talented-antique-butterfly,0.140000,1.024540,-1.302986,0.204123,-1.874752,-0.229014,-0.973423,-1.711787,6.502590,1.969977,1.219689,-0.381394,0.089729,10.923343,-4.619548,51.919966,-14.642782,55.136740,19.252708
1264278919186275292!,talented-antique-butterfly,0.150000,1.007489,-1.238566,0.225536,-1.861903,-0.232005,-0.972715,-1.701628,6.379862,2.306741,1.351515,-0.218516,0.052119,11.777467,-2.318938,52.176456,-16.259346,55.936576,22.971154
1264278919186275292!,talented-antique-butterfly,0.160000,0.990661,-1.175481,0.250277,-1.847666,-0.233352,-0.972392,-1.663873,6.236896,2.638216,1.498321,-0.051210,0.012289,11.639578,-0.616300,51.438463,-16.791828,55.522712,25.756776
1264278919186275292!,talented-antique-butterfly,0.170000,0.974313,-1.113882,0.278266,-1.831878,-0.233025,-0.972471,-1.604339,6.083715,2.957142,1.661682,0.116976,-0.028030,10.668285,0.586313,49.875030,-16.416489,54.100586,27.770473
1264278919186275292!,talented-antique-butterfly,0.180000,0.958641,-1.053829,0.309353,-1.814371,-0.231023,-0.972948,-1.528635,5.928545,3.257395,1.842634,0.283428,-0.067299,9.031715,1.388837,47.659063,-15.317250,51.880291,29.170886
1264278919186275292!,talented-antique-butterfly,0.190000,0.943792,-0.995305,0.343335,-1.794962,-0.227372,-0.973808,-1.442077,5.778040,3.533827,2.041662,0.446279,-0.104200,6.899664,1.887503,44.957322,-13.676288,49.064450,30.103655
1264278919186275292!,talented-antique-butterfly,0.200000,0.929862,-0.938238,0.379959,-1.773467,-0.222109,-0.975022,-1.349372,5.637176,3.782276,2.258572,0.604424,-0.137687,4.430505,2.165667,41.918119,-11.659313,45.832783,30.687287
1264278919186275292!,talented-antique-butterfly,0.210000,0.916900,-0.882511,0.418936,-1.749709,-0.215280,-0.976552,-1.254629,5.509471,3.999426,2.492478,0.757370,-0.166961,1.768976,2.292018,38.670222,-9.413157,42.340523,31.011052
1264278919186275292!,talented-antique-butterfly,0.220000,0.904920,-0.827977,0.459946,-1.723521,-0.206933,-0.978355,-1.161375,5.397152,4.182712,2.741808,0.905121,-0.191443,-0.954554,2.320245,35.323823,-7.065341,38.719378,31.135742
1264278919186275292!,talented-antique-butterfly,0.230000,0.893900,-0.774473,0.502646,-1.694756,-0.197116,-0.980380,-1.072603,5.301319,4.330250,3.004321,1.048061,-0.210724,-3.623180,2.290326,31.973231,-4.725727,35.080741,31.097226
1264278919186275292!,talented-antique-butterfly,0.240000,0.883739,-0.721842,0.546637,-1.663310,-0.185889,-0.982571,-0.990768,5.222022,4.440848,3.277172,1.186719,-0.224511,-6.132275,2.232250,28.701844,-2.489875,31.521910,30.915994
