ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1508448840742653597!,great-bipedal-bumblebee,0.000000,0.710217,-1.364609,0.000000,-1.364609,0.000000,0.000000,0.000000,0.000000,102.930694,-115.385234
1508448840742653597!,great-bipedal-bumblebee,0.010000,0.712662,-1.359813,0.000000,-1.359813,0.489010,0.959268,0.000000,0.959268,91.061505,-102.964561
1508448840742653597!,great-bipedal-bumblebee,0.020000,0.719686,-1.346036,0.000000,-1.346036,0.914767,1.794456,0.000000,1.794456,80.437156,-91.846567
1508448840742653597!,great-bipedal-bumblebee,0.030000,0.730692,-1.324445,0.000000,-1.324445,1.283906,2.518577,0.000000,2.518577,70.933863,-81.901717
1508448840742653597!,great-bipedal-bumblebee,0.040000,0.745150,-1.296085,0.000000,-1.296085,1.602400,3.143351,0.000000,3.143351,62.440041,-73.013242
1508448840742653597!,great-bipedal-bumblebee,0.050000,0.762579,-1.261894,0.000000,-1.261894,1.875628,3.679331,0.000000,3.679331,54.855069,-65.075846
1508448840742653597!,great-bipedal-bumblebee,0.060000,0.782554,-1.222711,0.000000,-1.222711,2.108436,4.136018,0.000000,4.136018,48.088220,-57.994586
1508448840742653597!,great-bipedal-bumblebee,0.070000,0.804689,-1.179289,0.000000,-1.179289,2.305181,4.521965,0.000000,4.521965,42.057698,-51.683864
1508448840742653597!,great-bipedal-bumblebee,0.080000,0.828644,-1.132299,0.000000,-1.132299,2.469789,4.844869,0.000000,4.844869,36.689766,-46.066519
1508448840742653597!,great-bipedal-bumblebee,0.090000,0.854110,-1.082342,0.000000,-1.082342,2.605791,5.111656,0.000000,5.111656,31.917957,-41.072995
1508448840742653597!,great-bipedal-bumblebee,0.100000,0.880806,-1.029974,0.000000,-1.029974,2.716363,5.328560,0.000000,5.328560,27.682873,-36.641134
1508448840742653597!,great-bipedal-bumblebee,0.110000,0.908483,-0.975681,0.000000,-0.975681,2.804365,5.501189,0.000000,5.501189,23.930646,-32.714565
1508448840742653597!,great-bipedal-bumblebee,0.120000,0.936927,-0.919884,0.000000,-0.919884,2.872371,5.634594,0.000000,5.634594,20.612376,-29.242117
1508448840742653597!,great-bipedal-bumblebee,0.130000,0.965947,-0.862957,0.000000,-0.862957,2.922693,5.733309,0.000000,5.733309,17.683863,-26.177535
1508448840742653597!,great-bipedal-bumblebee,0.140000,0.995377,-0.805225,0.000000,-0.805225,2.957409,5.801409,0.000000,5.801409,15.105157,-23.479013
1508448840742653597!,great-bipedal-bumblebee,0.150000,1.025074,-0.746971,0.000000,-0.746971,2.978383,5.842552,0.000000,5.842552,12.840172,-21.108789
1508448840742653597!,great-bipedal-bumblebee,0.160000,1.054909,-0.688445,0.000000,-0.688445,2.987286,5.860017,0.000000,5.860017,10.856338,-19.032779
