ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
329316479979908472!,thoughtful-antique-butterfly,0.000000,-1.240804,-1.915901,-0.221691,-0.195027,-0.426376,0.261158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63.251796,209.457728,-186.184629,-18.149628,-154.223154,315.667541
329316479979908472!,thoughtful-antique-butterfly,0.010000,-1.250244,-1.907727,-0.220162,-0.193396,-0.425575,0.262461,-1.881498,1.638428,0.304860,0.324721,0.160008,0.259450,-82.450513,109.891270,-122.965983,26.551015,-108.414393,192.746304
329316479979908472!,thoughtful-antique-butterfly,0.020000,-1.272917,-1.886094,-0.215454,-0.188515,-0.423192,0.266287,-2.645396,2.693492,0.635805,0.649553,0.317129,0.503993,-89.955589,63.664831,-92.605111,46.219275,-86.049799,135.111474
329316479979908472!,thoughtful-antique-butterfly,0.030000,-1.300583,-1.855242,-0.207402,-0.180442,-0.419241,0.272465,-2.880901,3.479252,0.973887,0.963143,0.473989,0.729325,-91.632101,41.859341,-77.060172,54.082205,-74.171205,107.093735
329316479979908472!,thoughtful-antique-butterfly,0.040000,-1.329333,-1.817187,-0.195973,-0.169310,-0.413711,0.280790,-2.863597,4.129589,1.309622,1.259375,0.632397,0.931764,-90.492787,31.215670,-68.219888,56.440262,-67.012279,92.521210
329316479979908472!,thoughtful-antique-butterfly,0.050000,-1.357271,-1.772985,-0.181210,-0.155308,-0.406580,0.291020,-2.720695,4.704019,1.638120,1.535136,0.793572,1.108688,-87.920095,25.648808,-62.375649,56.187409,-61.941707,83.961785
329316479979908472!,thoughtful-antique-butterfly,0.060000,-1.383435,-1.723265,-0.163198,-0.138645,-0.397814,0.302893,-2.511075,5.228747,1.956264,1.788673,0.958017,1.258243,-84.505712,22.354362,-57.812467,54.627401,-57.740374,77.952362
329316479979908472!,thoughtful-antique-butterfly,0.070000,-1.407295,-1.668471,-0.142051,-0.119549,-0.387381,0.316127,-2.262709,5.714223,2.261327,2.018743,1.125466,1.379140,-80.487742,20.031126,-53.731142,52.341353,-53.838758,72.854871
329316479979908472!,thoughtful-antique-butterfly,0.080000,-1.428533,-1.608978,-0.117913,-0.098259,-0.375252,0.330433,-1.989839,6.163188,2.550456,2.224266,1.294952,1.470599,-75.960751,18.073058,-49.761658,49.589954,-49.973947,67.889618
329316479979908472!,thoughtful-antique-butterfly,0.090000,-1.446943,-1.545159,-0.090955,-0.075025,-0.361415,0.345513,-1.700811,6.574580,2.820602,2.404226,1.464922,1.532348,-70.974574,16.202024,-45.742804,46.498553,-46.034602,62.698429
329316479979908472!,thoughtful-antique-butterfly,0.100000,-1.462391,-1.477405,-0.061385,-0.050107,-0.345874,0.361070,-1.401588,6.945583,3.068650,2.557692,1.633393,1.564651,-65.580107,14.300418,-41.621891,43.142019,-41.990479,57.146156
329316479979908472!,thoughtful-antique-butterfly,0.110000,-1.474796,-1.406141,-0.029437,-0.023775,-0.328653,0.376812,-1.097281,7.272810,3.291642,2.683891,1.798117,1.568309,-59.848849,12.333960,-37.407899,39.582776,-37.859264,51.228088
329316479979908472!,thoughtful-antique-butterfly,0.120000,-1.484143,-1.331849,0.004604,0.003679,-0.309813,0.392449,-0.792806,7.553103,3.486990,2.782302,1.956694,1.544682,-53.880036,10.312527,-33.147038,35.888197,-33.689016,45.020898
329316479979908472!,thoughtful-antique-butterfly,0.130000,-1.490472,-1.255034,0.040428,0.031957,-0.289437,0.407709,-0.492974,7.784002,3.652645,2.852710,2.106747,1.495600,-47.795991,8.273827,-28.909252,32.132389,-29.547250,38.657539
329316479979908472!,thoughtful-antique-butterfly,0.140000,-1.493857,-1.176201,0.077728,0.060779,-0.267623,0.422348,-0.202347,7.964120,3.787277,2.895294,2.246132,1.423274,-41.731097,6.272377,-24.776292,28.391854,-25.510487,32.305079
329316479979908472!,thoughtful-antique-butterfly,0.150000,-1.494415,-1.095855,0.116193,0.089870,-0.244489,0.436148,0.074864,8.093397,3.890359,2.910692,2.373004,1.330223,-35.821940,4.366456,-20.829766,24.742791,-21.654252,26.139794
329316479979908472!,thoughtful-antique-butterfly,0.160000,-1.492300,-1.014493,0.155509,0.118966,-0.220167,0.448917,0.334986,8.173170,3.962161,2.900027,2.485889,1.219177,-30.195567,2.610331,-17.142086,21.255394,-18.045002,20.328322
329316479979908472!,thoughtful-antique-butterfly,0.170000,-1.487697,-0.932587,0.195373,0.147818,-0.194799,0.460493,0.575042,8.206097,4.003692,2.864892,2.583718,1.092972,-24.959507,1.048141,-13.769478,17.988923,-14.733915,15.012044
329316479979908472!,thoughtful-antique-butterfly,0.180000,-1.480818,-0.850578,0.235497,0.176195,-0.168538,0.470739,0.792847,8.195953,4.016572,2.807300,2.665831,0.954444,-20.194913,-0.290094,-10.747816,14.988333,-11.753266,10.296289
329316479979908472!,thoughtful-antique-butterfly,0.190000,-1.471889,-0.768868,0.275608,0.203889,-0.141540,0.479548,0.987045,8.147348,4.002876,2.729602,2.731953,0.806345,-15.953447,-1.390085,-8.091529,12.282812,-9.115595,6.245211
329316479979908472!,thoughtful-antique-butterfly,0.200000,-1.461146,-0.687811,0.315455,0.230715,-0.113963,0.486839,1.157073,8.065393,3.964972,2.634389,2.782150,0.651268,-12.257750,-2.252651,-5.795276,9.886117,-6.815388,2.882174
329316479979908472!,thoughtful-antique-butterfly,0.210000,-1.448828,-0.607710,0.354813,0.256512,-0.085963,0.492555,1.303075,7.955380,3.905362,2.524379,2.816773,0.491597,-9.104783,-2.891342,-3.837656,7.798331,-4.832550,0.194591
329316479979908472!,thoughtful-antique-butterfly,0.220000,-1.435169,-0.528820,0.393478,0.281148,-0.057692,0.496661,1.425778,7.822488,3.826549,2.402317,2.836405,0.329474,-6.470955,-3.329002,-2.185986,6.008498,-3.136825,-1.858365
329316479979908472!,thoughtful-antique-butterfly,0.230000,-1.420396,-0.451345,0.431272,0.304517,-0.029294,0.499141,1.526348,7.671565,3.730941,2.270874,2.841801,0.166784,-4.317987,-3.594011,-0.801246,4.497595,-1.692305,-3.336895
329316479979908472!,thoughtful-antique-butterfly,0.240000,-1.404721,-0.375445,0.468037,0.326536,-0.000909,0.499999,1.606248,7.506973,3.620776,2.132578,2.833842,0.005153,-2.598585,-3.716789,0.357513,3.241417,-0.461428,-4.311972
329316479979908472!,thoughtful-antique-butterfly,0.250000,-1.388345,-0.301242,0.503636,0.347149,0.027333,0.499252,1.667132,7.332513,3.498116,1.989772,2.813511,-0.154031,-1.261139,-3.726730,1.329672,2.212851,0.591921,-4.857787
329316479979908472!,thoughtful-antique-butterfly,0.260000,-1.371445,-0.228818,0.537955,0.366321,0.055316,0.496931,1.710633,7.151383,3.364729,1.844497,2.781784,-0.309653,-0.254318,-3.651195,2.150872,1.384759,1.500266,-5.047206
329316479979908472!,thoughtful-antique-butterfly,0.270000,-1.354190,-0.158229,0.570894,0.384036,0.082928,0.493075,1.738422,6.966221,3.222230,1.698585,2.739708,-0.460779,0.471325,-3.512752,2.851283,0.730094,2.291294,-4.946342
329316479979908472!,thoughtful-antique-butterfly,0.280000,-1.336729,-0.089507,0.602367,0.400296,0.110071,0.487734,1.752043,6.779148,3.071990,1.553568,2.688299,-0.606693,0.960797,-3.329978,3.455379,0.223922,2.987421,-4.613877
329316479979908472!,thoughtful-antique-butterfly,0.290000,-1.319197,-0.022664,0.632302,0.415115,0.136657,0.480963,1.752900,6.591839,2.915181,1.410704,2.628545,-0.746853,1.254017,-3.117069,3.981878,-0.156329,3.605809,-4.099764
329316479979908472!,thoughtful-antique-butterfly,0.300000,-1.301716,0.042304,0.660639,0.428521,0.162605,0.472821,1.742245,6.405592,2.752800,1.270991,2.561391,-0.880873,1.385514,-2.884260,4.444191,-0.430568,4.158760,-3.445405
329316479979908472!,thoughtful-antique-butterfly,0.310000,-1.284396,0.105412,0.687325,0.440549,0.187846,0.463372,1.721169,6.221406,2.585683,1.135184,2.487730,-1.008500,1.384532,-2.638400,4.851076,-0.615981,4.654293,-2.684354
329316479979908472!,thoughtful-antique-butterfly,0.320000,-1.267336,0.166685,0.712317,0.451242,0.212320,0.452681,1.690618,6.040044,2.414532,1.003811,2.408391,-1.129599,1.275400,-2.383575,5.207368,-0.727124,5.096791,-1.843301
329316479979908472!,thoughtful-antique-butterfly,0.330000,-1.250627,0.226153,0.735578,0.460647,0.235972,0.440814,1.651403,5.862091,2.239927,0.877197,2.324137,-1.244130,1.078056,-2.121716,5.514705,-0.776120,5.487654,-0.943148
329316479979908472!,thoughtful-antique-butterfly,0.340000,-1.234354,0.283853,0.757075,0.468813,0.258757,0.427837,1.604231,5.687997,2.062352,0.755485,2.235657,-1.352132,0.808634,-1.853133,5.772234,-0.772928,5.825942,-0.000059
329316479979908472!,thoughtful-antique-butterfly,0.350000,-1.218592,0.339827,0.776782,0.475789,0.280637,0.413815,1.549727,5.518116,1.882206,0.638660,2.143568,-1.453705,0.480084,-1.576979,5.977263,-0.725652,6.108976,0.973577
329316479979908472!,thoughtful-antique-butterfly,0.360000,-1.203412,0.394120,0.794673,0.481626,0.301579,0.398811,1.488463,5.352735,1.699823,0.526574,2.048412,-1.548996,0.102792,-1.291640,6.125869,-0.640878,6.332913,1.968295
