ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
220767921613786358!,talented-antique-butterfly,0.000000,1.533042,-1.212485,1.484984,-0.213641,0.648324,-0.761364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-116.358798,90.932494,-16.232327,36.500792,2.612291,266.793433
220767921613786358!,talented-antique-butterfly,0.010000,1.526540,-1.208671,1.481915,-0.209668,0.648034,-0.761611,-1.298833,0.761877,-0.614294,0.792455,-0.057428,-0.048864,-85.270829,71.853486,2.292048,21.758051,18.434648,215.711403
220767921613786358!,talented-antique-butterfly,0.020000,1.508490,-1.197718,1.473340,-0.198336,0.647424,-0.762130,-2.308932,1.426808,-1.102181,1.469251,-0.062806,-0.053354,-63.435565,57.608905,12.505362,12.305109,26.331810,176.196539
220767921613786358!,talented-antique-butterfly,0.030000,1.481376,-1.180568,1.460306,-0.180790,0.646939,-0.762541,-3.108507,1.997799,-1.505103,2.031591,-0.032380,-0.027471,-46.990984,46.365689,18.133460,5.803405,29.931214,143.956232
220767921613786358!,talented-antique-butterfly,0.040000,1.447110,-1.158181,1.443567,-0.158187,0.646886,-0.762587,-3.745197,2.478012,-1.845908,2.484741,0.023810,0.020198,-33.710317,37.047658,21.410602,0.896997,31.413021,116.542279
220767921613786358!,talented-antique-butterfly,0.050000,1.407147,-1.131424,1.423672,-0.131561,0.647492,-0.762072,-4.248358,2.871715,-2.136434,2.836810,0.099387,0.084444,-22.362568,29.057315,23.609005,-3.169530,32.021984,92.623636
220767921613786358!,talented-antique-butterfly,0.060000,1.362725,-1.101127,1.401093,-0.101863,0.648934,-0.760845,-4.637381,3.184519,-2.382460,3.097937,0.189844,0.161920,-12.317323,22.088076,25.401881,-6.786844,32.418877,71.533427
220767921613786358!,talented-antique-butterfly,0.070000,1.314911,-1.068063,1.376259,-0.069946,0.651343,-0.758783,-4.926570,3.423288,-2.586819,3.279476,0.291591,0.250303,-3.300508,16.003296,27.092617,-10.125308,32.901793,52.983269
220767921613786358!,talented-antique-butterfly,0.080000,1.264640,-1.032937,1.349577,-0.036550,0.654815,-0.755790,-5.127928,3.596011,-2.751294,3.393415,0.401530,0.347885,4.766044,10.754121,28.766451,-13.228861,33.552124,36.871401
220767921613786358!,talented-antique-butterfly,0.090000,1.212742,-0.996366,1.321440,-0.002291,0.659418,-0.751776,-5.252728,3.711518,-2.877771,3.451825,0.516848,0.453352,11.876358,6.322498,30.397024,-16.080705,34.337268,23.150125
220767921613786358!,talented-antique-butterfly,0.100000,1.159931,-0.958878,1.292218,0.032334,0.665197,-0.746668,-5.312091,3.778977,-2.968748,3.466232,0.634911,0.565634,18.011862,2.687052,31.917926,-18.647028,35.180521,11.747823
220767921613786358!,talented-antique-butterfly,0.110000,1.106813,-0.920907,1.262256,0.066937,0.672166,-0.740400,-5.316974,3.807451,-3.027424,3.447176,0.753261,0.683842,23.179124,-0.193064,33.263800,-20.901517,36.002003,2.533758
220767921613786358!,talented-antique-butterfly,0.120000,1.053886,-0.882802,1.231862,0.101232,0.680320,-0.732915,-5.277902,3.805499,-3.057548,3.403918,0.869648,0.807241,27.422961,-2.381512,34.390013,-22.835905,36.739212,-4.685924
220767921613786358!,talented-antique-butterfly,0.130000,1.001545,-0.844828,1.201304,0.135017,0.689630,-0.724162,-5.204620,3.780878,-3.063162,3.344304,0.982053,0.935223,30.823128,-3.960208,35.277586,-24.460825,37.353377,-10.152963
220767921613786358!,talented-antique-butterfly,0.140000,0.950095,-0.807175,1.170812,0.168162,0.700047,-0.714096,-5.105811,3.740361,-3.048344,3.274760,1.088695,1.067277,33.482377,-5.021274,35.929493,-25.801102,37.827236,-14.133490
220767921613786358!,talented-antique-butterfly,0.150000,0.899756,-0.769974,1.140574,0.200596,0.711509,-0.702677,-4.988935,3.689671,-3.016997,3.200393,1.188028,1.202959,35.512123,-5.658723,36.363276,-26.888969,38.158881,-16.894544
220767921613786358!,talented-antique-butterfly,0.160000,0.850664,-0.733306,1.110729,0.232285,0.723926,-0.689877,-4.860132,3.633481,-2.972670,3.125127,1.278751,1.341864,37.020022,-5.961535,36.603494,-27.757829,38.355118,-18.685079
220767921613786358!,talented-antique-butterfly,0.170000,0.802878,-0.697218,1.081366,0.263222,0.737192,-0.675684,-4.724288,3.575502,-2.918483,3.051893,1.359813,1.483598,38.101779,-6.009572,36.675987,-28.437790,38.426156,-19.724905
220767921613786358!,talented-antique-butterfly,0.180000,0.756445,-0.661712,1.052568,0.293437,0.751203,-0.660071,-4.585337,3.518580,-2.857271,2.982831,1.430253,1.627718,38.835599,-5.872254,36.603361,-28.951881,38.381014,-20.200358
220767921613786358!,talented-antique-butterfly,0.190000,0.711380,-0.626769,1.024391,0.322981,0.765850,-0.643020,-4.446311,3.464787,-2.791525,2.919416,1.489235,1.773709,39.280914,-5.607582,36.403221,-29.315347,38.225817,-20.262595
220767921613786358!,talented-antique-butterfly,0.200000,0.667671,-0.592348,0.996868,0.351913,0.781015,-0.624512,-4.309498,3.415526,-2.723431,2.862578,1.536033,1.920961,39.479794,-5.262970,36.087972,-29.536134,37.963407,-20.030594
220767921613786358!,talented-antique-butterfly,0.210000,0.625292,-0.558400,0.970015,0.380304,0.796575,-0.604540,-4.176594,3.371615,-2.654913,2.812804,1.570028,2.068754,39.460018,-4.876653,35.665742,-29.616388,37.594023,-19.595977
220767921613786358!,talented-antique-butterfly,0.220000,0.584199,-0.524869,0.943828,0.408226,0.812401,-0.583100,-4.048827,3.333367,-2.587676,2.770216,1.590715,2.216256,39.238937,-4.479227,35.141877,-29.554512,37.116593,-19.028392
220767921613786358!,talented-antique-butterfly,0.230000,0.544340,-0.491699,0.918290,0.435750,0.828359,-0.560198,-3.927061,3.300662,-2.523223,2.734630,1.597712,2.362521,38.827502,-4.095054,34.520615,-29.347404,36.530231,-18.380651
220767921613786358!,talented-antique-butterfly,0.240000,0.505657,-0.458834,0.893369,0.462947,0.844314,-0.535849,-3.811864,3.273011,-2.462870,2.705608,1.590776,2.506513,38.233984,-3.743374,33.806626,-28.992627,35.835665,-17.693144
220767921613786358!,talented-antique-butterfly,0.250000,0.468086,-0.426227,0.869021,0.489879,0.860126,-0.510081,-3.703568,3.249622,-2.407747,2.682503,1.569824,2.647121,37.467111,-3.439092,33.006233,-28.490274,35.036399,-16.997328
220767921613786358!,talented-antique-butterfly,0.260000,0.431560,-0.393840,0.845192,0.516605,0.875658,-0.482931,-3.602301,3.229462,-2.358783,2.664509,1.534949,2.783192,36.538459,-3.193284,32.128239,-27.844424,34.139483,-16.318289
220767921613786358!,talented-antique-butterfly,0.270000,0.396013,-0.361642,0.821819,0.543172,0.890774,-0.454447,-3.508030,3.211330,-2.316711,2.650695,1.486418,2.913564,35.464382,-3.013663,31.184490,-27.064262,33.156039,-15.676996
220767921613786358!,talented-antique-butterfly,0.280000,0.361380,-0.329620,0.798833,0.569621,0.905338,-0.424691,-3.420551,3.193925,-2.282030,2.640069,1.424698,3.037112,34.265896,-2.904324,30.189349,-26.164024,32.100742,-15.090091
220767921613786358!,talented-antique-butterfly,0.290000,0.327597,-0.297770,0.776162,0.595980,0.919224,-0.393734,-3.339527,3.175929,-2.255013,2.631621,1.350442,3.152787,32.968919,-2.866079,29.159435,-25.162948,30.991464,-14.570945
220767921613786358!,talented-antique-butterfly,0.300000,0.294605,-0.266106,0.753730,0.622266,0.932310,-0.361660,-3.264506,3.156073,-2.235708,2.624373,1.264476,3.259649,31.603588,-2.896732,28.112913,-24.084587,29.848440,-14.130051
220767921613786358!,talented-antique-butterfly,0.310000,0.262351,-0.234652,0.731462,0.648488,0.944483,-0.328560,-3.194949,3.133204,-2.223948,2.617422,1.167776,3.356904,30.202838,-2.991374,27.068488,-22.955584,28.693115,-13.775007
220767921613786358!,talented-antique-butterfly,0.320000,0.230786,-0.203442,0.709286,0.674645,0.955641,-0.294535,-3.130248,3.106340,-2.219378,2.609975,1.061438,3.443921,28.800619,-3.142809,26.044308,-21.804139,27.546847,-13.510459
220767921613786358!,talented-antique-butterfly,0.330000,0.199869,-0.172522,0.687135,0.700731,0.965692,-0.259689,-3.069759,3.074711,-2.221477,2.601377,0.946646,3.520249,27.429936,-3.342099,25.056892,-20.658325,26.429628,-13.338098
220767921613786358!,talented-antique-butterfly,0.340000,0.169564,-0.141944,0.664947,0.726731,0.974559,-0.224132,-3.012819,3.037783,-2.229597,2.591131,0.824632,3.585624,26.120960,-3.579194,24.120198,-19.544425,25.358917,-13.256783
