ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
111383372780872577!,great-mauve-beetle,0.000000,-1.422876,2.541181,-1.025375,1.094808,0.000000,0.000000,0.000000,0.000000,158.480774,914.658513,-641.853059
111383372780872577!,great-mauve-beetle,0.010000,-1.407987,2.547555,-1.021838,1.098111,2.978756,1.265427,0.710479,0.661130,-76.834359,-334.078611,290.504207
111383372780872577!,great-mauve-beetle,0.020000,-1.382707,2.556862,-1.017696,1.101950,2.077399,0.600681,0.118187,0.109150,8.193572,121.306650,-47.179071
111383372780872577!,great-mauve-beetle,0.030000,-1.359314,2.562942,-1.017101,1.102500,2.600859,0.610664,0.001781,0.001643,-23.108400,-40.706645,76.070126
111383372780872577!,great-mauve-beetle,0.040000,-1.333192,2.567801,-1.018534,1.101176,2.623071,0.358925,-0.286939,-0.265405,-12.847902,19.002574,34.421776
111383372780872577!,great-mauve-beetle,0.050000,-1.305862,2.570452,-1.022546,1.097451,2.843081,0.166784,-0.513997,-0.478915,-17.634207,-0.475088,52.266286
111383372780872577!,great-mauve-beetle,0.060000,-1.276581,2.570873,-1.028944,1.091455,3.012917,-0.086776,-0.762379,-0.718715,-17.394176,7.505523,50.047164
111383372780872577!,great-mauve-beetle,0.070000,-1.245398,2.568608,-1.037793,1.083044,3.221424,-0.369750,-1.001790,-0.959934,-19.094970,5.860351,55.390567
111383372780872577!,great-mauve-beetle,0.080000,-1.212076,2.563260,-1.049049,1.072146,3.438688,-0.702277,-1.240600,-1.213874,-20.337982,7.241775,58.807227
111383372780872577!,great-mauve-beetle,0.090000,-1.176474,2.554316,-1.062678,1.058638,3.674416,-1.087054,-1.473071,-1.478692,-21.872934,7.519004,63.296459
111383372780872577!,great-mauve-beetle,0.100000,-1.138429,2.541209,-1.078609,1.042402,3.923834,-1.531698,-1.697088,-1.756036,-23.403324,8.045681,67.725029
111383372780872577!,great-mauve-beetle,0.110000,-1.097807,2.523310,-1.096738,1.023311,4.185162,-2.040927,-1.908336,-2.045269,-24.938182,8.453351,72.189320
111383372780872577!,great-mauve-beetle,0.120000,-1.054509,2.499950,-1.116915,1.001249,4.453770,-2.618017,-2.102177,-2.345024,-26.367260,8.885098,76.336072
111383372780872577!,great-mauve-beetle,0.130000,-1.008486,2.470439,-1.138941,0.976122,4.723689,-3.263270,-2.273253,-2.652434,-27.581901,9.335925,79.844739
111383372780872577!,great-mauve-beetle,0.140000,-0.959760,2.434099,-1.162558,0.947871,4.987080,-3.973238,-2.415903,-2.963091,-28.440704,9.832498,82.291895
111383372780872577!,great-mauve-beetle,0.150000,-0.908438,2.390311,-1.187454,0.916490,5.234503,-4.739786,-2.524509,-3.270891,-28.782852,10.385289,83.199732
111383372780872577!,great-mauve-beetle,0.160000,-0.854728,2.338565,-1.213260,0.882044,5.455281,-5.549468,-2.594010,-3.568086,-28.437777,10.996934,82.063071
111383372780872577!,great-mauve-beetle,0.170000,-0.798998,2.278585,-1.239527,0.844733,5.638613,-6.383692,-2.621058,-3.846035,-27.262282,11.569947,78.476652
111383372780872577!,great-mauve-beetle,0.180000,-0.741686,2.210262,-1.265812,0.804811,5.773411,-7.218854,-2.603554,-4.094887,-25.111122,12.205172,71.991652
111383372780872577!,great-mauve-beetle,0.190000,-0.683336,2.133746,-1.291660,0.762636,5.850406,-8.027581,-2.541423,-4.304353,-21.922575,12.901869,62.425584
111383372780872577!,great-mauve-beetle,0.200000,-0.624569,2.049478,-1.316630,0.718670,5.862886,-8.780887,-2.437007,-4.464689,-17.722626,13.675342,49.852446
111383372780872577!,great-mauve-beetle,0.210000,-0.566056,1.958192,-1.340315,0.673465,5.807619,-9.450824,-2.295078,-4.567616,-12.640748,14.549696,34.650762
111383372780872577!,great-mauve-beetle,0.220000,-0.508480,1.860884,-1.362372,0.627649,5.685344,-10.013368,-2.122545,-4.607185,-6.905624,15.556144,17.491264
111383372780872577!,great-mauve-beetle,0.230000,-0.452490,1.758765,-1.382533,0.581896,5.500705,-10.450987,-1.927861,-4.580426,-0.820281,16.727159,-0.735582
111383372780872577!,great-mauve-beetle,0.240000,-0.398673,1.653178,-1.400624,0.536892,5.261612,-10.754375,-1.720222,-4.487650,5.279180,18.087614,-19.040019
111383372780872577!,great-mauve-beetle,0.250000,-0.347516,1.545509,-1.416564,0.493303,4.978146,-10.922987,-1.508686,-4.332326,11.071532,19.646542,-36.473303
111383372780872577!,great-mauve-beetle,0.260000,-0.299380,1.436791,-1.430426,0.451532,4.660114,-10.961908,-1.300363,-4.119467,16.311975,21.518413,-52.332754
111383372780872577!,great-mauve-beetle,0.270000,-0.254535,1.328187,-1.442286,0.412083,4.318814,-10.885041,-1.101966,-3.856871,20.795491,23.537086,-65.980353
111383372780872577!,great-mauve-beetle,0.280000,-0.213158,1.220747,-1.452266,0.375399,3.963941,-10.710836,-0.918663,-3.553932,24.420136,25.566668,-77.088765
111383372780872577!,great-mauve-beetle,0.290000,-0.175348,1.115341,-1.460530,0.341837,3.603070,-10.459467,-0.753770,-3.220553,27.172263,27.476657,-85.592942
