ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1977831441868690490!,great-devious-beetle,0.000000,1.757976,-0.986013,1.422476,0.475985,0.000000,0.000000,0.000000,0.000000,-984.428837,-473.973232
1977831441868690490!,great-devious-beetle,0.010000,1.738825,-1.002506,1.426247,0.464564,-3.838086,-3.272199,0.747591,-2.295160,-254.409306,-164.614914
1977831441868690490!,great-devious-beetle,0.020000,1.693229,-1.038729,1.434392,0.438770,-5.283124,-3.943391,0.876190,-2.864367,-31.635488,-67.564921
1977831441868690490!,great-devious-beetle,0.030000,1.637065,-1.077545,1.442925,0.409838,-5.940955,-3.806661,0.830189,-2.922861,30.998796,-35.482039
1977831441868690490!,great-devious-beetle,0.040000,1.575798,-1.113830,1.450818,0.380954,-6.301529,-3.446333,0.750121,-2.856742,45.682411,-22.919365
1977831441868690490!,great-devious-beetle,0.050000,1.511642,-1.146254,1.457924,0.352784,-6.519516,-3.039152,0.673037,-2.781410,46.072427,-16.414359
1977831441868690490!,great-devious-beetle,0.060000,1.445764,-1.174639,1.464314,0.325246,-6.647868,-2.640233,0.606362,-2.729948,42.286200,-11.945666
1977831441868690490!,great-devious-beetle,0.070000,1.378959,-1.199174,1.470089,0.298055,-6.708137,-2.268465,0.549485,-2.710211,37.447220,-8.294415
1977831441868690490!,great-devious-beetle,0.080000,1.311849,-1.220173,1.475337,0.270891,-6.712062,-1.931320,0.499807,-2.722065,32.560197,-5.093598
1977831441868690490!,great-devious-beetle,0.090000,1.244956,-1.238002,1.480112,0.243451,-6.668326,-1.632117,0.454419,-2.762737,27.968024,-2.240467
1977831441868690490!,great-devious-beetle,0.100000,1.178713,-1.253046,1.484444,0.215466,-6.584641,-1.372206,0.410561,-2.828544,23.798427,0.287493
1977831441868690490!,great-devious-beetle,0.110000,1.113478,-1.265695,1.488334,0.186711,-6.468325,-1.151667,0.365748,-2.915496,20.104411,2.492726
1977831441868690490!,great-devious-beetle,0.120000,1.049536,-1.276330,1.491761,0.157001,-6.326377,-0.969594,0.317790,-3.019518,16.909369,4.377786
1977831441868690490!,great-devious-beetle,0.130000,0.987104,-1.285321,1.494683,0.126190,-6.165393,-0.824267,0.264808,-3.136564,14.221830,5.951639
1977831441868690490!,great-devious-beetle,0.140000,0.926340,-1.293020,1.497041,0.094171,-5.991446,-0.713312,0.205238,-3.262673,12.040398,7.230734
1977831441868690490!,great-devious-beetle,0.150000,0.867347,-1.299756,1.498764,0.060874,-5.809978,-0.633858,0.137851,-3.394020,10.355604,8.237981
1977831441868690490!,great-devious-beetle,0.160000,0.810179,-1.305829,1.499770,0.026261,-5.625722,-0.582693,0.061757,-3.526966,9.150908,9.000932
1977831441868690490!,great-devious-beetle,0.170000,0.754845,-1.311509,1.499969,-0.009668,-5.442663,-0.556413,-0.023577,-3.658088,8.403580,9.549810
1977831441868690490!,great-devious-beetle,0.180000,0.701320,-1.317034,1.499267,-0.046884,-5.264028,-0.551532,-0.118336,-3.784212,8.086261,9.916069
1977831441868690490!,great-devious-beetle,0.190000,0.649551,-1.322603,1.497571,-0.085323,-5.092299,-0.564633,-0.222339,-3.902459,8.165728,10.129461
1977831441868690490!,great-devious-beetle,0.200000,0.599460,-1.328385,1.494791,-0.124897,-4.929278,-0.592410,-0.335076,-4.010251,8.606607,10.218603
1977831441868690490!,great-devious-beetle,0.210000,0.550957,-1.334514,1.490843,-0.165491,-4.776131,-0.631763,-0.455715,-4.105345,9.370126,10.208885
1977831441868690490!,great-devious-beetle,0.220000,0.503941,-1.341096,1.485653,-0.206969,-4.633474,-0.679838,-0.583139,-4.185850,10.415533,10.122417
1977831441868690490!,great-devious-beetle,0.230000,0.458299,-1.348189,1.479160,-0.249170,-4.501417,-0.734058,-0.715978,-4.250291,11.700113,9.978366
1977831441868690490!,great-devious-beetle,0.240000,0.413918,-1.355832,1.471319,-0.291923,-4.379672,-0.792146,-0.852677,-4.297571,13.180271,9.792265
1977831441868690490!,great-devious-beetle,0.250000,0.370699,-1.364055,1.462101,-0.335054,-4.267665,-0.852130,-0.991554,-4.326915,14.812232,9.575363
