ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
969034019705910746!,thoughtful-zippy-butterfly,0.000000,-0.000349,2.144941,0.070665,0.146203,-0.408866,0.287800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-120.518554,-167.099017,32.954387,254.366270
969034019705910746!,thoughtful-zippy-butterfly,0.010000,0.005937,2.142667,0.069519,0.143678,-0.409554,0.286820,1.255278,-0.456276,-0.228937,-0.503484,-0.136915,-0.195502,8.517932,-107.716124,-1.901956,221.581027
969034019705910746!,thoughtful-zippy-butterfly,0.020000,0.021652,2.135598,0.066044,0.136091,-0.411630,0.283832,1.885921,-0.960764,-0.466230,-1.012985,-0.277308,-0.402168,64.176486,-80.637036,-16.653135,204.959383
969034019705910746!,thoughtful-zippy-butterfly,0.030000,0.042269,2.123368,0.060183,0.123449,-0.415086,0.278754,2.234595,-1.486070,-0.705595,-1.512405,-0.411722,-0.613086,86.835908,-67.941864,-22.328097,195.374426
969034019705910746!,thoughtful-zippy-butterfly,0.040000,0.065721,2.105867,0.051937,0.105914,-0.419826,0.271562,2.454129,-2.017310,-0.944371,-1.993888,-0.534297,-0.826004,94.660567,-61.584875,-23.904381,188.725906
969034019705910746!,thoughtful-zippy-butterfly,0.050000,0.091060,2.083058,0.041316,0.083677,-0.425714,0.262236,2.612231,-2.547532,-1.181041,-2.453155,-0.640947,-1.040516,95.665973,-57.930760,-23.608917,182.986713
969034019705910746!,thoughtful-zippy-butterfly,0.060000,0.117825,2.054961,0.028341,0.056964,-0.432577,0.250753,2.738639,-3.073122,-1.413964,-2.887141,-0.728420,-1.256606,93.349213,-55.296042,-22.447623,177.023552
969034019705910746!,thoughtful-zippy-butterfly,0.070000,0.145761,2.021632,0.013061,0.026039,-0.440210,0.237098,2.845976,-3.591336,-1.640877,-3.292975,-0.793892,-1.473986,89.211579,-52.872211,-20.884624,170.127499
969034019705910746!,thoughtful-zippy-butterfly,0.080000,0.174703,1.983158,-0.004452,-0.008802,-0.448379,0.221260,2.939071,-4.099090,-1.858779,-3.667576,-0.834841,-1.691786,83.892890,-50.252418,-19.145288,161.828450
969034019705910746!,thoughtful-zippy-butterfly,0.090000,0.204514,1.939662,-0.024089,-0.047230,-0.456829,0.203243,3.019180,-4.592427,-2.064058,-4.007570,-0.849067,-1.908446,77.683277,-47.225657,-17.351959,151.828456
969034019705910746!,thoughtful-zippy-butterfly,0.100000,0.235063,1.891312,-0.045706,-0.088883,-0.465281,0.183067,3.085943,-5.066330,-2.252738,-4.309367,-0.834799,-2.121713,70.751567,-43.691086,-15.583795,139.985419
969034019705910746!,thoughtful-zippy-butterfly,0.110000,0.266209,1.838332,-0.069115,-0.133357,-0.473444,0.160781,3.138385,-5.514769,-2.420804,-4.569324,-0.790836,-2.328733,63.244060,-39.624778,-13.901963,126.314757
969034019705910746!,thoughtful-zippy-butterfly,0.120000,0.297801,1.781012,-0.094090,-0.180218,-0.481017,0.136464,3.175491,-5.930915,-2.564534,-4.783948,-0.716678,-2.526202,55.322750,-35.067380,-12.358594,110.992337
969034019705910746!,thoughtful-zippy-butterfly,0.130000,0.329682,1.719712,-0.120371,-0.228993,-0.487698,0.110228,3.196627,-6.307505,-2.680810,-4.950112,-0.612636,-2.710580,47.174574,-30.117353,-10.998019,94.349107
969034019705910746!,thoughtful-zippy-butterfly,0.140000,0.361686,1.654867,-0.147672,-0.279184,-0.493193,0.082223,3.201859,-6.637327,-2.767339,-5.065260,-0.479865,-2.878334,39.006720,-24.922317,-9.854595,76.852120
969034019705910746!,thoughtful-zippy-butterfly,0.150000,0.393656,1.586981,-0.175686,-0.330269,-0.497222,0.052633,3.192196,-6.913763,-2.822780,-5.127572,-0.320334,-3.026181,31.035717,-19.665486,-8.949723,59.070201
969034019705910746!,thoughtful-zippy-butterfly,0.160000,0.425449,1.516619,-0.204099,-0.381714,-0.499530,0.021672,3.169720,-7.131315,-2.846744,-5.136066,-0.136716,-3.151296,23.474547,-14.547273,-8.289826,41.626311
969034019705910746!,thoughtful-zippy-butterfly,0.170000,0.456947,1.444395,-0.232597,-0.432978,-0.499891,-0.010421,3.137602,-7.286039,-2.839686,-5.090628,0.067784,-3.251465,16.520246,-9.764394,-7.866405,25.142149
969034019705910746!,thoughtful-zippy-butterfly,0.180000,0.488072,1.370953,-0.260876,-0.483522,-0.498114,-0.043387,3.099975,-7.375820,-2.802723,-4.991956,0.289631,-3.325142,10.343306,-5.490079,-7.658519,10.183122
969034019705910746!,thoughtful-zippy-butterfly,0.190000,0.518789,1.296948,-0.288645,-0.532820,-0.494042,-0.076956,3.061707,-7.400445,-2.737398,-4.841433,0.525162,-3.371430,5.079464,-1.859008,-7.637227,-2.787726
969034019705910746!,thoughtful-zippy-butterfly,0.200000,0.549120,1.223028,-0.315628,-0.580361,-0.487557,-0.110851,3.028087,-7.361492,-2.645465,-4.640952,0.770741,-3.389976,0.823949,1.040488,-7.770920,-13.440019
969034019705910746!,thoughtful-zippy-butterfly,0.210000,0.579139,1.149816,-0.341569,-0.625655,-0.478576,-0.144793,3.004482,-7.262085,-2.528706,-4.392735,1.022863,-3.380821,-2.372101,3.166350,-8.030206,-21.587483
969034019705910746!,thoughtful-zippy-butterfly,0.220000,0.608977,1.077897,-0.366228,-0.668235,-0.467050,-0.178506,2.996008,-7.106579,-2.388829,-4.099178,1.278162,-3.344241,-4.503593,4.516078,-8.391155,-27.181811
969034019705910746!,thoughtful-zippy-butterfly,0.230000,0.638815,1.007805,-0.389383,-0.707657,-0.452964,-0.211716,3.007225,-6.900275,-2.227449,-3.762763,1.533361,-3.280614,-5.612520,5.116064,-8.836215,-30.293905
969034019705910746!,thoughtful-zippy-butterfly,0.240000,0.668880,0.940017,-0.410827,-0.743501,-0.436337,-0.244152,3.041884,-6.649225,-2.046150,-3.386066,1.785159,-3.190342,-5.788857,5.010103,-9.352614,-31.089388
969034019705910746!,thoughtful-zippy-butterfly,0.250000,0.699431,0.874942,-0.430370,-0.775376,-0.417220,-0.275549,3.102706,-6.360157,-1.846610,-2.971872,2.030103,-3.073865,-5.171833,4.249901,-9.928617,-29.805100
969034019705910746!,thoughtful-zippy-butterfly,0.260000,0.730754,0.812917,-0.447840,-0.802916,-0.395706,-0.305642,3.191154,-6.040537,-1.630777,-2.523405,2.264498,-2.931784,-3.952942,2.888599,-10.547541,-26.730016
969034019705910746!,thoughtful-zippy-butterfly,0.270000,0.763143,0.754197,-0.463081,-0.825795,-0.371924,-0.334175,3.307023,-5.698741,-1.401107,-2.044784,2.484619,-2.765287,-2.386233,0.973484,-11.176027,-22.183398
969034019705910746!,thoughtful-zippy-butterfly,0.280000,0.796871,0.698950,-0.475973,-0.843732,-0.346041,-0.360910,3.449214,-5.343858,-1.160341,-1.540586,2.686473,-2.575796,-0.744164,-1.429030,-11.781678,-16.544356
969034019705910746!,thoughtful-zippy-butterfly,0.290000,0.832191,0.647248,-0.486422,-0.856501,-0.318266,-0.385625,3.615129,-4.985804,-0.911695,-1.016305,2.865969,-2.365356,0.657750,-4.247802,-12.313709,-10.219447
969034019705910746!,thoughtful-zippy-butterfly,0.300000,0.869310,0.599071,-0.494360,-0.863941,-0.288838,-0.408133,3.800520,-4.635003,-0.658765,-0.478513,3.019911,-2.137209,1.471855,-7.410891,-12.696009,-3.611962
