ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1820492741032405720!,rebel-wine-beetle,0.000000,1.246422,-0.472507,1.990403,0.195694,0.000000,0.000000,0.000000,0.000000,-22.825789,285.440874,395.469953,22.186110
1820492741032405720!,rebel-wine-beetle,0.010000,1.242898,-0.479035,1.991522,0.183959,-0.706678,-1.303993,0.216768,-2.346707,5.205983,238.528460,301.292165,-0.660738
1820492741032405720!,rebel-wine-beetle,0.020000,1.232587,-0.496750,1.994277,0.151192,-1.358895,-2.233888,0.318884,-4.206209,24.780625,202.249620,230.989327,-16.665737
1820492741032405720!,rebel-wine-beetle,0.030000,1.215960,-0.522347,1.997417,0.101612,-1.968427,-2.876173,0.290220,-5.704944,37.612403,173.526014,178.532012,-27.229106
1820492741032405720!,rebel-wine-beetle,0.040000,1.193453,-0.553277,1.999631,0.038396,-2.533771,-3.297969,0.133097,-6.931684,45.284355,150.372425,139.457940,-33.631452
1820492741032405720!,rebel-wine-beetle,0.050000,1.165544,-0.587580,1.999676,-0.036016,-3.050142,-3.552070,-0.143155,-7.948312,49.133870,131.425571,110.401970,-36.950118
1820492741032405720!,rebel-wine-beetle,0.060000,1.132727,-0.623794,1.996411,-0.119761,-3.513818,-3.680640,-0.527742,-8.797421,50.246846,115.689834,88.775273,-38.058242
1820492741032405720!,rebel-wine-beetle,0.070000,1.095530,-0.660831,1.988805,-0.211320,-3.923810,-3.717263,-1.010190,-9.507246,49.487633,102.411479,72.567172,-37.650259
1820492741032405720!,rebel-wine-beetle,0.080000,1.054481,-0.697905,1.975924,-0.309391,-4.282115,-3.688273,-1.580715,-10.095223,47.531570,91.005979,60.212323,-36.268688
1820492741032405720!,rebel-wine-beetle,0.090000,1.010077,-0.734461,1.956934,-0.412805,-4.593204,-3.613680,-2.229839,-10.570718,44.896769,81.015837,50.498141,-34.329874
1820492741032405720!,rebel-wine-beetle,0.100000,0.962762,-0.770118,1.931095,-0.520455,-4.863213,-3.507963,-2.947736,-10.937263,41.974002,72.083838,42.494387,-32.148009
1820492741032405720!,rebel-wine-beetle,0.110000,0.912912,-0.804617,1.897769,-0.631248,-5.099045,-3.380809,-3.723570,-11.194455,39.051403,63.934160,35.499125,-29.954941
1820492741032405720!,rebel-wine-beetle,0.120000,0.860836,-0.837774,1.856436,-0.744073,-5.307504,-3.237853,-4.545001,-11.339624,36.334424,56.357848,28.996008,-27.916167
1820492741032405720!,rebel-wine-beetle,0.130000,0.806778,-0.869446,1.806710,-0.857787,-5.494534,-3.081473,-5.397903,-11.369309,33.961827,49.201046,22.619885,-26.143647
1820492741032405720!,rebel-wine-beetle,0.140000,0.750929,-0.899498,1.748354,-0.971214,-5.664624,-2.911627,-6.266362,-11.280541,32.018496,42.355159,16.128717,-24.706080
1820492741032405720!,rebel-wine-beetle,0.150000,0.693445,-0.927788,1.681302,-1.083154,-5.820423,-2.726721,-7.132923,-11.071923,30.545753,35.748480,9.380385,-23.637181
1820492741032405720!,rebel-wine-beetle,0.160000,0.634466,-0.954152,1.605669,-1.192403,-5.962574,-2.524453,-7.979074,-10.744479,29.549750,29.338978,2.313304,-22.942424
1820492741032405720!,rebel-wine-beetle,0.170000,0.574135,-0.978403,1.521762,-1.297783,-6.089788,-2.302611,-8.785919,-10.302238,29.008414,23.108046,-5.069992,-22.604625
1820492741032405720!,rebel-wine-beetle,0.180000,0.512620,-1.000333,1.430075,-1.398172,-6.199120,-2.059739,-9.534975,-9.752540,28.877394,17.055084,-12.716971,-22.588718
1820492741032405720!,rebel-wine-beetle,0.190000,0.450125,-1.019727,1.331288,-1.492538,-6.286419,-1.795648,-10.209018,-9.106062,29.095325,11.192850,-20.537430,-22.845994
1820492741032405720!,rebel-wine-beetle,0.200000,0.386902,-1.036374,1.226246,-1.579975,-6.346896,-1.511727,-10.792903,-8.376561,29.588708,5.543507,-28.414455,-23.318009
1820492741032405720!,rebel-wine-beetle,0.210000,0.323257,-1.050076,1.115920,-1.659736,-6.375853,-1.211293,-11.274503,-7.580390,30.283604,0.135212,-36.222876,-23.945884
1820492741032405720!,rebel-wine-beetle,0.220000,0.259526,-1.060692,1.001379,-1.731254,-6.369119,-0.898873,-11.644914,-6.735563,31.098466,-5.001935,-43.825873,-24.664698
1820492741032405720!,rebel-wine-beetle,0.230000,0.196083,-1.068134,0.883764,-1.794146,-6.323505,-0.580188,-11.898826,-5.861147,31.951354,-9.836984,-51.085063,-25.409206
1820492741032405720!,rebel-wine-beetle,0.240000,0.133328,-1.072377,0.764254,-1.848220,-6.237180,-0.261830,-12.034686,-4.976440,32.764958,-14.339961,-57.868874,-26.117836
1820492741032405720!,rebel-wine-beetle,0.250000,0.071672,-1.073464,0.644025,-1.893471,-6.109884,0.049201,-12.054598,-4.100125,33.469633,-18.483472,-64.058286,-26.735119
1820492741032405720!,rebel-wine-beetle,0.260000,0.011523,-1.071507,0.524221,-1.930076,-5.942978,0.345988,-11.964025,-3.249507,34.005798,-22.244080,-69.551472,-27.213600
1820492741032405720!,rebel-wine-beetle,0.270000,-0.046791,-1.066674,0.405777,-1.958404,-5.739838,0.622206,-11.771725,-2.439075,34.353159,-25.611600,-74.310904,-27.537081
1820492741032405720!,rebel-wine-beetle,0.280000,-0.102897,-1.059206,0.289734,-1.978902,-5.504156,0.872541,-11.487738,-1.681939,34.457316,-28.569690,-78.250131,-27.662306
1820492741032405720!,rebel-wine-beetle,0.290000,-0.156498,-1.049388,0.176949,-1.992157,-5.241048,1.092720,-11.124178,-0.988080,34.297008,-31.113612,-81.337494,-27.572397
1820492741032405720!,rebel-wine-beetle,0.300000,-0.207349,-1.037537,0.068150,-1.998839,-4.956276,1.279789,-10.694099,-0.364616,33.863238,-33.245657,-83.565128,-27.260269
1820492741032405720!,rebel-wine-beetle,0.310000,-0.255264,-1.023995,-0.036062,-1.999675,-4.655897,1.432152,-10.210853,0.184141,33.158062,-34.975141,-84.947521,-26.727685
1820492741032405720!,rebel-wine-beetle,0.320000,-0.300117,-1.009112,-0.135222,-1.995424,-4.345936,1.549514,-9.687533,0.656484,32.192970,-36.318075,-85.519123,-25.983961
1820492741032405720!,rebel-wine-beetle,0.330000,-0.341842,-0.993236,-0.228989,-1.986848,-4.032110,1.632754,-9.136509,1.053007,30.987063,-37.296559,-85.331388,-25.044525
1820492741032405720!,rebel-wine-beetle,0.340000,-0.380426,-0.976699,-0.317145,-1.974695,-3.719612,1.683727,-8.569072,1.376233,29.565165,-37.937928,-84.449394,-23.929401
1820492741032405720!,rebel-wine-beetle,0.350000,-0.415906,-0.959812,-0.399574,-1.959679,-3.412966,1.705051,-7.995204,1.630205,27.955563,-38.273581,-82.947625,-22.661414
1820492741032405720!,rebel-wine-beetle,0.360000,-0.448360,-0.942857,-0.476255,-1.942468,-3.115949,1.699879,-7.423446,1.820082,26.188500,-38.337899,-80.906761,-21.264978
1820492741032405720!,rebel-wine-beetle,0.370000,-0.477900,-0.926082,-0.547243,-1.923675,-2.831565,1.671685,-6.860862,1.951765,24.294675,-38.167081,-78.410367,-19.764893
1820492741032405720!,rebel-wine-beetle,0.380000,-0.504664,-0.909699,-0.612661,-1.903851,-2.562074,1.624075,-6.313078,2.031554,22.304024,-37.798032,-75.542008,-18.185367
1820492741032405720!,rebel-wine-beetle,0.390000,-0.528811,-0.893885,-0.672678,-1.883482,-2.309044,1.560625,-5.784375,2.065865,20.244786,-37.267371,-72.382842,-16.549262
1820492741032405720!,rebel-wine-beetle,0.400000,-0.550426,-0.878836,-0.727307,-1.863069,-2.073333,1.484502,-5.277981,2.060424,18.110976,-36.601321,-68.959483,-14.852225
1820492741032405720!,rebel-wine-beetle,0.410000,-0.569815,-0.864580,-0.777074,-1.842866,-1.855763,1.399371,-4.795885,2.022262,15.980898,-35.849541,-65.430073,-13.156897
1820492741032405720!,rebel-wine-beetle,0.420000,-0.587157,-0.851191,-0.822221,-1.823171,-1.656171,1.308003,-4.339004,1.956820,13.867190,-35.041321,-61.847566,-11.473696
1820492741032405720!,rebel-wine-beetle,0.430000,-0.602623,-0.838720,-0.862994,-1.804229,-1.474128,1.212829,-3.907574,1.869062,11.780928,-34.203526,-58.259911,-9.811771
1820492741032405720!,rebel-wine-beetle,0.440000,-0.616385,-0.827193,-0.899643,-1.786237,-1.309006,1.115932,-3.501284,1.763431,9.731399,-33.360461,-54.709613,-8.178818
1820492741032405720!,rebel-wine-beetle,0.450000,-0.628613,-0.816612,-0.932432,-1.769342,-1.160054,1.019076,-3.119367,1.643886,7.729875,-32.534611,-51.239206,-6.584075
1820492741032405720!,rebel-wine-beetle,0.460000,-0.639472,-0.806959,-0.961626,-1.753646,-1.026416,0.923682,-2.760700,1.513852,5.785893,-31.745611,-47.885470,-5.035369
1820492741032405720!,rebel-wine-beetle,0.470000,-0.649096,-0.798224,-0.987420,-1.739253,-0.907154,0.830814,-2.423953,1.376141,3.897011,-31.008707,-44.665130,-3.530991
1820492741032405720!,rebel-wine-beetle,0.480000,-0.657614,-0.790384,-1.010001,-1.726238,-0.801371,0.741294,-2.107655,1.233163,2.061900,-30.337767,-41.594465,-2.070090
1820492741032405720!,rebel-wine-beetle,0.490000,-0.665149,-0.783409,-1.029548,-1.714652,-0.708220,0.655719,-1.810243,1.086946,0.279604,-29.745229,-38.688367,-0.652091
1820492741032405720!,rebel-wine-beetle,0.500000,-0.671819,-0.777262,-1.046230,-1.704524,-0.626909,0.574477,-1.530095,0.939166,-1.450936,-29.242118,-35.959777,0.723686
1820492741032405720!,rebel-wine-beetle,0.510000,-0.677734,-0.771901,-1.060200,-1.695870,-0.556712,0.497766,-1.265558,0.791183,-3.131168,-28.838087,-33.419401,2.058243
1820492741032405720!,rebel-wine-beetle,0.520000,-0.683002,-0.767283,-1.071599,-1.688690,-0.496962,0.425607,-1.014969,0.644073,-4.763402,-28.541490,-31.075233,3.353288
1820492741032405720!,rebel-wine-beetle,0.530000,-0.687721,-0.763364,-1.080555,-1.682974,-0.447090,0.357879,-0.776695,0.498677,-6.349598,-28.359374,-28.934005,4.610268
1820492741032405720!,rebel-wine-beetle,0.540000,-0.691988,-0.760104,-1.087177,-1.678704,-0.406577,0.294301,-0.549112,0.355621,-7.893258,-28.297567,-26.999022,5.831868
1820492741032405720!,rebel-wine-beetle,0.550000,-0.695894,-0.757462,-1.091563,-1.675855,-0.374995,0.234472,-0.330645,0.215365,-9.397778,-28.360616,-25.272064,7.020708
1820492741032405720!,rebel-wine-beetle,0.560000,-0.699527,-0.755400,-1.093809,-1.674390,-0.351994,0.177872,-0.119762,0.078235,-10.864584,-28.551350,-23.755067,8.177873
1820492741032405720!,rebel-wine-beetle,0.570000,-0.702973,-0.753890,-1.093982,-1.674277,-0.337280,0.123854,0.085018,-0.055551,-12.298209,-28.871190,-22.444413,9.306929
1820492741032405720!,rebel-wine-beetle,0.580000,-0.706312,-0.752910,-1.092132,-1.675485,-0.330624,0.071656,0.285110,-0.185843,-13.703429,-29.319952,-21.334125,10.411655
1820492741032405720!,rebel-wine-beetle,0.590000,-0.709624,-0.752448,-1.088293,-1.677980,-0.331864,0.020404,0.481856,-0.312519,-15.084581,-29.895486,-20.416219,11.495511
1820492741032405720!,rebel-wine-beetle,0.600000,-0.712987,-0.752500,-1.082490,-1.681730,-0.340900,-0.030887,0.676513,-0.435455,-16.445099,-30.593227,-19.680680,12.561280
1820492741032405720!,rebel-wine-beetle,0.610000,-0.716481,-0.753073,-1.074733,-1.686698,-0.357677,-0.083324,0.870243,-0.554503,-17.787478,-31.405576,-19.114715,13.611044
1820492741032405720!,rebel-wine-beetle,0.620000,-0.720184,-0.754184,-1.065023,-1.692846,-0.382170,-0.138137,1.064094,-0.669455,-19.112964,-32.321125,-18.702114,14.645954
1820492741032405720!,rebel-wine-beetle,0.630000,-0.724174,-0.755865,-1.053349,-1.700134,-0.414365,-0.196690,1.258976,-0.780021,-20.421217,-33.323722,-18.422461,15.665975
1820492741032405720!,rebel-wine-beetle,0.640000,-0.728531,-0.758162,-1.039695,-1.708518,-0.454234,-0.260478,1.455623,-0.885799,-21.709901,-34.391347,-18.250174,16.669579
1820492741032405720!,rebel-wine-beetle,0.650000,-0.733334,-0.761136,-1.024036,-1.717950,-0.501706,-0.331127,1.654554,-0.986247,-22.974219,-35.494819,-18.153390,17.653395
1820492741032405720!,rebel-wine-beetle,0.660000,-0.738661,-0.764865,-1.006344,-1.728373,-0.556636,-0.410379,1.856015,-1.080664,-24.206375,-36.596337,-18.092742,18.611806
1820492741032405720!,rebel-wine-beetle,0.670000,-0.744590,-0.769448,-0.986590,-1.739724,-0.618758,-0.500070,2.059910,-1.168167,-25.394975,-37.647920,-18.020059,19.536498
1820492741032405720!,rebel-wine-beetle,0.680000,-0.751188,-0.774995,-0.964765,-1.751921,-0.687627,-0.602053,2.265745,-1.247723,-26.523219,-38.588883,-17.877287,20.415063
1820492741032405720!,rebel-wine-beetle,0.690000,-0.758523,-0.781640,-0.940857,-1.764876,-0.762583,-0.718173,2.472510,-1.318097,-27.570705,-39.346027,-17.594567,21.232430
