ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1793949007250927677!,rebel-devious-beetle,0.000000,-0.000349,2.144941,0.927482,1.771941,0.000000,0.000000,0.000000,0.000000,-645.510781,45.590425
1793949007250927677!,rebel-devious-beetle,0.010000,0.007173,2.139351,0.935545,1.767698,1.503176,-1.115936,1.609012,-0.851561,-297.417507,88.342007
1793949007250927677!,rebel-devious-beetle,0.020000,0.025427,2.122778,0.956016,1.756711,2.145929,-2.198262,2.479798,-1.349525,-161.859235,99.863321
1793949007250927677!,rebel-devious-beetle,0.030000,0.048469,2.095667,0.983616,1.741407,2.461821,-3.221681,3.033240,-1.713295,-104.963579,99.978462
1793949007250927677!,rebel-devious-beetle,0.040000,0.074048,2.058617,1.015955,1.722741,2.654519,-4.179057,3.424571,-2.019577,-75.175298,96.251873
1793949007250927677!,rebel-devious-beetle,0.050000,0.101305,2.012286,1.051677,1.701169,2.798182,-5.068985,3.707304,-2.291886,-53.898915,91.103167
1793949007250927677!,rebel-devious-beetle,0.060000,0.129882,1.957358,1.089782,1.677014,2.919397,-5.888996,3.899275,-2.533885,-34.739133,85.115761
1793949007250927677!,rebel-devious-beetle,0.070000,0.159600,1.894555,1.129387,1.650601,3.027960,-6.633816,4.007030,-2.741721,-15.637592,78.335656
1793949007250927677!,rebel-devious-beetle,0.080000,0.190344,1.824670,1.169656,1.622314,3.127984,-7.295934,4.034501,-2.908795,3.924212,70.737499
1793949007250927677!,rebel-devious-beetle,0.090000,0.222028,1.748584,1.209790,1.592611,3.221903,-7.866895,3.986012,-3.027881,23.891454,62.377996
1793949007250927677!,rebel-devious-beetle,0.100000,0.254585,1.667267,1.249032,1.562024,3.311994,-8.338670,3.867216,-3.092318,43.976073,53.431468
1793949007250927677!,rebel-devious-beetle,0.110000,0.287970,1.581771,1.286689,1.531154,3.401004,-8.704793,3.685227,-3.096841,63.788561,44.175837
1793949007250927677!,rebel-devious-beetle,0.120000,0.322199,1.493234,1.322171,1.500621,3.492219,-8.961015,3.448469,-3.038387,82.886007,34.957386
1793949007250927677!,rebel-devious-beetle,0.130000,0.357349,1.402789,1.355018,1.471029,3.589383,-9.105591,3.166045,-2.916360,100.791252,26.139454
1793949007250927677!,rebel-devious-beetle,0.140000,0.393534,1.311525,1.384857,1.442973,3.696831,-9.139495,2.847284,-2.732609,117.032932,18.049190
1793949007250927677!,rebel-devious-beetle,0.150000,0.430899,1.220497,1.411397,1.417024,3.819304,-9.066080,2.501548,-2.491615,131.150925,10.938520
1793949007250927677!,rebel-devious-beetle,0.160000,0.469626,1.130728,1.434428,1.393706,3.961557,-8.890463,2.138071,-2.200542,142.673273,4.957714
1793949007250927677!,rebel-devious-beetle,0.170000,0.509935,1.043190,1.453819,1.373467,4.127720,-8.618856,1.765957,-1.869272,151.071118,0.143715
1793949007250927677!,rebel-devious-beetle,0.180000,0.552074,0.958801,1.469527,1.356647,4.320496,-8.258144,1.394398,-1.510419,155.708266,-3.579039
1793949007250927677!,rebel-devious-beetle,0.190000,0.596309,0.878414,1.481599,1.343452,4.540251,-7.815887,1.033090,-1.139323,155.803050,-6.388995
1793949007250927677!,rebel-devious-beetle,0.200000,0.642890,0.802801,1.490188,1.333919,4.784109,-7.300878,0.692790,-0.773950,150.422052,-8.552269
1793949007250927677!,rebel-devious-beetle,0.210000,0.692021,0.732641,1.495558,1.327896,5.045208,-6.724257,0.385862,-0.434581,138.527908,-10.403095
1793949007250927677!,rebel-devious-beetle,0.220000,0.743815,0.668479,1.498110,1.325016,5.312346,-6.101039,0.126614,-0.143154,119.103556,-12.318746
1793949007250927677!,rebel-devious-beetle,0.230000,0.798255,0.610687,1.498396,1.324692,5.570253,-5.451730,-0.068839,0.077866,91.368477,-14.685926
1793949007250927677!,rebel-devious-beetle,0.240000,0.855149,0.559404,1.497125,1.326129,5.800791,-4.803500,-0.183343,0.206984,55.090834,-17.858277
1793949007250927677!,rebel-devious-beetle,0.250000,0.914094,0.514473,1.495192,1.328307,5.984438,-4.190525,-0.200470,0.225657,10.948388,-22.092914
