ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
807797072690141966!,talented-ruddy-butterfly,0.000000,-2.104684,-0.003336,-1.758267,0.934745,-0.922886,0.385074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.587901,287.833957,-164.269336
807797072690141966!,talented-ruddy-butterfly,0.010000,-2.096005,-0.000220,-1.755363,0.939973,-0.921934,0.387347,1.733842,0.625697,0.581451,1.043220,0.190733,0.453969,202.814090,211.493203,-142.110906
807797072690141966!,talented-ruddy-butterfly,0.020000,-2.071557,0.008064,-1.747410,0.954071,-0.919360,0.393417,3.155812,1.036697,1.010584,1.771753,0.324662,0.758690,153.420553,155.813113,-123.954004
807797072690141966!,talented-ruddy-butterfly,0.030000,-2.034050,0.019807,-1.735703,0.974265,-0.915649,0.401978,4.341442,1.319372,1.331136,2.260343,0.417677,0.951409,114.968439,112.563853,-107.707368
807797072690141966!,talented-ruddy-butterfly,0.040000,-1.985639,0.033992,-1.721214,0.998398,-0.911172,0.412026,5.328446,1.526056,1.564836,2.557979,0.477399,1.055739,83.190935,77.014330,-92.413615
807797072690141966!,talented-ruddy-butterfly,0.050000,-1.928220,0.050008,-1.704764,1.024722,-0.906246,0.422751,6.134683,1.687353,1.722113,2.698944,0.507292,1.087475,55.795210,46.613721,-77.728949
807797072690141966!,talented-ruddy-butterfly,0.060000,-1.863564,0.067480,-1.687099,1.051786,-0.901165,0.433477,6.768978,1.820457,1.808336,2.709791,0.509038,1.058249,31.714034,20.150767,-63.674682
807797072690141966!,talented-ruddy-butterfly,0.070000,-1.793378,0.086160,-1.668924,1.078385,-0.896210,0.443631,7.237794,1.934614,1.827511,2.613222,0.483931,0.977622,10.601264,-2.813259,-50.484617
807797072690141966!,talented-ruddy-butterfly,0.080000,-1.719345,0.105900,-1.650884,1.103554,-0.891637,0.452752,7.549305,2.034498,1.784536,2.430087,0.433748,0.854212,-7.524362,-22.337777,-38.485376
807797072690141966!,talented-ruddy-butterfly,0.090000,-1.642976,0.126595,-1.633554,1.126551,-0.887676,0.460468,7.715001,2.122796,1.685940,2.179605,0.361020,0.695964,-22.552477,-38.399198,-27.982960
807797072690141966!,talented-ruddy-butterfly,0.100000,-1.565625,0.148150,-1.617439,1.146807,-0.884534,0.466475,7.749989,2.201509,1.539990,1.879310,0.269030,0.510137,-34.445145,-51.060329,-19.182449
807797072690141966!,talented-ruddy-butterfly,0.110000,-1.488491,0.170476,-1.602963,1.163903,-0.882385,0.470529,7.672051,2.272427,1.356316,1.544673,0.161641,0.303126,-43.305599,-60.535140,-12.149489
807797072690141966!,talented-ruddy-butterfly,0.120000,-1.412604,0.193500,-1.590453,1.177558,-0.881362,0.472441,7.500102,2.337197,1.145225,1.188678,0.043024,0.080263,-49.380505,-67.184319,-6.808983
