ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2285967424937927771!,great-proficient-bumblebee,0.000000,1.552669,0.520539,0.000000,0.520539,0.000000,0.000000,0.000000,0.000000,18.941668,46.199350,36.802023,-14.309411
2285967424937927771!,great-proficient-bumblebee,0.010000,1.550522,0.515789,0.000000,0.515789,-0.429450,-0.949983,0.000000,-0.949983,16.623344,39.810323,31.350610,-12.568685
2285967424937927771!,great-proficient-bumblebee,0.020000,1.544354,0.502146,0.000000,0.502146,-0.803352,-1.777087,0.000000,-1.777087,14.548166,34.091377,26.470940,-11.010527
2285967424937927771!,great-proficient-bumblebee,0.030000,1.534688,0.480763,0.000000,0.480763,-1.127530,-2.494199,0.000000,-2.494199,12.691955,28.975881,22.106162,-9.616781
2285967424937927771!,great-proficient-bumblebee,0.040000,1.521991,0.452677,0.000000,0.452677,-1.407233,-3.112926,0.000000,-3.112926,11.032917,24.403769,18.205025,-8.371084
2285967424937927771!,great-proficient-bumblebee,0.050000,1.506684,0.418817,0.000000,0.418817,-1.647183,-3.643718,0.000000,-3.643718,9.551399,20.320880,14.721315,-7.258678
2285967424937927771!,great-proficient-bumblebee,0.060000,1.489143,0.380014,0.000000,0.380014,-1.851635,-4.095984,0.000000,-4.095984,8.229679,16.678375,11.613361,-6.266257
2285967424937927771!,great-proficient-bumblebee,0.070000,1.469711,0.337030,0.000000,0.337030,-2.024418,-4.478195,0.000000,-4.478195,7.051886,13.432517,8.843845,-5.381905
2285967424937927771!,great-proficient-bumblebee,0.080000,1.448704,0.290560,0.000000,0.290560,-2.168980,-4.797979,0.000000,-4.797979,6.003785,10.544075,6.379292,-4.594933
2285967424937927771!,great-proficient-bumblebee,0.090000,1.426391,0.241200,0.000000,0.241200,-2.288428,-5.062210,0.000000,-5.062210,5.072352,7.977156,4.189078,-3.895561
2285967424937927771!,great-proficient-bumblebee,0.100000,1.403006,0.189471,0.000000,0.189471,-2.385559,-5.277072,0.000000,-5.277072,4.245787,5.699241,2.245455,-3.274930
2285967424937927771!,great-proficient-bumblebee,0.110000,1.378757,0.135829,0.000000,0.135829,-2.462885,-5.448123,0.000000,-5.448123,3.513424,3.680937,0.523344,-2.725032
2285967424937927771!,great-proficient-bumblebee,0.120000,1.353826,0.080681,0.000000,0.080681,-2.522662,-5.580356,0.000000,-5.580356,2.865647,1.895739,-0.999869,-2.238645
2285967424937927771!,great-proficient-bumblebee,0.130000,1.328378,0.024387,0.000000,0.024387,-2.566919,-5.678255,0.000000,-5.678255,2.293796,0.319785,-2.344546,-1.809268
2285967424937927771!,great-proficient-bumblebee,0.140000,1.302556,-0.032733,0.000000,-0.032733,-2.597473,-5.745844,0.000000,-5.745844,1.790078,-1.068402,-3.529011,-1.431048
2285967424937927771!,great-proficient-bumblebee,0.150000,1.276489,-0.090397,0.000000,-0.090397,-2.615958,-5.786734,0.000000,-5.786734,1.347480,-2.288149,-4.569755,-1.098721
2285967424937927771!,great-proficient-bumblebee,0.160000,1.250289,-0.148352,0.000000,-0.148352,-2.623838,-5.804165,0.000000,-5.804165,0.959691,-3.356851,-5.481621,-0.807548
2285967424937927771!,great-proficient-bumblebee,0.170000,1.224058,-0.206377,0.000000,-0.206377,-2.622426,-5.801042,0.000000,-5.801042,0.621027,-4.290167,-6.277970,-0.553260
