ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1651037529099041643!,thoughtful-steel-butterfly,0.000000,0.710217,-1.364609,-0.740681,0.011942,-0.364925,0.341803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1035.066261,910.085795,-760.909957
1651037529099041643!,thoughtful-steel-butterfly,0.010000,0.724877,-1.348289,-0.740118,0.013249,-0.364042,0.342744,2.914018,3.272814,0.113706,0.259718,0.176762,0.187747,-476.624280,444.673074,-374.516572
1651037529099041643!,thoughtful-steel-butterfly,0.020000,0.760074,-1.307556,-0.738829,0.016562,-0.361866,0.345041,4.104853,4.883187,0.145467,0.401154,0.258651,0.271264,-214.906642,225.230498,-191.661999
1651037529099041643!,thoughtful-steel-butterfly,0.030000,0.803027,-1.254575,-0.737405,0.020992,-0.359097,0.347922,4.471422,5.714585,0.140102,0.483889,0.295079,0.304557,-91.739310,119.157326,-103.060002
1651037529099041643!,thoughtful-steel-butterfly,0.040000,0.847710,-1.195194,-0.736106,0.026087,-0.356076,0.351013,4.457310,6.158503,0.120448,0.534251,0.309122,0.313580,-33.214891,66.183320,-58.843203
1651037529099041643!,thoughtful-steel-butterfly,0.050000,0.891372,-1.132390,-0.735022,0.031588,-0.352970,0.354135,4.272647,6.398696,0.097566,0.564973,0.312003,0.310976,-4.865085,38.395955,-35.845037
1651037529099041643!,thoughtful-steel-butterfly,0.060000,0.932800,-1.067771,-0.734158,0.037330,-0.349865,0.357203,4.015634,6.524336,0.076633,0.582663,0.309389,0.303033,9.375500,22.741166,-23.193244
1651037529099041643!,thoughtful-steel-butterfly,0.070000,0.971504,-1.002272,-0.733485,0.043201,-0.346800,0.360180,3.732260,6.579837,0.059997,0.591003,0.304291,0.292987,16.993754,13.080990,-15.750974
1651037529099041643!,thoughtful-steel-butterfly,0.080000,1.007330,-0.936490,-0.732951,0.049117,-0.343792,0.363052,3.444392,6.588096,0.048635,0.592228,0.298421,0.282589,21.476376,6.518690,-11.073975
1651037529099041643!,thoughtful-steel-butterfly,0.090000,1.040294,-0.870835,-0.732502,0.055013,-0.340842,0.365823,3.162693,6.561610,0.042866,0.587825,0.292832,0.272835,24.445801,1.678833,-7.983953
1651037529099041643!,thoughtful-steel-butterfly,0.100000,1.070489,-0.805622,-0.732078,0.060838,-0.337943,0.368503,2.892586,6.507804,0.042675,0.578899,0.288231,0.264329,26.651005,-2.095288,-5.902234
1651037529099041643!,thoughtful-steel-butterfly,0.110000,1.098050,-0.741098,-0.731624,0.066549,-0.335082,0.371106,2.636927,6.431639,0.047887,0.566329,0.285121,0.257444,28.437427,-5.126630,-4.530288
1651037529099041643!,thoughtful-steel-butterfly,0.120000,1.123142,-0.677444,-0.731085,0.072117,-0.332241,0.373652,2.397204,6.336831,0.058249,0.550842,0.283871,0.252410,29.968492,-7.587524,-3.698291
1651037529099041643!,thoughtful-steel-butterfly,0.130000,1.145933,-0.614814,-0.730414,0.077517,-0.329399,0.376160,2.174187,6.226393,0.073476,0.533074,0.284761,0.249363,31.317081,-9.574095,-3.302913
1651037529099041643!,thoughtful-steel-butterfly,0.140000,1.166595,-0.553336,-0.729564,0.082732,-0.326534,0.378649,1.968215,6.102928,0.093268,0.513591,0.288005,0.248366,32.515827,-11.148306,-3.272277
1651037529099041643!,thoughtful-steel-butterfly,0.150000,1.185297,-0.493120,-0.728493,0.087748,-0.323622,0.381141,1.779345,5.968763,0.117326,0.492897,0.293759,0.249427,33.579139,-12.356244,-3.550467
1651037529099041643!,thoughtful-steel-butterfly,0.160000,1.202206,-0.434261,-0.727162,0.092556,-0.320639,0.383655,1.607433,5.826010,0.145360,0.471438,0.302130,0.252505,34.513829,-13.236891,-4.089956
1651037529099041643!,thoughtful-steel-butterfly,0.170000,1.217488,-0.376835,-0.725535,0.097151,-0.317558,0.386209,1.452179,5.676588,0.177094,0.449598,0.313187,0.257516,35.323930,-13.826002,-4.848100
1651037529099041643!,thoughtful-steel-butterfly,0.180000,1.231303,-0.320904,-0.723575,0.101530,-0.314353,0.388822,1.313160,5.522241,0.212271,0.427705,0.326961,0.264339,36.012576,-14.157449,-5.785713
1651037529099041643!,thoughtful-steel-butterfly,0.190000,1.243809,-0.266513,-0.721251,0.105694,-0.310997,0.391511,1.189855,5.364534,0.250654,0.406027,0.343455,0.272823,36.582495,-14.263403,-6.866604
1651037529099041643!,thoughtful-steel-butterfly,0.200000,1.255160,-0.213692,-0.718531,0.109645,-0.307464,0.394292,1.081669,5.204864,0.292025,0.384771,0.362646,0.282786,37.035982,-14.174112,-8.057470
1651037529099041643!,thoughtful-steel-butterfly,0.210000,1.265501,-0.162458,-0.715385,0.113388,-0.303726,0.397178,0.987946,5.044469,0.336186,0.364092,0.384489,0.294023,37.374750,-13.917610,-9.327867
1651037529099041643!,thoughtful-steel-butterfly,0.220000,1.274973,-0.112819,-0.711787,0.116928,-0.299758,0.400181,0.907991,4.884431,0.382951,0.344087,0.408923,0.306307,37.599813,-13.519515,-10.650160
1651037529099041643!,thoughtful-steel-butterfly,0.230000,1.283710,-0.064767,-0.707711,0.120273,-0.295535,0.403310,0.841073,4.725691,0.432149,0.324807,0.435868,0.319392,37.711468,-13.002938,-11.999427
1651037529099041643!,thoughtful-steel-butterfly,0.240000,1.291840,-0.018291,-0.703133,0.123429,-0.291029,0.406573,0.786441,4.569063,0.483616,0.306253,0.465229,0.333015,37.709239,-12.388402,-13.353381
1651037529099041643!,thoughtful-steel-butterfly,0.250000,1.299481,0.026632,-0.698029,0.126403,-0.286219,0.409974,0.743323,4.415236,0.537196,0.288385,0.496899,0.346905,37.592397,-11.694237,-14.692030
1651037529099041643!,thoughtful-steel-butterfly,0.260000,1.306747,0.070029,-0.692378,0.129200,-0.281080,0.413514,0.710939,4.264794,0.592731,0.271123,0.530758,0.360775,37.359447,-10.936166,-15.997870
1651037529099041643!,thoughtful-steel-butterfly,0.270000,1.313742,0.111933,-0.686159,0.131828,-0.275591,0.417193,0.688499,4.118221,0.650062,0.254356,0.566672,0.374334,37.009042,-10.128062,-17.255358
1651037529099041643!,thoughtful-steel-butterfly,0.280000,1.320562,0.152384,-0.679356,0.134289,-0.269730,0.421006,0.675204,3.975913,0.709026,0.237944,0.604493,0.387287,36.539917,-9.281888,-18.450940
1651037529099041643!,thoughtful-steel-butterfly,0.290000,1.327298,0.191423,-0.671950,0.136586,-0.263479,0.424946,0.670256,3.838184,0.769452,0.221723,0.644064,0.399339,35.951103,-8.407894,-19.572933
1651037529099041643!,thoughtful-steel-butterfly,0.300000,1.334030,0.229095,-0.663927,0.138720,-0.256820,0.429003,0.672851,3.705274,0.831157,0.205513,0.685210,0.410197,35.242136,-7.514806,-20.611428
1651037529099041643!,thoughtful-steel-butterfly,0.310000,1.340833,0.265448,-0.655272,0.140691,-0.249737,0.433165,0.682186,3.577360,0.893951,0.189123,0.727748,0.419575,34.413242,-6.610006,-21.558212
1651037529099041643!,thoughtful-steel-butterfly,0.320000,1.347772,0.300530,-0.645975,0.142496,-0.242214,0.437415,0.697462,3.454554,0.957626,0.172353,0.771478,0.427198,33.465503,-5.699705,-22.406695
1651037529099041643!,thoughtful-steel-butterfly,0.330000,1.354904,0.334392,-0.636025,0.144129,-0.234241,0.441736,0.717885,3.336918,1.021965,0.155002,0.816191,0.432805,32.400996,-4.789102,-23.151859
1651037529099041643!,thoughtful-steel-butterfly,0.340000,1.362281,0.367086,-0.625415,0.145585,-0.225807,0.446107,0.742668,3.224463,1.086736,0.136873,0.861666,0.436152,31.222898,-3.882535,-23.790203
1651037529099041643!,thoughtful-steel-butterfly,0.350000,1.369944,0.398661,-0.614141,0.146854,-0.216904,0.450503,0.771036,3.117156,1.151698,0.117778,0.907672,0.437017,29.935565,-2.983627,-24.319688
1651037529099041643!,thoughtful-steel-butterfly,0.360000,1.377928,0.429171,-0.602199,0.147926,-0.207525,0.454899,0.802232,3.014923,1.216600,0.097539,0.953970,0.435201,28.544563,-2.095408,-24.739687
1651037529099041643!,thoughtful-steel-butterfly,0.370000,1.386260,0.458666,-0.589589,0.148788,-0.197668,0.459268,0.835517,2.917656,1.281183,0.075996,1.000317,0.430534,27.056668,-1.220437,-25.050917
1651037529099041643!,thoughtful-steel-butterfly,0.380000,1.394940,0.487215,-0.576329,0.149427,-0.187343,0.463576,0.870173,2.825138,1.345195,0.052993,1.046456,0.422899,25.480341,-0.360483,-25.256584
1651037529099041643!,thoughtful-steel-butterfly,0.390000,1.403962,0.514881,-0.562440,0.149828,-0.176562,0.467788,0.905516,2.737136,1.408379,0.028400,1.092122,0.412211,23.823334,0.484310,-25.361938
1651037529099041643!,thoughtful-steel-butterfly,0.400000,1.413314,0.541722,-0.547945,0.149976,-0.165343,0.471870,0.940899,2.653393,1.470472,0.002109,1.137043,0.398420,22.093803,1.314382,-25.373596
1651037529099041643!,thoughtful-steel-butterfly,0.410000,1.422994,0.567774,-0.532854,0.149852,-0.153693,0.475792,0.975717,2.573722,1.531210,-0.025947,1.180968,0.381483,20.302201,2.128178,-25.296761
1651037529099041643!,thoughtful-steel-butterfly,0.420000,1.432997,0.593071,-0.517180,0.149439,-0.141622,0.479524,1.009407,2.497923,1.590338,-0.055810,1.223653,0.361391,18.460520,2.923482,-25.136977
1651037529099041643!,thoughtful-steel-butterfly,0.430000,1.443311,0.617647,-0.500939,0.148720,-0.129141,0.483035,1.041449,2.425779,1.647617,-0.087495,1.264867,0.338167,16.581675,3.697742,-24.900235
1651037529099041643!,thoughtful-steel-butterfly,0.440000,1.453921,0.641531,-0.484147,0.147675,-0.116265,0.486294,1.071368,2.357061,1.702825,-0.120997,1.304397,0.311861,14.679059,4.448247,-24.592955
1651037529099041643!,thoughtful-steel-butterfly,0.450000,1.464805,0.664755,-0.466824,0.146286,-0.103012,0.489274,1.098745,2.291528,1.755762,-0.156284,1.342045,0.282554,12.766178,5.172233,-24.221901
1651037529099041643!,thoughtful-steel-butterfly,0.460000,1.475938,0.687346,-0.448993,0.144537,-0.089397,0.491943,1.123211,2.228929,1.806254,-0.193308,1.377637,0.250348,10.856332,5.866964,-23.794063
1651037529099041643!,thoughtful-steel-butterfly,0.470000,1.487292,0.709329,-0.430676,0.142410,-0.075443,0.494276,1.144452,2.169007,1.854151,-0.232003,1.411019,0.215369,8.962336,6.529791,-23.316529
1651037529099041643!,thoughtful-steel-butterfly,0.480000,1.498836,0.730729,-0.411899,0.139888,-0.061171,0.496244,1.162212,2.111501,1.899331,-0.272287,1.442063,0.177759,7.096272,7.158210,-22.796343
1651037529099041643!,thoughtful-steel-butterfly,0.490000,1.510534,0.751566,-0.392688,0.136957,-0.046602,0.497823,1.176283,2.056147,1.941700,-0.314070,1.470663,0.137672,5.269267,7.749915,-22.240376
1651037529099041643!,thoughtful-steel-butterfly,0.500000,1.522352,0.771861,-0.373070,0.133601,-0.031763,0.498990,1.186515,2.002680,1.981193,-0.357253,1.496737,0.095273,3.491324,8.302837,-21.655207
1651037529099041643!,thoughtful-steel-butterfly,0.510000,1.534251,0.791630,-0.353073,0.129807,-0.016676,0.499722,1.192801,1.950841,2.017771,-0.401731,1.520224,0.050732,1.771180,8.815190,-21.047006
1651037529099041643!,thoughtful-steel-butterfly,0.520000,1.546191,0.810887,-0.332726,0.125562,-0.001369,0.499998,1.195082,1.900371,2.051420,-0.447401,1.541086,0.004218,0.116221,9.285489,-20.421444
1651037529099041643!,thoughtful-steel-butterfly,0.530000,1.558134,0.829645,-0.312057,0.120855,0.014134,0.499800,1.193341,1.851019,2.082146,-0.494156,1.559299,-0.044095,-1.467745,9.712726,-19.783724
1651037529099041643!,thoughtful-steel-butterfly,0.540000,1.570041,0.847914,-0.291095,0.115676,0.029806,0.499111,1.187595,1.802542,2.109982,-0.541897,1.574860,-0.094048,-2.975752,10.095751,-19.138083
1651037529099041643!,thoughtful-steel-butterfly,0.550000,1.581870,0.865702,-0.269869,0.110014,0.045621,0.497914,1.177893,1.754702,2.134972,-0.590526,1.587776,-0.145478,-4.404808,10.434223,-18.488407
1651037529099041643!,thoughtful-steel-butterfly,0.560000,1.593584,0.883014,-0.248405,0.103862,0.061552,0.496197,1.164311,1.707275,2.157175,-0.639952,1.598064,-0.198236,-5.752863,10.727801,-17.837665
1651037529099041643!,thoughtful-steel-butterfly,0.570000,1.605143,0.899853,-0.226732,0.097212,0.077574,0.493946,1.146946,1.660041,2.176662,-0.690091,1.605747,-0.252182,-7.019108,10.976418,-17.188087
1651037529099041643!,thoughtful-steel-butterfly,0.580000,1.616512,0.916220,-0.204876,0.090056,0.093661,0.491149,1.125912,1.612796,2.193510,-0.740863,1.610851,-0.307185,-8.203817,11.180199,-16.541130
1651037529099041643!,thoughtful-steel-butterfly,0.590000,1.627653,0.932116,-0.182862,0.082389,0.109787,0.487798,1.101337,1.565342,2.207797,-0.792196,1.613402,-0.363124,-9.308207,11.339390,-15.897459
1651037529099041643!,thoughtful-steel-butterfly,0.600000,1.638532,0.947536,-0.160716,0.074206,0.125928,0.483882,1.073358,1.517494,2.219605,-0.844021,1.613421,-0.419884,-10.334287,11.454277,-15.256930
1651037529099041643!,thoughtful-steel-butterfly,0.610000,1.649116,0.962477,-0.138462,0.065500,0.142057,0.479395,1.042118,1.469080,2.229011,-0.896270,1.610927,-0.477360,-11.284722,11.525113,-14.618584
1651037529099041643!,thoughtful-steel-butterfly,0.620000,1.659372,0.976931,-0.116123,0.056270,0.158151,0.474329,1.007770,1.419937,2.236090,-0.948877,1.605926,-0.535449,-12.162711,11.552032,-13.980633
1651037529099041643!,thoughtful-steel-butterfly,0.630000,1.669271,0.990892,-0.093721,0.046510,0.174184,0.468679,0.970467,1.369916,2.240908,-1.001769,1.598416,-0.594049,-12.971872,11.534974,-13.340449
1651037529099041643!,thoughtful-steel-butterfly,0.640000,1.678784,1.004349,-0.071279,0.036218,0.190131,0.462439,0.930371,1.318881,2.243524,-1.054870,1.588386,-0.653061,-13.716151,11.473606,-12.694546
1651037529099041643!,thoughtful-steel-butterfly,0.650000,1.687885,1.017291,-0.048818,0.025392,0.205966,0.455607,0.887648,1.266712,2.243991,-1.108091,1.575811,-0.712377,-14.399754,11.367252,-12.038570
1651037529099041643!,thoughtful-steel-butterfly,0.660000,1.696547,1.029706,-0.026359,0.014032,0.221665,0.448179,0.842472,1.213305,2.242349,-1.161331,1.560653,-0.771885,-15.027094,11.214820,-11.367278
1651037529099041643!,thoughtful-steel-butterfly,0.670000,1.704749,1.041580,-0.003922,0.002136,0.237201,0.440154,0.795030,1.158573,2.238634,-1.214470,1.542867,-0.831458,-15.602762,11.014750,-10.674528
1651037529099041643!,thoughtful-steel-butterfly,0.680000,1.712468,1.052900,0.018472,-0.010292,0.252547,0.431532,0.745519,1.102453,2.232872,-1.267365,1.522393,-0.890957,-16.131521,10.764955,-9.953271
1651037529099041643!,thoughtful-steel-butterfly,0.690000,1.719686,1.063649,0.040803,-0.023251,0.267677,0.422314,0.694156,1.044907,2.225086,-1.319847,1.499169,-0.950223,-16.618312,10.462790,-9.195564
1651037529099041643!,thoughtful-steel-butterfly,0.700000,1.726386,1.073814,0.063052,-0.036736,0.282561,0.412504,0.641180,0.985924,2.215293,-1.371716,1.473126,-1.009076,-17.068279,10.105029,-8.392592
1651037529099041643!,thoughtful-steel-butterfly,0.710000,1.732554,1.083377,0.085196,-0.050736,0.297169,0.402107,0.586835,0.925557,2.203491,-1.422718,1.444173,-1.067287,-17.480005,9.683287,-7.532830
1651037529099041643!,thoughtful-steel-butterfly,0.720000,1.738176,1.092325,0.107213,-0.065242,0.311472,0.391133,0.531418,0.863868,2.189697,-1.472576,1.412240,-1.124612,-17.858574,9.192806,-6.605765
1651037529099041643!,thoughtful-steel-butterfly,0.730000,1.743244,1.100645,0.129084,-0.080240,0.325438,0.379592,0.475274,0.800949,2.173946,-1.520979,1.377278,-1.180791,-18.212721,8.630571,-5.601207
1651037529099041643!,thoughtful-steel-butterfly,0.740000,1.747754,1.108324,0.150789,-0.095713,0.339037,0.367496,0.418781,0.736943,2.156283,-1.567579,1.339246,-1.235535,-18.550184,7.992275,-4.508209
1651037529099041643!,thoughtful-steel-butterfly,0.750000,1.751706,1.115352,0.172311,-0.111641,0.352239,0.354863,0.362354,0.672051,2.136769,-1.611988,1.298128,-1.288529,-18.878474,7.272968,-3.315538
1651037529099041643!,thoughtful-steel-butterfly,0.760000,1.755103,1.121722,0.193631,-0.128000,0.365011,0.341711,0.306447,0.606530,2.115483,-1.653780,1.253931,-1.339431,-19.205220,6.467479,-2.012108
1651037529099041643!,thoughtful-steel-butterfly,0.770000,1.757956,1.127428,0.214733,-0.144761,0.377324,0.328065,0.251550,0.540700,2.092530,-1.692493,1.206695,-1.387880,-19.538316,5.570784,-0.587441
