ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
380497462858049664!,great-piquant-bumblebee,0.000000,1.552669,0.520539,0.000000,0.520539,0.000000,0.000000,0.000000,0.000000,-19.926495,-82.632632
380497462858049664!,great-piquant-bumblebee,0.010000,1.550522,0.515789,0.000000,0.515789,-0.429450,-0.949983,0.000000,-0.949983,-17.349028,-70.713363
380497462858049664!,great-piquant-bumblebee,0.020000,1.544354,0.502146,0.000000,0.502146,-0.803352,-1.777087,0.000000,-1.777087,-15.041886,-60.044186
380497462858049664!,great-piquant-bumblebee,0.030000,1.534688,0.480763,0.000000,0.480763,-1.127530,-2.494199,0.000000,-2.494199,-12.978188,-50.500795
380497462858049664!,great-piquant-bumblebee,0.040000,1.521991,0.452677,0.000000,0.452677,-1.407233,-3.112926,0.000000,-3.112926,-11.133703,-41.971134
380497462858049664!,great-piquant-bumblebee,0.050000,1.506684,0.418817,0.000000,0.418817,-1.647183,-3.643718,0.000000,-3.643718,-9.486580,-34.354159
380497462858049664!,great-piquant-bumblebee,0.060000,1.489143,0.380014,0.000000,0.380014,-1.851635,-4.095984,0.000000,-4.095984,-8.017117,-27.558758
380497462858049664!,great-piquant-bumblebee,0.070000,1.469711,0.337030,0.000000,0.337030,-2.024418,-4.478195,0.000000,-4.478195,-6.707671,-21.503336
380497462858049664!,great-piquant-bumblebee,0.080000,1.448704,0.290560,0.000000,0.290560,-2.168980,-4.797979,0.000000,-4.797979,-5.542413,-16.114703
380497462858049664!,great-piquant-bumblebee,0.090000,1.426391,0.241200,0.000000,0.241200,-2.288428,-5.062210,0.000000,-5.062210,-4.506864,-11.325898
380497462858049664!,great-piquant-bumblebee,0.100000,1.403006,0.189471,0.000000,0.189471,-2.385559,-5.277072,0.000000,-5.277072,-3.587905,-7.076255
380497462858049664!,great-piquant-bumblebee,0.110000,1.378757,0.135829,0.000000,0.135829,-2.462885,-5.448123,0.000000,-5.448123,-2.773679,-3.310937
380497462858049664!,great-piquant-bumblebee,0.120000,1.353826,0.080681,0.000000,0.080681,-2.522662,-5.580356,0.000000,-5.580356,-2.053493,0.019500
380497462858049664!,great-piquant-bumblebee,0.130000,1.328378,0.024387,0.000000,0.024387,-2.566919,-5.678255,0.000000,-5.678255,-1.417721,2.959575
380497462858049664!,great-piquant-bumblebee,0.140000,1.302556,-0.032733,0.000000,-0.032733,-2.597473,-5.745844,0.000000,-5.745844,-0.857697,5.549355
