ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1606451691745922068!,rebel-mauve-beetle,0.000000,1.246422,-0.472507,1.990403,0.195694,0.000000,0.000000,0.000000,0.000000,256.917511,759.720525,-903.815215
1606451691745922068!,rebel-mauve-beetle,0.010000,1.242898,-0.479035,1.991522,0.183959,-0.706678,-1.303993,0.216768,-2.346707,195.841304,606.441519,-694.120803
1606451691745922068!,rebel-mauve-beetle,0.020000,1.232587,-0.496750,1.994277,0.151192,-1.358895,-2.233888,0.318884,-4.206209,150.242121,490.367710,-537.254612
1606451691745922068!,rebel-mauve-beetle,0.030000,1.215960,-0.522347,1.997417,0.101612,-1.968427,-2.876173,0.290220,-5.704944,116.209375,401.587580,-419.771925
1606451691745922068!,rebel-mauve-beetle,0.040000,1.193453,-0.553277,1.999631,0.038396,-2.533771,-3.297969,0.133097,-6.931684,90.850390,333.150311,-331.799619
1606451691745922068!,rebel-mauve-beetle,0.050000,1.165544,-0.587580,1.999676,-0.036016,-3.050142,-3.552070,-0.143155,-7.948312,71.984385,279.989713,-265.927278
1606451691745922068!,rebel-mauve-beetle,0.060000,1.132727,-0.623794,1.996411,-0.119761,-3.513818,-3.680640,-0.527742,-8.797421,57.933939,238.278100,-216.468002
1606451691745922068!,rebel-mauve-beetle,0.070000,1.095530,-0.660831,1.988805,-0.211320,-3.923810,-3.717263,-1.010190,-9.507246,47.396340,205.068242,-179.010061
1606451691745922068!,rebel-mauve-beetle,0.080000,1.054481,-0.697905,1.975924,-0.309391,-4.282115,-3.688273,-1.580715,-10.095223,39.357417,178.068651,-150.119445
1606451691745922068!,rebel-mauve-beetle,0.090000,1.010077,-0.734461,1.956934,-0.412805,-4.593204,-3.613680,-2.229839,-10.570718,33.031526,155.498077,-127.134790
1606451691745922068!,rebel-mauve-beetle,0.100000,0.962762,-0.770118,1.931095,-0.520455,-4.863213,-3.507963,-2.947736,-10.937263,27.815925,135.981830,-108.012775
1606451691745922068!,rebel-mauve-beetle,0.110000,0.912912,-0.804617,1.897769,-0.631248,-5.099045,-3.380809,-3.723570,-11.194455,23.255767,118.474365,-91.209901
1606451691745922068!,rebel-mauve-beetle,0.120000,0.860836,-0.837774,1.856436,-0.744073,-5.307504,-3.237853,-4.545001,-11.339624,19.016434,102.198626,-75.589179
1606451691745922068!,rebel-mauve-beetle,0.130000,0.806778,-0.869446,1.806710,-0.857787,-5.494534,-3.081473,-5.397903,-11.369309,14.861261,86.597103,-60.344946
1606451691745922068!,rebel-mauve-beetle,0.140000,0.750929,-0.899498,1.748354,-0.971214,-5.664624,-2.911627,-6.266362,-11.280541,10.633341,71.291575,-44.941433
1606451691745922068!,rebel-mauve-beetle,0.150000,0.693445,-0.927788,1.681302,-1.083154,-5.820423,-2.726721,-7.132923,-11.071923,6.240502,56.049538,-29.061958
1606451691745922068!,rebel-mauve-beetle,0.160000,0.634466,-0.954152,1.605669,-1.192403,-5.962574,-2.524453,-7.979074,-10.744479,1.642748,40.755860,-12.566411
1606451691745922068!,rebel-mauve-beetle,0.170000,0.574135,-0.978403,1.521762,-1.297783,-6.089788,-2.302611,-8.785919,-10.302238,-3.158379,25.388586,4.544794
1606451691745922068!,rebel-mauve-beetle,0.180000,0.512620,-1.000333,1.430075,-1.398172,-6.199120,-2.059739,-9.534975,-9.752540,-8.128946,9.998090,22.161730
1606451691745922068!,rebel-mauve-beetle,0.190000,0.450125,-1.019727,1.331288,-1.492538,-6.286419,-1.795648,-10.209018,-9.106062,-13.210616,-5.311045,40.092021
1606451691745922068!,rebel-mauve-beetle,0.200000,0.386902,-1.036374,1.226246,-1.579975,-6.346896,-1.511727,-10.792903,-8.376561,-18.327752,-20.395876,58.084837
1606451691745922068!,rebel-mauve-beetle,0.210000,0.323257,-1.050076,1.115920,-1.659736,-6.375853,-1.211293,-11.274503,-7.580390,-23.399351,-35.097561,75.870476
1606451691745922068!,rebel-mauve-beetle,0.220000,0.259526,-1.060692,1.001379,-1.731254,-6.369119,-0.898873,-11.644914,-6.735563,-28.336874,-49.243353,93.154304
1606451691745922068!,rebel-mauve-beetle,0.230000,0.196083,-1.068134,0.883764,-1.794146,-6.323505,-0.580188,-11.898826,-5.861147,-33.050770,-62.657877,109.638197
1606451691745922068!,rebel-mauve-beetle,0.240000,0.133328,-1.072377,0.764254,-1.848220,-6.237180,-0.261830,-12.034686,-4.976440,-37.455892,-75.173665,125.038555
1606451691745922068!,rebel-mauve-beetle,0.250000,0.071672,-1.073464,0.644025,-1.893471,-6.109884,0.049201,-12.054598,-4.100125,-41.475213,-86.638862,139.098760
1606451691745922068!,rebel-mauve-beetle,0.260000,0.011523,-1.071507,0.524221,-1.930076,-5.942978,0.345988,-11.964025,-3.249507,-45.042834,-96.923548,151.599265
1606451691745922068!,rebel-mauve-beetle,0.270000,-0.046791,-1.066674,0.405777,-1.958404,-5.739838,0.622206,-11.771725,-2.439075,-48.134463,-105.977811,162.458752
1606451691745922068!,rebel-mauve-beetle,0.280000,-0.102897,-1.059206,0.289734,-1.978902,-5.504156,0.872541,-11.487738,-1.681939,-50.694167,-113.696016,171.491760
