ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
921951232818779946!,rebel-mauve-beetle,0.000000,-1.982134,0.524272,-1.942786,-0.474953,0.000000,0.000000,0.000000,0.000000,499.272905,1868.798307,-1830.597606
921951232818779946!,rebel-mauve-beetle,0.010000,-1.971560,0.541998,-1.946924,-0.457699,2.123308,3.532245,-0.813375,3.459874,210.039797,874.468279,-786.808105
921951232818779946!,rebel-mauve-beetle,0.020000,-1.943499,0.584209,-1.956320,-0.415709,3.497060,4.884556,-1.050335,4.942861,83.482791,435.221350,-329.299043
921951232818779946!,rebel-mauve-beetle,0.030000,-1.903488,0.634929,-1.966770,-0.363066,4.501544,5.233238,-1.030815,5.584035,31.918402,247.526357,-141.241279
921951232818779946!,rebel-mauve-beetle,0.040000,-1.854498,0.686873,-1.976506,-0.305657,5.282555,5.134120,-0.911718,5.895556,13.245646,169.352691,-71.211440
921951232818779946!,rebel-mauve-beetle,0.050000,-1.798452,0.736815,-1.984856,-0.245659,5.904902,4.837083,-0.755059,6.100670,8.721885,138.139651,-51.924913
921951232818779946!,rebel-mauve-beetle,0.060000,-1.736787,0.783352,-1.991550,-0.183651,6.399899,4.455019,-0.580405,6.294028,10.230560,126.988462,-54.280428
921951232818779946!,rebel-mauve-beetle,0.070000,-1.670696,0.825922,-1.996424,-0.119541,6.784312,4.041987,-0.390023,6.513670,14.234727,124.314545,-65.622477
921951232818779946!,rebel-mauve-beetle,0.080000,-1.601234,0.864380,-1.999298,-0.052978,7.069069,3.626805,-0.179450,6.772115,19.132400,125.013475,-80.245964
921951232818779946!,rebel-mauve-beetle,0.090000,-1.529372,0.898804,-1.999932,0.016436,7.263387,3.227023,0.058098,7.069549,24.139998,126.733917,-95.387836
921951232818779946!,rebel-mauve-beetle,0.100000,-1.455979,0.929415,-1.998016,0.089061,7.376728,2.854484,0.329842,7.399797,28.826737,128.308107,-109.552695
921951232818779946!,rebel-mauve-beetle,0.110000,-1.381814,0.956535,-1.993167,0.165177,7.419588,2.517400,0.642501,7.752951,32.923876,129.093007,-121.823798
921951232818779946!,rebel-mauve-beetle,0.120000,-1.307524,0.980552,-1.984943,0.244954,7.403576,2.221072,1.001645,8.116662,36.249035,128.696557,-131.587392
