ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2284940812608956169!,rebel-mauve-beetle,0.000000,-2.109967,-0.053881,-1.789396,0.893344,0.000000,0.000000,0.000000,0.000000,505.381886,1642.635462,-1805.911797
2284940812608956169!,rebel-mauve-beetle,0.010000,-2.109707,-0.035603,-1.781493,0.909001,0.060726,3.654337,1.592961,3.121943,230.699222,693.441833,-813.708512
2284940812608956169!,rebel-mauve-beetle,0.020000,-2.107490,0.008528,-1.761678,0.946831,0.391798,5.168577,2.383403,4.434570,114.559772,294.193993,-394.585864
2284940812608956169!,rebel-mauve-beetle,0.030000,-2.101442,0.063237,-1.735560,0.993898,0.823202,5.767549,2.847202,4.971829,64.261069,127.006272,-214.150399
2284940812608956169!,rebel-mauve-beetle,0.040000,-2.091021,0.121946,-1.705497,1.044644,1.261292,5.968333,3.167783,5.171757,41.416479,56.816585,-133.286403
2284940812608956169!,rebel-mauve-beetle,0.050000,-2.076352,0.181766,-1.672554,1.096614,1.668637,5.990781,3.420804,5.217403,30.006873,26.719062,-93.836807
2284940812608956169!,rebel-mauve-beetle,0.060000,-2.057808,0.241380,-1.637256,1.148649,2.033120,5.928779,3.637651,5.185020,23.388946,13.078050,-71.676405
2284940812608956169!,rebel-mauve-beetle,0.070000,-2.035834,0.300146,-1.599905,1.200127,2.352291,5.823173,3.830871,5.106985,18.832388,6.210025,-56.895811
2284940812608956169!,rebel-mauve-beetle,0.080000,-2.010884,0.357719,-1.560718,1.250663,2.627045,5.692640,4.005043,4.997941,15.223683,2.189525,-45.458131
2284940812608956169!,rebel-mauve-beetle,0.090000,-1.983403,0.413895,-1.519884,1.299982,2.859367,5.546599,4.161497,4.865445,12.112183,-0.561894,-35.731541
2284940812608956169!,rebel-mauve-beetle,0.100000,-1.953816,0.468548,-1.477584,1.347867,3.051595,5.390544,4.300361,4.714223,9.317422,-2.676060,-27.062613
2284940812608956169!,rebel-mauve-beetle,0.110000,-1.922526,0.521595,-1.434001,1.394145,3.206201,5.228229,4.421438,4.547839,6.768245,-4.407486,-19.192691
2284940812608956169!,rebel-mauve-beetle,0.120000,-1.889906,0.572993,-1.389318,1.438678,3.325754,5.062568,4.524577,4.369342,4.436401,-5.864228,-12.017751
2284940812608956169!,rebel-mauve-beetle,0.130000,-1.856295,0.622724,-1.343713,1.481362,3.412872,4.895983,4.609799,4.181454,2.309735,-7.098939,-5.491879
2284940812608956169!,rebel-mauve-beetle,0.140000,-1.821995,0.670796,-1.297359,1.522123,3.470236,4.730549,4.677340,3.986663,0.380475,-8.146311,0.414487
2284940812608956169!,rebel-mauve-beetle,0.150000,-1.787278,0.717235,-1.250424,1.560910,3.500582,4.568052,4.727634,3.787243,-1.359420,-9.036962,5.730922
2284940812608956169!,rebel-mauve-beetle,0.160000,-1.752386,0.762080,-1.203069,1.597694,3.506688,4.410003,4.761279,3.585259,-2.919801,-9.801648,10.492391
2284940812608956169!,rebel-mauve-beetle,0.170000,-1.717535,0.805381,-1.155452,1.632461,3.491335,4.257648,4.778991,3.382558,-4.312513,-10.471641,14.739855
2284940812608956169!,rebel-mauve-beetle,0.180000,-1.682920,0.847199,-1.107726,1.665216,3.457263,4.111967,4.781571,3.180770,-5.550983,-11.077704,18.518855
2284940812608956169!,rebel-mauve-beetle,0.190000,-1.648710,0.887604,-1.060035,1.695974,3.407123,3.973692,4.769864,2.981309,-6.649600,-11.648762,21.877436
2284940812608956169!,rebel-mauve-beetle,0.200000,-1.615051,0.926671,-1.012517,1.724764,3.343441,3.843314,4.744736,2.785381,-7.623066,-12.210706,24.863997
2284940812608956169!,rebel-mauve-beetle,0.210000,-1.582067,0.964478,-0.965302,1.751626,3.268582,3.721104,4.707047,2.594003,-8.485791,-12.785438,27.525310
2284940812608956169!,rebel-mauve-beetle,0.220000,-1.549859,1.001107,-0.918512,1.776608,3.184726,3.607140,4.657642,2.408017,-9.251363,-13.390180,29.904841
2284940812608956169!,rebel-mauve-beetle,0.230000,-1.518509,1.036639,-0.872261,1.799767,3.093857,3.501324,4.597340,2.228112,-9.932128,-14.037057,32.041412
2284940812608956169!,rebel-mauve-beetle,0.240000,-1.488081,1.071154,-0.826655,1.821165,2.997753,3.403411,4.526933,2.054846,-10.538887,-14.732924,33.968271
2284940812608956169!,rebel-mauve-beetle,0.250000,-1.458620,1.104728,-0.781792,1.840870,2.897983,3.313035,4.447186,1.888660,-11.080700,-15.479421,35.712540
2284940812608956169!,rebel-mauve-beetle,0.260000,-1.430159,1.137433,-0.737764,1.858952,2.795916,3.229732,4.358840,1.729897,-11.564819,-16.273234,37.295050
2284940812608956169!,rebel-mauve-beetle,0.270000,-1.402718,1.169339,-0.694655,1.875488,2.692725,3.152967,4.262622,1.578816,-11.996713,-17.106539,38.730502
2284940812608956169!,rebel-mauve-beetle,0.280000,-1.376308,1.200507,-0.652542,1.890553,2.589414,3.082151,4.159249,1.435603,-12.380374,-17.968109,40.028587
2284940812608956169!,rebel-mauve-beetle,0.290000,-1.350926,1.230994,-0.611495,1.904225,2.486792,3.016679,4.049438,1.300376,-12.717779,-18.842014,41.192139
2284940812608956169!,rebel-mauve-beetle,0.300000,-1.326569,1.260849,-0.571578,1.916585,2.385549,2.955922,3.933906,1.173199,-13.010320,-19.711758,42.222161
2284940812608956169!,rebel-mauve-beetle,0.310000,-1.303223,1.290118,-0.532850,1.927711,2.286226,2.899268,3.813381,1.054079,-13.258032,-20.558172,43.115129
2284940812608956169!,rebel-mauve-beetle,0.320000,-1.280872,1.318837,-0.495360,1.937684,2.189245,2.846126,3.688598,0.942974,-13.460319,-21.361566,43.865559
