ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
216040698494649082!,rebel-wine-beetle,0.000000,1.410898,-0.725682,1.094125,-1.674184,0.000000,0.000000,0.000000,0.000000,-110.297464,-410.119756,-396.227975,81.279371
216040698494649082!,rebel-wine-beetle,0.010000,1.411058,-0.716737,1.103249,-1.668185,0.029325,1.785229,1.822300,1.205172,-110.167840,-314.606622,-273.232925,82.560772
216040698494649082!,rebel-wine-beetle,0.020000,1.410493,-0.692470,1.127805,-1.651682,-0.151574,3.057181,3.081759,2.104293,-106.331219,-246.692324,-190.278079,80.510848
216040698494649082!,rebel-wine-beetle,0.030000,1.407428,-0.657390,1.163037,-1.627067,-0.470578,3.939784,3.952241,2.825085,-99.537810,-199.145697,-137.138198,75.827628
216040698494649082!,rebel-wine-beetle,0.040000,1.400793,-0.614922,1.205703,-1.595707,-0.860973,4.528412,4.564838,3.449153,-90.683241,-166.066418,-105.129207,69.304852
216040698494649082!,rebel-wine-beetle,0.050000,1.390131,-0.567646,1.253683,-1.558294,-1.270389,4.895680,5.009984,4.030646,-80.548315,-142.971689,-87.532729,61.624921
216040698494649082!,rebel-wine-beetle,0.060000,1.375442,-0.517502,1.305600,-1.515060,-1.661285,5.096757,5.345201,4.606216,-69.747333,-126.632479,-79.447069,53.320399
216040698494649082!,rebel-wine-beetle,0.070000,1.357045,-0.465934,1.360535,-1.465928,-2.008523,5.174124,5.603561,5.200694,-58.750100,-114.804340,-77.413674,44.795324
216040698494649082!,rebel-wine-beetle,0.080000,1.335472,-0.414019,1.417793,-1.410625,-2.296599,5.161367,5.800745,5.830220,-47.916636,-105.961175,-79.032156,36.356504
216040698494649082!,rebel-wine-beetle,0.090000,1.311368,-0.362522,1.476781,-1.348747,-2.517406,5.085794,5.940458,6.504375,-37.517448,-99.074168,-82.650883,28.232762
216040698494649082!,rebel-wine-beetle,0.100000,1.285427,-0.311952,1.536904,-1.279815,-2.668576,4.970225,6.018356,7.227317,-27.750561,-93.447432,-87.134606,20.590773
216040698494649082!,rebel-wine-beetle,0.110000,1.258340,-0.262613,1.597484,-1.203348,-2.752248,4.834104,6.024998,7.998380,-18.755288,-88.603685,-91.700495,13.547621
216040698494649082!,rebel-wine-beetle,0.120000,1.230748,-0.214661,1.657706,-1.118932,-2.774074,4.694082,5.948265,8.812398,-10.625039,-84.209762,-95.806717,7.182000
216040698494649082!,rebel-wine-beetle,0.130000,1.203217,-0.168082,1.716651,-1.026211,-2.742694,4.564031,5.774885,9.660254,-3.407353,-80.028872,-99.090825,1.534935
216040698494649082!,rebel-wine-beetle,0.140000,1.176213,-0.122739,1.773272,-0.924937,-2.669009,4.455050,5.491955,10.529074,2.882965,-75.892016,-101.317125,-3.379420
216040698494649082!,rebel-wine-beetle,0.150000,1.150091,-0.078391,1.826411,-0.814999,-2.565530,4.375306,5.088171,11.402578,8.254406,-71.681563,-102.344154,-7.566073
216040698494649082!,rebel-wine-beetle,0.160000,1.125078,-0.034725,1.874820,-0.696455,-2.445694,4.329860,4.554902,12.261550,12.729618,-67.322119,-102.101922,-11.041843
216040698494649082!,rebel-wine-beetle,0.170000,1.101270,0.008613,1.917187,-0.569556,-2.323102,4.320557,3.887119,13.084469,16.337651,-62.775258,-100.575797,-13.829143
216040698494649082!,rebel-wine-beetle,0.180000,1.078633,0.051987,1.952173,-0.434766,-2.210713,4.346037,3.084141,13.848322,19.108504,-58.035709,-97.795038,-15.951622
216040698494649082!,rebel-wine-beetle,0.190000,1.057011,0.095733,1.978454,-0.292780,-2.120031,4.401930,2.150148,14.529582,21.070469,-53.127392,-93.824494,-17.431999
216040698494649082!,rebel-wine-beetle,0.200000,1.036142,0.140133,1.994771,-0.144524,-2.060328,4.481260,1.094404,15.105308,22.250164,-48.098526,-88.758324,-18.292020
216040698494649082!,rebel-wine-beetle,0.210000,1.015686,0.185388,1.999980,0.008852,-2.037998,4.575067,-0.068842,15.554287,22.674669,-43.015600,-82.714804,-18.554066
216040698494649082!,rebel-wine-beetle,0.220000,0.995254,0.231612,1.993099,0.166002,-2.056211,4.673203,-1.320794,15.858066,22.373333,-37.956533,-75.829675,-18.242472
