ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
937593793267935556!,talented-ruddy-butterfly,0.000000,1.547051,-1.978286,0.551637,-1.882627,0.462527,-0.886605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.798786,63.761964,-138.761984
937593793267935556!,talented-ruddy-butterfly,0.010000,1.544286,-1.973168,0.548354,-1.883057,0.462201,-0.886775,-0.555018,1.021243,-0.655122,-0.085138,-0.065524,-0.034152,128.718011,59.296380,-126.841091
937593793267935556!,talented-ruddy-butterfly,0.020000,1.536071,-1.958362,0.538820,-1.884268,0.461226,-0.887283,-1.093317,1.938390,-1.248809,-0.154398,-0.129425,-0.067277,120.630164,54.670685,-117.459202
937593793267935556!,talented-ruddy-butterfly,0.030000,1.522448,-1.934773,0.523635,-1.886058,0.459635,-0.888108,-1.638630,2.776558,-1.783797,-0.199837,-0.188435,-0.097524,112.513927,48.510021,-109.670045
937593793267935556!,talented-ruddy-butterfly,0.040000,1.503285,-1.903092,0.503396,-1.888155,0.457501,-0.889209,-2.199120,3.550304,-2.255369,-0.215035,-0.237783,-0.122340,103.148482,40.153269,-102.618579
937593793267935556!,talented-ruddy-butterfly,0.050000,1.478437,-1.863933,0.478783,-1.890234,0.454947,-0.890518,-2.771737,4.264367,-2.654386,-0.195832,-0.272149,-0.139035,91.835439,29.400438,-95.556324
937593793267935556!,talented-ruddy-butterfly,0.060000,1.447833,-1.817900,0.450578,-1.891939,0.452153,-0.891941,-3.345555,4.915465,-2.970156,-0.140901,-0.286285,-0.145127,78.273102,16.378860,-87.886629
937593793267935556!,talented-ruddy-butterfly,0.070000,1.411547,-1.765667,0.419677,-1.892917,0.449347,-0.893357,-3.904123,5.494526,-3.192547,-0.051977,-0.275487,-0.138566,62.529016,1.492204,-79.222203
937593793267935556!,talented-ruddy-butterfly,0.080000,1.369877,-1.708097,0.387092,-1.892850,0.446800,-0.894634,-4.427881,5.989788,-3.314324,0.066254,-0.236022,-0.117874,45.037022,-14.613106,-69.437019
937593793267935556!,talented-ruddy-butterfly,0.090000,1.323281,-1.646136,0.353847,-1.891486,0.444799,-0.895631,-4.896867,6.389414,-3.332182,0.206977,-0.165576,-0.082230,26.559173,-31.120396,-58.693328
937593793267935556!,talented-ruddy-butterfly,0.100000,1.272359,-1.580727,0.320944,-1.888640,0.443655,-0.896197,-5.293474,6.684248,-3.247440,0.362241,-0.063506,-0.031438,8.086221,-47.144437,-47.404151
937593793267935556!,talented-ruddy-butterfly,0.110000,1.217883,-1.512919,0.289365,-1.884206,0.443682,-0.896184,-5.604805,6.870472,-3.067039,0.524001,0.069046,0.034183,-9.301730,-61.842002,-36.151243
937593793267935556!,talented-ruddy-butterfly,0.120000,1.160744,-1.443776,0.260012,-1.878152,0.445174,-0.895444,-5.824518,6.950823,-2.803016,0.685372,0.229340,0.114017,-24.616303,-74.542517,-25.562058
937593793267935556!,talented-ruddy-butterfly,0.130000,1.101858,-1.374314,0.233647,-1.870509,0.448390,-0.893838,-5.953125,6.934156,-2.471082,0.841496,0.413257,0.207309,-37.110787,-84.835515,-16.186528
937593793267935556!,talented-ruddy-butterfly,0.140000,1.042111,-1.305438,0.210864,-1.861340,0.453544,-0.891234,-5.997321,6.834282,-2.088913,0.989990,0.615805,0.313380,-46.374859,-92.604549,-8.398928
937593793267935556!,talented-ruddy-butterfly,0.150000,0.982302,-1.237899,0.192082,-1.850723,0.460800,-0.887504,-5.968331,6.667926,-1.674329,1.130921,0.831655,0.431803,-52.346994,-98.002021,-2.355504
