ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
21818006679598106!,lush-impartial-bumblebee,0.000000,-1.422876,2.541181,0.000000,2.541181,0.000000,0.000000,0.000000,0.000000,59.509592,86.561280,-192.444589
21818006679598106!,lush-impartial-bumblebee,0.010000,-1.417773,2.534325,0.000000,2.534325,1.020534,-1.371102,0.000000,-1.371102,51.363549,74.149392,-165.995160
21818006679598106!,lush-impartial-bumblebee,0.020000,-1.403116,2.514634,0.000000,2.514634,1.909063,-2.564854,0.000000,-2.564854,44.071863,63.039261,-142.319745
21818006679598106!,lush-impartial-bumblebee,0.030000,-1.380146,2.483772,0.000000,2.483772,2.679432,-3.599856,0.000000,-3.599856,37.549578,53.101446,-121.142503
21818006679598106!,lush-impartial-bumblebee,0.040000,-1.349975,2.443237,0.000000,2.443237,3.344108,-4.492859,0.000000,-4.492859,31.720112,44.219258,-102.214779
21818006679598106!,lush-impartial-bumblebee,0.050000,-1.313600,2.394367,0.000000,2.394367,3.914320,-5.258947,0.000000,-5.258947,26.514406,36.287475,-85.312345
21818006679598106!,lush-impartial-bumblebee,0.060000,-1.271915,2.338362,0.000000,2.338362,4.400174,-5.911699,0.000000,-5.911699,21.870193,29.211224,-70.233026
21818006679598106!,lush-impartial-bumblebee,0.070000,-1.225719,2.276298,0.000000,2.276298,4.810770,-6.463341,0.000000,-6.463341,17.731335,22.904966,-56.794545
21818006679598106!,lush-impartial-bumblebee,0.080000,-1.175748,2.209161,0.000000,2.209161,5.154297,-6.924874,0.000000,-6.924874,14.047612,17.292184,-44.833845
21818006679598106!,lush-impartial-bumblebee,0.090000,-1.122664,2.137842,0.000000,2.137842,5.438130,-7.306208,0.000000,-7.306208,10.773814,12.303994,-34.204135
21818006679598106!,lush-impartial-bumblebee,0.100000,-1.067038,2.063108,0.000000,2.063108,5.668912,-7.616266,0.000000,-7.616266,7.868689,7.877539,-24.771468
21818006679598106!,lush-impartial-bumblebee,0.110000,-1.009370,1.985630,0.000000,1.985630,5.852616,-7.863076,0.000000,-7.863076,5.294888,3.955914,-16.414581
21818006679598106!,lush-impartial-bumblebee,0.120000,-0.950098,1.905997,0.000000,1.905997,5.994613,-8.053852,0.000000,-8.053852,3.018639,0.487659,-9.023815
21818006679598106!,lush-impartial-bumblebee,0.130000,-0.889608,1.824727,0.000000,1.824727,6.099724,-8.195070,0.000000,-8.195070,1.009451,-2.573682,-2.500173
21818006679598106!,lush-impartial-bumblebee,0.140000,-0.828240,1.742279,0.000000,1.742279,6.172277,-8.292545,0.000000,-8.292545,-0.760153,-5.269977,3.245566
21818006679598106!,lush-impartial-bumblebee,0.150000,-0.766296,1.659056,0.000000,1.659056,6.216153,-8.351494,0.000000,-8.351494,-2.314915,-7.638922,8.293729
21818006679598106!,lush-impartial-bumblebee,0.160000,-0.704040,1.575415,0.000000,1.575415,6.234835,-8.376593,0.000000,-8.376593,-3.677093,-9.714433,12.716593
21818006679598106!,lush-impartial-bumblebee,0.170000,-0.641709,1.491672,0.000000,1.491672,6.231443,-8.372036,0.000000,-8.372036,-4.866715,-11.527025,16.579182
21818006679598106!,lush-impartial-bumblebee,0.180000,-0.579508,1.408104,0.000000,1.408104,6.208774,-8.341579,0.000000,-8.341579,-5.901797,-13.104149,19.939994
21818006679598106!,lush-impartial-bumblebee,0.190000,-0.517619,1.324954,0.000000,1.324954,6.169331,-8.288588,0.000000,-8.288588,-6.798547,-14.470502,22.851659
21818006679598106!,lush-impartial-bumblebee,0.200000,-0.456199,1.242437,0.000000,1.242437,6.115357,-8.216072,0.000000,-8.216072,-7.571553,-15.648308,25.361535
21818006679598106!,lush-impartial-bumblebee,0.210000,-0.395387,1.160735,0.000000,1.160735,6.048856,-8.126728,0.000000,-8.126728,-8.233937,-16.657564,27.512235
21818006679598106!,lush-impartial-bumblebee,0.220000,-0.335302,1.080009,0.000000,1.080009,5.971622,-8.022962,0.000000,-8.022962,-8.797511,-17.516265,29.342105
21818006679598106!,lush-impartial-bumblebee,0.230000,-0.276046,1.000398,0.000000,1.000398,5.885255,-7.906926,0.000000,-7.906926,-9.272901,-18.240603,30.885653
21818006679598106!,lush-impartial-bumblebee,0.240000,-0.217706,0.922017,0.000000,0.922017,5.791184,-7.780541,0.000000,-7.780541,-9.669670,-18.845148,32.173923
21818006679598106!,lush-impartial-bumblebee,0.250000,-0.160356,0.844967,0.000000,0.844967,5.690684,-7.645518,0.000000,-7.645518,-9.996420,-19.343008,33.234850
21818006679598106!,lush-impartial-bumblebee,0.260000,-0.104058,0.769330,0.000000,0.769330,5.584889,-7.503380,0.000000,-7.503380,-10.260890,-19.745973,34.093558
21818006679598106!,lush-impartial-bumblebee,0.270000,-0.048864,0.695176,0.000000,0.695176,5.474808,-7.355485,0.000000,-7.355485,-10.470039,-20.064647,34.772645
21818006679598106!,lush-impartial-bumblebee,0.280000,0.005185,0.622559,0.000000,0.622559,5.361338,-7.203037,0.000000,-7.203037,-10.630126,-20.308567,35.292432
21818006679598106!,lush-impartial-bumblebee,0.290000,0.058057,0.551525,0.000000,0.551525,5.245274,-7.047103,0.000000,-7.047103,-10.746776,-20.486303,35.671184
21818006679598106!,lush-impartial-bumblebee,0.300000,0.109726,0.482108,0.000000,0.482108,5.127319,-6.888629,0.000000,-6.888629,-10.825046,-20.605560,35.925318
21818006679598106!,lush-impartial-bumblebee,0.310000,0.160173,0.414331,0.000000,0.414331,5.008097,-6.728452,0.000000,-6.728452,-10.869477,-20.673260,36.069584
21818006679598106!,lush-impartial-bumblebee,0.320000,0.209386,0.348212,0.000000,0.348212,4.888154,-6.567307,0.000000,-6.567307,-10.884151,-20.695618,36.117229
21818006679598106!,lush-impartial-bumblebee,0.330000,0.257367,0.283750,0.000000,0.283750,4.767973,-6.405842,0.000000,-6.405842,-10.872887,-20.678455,36.080655
21818006679598106!,lush-impartial-bumblebee,0.340000,0.304146,0.220901,0.000000,0.220901,4.647975,-6.244623,0.000000,-6.244623,-10.839633,-20.627786,35.972681
21818006679598106!,lush-impartial-bumblebee,0.350000,0.349730,0.159659,0.000000,0.159659,4.528516,-6.084128,0.000000,-6.084128,-10.787293,-20.548037,35.802738
21818006679598106!,lush-impartial-bumblebee,0.360000,0.394129,0.100008,0.000000,0.100008,4.409905,-5.924772,0.000000,-5.924772,-10.718527,-20.443261,35.579462
21818006679598106!,lush-impartial-bumblebee,0.370000,0.437362,0.041923,0.000000,0.041923,4.292408,-5.766914,0.000000,-5.766914,-10.635792,-20.317200,35.310829
21818006679598106!,lush-impartial-bumblebee,0.380000,0.479443,-0.014613,0.000000,-0.014613,4.176252,-5.610857,0.000000,-5.610857,-10.541132,-20.172969,35.003477
21818006679598106!,lush-impartial-bumblebee,0.390000,0.520386,-0.069620,0.000000,-0.069620,4.061630,-5.456860,0.000000,-5.456860,-10.436366,-20.013341,34.663313
21818006679598106!,lush-impartial-bumblebee,0.400000,0.560208,-0.123121,0.000000,-0.123121,3.948706,-5.305145,0.000000,-5.305145,-10.323112,-19.840779,34.295587
21818006679598106!,lush-impartial-bumblebee,0.410000,0.598927,-0.175141,0.000000,-0.175141,3.837617,-5.155895,0.000000,-5.155895,-10.202806,-19.657471,33.904963
21818006679598106!,lush-impartial-bumblebee,0.420000,0.636562,-0.225704,0.000000,-0.225704,3.728477,-5.009264,0.000000,-5.009264,-10.076720,-19.465357,33.495574
21818006679598106!,lush-impartial-bumblebee,0.430000,0.673133,-0.274838,0.000000,-0.274838,3.621381,-4.865379,0.000000,-4.865379,-9.945981,-19.266155,33.071079
21818006679598106!,lush-impartial-bumblebee,0.440000,0.708661,-0.322571,0.000000,-0.322571,3.516403,-4.724340,0.000000,-4.724340,-9.811587,-19.061383,32.634714
