ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
238658877187459898!,lush-proficient-bumblebee,0.000000,0.097082,-2.420335,0.000000,-2.420335,0.000000,0.000000,0.000000,0.000000,39.770899,-33.734165,-91.295282,-31.939041
238658877187459898!,lush-proficient-bumblebee,0.010000,0.095231,-2.413203,0.000000,-2.413203,-0.370031,1.426294,0.000000,1.426294,34.758341,-29.783893,-80.177472,-27.917945
238658877187459898!,lush-proficient-bumblebee,0.020000,0.089917,-2.392719,0.000000,-2.392719,-0.692198,2.668098,0.000000,2.668098,30.271499,-26.247926,-70.225697,-24.318581
238658877187459898!,lush-proficient-bumblebee,0.030000,0.081588,-2.360615,0.000000,-2.360615,-0.971523,3.744763,0.000000,3.744763,26.258098,-23.085065,-61.324010,-21.099014
238658877187459898!,lush-proficient-bumblebee,0.040000,0.070649,-2.318448,0.000000,-2.318448,-1.212525,4.673713,0.000000,4.673713,22.671014,-20.258174,-53.367890,-18.221440
238658877187459898!,lush-proficient-bumblebee,0.050000,0.057460,-2.267611,0.000000,-2.267611,-1.419276,5.470638,0.000000,5.470638,19.467753,-17.733764,-46.263085,-15.651769
238658877187459898!,lush-proficient-bumblebee,0.060000,0.042345,-2.209352,0.000000,-2.209352,-1.595439,6.149666,0.000000,6.149666,16.609998,-15.481640,-39.924612,-13.359267
238658877187459898!,lush-proficient-bumblebee,0.070000,0.025595,-2.144789,0.000000,-2.144789,-1.744315,6.723514,0.000000,6.723514,14.063207,-13.474578,-34.275852,-11.316220
238658877187459898!,lush-proficient-bumblebee,0.080000,0.007469,-2.074922,0.000000,-2.074922,-1.868873,7.203625,0.000000,7.203625,11.796239,-11.688037,-29.247737,-9.497648
238658877187459898!,lush-proficient-bumblebee,0.090000,-0.011801,-2.000644,0.000000,-2.000644,-1.971785,7.600300,0.000000,7.600300,9.781024,-10.099896,-24.778007,-7.881034
238658877187459898!,lush-proficient-bumblebee,0.100000,-0.032008,-1.922755,0.000000,-1.922755,-2.055453,7.922804,0.000000,7.922804,7.992260,-8.690217,-20.810546,-6.446080
238658877187459898!,lush-proficient-bumblebee,0.110000,-0.052967,-1.841968,0.000000,-1.841968,-2.122042,8.179472,0.000000,8.179472,6.407143,-7.441025,-17.294769,-5.174491
238658877187459898!,lush-proficient-bumblebee,0.120000,-0.074513,-1.758919,0.000000,-1.758919,-2.173495,8.377799,0.000000,8.377799,5.005111,-6.336119,-14.185075,-4.049775
238658877187459898!,lush-proficient-bumblebee,0.130000,-0.096496,-1.674183,0.000000,-1.674183,-2.211561,8.524524,0.000000,8.524524,3.767729,-5.360970,-11.440575,-3.057143
238658877187459898!,lush-proficient-bumblebee,0.140000,-0.118788,-1.588258,0.000000,-1.588258,-2.237811,8.625706,0.000000,8.625706,2.678219,-4.502354,-9.024051,-2.183133
238658877187459898!,lush-proficient-bumblebee,0.150000,-0.141276,-1.501578,0.000000,-1.501578,-2.253658,8.686788,0.000000,8.686788,1.721432,-3.748334,-6.901904,-1.415594
238658877187459898!,lush-proficient-bumblebee,0.160000,-0.163861,-1.414526,0.000000,-1.414526,-2.260369,8.712656,0.000000,8.712656,0.883693,-3.088133,-5.043808,-0.743557
238658877187459898!,lush-proficient-bumblebee,0.170000,-0.186455,-1.327436,0.000000,-1.327436,-2.259080,8.707690,0.000000,8.707690,0.152663,-2.512027,-3.422389,-0.157121
238658877187459898!,lush-proficient-bumblebee,0.180000,-0.208984,-1.240598,0.000000,-1.240598,-2.250812,8.675818,0.000000,8.675818,-0.482797,-2.011236,-2.012944,0.352648
238658877187459898!,lush-proficient-bumblebee,0.190000,-0.231384,-1.154254,0.000000,-1.154254,-2.236475,8.620558,0.000000,8.620558,-1.032819,-1.577778,-0.793001,0.793878
238658877187459898!,lush-proficient-bumblebee,0.200000,-0.253602,-1.068616,0.000000,-1.068616,-2.216887,8.545054,0.000000,8.545054,-1.506508,-1.204476,0.257636,1.173873
238658877187459898!,lush-proficient-bumblebee,0.210000,-0.275589,-0.983864,0.000000,-0.983864,-2.192776,8.452116,0.000000,8.452116,-1.912053,-0.884876,1.157131,1.499203
238658877187459898!,lush-proficient-bumblebee,0.220000,-0.297306,-0.900156,0.000000,-0.900156,-2.164792,8.344252,0.000000,8.344252,-2.256819,-0.613174,1.921820,1.775776
238658877187459898!,lush-proficient-bumblebee,0.230000,-0.318718,-0.817624,0.000000,-0.817624,-2.133516,8.223698,0.000000,8.223698,-2.547430,-0.384151,2.566392,2.008905
238658877187459898!,lush-proficient-bumblebee,0.240000,-0.339795,-0.736381,0.000000,-0.736381,-2.099465,8.092448,0.000000,8.092448,-2.789840,-0.193114,3.104055,2.203367
238658877187459898!,lush-proficient-bumblebee,0.250000,-0.360514,-0.656519,0.000000,-0.656519,-2.063100,7.952276,0.000000,7.952276,-2.989401,-0.035845,3.546680,2.363456
238658877187459898!,lush-proficient-bumblebee,0.260000,-0.380854,-0.578118,0.000000,-0.578118,-2.024829,7.804760,0.000000,7.804760,-3.150924,0.091447,3.904936,2.493031
238658877187459898!,lush-proficient-bumblebee,0.270000,-0.400799,-0.501239,0.000000,-0.501239,-1.985015,7.651298,0.000000,7.651298,-3.278728,0.192166,4.188404,2.595556
