ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2275678403517399939!,talented-zippy-butterfly,0.000000,1.552669,0.520539,1.351071,-0.458929,0.450165,-0.892945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-402.404575,14.640326,-103.633990,-632.133093
2275678403517399939!,talented-zippy-butterfly,0.010000,1.549385,0.515941,1.348899,-0.463756,0.446549,-0.894759,-0.656832,-0.918063,-0.435319,-0.963394,-0.723106,-0.360882,-338.984611,7.274016,-90.030652,-526.703048
2275678403517399939!,talented-zippy-butterfly,0.020000,1.540196,0.502725,1.342745,-0.477588,0.436258,-0.899822,-1.181705,-1.721873,-0.797959,-1.799166,-1.334604,-0.647052,-283.729266,3.022924,-77.817653,-438.607238
2275678403517399939!,talented-zippy-butterfly,0.030000,1.526232,0.481999,1.333215,-0.499196,0.420315,-0.907378,-1.612010,-2.416177,-1.110869,-2.514760,-1.851754,-0.857767,-235.734755,0.515832,-66.889111,-363.951296
2275678403517399939!,talented-zippy-butterfly,0.040000,1.508315,0.454815,1.320728,-0.527433,0.399598,-0.916690,-1.971579,-3.009173,-1.388958,-3.120441,-2.286428,-0.996687,-194.252787,-1.070146,-57.118940,-300.074639
2275678403517399939!,talented-zippy-butterfly,0.050000,1.487073,0.422134,1.305580,-0.561258,0.374891,-0.927069,-2.275506,-3.510597,-1.641780,-3.627556,-2.646896,-1.070359,-158.632631,-2.197785,-48.373172,-245.130506
2275678403517399939!,talented-zippy-butterfly,0.060000,1.463017,0.384822,1.287995,-0.599742,0.346905,-0.937900,-2.533484,-3.930471,-1.875461,-4.047446,-2.939180,-1.087128,-128.291174,-3.103904,-40.519696,-197.800473
2275678403517399939!,talented-zippy-butterfly,0.070000,1.436583,0.343647,1.268147,-0.642066,0.316305,-0.948657,-2.752090,-4.278343,-2.094076,-4.390782,-3.168115,-1.056327,-102.685984,-3.894826,-33.434090,-157.083487
2275678403517399939!,talented-zippy-butterfly,0.080000,1.408148,0.299285,1.246177,-0.687511,0.283710,-0.958910,-2.936088,-4.562880,-2.300450,-4.667213,-3.338034,-0.987616,-81.304571,-4.606622,-27.003771,-122.170266
2275678403517399939!,talented-zippy-butterfly,0.090000,1.378053,0.252334,1.222204,-0.735447,0.249698,-0.968324,-3.089179,-4.791687,-2.496626,-4.885179,-3.453201,-0.890464,-63.658792,-5.243305,-21.130829,-92.365332
2275678403517399939!,talented-zippy-butterfly,0.100000,1.346587,0.203379,1.196326,-0.785267,0.214811,-0.976656,-3.214580,-4.971298,-2.684129,-5.051919,-3.518325,-0.773841,-49.270479,-5.805385,-15.732499,-67.014994
2275678403517399939!,talented-zippy-butterfly,0.110000,1.313993,0.152904,1.168614,-0.836472,0.179520,-0.983754,-3.314806,-5.107225,-2.864004,-5.173466,-3.538220,-0.645669,-37.692329,-6.290821,-10.744693,-45.533828
2275678403517399939!,talented-zippy-butterfly,0.120000,1.280503,0.101303,1.139136,-0.888654,0.144238,-0.989543,-3.391827,-5.204099,-3.036842,-5.254791,-3.517716,-0.512750,-28.515267,-6.699016,-6.121971,-27.404684
2275678403517399939!,talented-zippy-butterfly,0.130000,1.246337,0.048933,1.107957,-0.941446,0.109339,-0.994004,-3.447268,-5.265866,-3.202842,-5.300019,-3.461745,-0.380788,-21.362591,-7.034751,-1.835447,-12.161126
2275678403517399939!,talented-zippy-butterfly,0.140000,1.211707,-0.003885,1.075148,-0.994517,0.075151,-0.997172,-3.482475,-5.296000,-3.361844,-5.312629,-3.375274,-0.254376,-15.890366,-7.306804,2.129284,0.612648
2275678403517399939!,talented-zippy-butterfly,0.150000,1.176812,-0.056857,1.040781,-1.047562,0.041955,-0.999119,-3.498576,-5.297687,-3.513385,-5.295653,-3.263197,-0.137029,-11.789569,-7.525351,5.774859,11.278544
2275678403517399939!,talented-zippy-butterfly,0.160000,1.141842,-0.109718,1.004936,-1.100302,0.009984,-0.999950,-3.496551,-5.273971,-3.656774,-5.251827,-3.130225,-0.031252,-8.787924,-7.699754,9.095432,20.143337
2275678403517399939!,talented-zippy-butterfly,0.170000,1.106980,-0.162229,0.967700,-1.152482,-0.020573,-0.999788,-3.477324,-5.227881,-3.791197,-5.183735,-2.980804,0.061337,-6.651757,-7.836506,12.080440,27.458477
2275678403517399939!,talented-zippy-butterfly,0.180000,1.072397,-0.214184,0.929171,-1.203874,-0.049569,-0.998771,-3.441849,-5.162461,-3.915808,-5.093871,-2.819024,0.139908,-5.184557,-7.939380,14.718167,33.427589
2275678403517399939!,talented-zippy-butterfly,0.190000,1.038257,-0.265405,0.889454,-1.254272,-0.076896,-0.997039,-3.391185,-5.080789,-4.029842,-4.984685,-2.648591,0.204270,-4.225665,-8.009331,16.999230,38.213191
2275678403517399939!,talented-zippy-butterfly,0.200000,1.004712,-0.315745,0.848660,-1.303494,-0.102480,-0.994735,-3.326553,-4.985942,-4.132686,-4.858582,-2.472795,0.254754,-3.647095,-8.045426,18.919081,41.945988
2275678403517399939!,talented-zippy-butterfly,0.210000,0.971902,-0.365087,0.806908,-1.351382,-0.126281,-0.991995,-3.249345,-4.880929,-4.223929,-4.717894,-2.294496,0.292089,-3.349575,-8.045820,20.479629,44.733694
2275678403517399939!,talented-zippy-butterfly,0.220000,0.939952,-0.413344,0.764318,-1.397800,-0.148281,-0.988945,-3.161124,-4.768629,-4.303391,-4.564841,-2.116141,0.317291,-3.257932,-8.008715,21.689901,46.669037
