ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
413922415411706565!,thoughtful-zippy-butterfly,0.000000,-2.104684,-0.003336,-0.107668,0.105864,0.292702,0.405371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-69.800220,77.792756,5.428117,-223.124798
413922415411706565!,thoughtful-zippy-butterfly,0.010000,-2.102912,-0.006623,-0.105989,0.104285,0.293784,0.404587,0.353780,-0.656788,0.334810,-0.315231,0.215634,-0.156578,-112.015773,36.336037,19.068094,-164.843276
413922415411706565!,thoughtful-zippy-butterfly,0.020000,-2.097856,-0.014608,-0.101126,0.099705,0.296923,0.402290,0.656476,-0.940004,0.637047,-0.600648,0.411117,-0.303438,-129.583823,17.222470,25.218314,-136.121635
413922415411706565!,thoughtful-zippy-butterfly,0.030000,-2.089918,-0.024574,-0.093338,0.092343,0.301939,0.398538,0.928887,-1.053189,0.918196,-0.870628,0.590087,-0.447060,-136.283596,7.901981,28.182829,-120.131841
413922415411706565!,thoughtful-zippy-butterfly,0.040000,-2.079368,-0.035265,-0.082828,0.082331,0.308662,0.393354,1.180341,-1.085562,1.183087,-1.132195,0.753077,-0.590934,-138.159102,2.897304,29.823668,-109.588550
413922415411706565!,thoughtful-zippy-butterfly,0.050000,-2.066385,-0.046070,-0.069741,0.069730,0.316932,0.386723,1.415568,-1.076414,1.433688,-1.388842,0.899346,-0.737043,-137.849144,-0.202167,30.942571,-101.290232
413922415411706565!,thoughtful-zippy-butterfly,0.060000,-2.051116,-0.056663,-0.054212,0.054576,0.326577,0.378612,1.637394,-1.042967,1.670772,-1.642155,1.027707,-0.886463,-136.483893,-2.454713,31.873772,-93.828481
413922415411706565!,thoughtful-zippy-butterfly,0.070000,-2.033680,-0.066835,-0.036371,0.036897,0.337415,0.368987,1.847897,-0.992675,1.894630,-1.892496,1.136879,-1.039604,-134.524105,-4.320426,32.745599,-86.584374
413922415411706565!,thoughtful-zippy-butterfly,0.080000,-2.014179,-0.076433,-0.016349,0.016723,0.349248,0.357807,2.048961,-0.928677,2.105412,-2.139314,1.225668,-1.196347,-132.129499,-5.992497,33.595289,-79.287444
413922415411706565!,thoughtful-zippy-butterfly,0.090000,-1.992697,-0.085324,0.005726,-0.005907,0.361867,0.345040,2.242504,-0.852224,2.303269,-2.381277,1.293064,-1.356124,-129.320227,-7.543123,34.419584,-71.820544
413922415411706565!,thoughtful-zippy-butterfly,0.100000,-1.969297,-0.093384,0.029728,-0.030936,0.375054,0.330658,2.430543,-0.763796,2.488416,-2.616358,1.338297,-1.517984,-126.047975,-8.988025,35.196957,-64.133459
413922415411706565!,thoughtful-zippy-butterfly,0.110000,-1.944022,-0.100492,0.055533,-0.058284,0.388585,0.314646,2.615159,-0.663646,2.661140,-2.841895,1.360877,-1.680671,-122.228493,-10.315374,35.897341,-56.205281
413922415411706565!,thoughtful-zippy-butterfly,0.120000,-1.916893,-0.106531,0.083019,-0.087841,0.402231,0.297002,2.798381,-0.552080,2.821769,-3.054660,1.360623,-1.842698,-117.758536,-11.499159,36.486315,-48.029574
413922415411706565!,thoughtful-zippy-butterfly,0.130000,-1.887913,-0.111386,0.112071,-0.119463,0.415765,0.277740,2.982008,-0.429627,2.970614,-3.250949,1.337672,-2.002433,-112.527656,-12.505901,36.926909,-39.610982
413922415411706565!,thoughtful-zippy-butterfly,0.140000,-1.857064,-0.114952,0.142575,-0.152967,0.428960,0.256892,3.167377,-0.297145,3.107882,-3.426686,1.292473,-2.158183,-106.429692,-13.298701,37.180592,-30.968123
413922415411706565!,thoughtful-zippy-butterfly,0.150000,-1.824319,-0.117133,0.174421,-0.188128,0.441598,0.234502,3.355102,-0.155883,3.233564,-3.577557,1.225766,-2.308276,-99.375984,-13.840453,37.208326,-22.139948
413922415411706565!,thoughtful-zippy-butterfly,0.160000,-1.789646,-0.117851,0.207499,-0.224680,0.453468,0.210635,3.544793,-0.007495,3.347321,-3.699166,1.138547,-2.451130,-91.310760,-14.097026,36.972284,-13.193456
413922415411706565!,thoughtful-zippy-butterfly,0.170000,-1.753022,-0.117048,0.241696,-0.262312,0.464370,0.185367,3.734797,0.145993,3.448364,-3.787206,1.032009,-2.585322,-82.227816,-14.040704,36.438689,-4.230551
413922415411706565!,thoughtful-zippy-butterfly,0.180000,-1.714457,-0.114698,0.276878,-0.300661,0.474115,0.158793,3.921961,0.302452,3.535338,-3.837610,0.907485,-2.709514,-72.176357,-13.641933,35.577500,4.588576
413922415411706565!,thoughtful-zippy-butterfly,0.190000,-1.674024,-0.110806,0.312879,-0.339312,0.482526,0.131028,4.101559,0.459839,3.606279,-3.846705,0.766406,-2.822389,-61.273602,-12.872263,34.367709,13.045937
413922415411706565!,thoughtful-zippy-butterfly,0.200000,-1.631829,-0.105391,0.349528,-0.377835,0.489446,0.102189,4.267461,0.615921,3.658681,-3.811447,0.610253,-2.922885,-49.739008,-11.740117,32.815944,20.929200
413922415411706565!,thoughtful-zippy-butterfly,0.210000,-1.588049,-0.098495,0.386625,-0.415769,0.494730,0.072404,4.412286,0.768932,3.689515,-3.729508,0.440522,-3.010028,-37.864664,-10.265444,30.951148,28.004986
413922415411706565!,thoughtful-zippy-butterfly,0.220000,-1.542943,-0.090181,0.423939,-0.452635,0.498249,0.041813,4.527775,0.917798,3.695362,-3.599353,0.258711,-3.082866,-26.001252,-8.480869,28.828366,34.042438
