ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1706791513895537380!,great-wine-beetle,0.000000,1.533042,-1.212485,1.472426,0.286290,0.000000,0.000000,0.000000,0.000000,179.025260,122.867404,-56.746262,-139.790382
1706791513895537380!,great-wine-beetle,0.010000,1.526723,-1.210935,1.472079,0.288070,-1.260223,0.310318,-0.069222,0.353734,114.804022,40.410696,-85.876541,-90.199870
1706791513895537380!,great-wine-beetle,0.020000,1.510385,-1.205129,1.470836,0.294350,-2.006682,0.852726,-0.180291,0.900898,89.743656,14.400437,-89.293620,-70.759356
1706791513895537380!,great-wine-beetle,0.030000,1.487599,-1.193731,1.468426,0.306146,-2.549517,1.426448,-0.303381,1.455161,77.821645,6.749384,-84.829775,-61.442457
1706791513895537380!,great-wine-beetle,0.040000,1.459861,-1.176736,1.464754,0.323256,-2.994500,1.968375,-0.432555,1.960018,70.103169,4.540645,-78.400965,-55.370798
1706791513895537380!,great-wine-beetle,0.050000,1.427971,-1.154540,1.459757,0.345123,-3.376824,2.461730,-0.567939,2.402195,63.628343,3.656088,-71.759524,-50.263415
1706791513895537380!,great-wine-beetle,0.060000,1.392496,-1.127643,1.453365,0.371121,-3.708154,2.903272,-0.710270,2.781521,57.432121,2.849618,-65.352248,-45.375216
1706791513895537380!,great-wine-beetle,0.070000,1.353930,-1.096563,1.445506,0.400639,-3.992440,3.293045,-0.859597,3.101425,51.223733,1.788080,-59.259224,-40.481091
1706791513895537380!,great-wine-beetle,0.080000,1.312741,-1.061815,1.436113,0.433103,-4.231284,3.631609,-1.015176,3.366191,44.957045,0.427126,-53.482187,-35.545203
1706791513895537380!,great-wine-beetle,0.090000,1.269393,-1.023922,1.425133,0.467971,-4.425926,3.919583,-1.175659,3.580286,38.684072,-1.188276,-48.025671,-30.608031
1706791513895537380!,great-wine-beetle,0.100000,1.224335,-0.983405,1.412528,0.504743,-4.577932,4.157785,-1.339368,3.748233,32.502346,-2.983405,-42.910556,-25.745620
1706791513895537380!,great-wine-beetle,0.110000,1.177988,-0.940758,1.398276,0.542978,-4.689386,4.347435,-1.504581,3.874592,26.530505,-4.871995,-38.168200,-21.050537
1706791513895537380!,great-wine-beetle,0.120000,1.130749,-0.896463,1.382370,0.582282,-4.763076,4.490320,-1.669697,3.963955,20.884514,-6.774354,-33.835232,-16.613331
1706791513895537380!,great-wine-beetle,0.130000,1.082983,-0.850978,1.364820,0.622307,-4.802426,4.588872,-1.833381,4.020900,15.665338,-8.622032,-29.944739,-12.512853
1706791513895537380!,great-wine-beetle,0.140000,1.035020,-0.804733,1.345645,0.662752,-4.811350,4.646124,-1.994644,4.049906,10.950361,-10.360776,-26.519776,-8.809508
1706791513895537380!,great-wine-beetle,0.150000,0.987144,-0.758127,1.324873,0.703358,-4.794071,4.665597,-2.152883,4.055256,6.788755,-11.951889,-23.569549,-5.541624
1706791513895537380!,great-wine-beetle,0.160000,0.939599,-0.711520,1.302535,0.743910,-4.754921,4.651139,-2.307876,4.040928,3.200620,-13.372033,-21.088125,-2.724754
1706791513895537380!,great-wine-beetle,0.170000,0.892584,-0.665231,1.278663,0.784232,-4.698157,4.606740,-2.459737,4.010514,0.179261,-14.611717,-19.055218,-0.353469
1706791513895537380!,great-wine-beetle,0.180000,0.846256,-0.619539,1.253286,0.824180,-4.627806,4.536356,-2.608859,3.967150,-2.304335,-15.672848,-17.438417,1.595148
1706791513895537380!,great-wine-beetle,0.190000,0.800730,-0.574685,1.226427,0.863641,-4.547537,4.443761,-2.755843,3.913479,-4.295843,-16.565798,-16.196200,3.157067
1706791513895537380!,great-wine-beetle,0.200000,0.756090,-0.530872,1.198103,0.902524,-4.460591,4.332433,-2.901416,3.851634,-5.851704,-17.306402,-15.281149,4.376689
1706791513895537380!,great-wine-beetle,0.210000,0.712385,-0.488269,1.168320,0.940760,-4.369732,4.205470,-3.046364,3.783246,-7.033683,-17.913209,-14.642948,5.302589
1706791513895537380!,great-wine-beetle,0.220000,0.669640,-0.447017,1.137079,0.978290,-4.277240,4.065561,-3.191462,3.709474,-7.904332,-18.405200,-14.230888,5.983957
1706791513895537380!,great-wine-beetle,0.230000,0.627860,-0.407232,1.104372,1.015068,-4.184920,3.914973,-3.337416,3.631035,-8.523543,-18.800040,-13.995762,6.467899
1706791513895537380!,great-wine-beetle,0.240000,0.586991,-0.368998,1.070190,1.051044,-4.094013,3.755542,-3.484744,3.548225,-8.945398,-19.112049,-13.891035,6.796976
1706791513895537380!,great-wine-beetle,0.250000,0.547012,-0.332395,1.034517,1.086174,-4.005492,3.588767,-3.633880,3.461058,-9.218086,-19.352998,-13.873968,7.009122
1706791513895537380!,great-wine-beetle,0.260000,0.507896,-0.297489,0.997332,1.120415,-3.919976,3.415831,-3.785073,3.369264,-9.382912,-19.531255,-13.905705,7.136881
1706791513895537380!,great-wine-beetle,0.270000,0.469610,-0.264337,0.958612,1.153717,-3.837771,3.237658,-3.938359,3.272345,-9.474302,-19.651835,-13.951335,7.207404
1706791513895537380!,great-wine-beetle,0.280000,0.432120,-0.232986,0.918338,1.186025,-3.758909,3.054968,-4.093547,3.169630,-9.520184,-19.716658,-13.979772,7.242748
1706791513895537380!,great-wine-beetle,0.290000,0.395390,-0.203478,0.876494,1.217275,-3.683178,2.868327,-4.250191,3.060332,-9.542341,-19.724730,-13.963548,7.260153
1706791513895537380!,great-wine-beetle,0.300000,0.359390,-0.175850,0.833069,1.247395,-3.610178,2.678209,-4.407604,2.943605,-9.557568,-19.673032,-13.878591,7.272943
1706791513895537380!,great-wine-beetle,0.310000,0.324095,-0.150135,0.788063,1.276306,-3.539352,2.485039,-4.564850,2.818595,-9.578219,-19.556883,-13.704012,7.290956
1706791513895537380!,great-wine-beetle,0.320000,0.289486,-0.126361,0.741485,1.303917,-3.470005,2.289235,-4.720747,2.684497,-9.612909,-19.370464,-13.421958,7.321090
1706791513895537380!,great-wine-beetle,0.330000,0.255553,-0.104553,0.693357,1.330134,-3.401343,2.091248,-4.873885,2.540604,-9.667133,-19.107331,-13.017515,7.367782
1706791513895537380!,great-wine-beetle,0.340000,0.222293,-0.084731,0.643719,1.354853,-3.332501,1.891589,-5.022638,2.386363,-9.743802,-18.760890,-12.478680,7.433430
1706791513895537380!,great-wine-beetle,0.350000,0.189715,-0.066907,0.592627,1.377967,-3.262570,1.690856,-5.165201,2.221418,-9.843706,-18.324833,-11.796374,7.518751
1706791513895537380!,great-wine-beetle,0.360000,0.157833,-0.051090,0.540157,1.399368,-3.190630,1.489751,-5.299620,2.045658,-9.965892,-17.793534,-10.964485,7.623072
1706791513895537380!,great-wine-beetle,0.370000,0.126672,-0.037278,0.486404,1.418947,-3.115783,1.289090,-5.423839,1.859249,-10.107991,-17.162390,-9.979927,7.744587
1706791513895537380!,great-wine-beetle,0.380000,0.096268,-0.025463,0.431485,1.436600,-3.037182,1.089806,-5.535754,1.662670,-10.266490,-16.428117,-8.842688,7.880564
1706791513895537380!,great-wine-beetle,0.390000,0.066661,-0.015624,0.375537,1.452230,-2.954065,0.892949,-5.633266,1.456725,-10.436977,-15.588991,-7.555848,8.027541
1706791513895537380!,great-wine-beetle,0.400000,0.037902,-0.007731,0.318719,1.465748,-2.865782,0.699671,-5.714349,1.242554,-10.614365,-14.645039,-6.125553,8.181495
1706791513895537380!,great-wine-beetle,0.410000,0.010044,-0.001741,0.261208,1.477082,-2.771827,0.511209,-5.777110,1.021627,-10.793106,-13.598162,-4.560927,8.338009
1706791513895537380!,great-wine-beetle,0.420000,-0.016852,0.002402,0.203199,1.486173,-2.671858,0.328864,-5.819855,0.795728,-10.967387,-12.452211,-2.873919,8.492432
1706791513895537380!,great-wine-beetle,0.430000,-0.042725,0.004766,0.144903,1.492985,-2.565720,0.153967,-5.841148,0.566916,-11.131334,-11.212986,-1.079068,8.640034
1706791513895537380!,great-wine-beetle,0.440000,-0.067512,0.005433,0.086541,1.497501,-2.453453,-0.012154,-5.839868,0.337486,-11.279197,-9.888182,0.806795,8.776157
1706791513895537380!,great-wine-beetle,0.450000,-0.091154,0.004500,0.028345,1.499732,-2.335301,-0.168210,-5.815247,0.109907,-11.405534,-8.487262,2.764927,8.896361
1706791513895537380!,great-wine-beetle,0.460000,-0.113594,0.002073,-0.029449,1.499711,-2.211710,-0.312990,-5.766909,-0.113241,-11.505372,-7.021275,4.775106,8.996552
1706791513895537380!,great-wine-beetle,0.470000,-0.134778,-0.001728,-0.086602,1.497498,-2.083314,-0.445396,-5.694882,-0.329342,-11.574346,-5.502611,6.816109,9.073100
1706791513895537380!,great-wine-beetle,0.480000,-0.154664,-0.006774,-0.142880,1.493180,-1.950920,-0.564483,-5.599606,-0.535818,-11.608813,-3.944710,8.866231,9.122929
1706791513895537380!,great-wine-beetle,0.490000,-0.173215,-0.012927,-0.198055,1.486867,-1.815482,-0.669483,-5.481917,-0.730207,-11.605936,-2.361731,10.903803,9.143590
1706791513895537380!,great-wine-beetle,0.500000,-0.190422,-0.020045,-0.251923,1.478694,-1.677987,-0.759878,-5.342948,-0.910272,-11.561941,-0.765743,12.908731,9.131924
1706791513895537380!,great-wine-beetle,0.510000,-0.206273,-0.027983,-0.304291,1.468811,-1.539574,-0.835330,-5.184187,-1.073997,-11.476174,0.828829,14.861626,9.087204
1706791513895537380!,great-wine-beetle,0.520000,-0.220766,-0.036591,-0.354974,1.457393,-1.401448,-0.895714,-5.007416,-1.219647,-11.349375,2.407129,16.744227,9.009801
1706791513895537380!,great-wine-beetle,0.530000,-0.233909,-0.045723,-0.403811,1.444623,-1.264817,-0.941134,-4.814636,-1.345819,-11.182822,3.955155,18.540013,8.900523
1706791513895537380!,great-wine-beetle,0.540000,-0.245721,-0.055232,-0.450656,1.430702,-1.130854,-0.971915,-4.608003,-1.451471,-10.978280,5.460044,20.234523,8.760579
1706791513895537380!,great-wine-beetle,0.550000,-0.256233,-0.064976,-0.495387,1.415836,-1.000668,-0.988590,-4.389764,-1.535934,-10.737919,6.910328,21.815576,8.591518
1706791513895537380!,great-wine-beetle,0.560000,-0.265488,-0.074820,-0.537903,1.400236,-0.875273,-0.991881,-4.162187,-1.598912,-10.464215,8.296135,23.273423,8.395157
1706791513895537380!,great-wine-beetle,0.570000,-0.273536,-0.084636,-0.578126,1.384114,-0.755571,-0.982670,-3.927508,-1.640468,-10.159854,9.609336,24.600807,8.173499
