ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
66273132646103537!,great-bipedal-bumblebee,0.000000,-2.109967,-0.053881,0.000000,-0.053881,0.000000,0.000000,0.000000,0.000000,91.484954,-101.795260
66273132646103537!,great-bipedal-bumblebee,0.010000,-2.107764,-0.049663,0.000000,-0.049663,0.440524,0.843538,0.000000,0.843538,81.096258,-91.132433
66273132646103537!,great-bipedal-bumblebee,0.020000,-2.101437,-0.037548,0.000000,-0.037548,0.824067,1.577965,0.000000,1.577965,71.797126,-81.587922
66273132646103537!,great-bipedal-bumblebee,0.030000,-2.091522,-0.018561,0.000000,-0.018561,1.156605,2.214725,0.000000,2.214725,63.479217,-73.050525
66273132646103537!,great-bipedal-bumblebee,0.040000,-2.078498,0.006377,0.000000,0.006377,1.443519,2.764123,0.000000,2.764123,56.044864,-65.419999
66273132646103537!,great-bipedal-bumblebee,0.050000,-2.062796,0.036443,0.000000,0.036443,1.689657,3.235440,0.000000,3.235440,49.405996,-58.605949
66273132646103537!,great-bipedal-bumblebee,0.060000,-2.044803,0.070899,0.000000,0.070899,1.899381,3.637031,0.000000,3.637031,43.483204,-52.526869
66273132646103537!,great-bipedal-bumblebee,0.070000,-2.024862,0.109082,0.000000,0.109082,2.076620,3.976415,0.000000,3.976415,38.204893,-47.109278
66273132646103537!,great-bipedal-bumblebee,0.080000,-2.003283,0.150403,0.000000,0.150403,2.224906,4.260362,0.000000,4.260362,33.506525,-42.286932
66273132646103537!,great-bipedal-bumblebee,0.090000,-1.980341,0.194332,0.000000,0.194332,2.347423,4.494963,0.000000,4.494963,29.329923,-38.000121
66273132646103537!,great-bipedal-bumblebee,0.100000,-1.956285,0.240397,0.000000,0.240397,2.447032,4.685699,0.000000,4.685699,25.622650,-34.195023
66273132646103537!,great-bipedal-bumblebee,0.110000,-1.931339,0.288164,0.000000,0.288164,2.526306,4.837497,0.000000,4.837497,22.337828,-30.823523
66273132646103537!,great-bipedal-bumblebee,0.120000,-1.905703,0.337254,0.000000,0.337254,2.587563,4.954795,0.000000,4.954795,19.432826,-27.841866
66273132646103537!,great-bipedal-bumblebee,0.130000,-1.879547,0.387339,0.000000,0.387339,2.632887,5.041583,0.000000,5.041583,16.869039,-25.210427
66273132646103537!,great-bipedal-bumblebee,0.140000,-1.853022,0.438129,0.000000,0.438129,2.664148,5.101444,0.000000,5.101444,14.611588,-22.893407
66273132646103537!,great-bipedal-bumblebee,0.150000,-1.826262,0.489371,0.000000,0.489371,2.683027,5.137595,0.000000,5.137595,12.628964,-20.858468
66273132646103537!,great-bipedal-bumblebee,0.160000,-1.799381,0.540844,0.000000,0.540844,2.691032,5.152923,0.000000,5.152923,10.892713,-19.076401
66273132646103537!,great-bipedal-bumblebee,0.170000,-1.772480,0.592355,0.000000,0.592355,2.689514,5.150016,0.000000,5.150016,9.377146,-17.520843
66273132646103537!,great-bipedal-bumblebee,0.180000,-1.745647,0.643737,0.000000,0.643737,2.679683,5.131191,0.000000,5.131191,8.059090,-16.168007
66273132646103537!,great-bipedal-bumblebee,0.190000,-1.718956,0.694847,0.000000,0.694847,2.662622,5.098522,0.000000,5.098522,6.917656,-14.996453
