ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
800447140966707795!,lush-piquant-bumblebee,0.000000,0.097082,-2.420335,0.000000,-2.420335,0.000000,0.000000,0.000000,0.000000,-17.169424,147.866205
800447140966707795!,lush-piquant-bumblebee,0.010000,0.095231,-2.413203,0.000000,-2.413203,-0.370031,1.426294,0.000000,1.426294,-14.948581,129.970744
800447140966707795!,lush-piquant-bumblebee,0.020000,0.089917,-2.392719,0.000000,-2.392719,-0.692198,2.668098,0.000000,2.668098,-12.960660,113.952157
800447140966707795!,lush-piquant-bumblebee,0.030000,0.081588,-2.360615,0.000000,-2.360615,-0.971523,3.744763,0.000000,3.744763,-11.182499,99.623813
800447140966707795!,lush-piquant-bumblebee,0.040000,0.070649,-2.318448,0.000000,-2.318448,-1.212525,4.673713,0.000000,4.673713,-9.593221,86.817474
800447140966707795!,lush-piquant-bumblebee,0.050000,0.057460,-2.267611,0.000000,-2.267611,-1.419276,5.470638,0.000000,5.470638,-8.173997,75.381430
800447140966707795!,lush-piquant-bumblebee,0.060000,0.042345,-2.209352,0.000000,-2.209352,-1.595439,6.149666,0.000000,6.149666,-6.907853,65.178889
800447140966707795!,lush-piquant-bumblebee,0.070000,0.025595,-2.144789,0.000000,-2.144789,-1.744315,6.723514,0.000000,6.723514,-5.779482,56.086526
800447140966707795!,lush-piquant-bumblebee,0.080000,0.007469,-2.074922,0.000000,-2.074922,-1.868873,7.203625,0.000000,7.203625,-4.775089,47.993166
800447140966707795!,lush-piquant-bumblebee,0.090000,-0.011801,-2.000644,0.000000,-2.000644,-1.971785,7.600300,0.000000,7.600300,-3.882236,40.798595
800447140966707795!,lush-piquant-bumblebee,0.100000,-0.032008,-1.922755,0.000000,-1.922755,-2.055453,7.922804,0.000000,7.922804,-3.089714,34.412486
800447140966707795!,lush-piquant-bumblebee,0.110000,-0.052967,-1.841968,0.000000,-1.841968,-2.122042,8.179472,0.000000,8.179472,-2.387418,28.753417
800447140966707795!,lush-piquant-bumblebee,0.120000,-0.074513,-1.758919,0.000000,-1.758919,-2.173495,8.377799,0.000000,8.377799,-1.766240,23.747988
800447140966707795!,lush-piquant-bumblebee,0.130000,-0.096496,-1.674183,0.000000,-1.674183,-2.211561,8.524524,0.000000,8.524524,-1.218011,19.330382
800447140966707795!,lush-piquant-bumblebee,0.140000,-0.118788,-1.588258,0.000000,-1.588258,-2.237811,8.625706,0.000000,8.625706,-0.735297,15.440694
800447140966707795!,lush-piquant-bumblebee,0.150000,-0.141276,-1.501578,0.000000,-1.501578,-2.253658,8.686788,0.000000,8.686788,-0.311387,12.024843
800447140966707795!,lush-piquant-bumblebee,0.160000,-0.163861,-1.414526,0.000000,-1.414526,-2.260369,8.712656,0.000000,8.712656,0.059778,9.034012
800447140966707795!,lush-piquant-bumblebee,0.170000,-0.186455,-1.327436,0.000000,-1.327436,-2.259080,8.707690,0.000000,8.707690,0.383665,6.424142
800447140966707795!,lush-piquant-bumblebee,0.180000,-0.208984,-1.240598,0.000000,-1.240598,-2.250812,8.675818,0.000000,8.675818,0.665209,4.155470
800447140966707795!,lush-piquant-bumblebee,0.190000,-0.231384,-1.154254,0.000000,-1.154254,-2.236475,8.620558,0.000000,8.620558,0.908900,2.191823
800447140966707795!,lush-piquant-bumblebee,0.200000,-0.253602,-1.068616,0.000000,-1.068616,-2.216887,8.545054,0.000000,8.545054,1.118770,0.500695
800447140966707795!,lush-piquant-bumblebee,0.210000,-0.275589,-0.983864,0.000000,-0.983864,-2.192776,8.452116,0.000000,8.452116,1.298449,-0.947151
800447140966707795!,lush-piquant-bumblebee,0.220000,-0.297306,-0.900156,0.000000,-0.900156,-2.164792,8.344252,0.000000,8.344252,1.451200,-2.178010
800447140966707795!,lush-piquant-bumblebee,0.230000,-0.318718,-0.817624,0.000000,-0.817624,-2.133516,8.223698,0.000000,8.223698,1.579957,-3.215527
800447140966707795!,lush-piquant-bumblebee,0.240000,-0.339795,-0.736381,0.000000,-0.736381,-2.099465,8.092448,0.000000,8.092448,1.687358,-4.080960
800447140966707795!,lush-piquant-bumblebee,0.250000,-0.360514,-0.656519,0.000000,-0.656519,-2.063100,7.952276,0.000000,7.952276,1.775775,-4.793419
800447140966707795!,lush-piquant-bumblebee,0.260000,-0.380854,-0.578118,0.000000,-0.578118,-2.024829,7.804760,0.000000,7.804760,1.847338,-5.370075
800447140966707795!,lush-piquant-bumblebee,0.270000,-0.400799,-0.501239,0.000000,-0.501239,-1.985015,7.651298,0.000000,7.651298,1.903963,-5.826351
800447140966707795!,lush-piquant-bumblebee,0.280000,-0.420337,-0.425932,0.000000,-0.425932,-1.943982,7.493133,0.000000,7.493133,1.947367,-6.176098
800447140966707795!,lush-piquant-bumblebee,0.290000,-0.439456,-0.352236,0.000000,-0.352236,-1.902012,7.331361,0.000000,7.331361,1.979093,-6.431747
800447140966707795!,lush-piquant-bumblebee,0.300000,-0.458150,-0.280180,0.000000,-0.280180,-1.859360,7.166955,0.000000,7.166955,2.000525,-6.604448
800447140966707795!,lush-piquant-bumblebee,0.310000,-0.476413,-0.209782,0.000000,-0.209782,-1.816245,7.000768,0.000000,7.000768,2.012905,-6.704202
800447140966707795!,lush-piquant-bumblebee,0.320000,-0.494244,-0.141055,0.000000,-0.141055,-1.772863,6.833552,0.000000,6.833552,2.017343,-6.739970
800447140966707795!,lush-piquant-bumblebee,0.330000,-0.511639,-0.074003,0.000000,-0.074003,-1.729386,6.665968,0.000000,6.665968,2.014837,-6.719776
800447140966707795!,lush-piquant-bumblebee,0.340000,-0.528600,-0.008625,0.000000,-0.008625,-1.685963,6.498592,0.000000,6.498592,2.006278,-6.650803
800447140966707795!,lush-piquant-bumblebee,0.350000,-0.545129,0.055084,0.000000,0.055084,-1.642724,6.331927,0.000000,6.331927,1.992462,-6.539476
800447140966707795!,lush-piquant-bumblebee,0.360000,-0.561227,0.117136,0.000000,0.117136,-1.599783,6.166410,0.000000,6.166410,1.974103,-6.391537
800447140966707795!,lush-piquant-bumblebee,0.370000,-0.576900,0.177545,0.000000,0.177545,-1.557238,6.002418,0.000000,6.002418,1.951836,-6.212111
800447140966707795!,lush-piquant-bumblebee,0.380000,-0.592151,0.236330,0.000000,0.236330,-1.515172,5.840275,0.000000,5.840275,1.926229,-6.005774
800447140966707795!,lush-piquant-bumblebee,0.390000,-0.606985,0.293511,0.000000,0.293511,-1.473659,5.680260,0.000000,5.680260,1.897789,-5.776602
800447140966707795!,lush-piquant-bumblebee,0.400000,-0.621410,0.349111,0.000000,0.349111,-1.432758,5.522607,0.000000,5.522607,1.866965,-5.528225
800447140966707795!,lush-piquant-bumblebee,0.410000,-0.635431,0.403156,0.000000,0.403156,-1.392522,5.367515,0.000000,5.367515,1.834158,-5.263872
