ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
304016438423982440!,talented-steel-butterfly,0.000000,0.710217,-1.364609,0.674684,-0.365241,-0.102307,-0.994753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-314.827905,9.166078,134.277512
304016438423982440!,talented-steel-butterfly,0.010000,0.713370,-1.363021,0.675239,-0.363748,-0.100380,-0.994949,0.629049,0.317571,0.110877,0.297798,0.384822,-0.038825,-243.229623,-23.769344,115.217078
304016438423982440!,talented-steel-butterfly,0.020000,0.721973,-1.358138,0.676464,-0.359174,-0.094973,-0.995480,1.089607,0.659816,0.133147,0.616244,0.696233,-0.066424,-195.608204,-43.175134,101.237047
304016438423982440!,talented-steel-butterfly,0.030000,0.734615,-1.349772,0.677622,-0.351397,-0.086698,-0.996235,1.434949,1.013003,0.096951,0.936621,0.957452,-0.083323,-163.769344,-53.302372,90.344297
304016438423982440!,talented-steel-butterfly,0.040000,0.750319,-1.337864,0.678222,-0.340466,-0.075979,-0.997109,1.699943,1.365880,0.021723,1.244569,1.183843,-0.090208,-142.313146,-57.154651,81.357509
304016438423982440!,talented-steel-butterfly,0.050000,0.768396,-1.322455,0.677935,-0.326555,-0.063113,-0.998006,1.907415,1.710171,-0.079868,1.529660,1.385523,-0.087619,-127.732581,-56.824891,73.606687
304016438423982440!,talented-steel-butterfly,0.060000,0.788347,-1.303655,0.676539,-0.309926,-0.048311,-0.998832,2.072517,2.040317,-0.199216,1.784717,1.569134,-0.075895,-117.753313,-53.772730,66.730107
304016438423982440!,talented-steel-butterfly,0.070000,0.809802,-1.281621,0.673885,-0.290901,-0.031730,-0.999496,2.205496,2.353040,-0.330096,2.005181,1.738994,-0.055206,-110.889657,-49.021780,60.543489
304016438423982440!,talented-steel-butterfly,0.080000,0.832480,-1.256532,0.669882,-0.269840,-0.013492,-0.999909,2.313425,2.646893,-0.467660,2.188594,1.897840,-0.025607,-106.154444,-43.294844,54.958166
304016438423982440!,talented-steel-butterfly,0.090000,0.856159,-1.228576,0.664483,-0.247117,0.006306,-0.999980,2.401241,2.921834,-0.607869,2.334165,2.047321,0.012910,-102.873981,-37.105025,49.931924
304016438423982440!,talented-steel-butterfly,0.100000,0.880655,-1.197942,0.657684,-0.223117,0.027570,-0.999620,2.472383,3.178859,-0.747195,2.442447,2.188308,0.060356,-100.569106,-30.819601,45.440846
304016438423982440!,talented-steel-butterfly,0.110000,0.905818,-1.164804,0.649512,-0.198208,0.050220,-0.998738,2.529148,3.419665,-0.882502,2.515021,2.321138,0.116715,-98.891505,-24.695805,41.465385
304016438423982440!,talented-steel-butterfly,0.120000,0.931513,-1.129313,0.640026,-0.172739,0.074173,-0.997245,2.572930,3.646359,-1.010991,2.554268,2.445782,0.181913,-97.578333,-18.911569,37.983987
304016438423982440!,talented-steel-butterfly,0.130000,0.957586,-1.091630,0.629311,-0.147048,0.099326,-0.995055,2.604474,3.861147,-1.130186,2.563222,2.561933,0.255731,-96.413114,-13.595686,34.969495
304016438423982440!,talented-steel-butterfly,0.140000,0.983909,-1.051866,0.617472,-0.121423,0.125586,-0.992083,2.623853,4.066190,-1.237994,2.545276,2.669181,0.337888,-95.241500,-8.819959,32.393990
304016438423982440!,talented-steel-butterfly,0.150000,1.010351,-1.010110,0.604630,-0.096113,0.152861,-0.988248,2.630665,4.263392,-1.332682,2.504072,2.767047,0.428002,-93.945527,-4.622336,30.228683
304016438423982440!,talented-steel-butterfly,0.160000,1.036777,-0.966435,0.590921,-0.071330,0.181050,-0.983474,2.624158,4.454255,-1.412886,2.443382,2.855044,0.525592,-92.437452,-1.015386,28.445754
304016438423982440!,talented-steel-butterfly,0.170000,1.063046,-0.920897,0.576491,-0.047247,0.210054,-0.977690,2.603354,4.639780,-1.477606,2.367003,2.932711,0.630085,-90.654974,2.006988,27.019696
304016438423982440!,talented-steel-butterfly,0.180000,1.089008,-0.873546,0.561495,-0.023998,0.239767,-0.970830,2.567187,4.820403,-1.526197,2.278684,2.999649,0.740827,-88.557207,4.464224,25.928007
304016438423982440!,talented-steel-butterfly,0.190000,1.114504,-0.824429,0.546095,-0.001683,0.270083,-0.962837,2.514639,4.995963,-1.558354,2.182059,3.055537,0.857100,-86.121120,6.384937,25.151223
304016438423982440!,talented-steel-butterfly,0.200000,1.139369,-0.773598,0.530452,0.019636,0.300891,-0.953659,2.444874,5.165721,-1.574096,2.080601,3.100151,0.978134,-83.338358,7.803729,24.672386
304016438423982440!,talented-steel-butterfly,0.210000,1.163430,-0.721114,0.514727,0.039927,0.332079,-0.943251,2.357361,5.328403,-1.573739,1.977577,3.133366,1.103127,-80.212380,8.758796,24.476049
304016438423982440!,talented-steel-butterfly,0.220000,1.186512,-0.667055,0.499078,0.059192,0.363537,-0.931580,2.251983,5.482277,-1.557886,1.876021,3.155159,1.231261,-76.755913,9.290196,24.546978
304016438423982440!,talented-steel-butterfly,0.230000,1.208441,-0.611516,0.483656,0.077460,0.395152,-0.918616,2.129120,5.625263,-1.527396,1.778703,3.165601,1.361715,-72.988699,9.438636,24.868704
304016438423982440!,talented-steel-butterfly,0.240000,1.229050,-0.554615,0.468603,0.094786,0.426812,-0.904340,1.989699,5.755061,-1.483372,1.688102,3.164842,1.493676,-68.935566,9.244661,25.422081
304016438423982440!,talented-steel-butterfly,0.250000,1.248183,-0.496494,0.454049,0.111248,0.458408,-0.888742,1.835218,5.869287,-1.427134,1.606386,3.153100,1.626349,-64.624826,8.748166,26.184010
304016438423982440!,talented-steel-butterfly,0.260000,1.265703,-0.437320,0.440110,0.126946,0.489831,-0.871817,1.667725,5.965627,-1.360200,1.535387,3.130640,1.758954,-60.087093,7.988180,27.126503
304016438423982440!,talented-steel-butterfly,0.270000,1.281496,-0.377281,0.426889,0.141994,0.520980,-0.853569,1.489757,6.041967,-1.284257,1.476584,3.097754,1.890728,-55.354873,7.003173,28.216299
304016438423982440!,talented-steel-butterfly,0.280000,1.295473,-0.316586,0.414469,0.156522,0.551750,-0.834010,1.304277,6.096530,-1.201119,1.431082,3.054760,2.020915,-50.460793,5.830140,29.414563
304016438423982440!,talented-steel-butterfly,0.290000,1.307579,-0.255463,0.402917,0.170668,0.582042,-0.813159,1.114550,6.127975,-1.112696,1.399601,3.001988,2.148761,-45.438312,4.505360,30.677733
304016438423982440!,talented-steel-butterfly,0.300000,1.317789,-0.194149,0.392279,0.184574,0.611761,-0.791043,0.924007,6.135478,-1.020947,1.382470,2.939774,2.273504,-40.321890,3.064599,31.958733
304016438423982440!,talented-steel-butterfly,0.310000,1.326116,-0.132891,0.382582,0.198386,0.640813,-0.767697,0.736100,6.118768,-0.927825,1.379630,2.868461,2.394365,-35.147401,1.543324,33.208690
304016438423982440!,talented-steel-butterfly,0.320000,1.332605,-0.071936,0.373835,0.212248,0.669108,-0.743165,0.554165,6.078138,-0.835230,1.390648,2.788409,2.510544,-29.952644,-0.023110,34.379012
304016438423982440!,talented-steel-butterfly,0.330000,1.337337,-0.011526,0.366028,0.226297,0.696561,-0.717497,0.381280,6.014419,-0.744942,1.414742,2.700009,2.621224,-24.777838,-1.599352,35.423648
304016438423982440!,talented-steel-butterfly,0.340000,1.340419,0.048105,0.359133,0.240661,0.723089,-0.690755,0.220160,5.928927,-0.658572,1.450824,2.603695,2.725570,-19.665965,-3.150049,36.301318
304016438423982440!,talented-steel-butterfly,0.350000,1.341989,0.106736,0.353109,0.255457,0.748613,-0.663008,0.073068,5.823384,-0.577509,1.497548,2.499965,2.822750,-14.662830,-4.639985,36.977490
304016438423982440!,talented-steel-butterfly,0.360000,1.342201,0.164165,0.347901,0.270786,0.773060,-0.634333,-0.058244,5.699828,-0.502877,1.553374,2.389396,2.911952,-9.816739,-6.034388,37.425910
304016438423982440!,talented-steel-butterfly,0.370000,1.341230,0.220210,0.343446,0.286734,0.796364,-0.604817,-0.172553,5.560522,-0.435502,1.616633,2.272654,2.992407,-5.177755,-7.299398,37.629559
304016438423982440!,talented-steel-butterfly,0.380000,1.339260,0.274709,0.339671,0.303371,0.818465,-0.574557,-0.269167,5.407852,-0.375898,1.685603,2.150501,3.063420,-0.796511,-8.402707,37.580944
304016438423982440!,talented-steel-butterfly,0.390000,1.336424,0.327604,0.336448,0.320718,0.839315,-0.543646,-0.347939,5.244144,-0.323938,1.758637,2.023828,3.124512,3.291644,-9.324547,37.286581
304016438423982440!,talented-steel-butterfly,0.400000,1.332858,0.378858,0.333661,0.338789,0.858879,-0.512179,-0.409146,5.071618,-0.279322,1.834211,1.893544,3.175303,7.052792,-10.046656,36.760339
304016438423982440!,talented-steel-butterfly,0.410000,1.328737,0.428393,0.331246,0.357603,0.877126,-0.480260,-0.453367,4.892444,-0.241772,1.910885,1.760578,3.215447,10.444893,-10.545567,36.018455
304016438423982440!,talented-steel-butterfly,0.420000,1.324229,0.476151,0.329139,0.377168,0.894037,-0.447993,-0.481462,4.708667,-0.210771,1.987375,1.625913,3.244752,13.432950,-10.802839,35.081517
304016438423982440!,talented-steel-butterfly,0.430000,1.319491,0.522093,0.327286,0.397477,0.909599,-0.415487,-0.494507,4.522179,-0.185595,2.062582,1.490559,3.263182,15.990261,-10.805463,33.972898
304016438423982440!,talented-steel-butterfly,0.440000,1.314671,0.566199,0.325636,0.418517,0.923811,-0.382849,-0.493736,4.334700,-0.165368,2.135600,1.355523,3.270859,18.099479,-10.546173,32.717173
304016438423982440!,talented-steel-butterfly,0.450000,1.309901,0.608463,0.324149,0.440261,0.936681,-0.350184,-0.480477,4.147770,-0.149102,2.205731,1.221786,3.268059,19.753318,-10.023587,31.338676
304016438423982440!,talented-steel-butterfly,0.460000,1.305302,0.648895,0.322792,0.462682,0.948227,-0.317595,-0.456103,3.962749,-0.135748,2.272467,1.090279,3.255195,20.954847,-9.242155,29.860280
304016438423982440!,talented-steel-butterfly,0.470000,1.300978,0.687518,0.321546,0.485745,0.958475,-0.285177,-0.421988,3.780822,-0.124233,2.335478,0.961862,3.232800,21.717290,-8.211887,28.302480
304016438423982440!,talented-steel-butterfly,0.480000,1.297023,0.724364,0.320398,0.509413,0.967460,-0.253024,-0.379464,3.602999,-0.113497,2.394583,0.837305,3.201506,22.063356,-6.947886,26.682811
304016438423982440!,talented-steel-butterfly,0.490000,1.293515,0.759476,0.319348,0.533647,0.975224,-0.221221,-0.329799,3.430132,-0.102525,2.449728,0.717278,3.162022,22.024131,-5.469708,25.015607
304016438423982440!,talented-steel-butterfly,0.500000,1.290521,0.792904,0.318404,0.558410,0.981814,-0.189846,-0.274166,3.262918,-0.090364,2.500946,0.602345,3.115108,21.637600,-3.800600,23.312055
304016438423982440!,talented-steel-butterfly,0.510000,1.288099,0.824704,0.317584,0.583663,0.987284,-0.158969,-0.213635,3.101909,-0.076147,2.548336,0.492961,3.061554,20.946906,-1.966675,21.580541
304016438423982440!,talented-steel-butterfly,0.520000,1.286293,0.854938,0.316914,0.609369,0.991690,-0.128654,-0.149155,2.947525,-0.059098,2.592028,0.389476,3.002161,19.998446,0.003932,19.827194
304016438423982440!,talented-steel-butterfly,0.530000,1.285140,0.883671,0.316426,0.635492,0.995092,-0.098955,-0.081554,2.800061,-0.038540,2.632162,0.292135,2.937722,18.839930,2.081850,18.056603
304016438423982440!,talented-steel-butterfly,0.540000,1.284672,0.910969,0.316161,0.661999,0.997553,-0.069920,-0.011540,2.659698,-0.013897,2.668867,0.201092,2.869014,17.518488,4.237179,16.272628
304016438423982440!,talented-steel-butterfly,0.550000,1.284914,0.936900,0.316165,0.688857,0.999135,-0.041590,0.060292,2.526506,0.015299,2.702230,0.116418,2.796776,16.076694,6.441376,14.479710
304016438423982440!,talented-steel-butterfly,0.560000,1.285880,0.961536,0.316485,0.716032,0.999902,-0.013996,0.133474,2.400485,0.049429,2.732342,0.038098,2.721734,14.559510,8.662759,12.682014
304016438423982440!,talented-steel-butterfly,0.570000,1.287584,0.984946,0.317172,0.743491,0.999918,0.012835,0.207620,2.281507,0.088761,2.759203,-0.033945,2.644544,13.000286,10.874350,10.886903
304016438423982440!,talented-steel-butterfly,0.580000,1.290033,1.007201,0.318280,0.771204,0.999244,0.038886,0.282445,2.169413,0.133475,2.782817,-0.099852,2.565852,11.432409,13.046634,9.102781
304016438423982440!,talented-steel-butterfly,0.590000,1.293238,1.028365,0.319866,0.799136,0.997941,0.064144,0.357709,2.063953,0.183638,2.803106,-0.159807,2.486257,9.876444,15.154649,7.342446
304016438423982440!,talented-steel-butterfly,0.600000,1.297205,1.048502,0.321987,0.827256,0.996067,0.088598,0.433229,1.964839,0.239227,2.819971,-0.214039,2.406332,8.349133,17.172770,5.621400
304016438423982440!,talented-steel-butterfly,0.610000,1.301938,1.067671,0.324699,0.855528,0.993680,0.112249,0.508851,1.871740,0.300114,2.833289,-0.262822,2.326625,6.860355,19.076428,3.958694
304016438423982440!,talented-steel-butterfly,0.620000,1.307440,1.085932,0.328058,0.883917,0.990832,0.135098,0.584434,1.784291,0.366074,2.842913,-0.306463,2.247656,5.413421,20.842095,2.376872
304016438423982440!,talented-steel-butterfly,0.630000,1.313714,1.103338,0.332115,0.912385,0.987574,0.157155,0.659825,1.702103,0.436777,2.848687,-0.345304,2.169924,4.005632,22.447319,0.901669
304016438423982440!,talented-steel-butterfly,0.640000,1.320759,1.119941,0.336919,0.940894,0.983952,0.178432,0.734853,1.624775,0.511793,2.850455,-0.379715,2.093912,2.629051,23.870829,-0.438532
304016438423982440!,talented-steel-butterfly,0.650000,1.328575,1.135787,0.342514,0.969402,0.980010,0.198948,0.809304,1.551900,0.590592,2.848074,-0.410090,2.020081,1.271475,25.092734,-1.613494
304016438423982440!,talented-steel-butterfly,0.660000,1.337157,1.150920,0.348938,0.997868,0.975786,0.218726,0.882921,1.483075,0.672546,2.841423,-0.436848,1.948875,-0.082453,26.094822,-2.592140
304016438423982440!,talented-steel-butterfly,0.670000,1.346499,1.165378,0.356225,1.026249,0.971316,0.237793,0.955390,1.417912,0.756940,2.830412,-0.460429,1.880717,-1.450011,26.860954,-3.343763
304016438423982440!,talented-steel-butterfly,0.680000,1.356593,1.179200,0.364398,1.054502,0.966629,0.256180,1.026339,1.356042,0.842980,2.814993,-0.481286,1.816005,-2.849101,27.377524,-3.839371
304016438423982440!,talented-steel-butterfly,0.690000,1.367425,1.192418,0.373475,1.082583,0.961752,0.273923,1.095341,1.297125,0.929803,2.795167,-0.499885,1.755111,-4.296930,27.633970,-4.053110
304016438423982440!,talented-steel-butterfly,0.700000,1.378963,1.205065,0.383450,1.110446,0.956702,0.291068,1.161954,1.240817,1.016521,2.770962,-0.516691,1.698298,-5.811085,27.625429,-3.963976
304016438423982440!,talented-steel-butterfly,0.710000,1.391145,1.217174,0.394281,1.138045,0.951492,0.307674,1.225743,1.186756,1.102257,2.742420,-0.532144,1.645674,-7.411268,27.355440,-3.557241
304016438423982440!,talented-steel-butterfly,0.720000,1.403948,1.228765,0.405961,1.165337,0.946132,0.323782,1.286162,1.134738,1.186063,2.709709,-0.546692,1.597503,-9.106006,26.825847,-2.824698
304016438423982440!,talented-steel-butterfly,0.730000,1.417342,1.239859,0.418474,1.192285,0.940630,0.339435,1.342654,1.084598,1.267000,2.673054,-0.560776,1.554003,-10.898427,26.042903,-1.766091
304016438423982440!,talented-steel-butterfly,0.740000,1.431276,1.250475,0.431776,1.218850,0.934986,0.354685,1.394701,1.036166,1.344184,2.632691,-0.574807,1.515249,-12.791110,25.021532,-0.389815
304016438423982440!,talented-steel-butterfly,0.750000,1.445669,1.260627,0.445791,1.244990,0.929194,0.369592,1.441834,0.989240,1.416817,2.588836,-0.589129,1.481134,-14.789675,23.788328,1.286546
304016438423982440!,talented-steel-butterfly,0.760000,1.460475,1.270328,0.460475,1.270675,0.923250,0.384199,1.483575,0.943795,1.484128,2.541838,-0.604106,1.451698,-16.879886,22.364068,3.236587
304016438423982440!,talented-steel-butterfly,0.770000,1.475644,1.279591,0.475776,1.295875,0.917147,0.398550,1.519509,0.899821,1.545440,2.492064,-0.620069,1.426908,-19.043336,20.774327,5.426075
304016438423982440!,talented-steel-butterfly,0.780000,1.491118,1.288431,0.491635,1.320566,0.910872,0.412689,1.549306,0.857322,1.600187,2.439882,-0.637314,1.406655,-21.257912,19.048654,7.813942
304016438423982440!,talented-steel-butterfly,0.790000,1.506840,1.296863,0.507986,1.344727,0.904412,0.426660,1.572725,0.816308,1.647926,2.385654,-0.656099,1.390764,-23.498546,17.219600,10.353646
304016438423982440!,talented-steel-butterfly,0.800000,1.522745,1.304901,0.524760,1.368339,0.897751,0.440504,1.589629,0.776791,1.688342,2.329721,-0.676639,1.378995,-25.738205,15.321629,12.994819
304016438423982440!,talented-steel-butterfly,0.810000,1.538762,1.312551,0.541874,1.391383,0.890870,0.454259,1.599953,0.738729,1.721229,2.272347,-0.699078,1.370996,-27.956534,13.396219,15.684187
304016438423982440!,talented-steel-butterfly,0.820000,1.554827,1.319823,0.559257,1.413845,0.883751,0.467957,1.603761,0.702141,1.746524,2.213814,-0.723546,1.366437,-30.124104,11.477652,18.368432
304016438423982440!,talented-steel-butterfly,0.830000,1.570883,1.326732,0.576839,1.435715,0.876375,0.481630,1.601226,0.667031,1.764291,2.154361,-0.750138,1.364953,-32.212522,9.598084,20.996296
304016438423982440!,talented-steel-butterfly,0.840000,1.586871,1.333291,0.594550,1.456983,0.868721,0.495302,1.592616,0.633374,1.774702,2.094165,-0.778907,1.366142,-34.196835,7.787502,23.520282
