ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2241895829862670780!,talented-antique-butterfly,0.000000,1.547051,-1.978286,1.620466,-0.980984,0.976388,-0.216024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,206.472920,60.006141,250.712554,-205.127022,285.337621,105.116334
2241895829862670780!,talented-antique-butterfly,0.010000,1.545091,-1.972312,1.622424,-0.975307,0.977467,-0.211087,-0.391166,1.195335,0.389125,1.134812,0.212960,0.986139,184.118967,58.136763,213.400164,-183.070112,244.494330,94.975425
2241895829862670780!,talented-antique-butterfly,0.020000,1.539055,-1.955157,1.627796,-0.959103,0.980417,-0.196935,-0.816605,2.237880,0.679233,2.104612,0.369988,1.841941,167.058199,56.865362,183.924761,-166.117693,212.277968,86.795924
2241895829862670780!,talented-antique-butterfly,0.030000,1.528585,-1.928087,1.635591,-0.933829,0.984616,-0.174730,-1.277567,3.176584,0.870630,2.945387,0.460232,2.593445,153.119525,55.547620,159.713892,-152.118873,185.754170,79.494230
2241895829862670780!,talented-antique-butterfly,0.040000,1.513358,-1.891986,1.644834,-0.900667,0.989367,-0.145443,-1.767470,4.040373,0.966250,3.677807,0.478419,3.254413,140.684319,53.759315,138.762800,-139.478772,162.653978,72.304249
2241895829862670780!,talented-antique-butterfly,0.050000,1.493116,-1.847523,1.654581,-0.860644,0.993938,-0.109945,-2.275240,4.842391,0.970750,4.311307,0.423637,3.829827,128.565482,51.191128,119.638208,-127.035471,141.353763,64.694652
2241895829862670780!,talented-antique-butterfly,0.060000,1.467750,-1.795303,1.663952,-0.814739,0.997610,-0.069093,-2.786047,5.583544,0.891131,4.847772,0.299106,4.318713,115.956932,47.631702,101.429891,-114.011238,120.818880,56.348362
2241895829862670780!,talented-antique-butterfly,0.070000,1.437311,-1.735970,1.672148,-0.763935,0.999717,-0.023775,-3.282763,6.256107,0.737196,5.284915,0.112180,4.717092,102.427060,42.983416,83.707825,-100.007349,100.560861,47.166848
2241895829862670780!,talented-antique-butterfly,0.080000,1.402036,-1.670279,1.678485,-0.709250,0.999686,0.025074,-3.747409,6.847474,0.521785,5.619402,-0.125927,5.020666,87.915297,37.291499,66.449472,-85.001221,80.565357,37.274703
2241895829862670780!,talented-antique-butterfly,0.090000,1.362342,-1.599127,1.682421,-0.651736,0.997071,0.076478,-4.163015,7.344003,0.260377,5.849544,-0.400936,5.227157,72.702212,30.758760,49.938526,-69.314930,61.185869,27.000823
2241895829862670780!,talented-antique-butterfly,0.100000,1.318815,-1.523553,1.683582,-0.592455,0.991586,0.129447,-4.515606,7.734544,-0.029971,5.977250,-0.696849,5.337998,57.333277,23.728797,34.636821,-53.535195,43.001197,16.823628
2241895829862670780!,talented-antique-butterfly,0.110000,1.272170,-1.444703,1.681769,-0.532437,0.983110,0.183017,-4.795841,8.013099,-0.332177,6.008957,-0.997658,5.359098,42.498073,16.634566,21.045110,-38.387491,26.652879,7.284363
2241895829862670780!,talented-antique-butterfly,0.120000,1.223171,-1.363715,1.676949,-0.472601,0.971672,0.236332,-4.999692,8.180357,-0.630703,5.955558,-1.289189,5.300469,28.880534,9.921753,9.566326,-24.580997,12.679530,-1.118274
2241895829862670780!,talented-antique-butterfly,0.130000,1.172583,-1.281679,1.669232,-0.413727,0.957433,0.288656,-5.128677,8.243654,-0.912896,5.831349,-1.560290,5.175276,17.028820,3.969856,0.425365,-12.675614,1.411846,-8.014588
2241895829862670780!,talented-antique-butterfly,0.140000,1.121129,-1.199570,1.658837,-0.356439,0.940641,0.339402,-5.189035,8.215750,-1.169737,5.652437,-1.803494,4.998321,7.270501,-0.963688,-6.363715,-2.996976,-7.075753,-13.214254
2241895829862670780!,talented-antique-butterfly,0.150000,1.069442,-1.118214,1.646049,-0.301193,0.921602,0.388137,-5.190296,8.112849,-1.395954,5.435021,-2.014994,4.784445,-0.310319,-4.764768,-10.978649,4.383988,-12.949415,-16.711130
2241895829862670780!,talented-antique-butterfly,0.160000,1.018050,-1.038258,1.631190,-0.248283,0.900637,0.434573,-5.143639,7.952419,-1.589588,5.193938,-2.194101,4.547200,-5.840778,-7.450372,-13.734439,9.614877,-16.554027,-18.650179
2241895829862670780!,talented-antique-butterfly,0.170000,0.967363,-0.960172,1.614584,-0.197870,0.878063,0.478545,-5.060409,7.751296,-1.751231,4.941690,-2.342406,4.297983,-9.593799,-9.134292,-15.015571,12.992174,-18.331949,-19.274020
2241895829862670780!,talented-antique-butterfly,0.180000,0.917679,-0.884269,1.596538,-0.150000,0.854170,0.519993,-4.951011,7.524360,-1.883164,4.688024,-2.462887,4.045678,-11.914484,-9.985394,-15.214157,14.884231,-18.746466,-18.867431
2241895829862670780!,talented-antique-butterfly,0.190000,0.869203,-0.810727,1.577330,-0.104641,0.829216,0.558929,-4.824264,7.283830,-1.988585,4.439953,-2.559145,3.796699,-13.157252,-10.190205,-14.685215,15.666225,-18.224767,-17.712542
2241895829862670780!,talented-antique-butterfly,0.200000,0.822062,-0.739616,1.557205,-0.061704,0.803418,0.595415,-4.687165,7.039098,-2.071011,4.202079,-2.634842,3.555303,-13.642794,-9.925949,-13.721887,15.676113,-17.124922,-16.059914
2241895829862670780!,talented-antique-butterfly,0.210000,0.776321,-0.670930,1.536371,-0.021066,0.776962,0.629548,-4.544947,6.796934,-2.133873,3.977059,-2.693352,3.324025,-13.635486,-9.345113,-12.547672,15.191938,-15.723919,-14.114787
2241895829862670780!,talented-antique-butterfly,0.220000,0.732005,-0.604612,1.515003,0.017412,0.750000,0.661438,-4.401306,6.561886,-2.180299,3.766101,-2.737587,3.104129,-13.337040,-8.569524,-11.320285,14.425877,-14.220480,-12.034669
2241895829862670780!,talented-antique-butterfly,0.230000,0.689109,-0.540566,1.493249,0.053874,0.722658,0.691205,-4.258710,6.336742,-2.213018,3.569400,-2.769960,2.896006,-12.890632,-7.690810,-10.141772,13.528970,-12.746119,-9.933783
2241895829862670780!,talented-antique-butterfly,0.240000,0.647611,-0.478684,1.471228,0.088462,0.695044,0.718968,-4.118698,6.122985,-2.234348,3.386505,-2.792415,2.699496,-12.390387,-6.774309,-9.070781,12.601200,-11.379318,-7.890624
2241895829862670780!,talented-antique-butterfly,0.250000,0.607476,-0.418845,1.449043,0.121308,0.667244,0.744839,-3.982150,5.921168,-2.246238,3.216588,-2.806494,2.514125,-11.892505,-5.864284,-8.134402,11.703115,-10.159555,-5.956109
2241895829862670780!,talented-antique-butterfly,0.260000,0.568667,-0.360929,1.426777,0.152537,0.639336,0.768927,-3.849509,5.731219,-2.250319,3.058634,-2.813425,2.339265,-11.425853,-4.989090,-7.338294,10.866769,-9.099446,-4.160897
2241895829862670780!,talented-antique-butterfly,0.270000,0.531140,-0.304822,1.404497,0.182260,0.611384,0.791334,-3.720940,5.552670,-2.247965,2.911566,-2.814195,2.174244,-11.000936,-4.165637,-6.674672,10.104914,-8.194428,-2.521319
2241895829862670780!,talented-antique-butterfly,0.280000,0.494856,-0.250413,1.382260,0.210579,0.583444,0.812154,-3.596451,5.384814,-2.240344,2.774324,-2.809616,2.018402,-10.616942,-3.402928,-6.128240,9.418170,-7.429990,-1.043826
2241895829862670780!,talented-antique-butterfly,0.290000,0.459773,-0.197603,1.360112,0.237585,0.555564,0.831474,-3.475971,5.226821,-2.228460,2.645908,-2.800378,1.871124,-10.266948,-2.704676,-5.680375,8.800293,-6.786811,0.271839
2241895829862670780!,talented-antique-butterfly,0.300000,0.425851,-0.146299,1.338089,0.263361,0.527789,0.849376,-3.359403,5.077810,-2.213187,2.525399,-2.787086,1.731851,-9.941564,-2.071162,-5.311928,8.241840,-6.244218,1.430480
2241895829862670780!,talented-antique-butterfly,0.310000,0.393053,-0.096419,1.316220,0.287979,0.500153,0.865937,-3.246649,4.936901,-2.195288,2.411963,-2.770284,1.600079,-9.631329,-1.500487,-5.004996,7.732584,-5.782390,2.440018
2241895829862670780!,talented-antique-butterfly,0.320000,0.361340,-0.047889,1.294527,0.311504,0.472691,0.881228,-3.137623,4.803239,-2.175434,2.304855,-2.750472,1.475353,-9.328160,-0.989401,-4.743934,7.262998,-5.383647,3.310534
2241895829862670780!,talented-antique-butterfly,0.330000,0.330678,-0.000642,1.273025,0.333995,0.445428,0.895318,-3.032262,4.676022,-2.154213,2.203408,-2.728117,1.357261,-9.026108,-0.533833,-4.515842,6.825061,-5.033104,4.053617
2241895829862670780!,talented-antique-butterfly,0.340000,0.301030,0.045381,1.251726,0.355504,0.418388,0.908268,-2.930515,4.554505,-2.132133,2.107033,-2.703652,1.245421,-8.721619,-0.129227,-4.310692,6.412600,-4.718874,4.681881
2241895829862670780!,talented-antique-butterfly,0.350000,0.272361,0.090229,1.230635,0.376078,0.391590,0.920140,-2.832344,4.438011,-2.109632,2.015205,-2.677482,1.139474,-8.413467,0.229227,-4.121207,6.021322,-4.431998,5.208563
