ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1565428472143570222!,thoughtful-ruddy-butterfly,0.000000,0.097082,-2.420335,0.536901,-0.469294,0.037759,-0.498572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.995904,61.798731,346.091398
1565428472143570222!,thoughtful-ruddy-butterfly,0.010000,0.083532,-2.415567,0.536467,-0.467529,0.037433,-0.498597,-2.704638,0.959885,-0.087568,0.351395,-0.065386,-0.004909,-93.429106,16.569553,165.063952
1565428472143570222!,thoughtful-ruddy-butterfly,0.020000,0.050413,-2.402669,0.535561,-0.462403,0.036876,-0.498638,-3.913882,1.626765,-0.095125,0.671915,-0.046055,-0.003406,-86.247495,-3.670010,84.931018
1565428472143570222!,thoughtful-ruddy-butterfly,0.030000,0.008547,-2.383727,0.534728,-0.454185,0.036710,-0.498651,-4.457078,2.165503,-0.073635,0.970148,0.012900,0.000950,-81.154280,-12.767585,48.939965
1565428472143570222!,thoughtful-ruddy-butterfly,0.040000,-0.037247,-2.359733,0.534137,-0.443090,0.037229,-0.498612,-4.700729,2.634959,-0.047239,1.247673,0.091407,0.006825,-76.794531,-16.927375,32.204714
1565428472143570222!,thoughtful-ruddy-butterfly,0.050000,-0.084777,-2.331267,0.533780,-0.429324,0.038589,-0.498509,-4.806145,3.058464,-0.027616,1.504375,0.180613,0.013981,-72.646148,-18.911272,23.801104
1565428472143570222!,thoughtful-ruddy-butterfly,0.060000,-0.133021,-2.298741,0.533559,-0.413092,0.040878,-0.498326,-4.844456,3.444765,-0.020486,1.739484,0.276521,0.022683,-68.486236,-19.954690,18.934320
1565428472143570222!,thoughtful-ruddy-butterfly,0.070000,-0.181467,-2.262516,0.533337,-0.394615,0.044152,-0.498047,-4.847027,3.795950,-0.028365,1.951956,0.377279,0.033446,-64.230256,-20.614011,15.533929
1565428472143570222!,thoughtful-ruddy-butterfly,0.080000,-0.229826,-2.222949,0.532961,-0.374123,0.048459,-0.497646,-4.827970,4.111216,-0.051866,2.140696,0.481936,0.046929,-59.867323,-21.145854,12.737574
1565428472143570222!,thoughtful-ruddy-butterfly,0.090000,-0.277913,-2.180409,0.532277,-0.351860,0.053834,-0.497093,-4.794053,4.388852,-0.090325,2.304734,0.589897,0.063885,-55.427276,-21.674655,10.218925
1565428472143570222!,thoughtful-ruddy-butterfly,0.100000,-0.325596,-2.135282,0.531144,-0.328075,0.060311,-0.496349,-4.748992,4.627342,-0.142139,2.443379,0.700689,0.085140,-50.960559,-22.266440,7.887863
1565428472143570222!,thoughtful-ruddy-butterfly,0.110000,-0.372772,-2.087966,0.529441,-0.303026,0.067917,-0.495366,-4.695272,4.825993,-0.204991,2.556343,0.813862,0.111584,-46.524129,-22.961374,5.753498
1565428472143570222!,thoughtful-ruddy-butterfly,0.120000,-0.419362,-2.038860,0.527073,-0.276969,0.076673,-0.494086,-4.634848,4.985258,-0.276036,2.643835,0.928947,0.144156,-42.171275,-23.787819,3.860104
1565428472143570222!,thoughtful-ruddy-butterfly,0.130000,-0.465306,-1.988353,0.523975,-0.250157,0.086599,-0.492443,-4.569367,5.106863,-0.352069,2.706621,1.045435,0.183847,-37.944819,-24.767890,2.256617
1565428472143570222!,thoughtful-ruddy-butterfly,0.140000,-0.510558,-1.936808,0.520115,-0.222832,0.097707,-0.490360,-4.500179,5.193770,-0.429696,2.746048,1.162753,0.231685,-33.873540,-25.918946,0.982294
1565428472143570222!,thoughtful-ruddy-butterfly,0.150000,-0.555085,-1.884554,0.515498,-0.195219,0.110003,-0.487749,-4.428284,5.250045,-0.505489,2.764052,1.280241,0.288734,-29.971618,-27.253047,0.060593
1565428472143570222!,thoughtful-ruddy-butterfly,0.160000,-0.598863,-1.831874,0.510160,-0.167522,0.123485,-0.484512,-4.354279,5.280655,-0.576152,2.763141,1.397121,0.356077,-26.240639,-28.775372,-0.502694
1565428472143570222!,thoughtful-ruddy-butterfly,0.170000,-0.641872,-1.778995,0.504171,-0.139914,0.138144,-0.480537,-4.278341,5.291209,-0.638677,2.746362,1.512457,0.434799,-22.673455,-30.482208,-0.719220
1565428472143570222!,thoughtful-ruddy-butterfly,0.180000,-0.684090,-1.726086,0.497629,-0.112537,0.153960,-0.475706,-4.200253,5.287686,-0.690504,2.717241,1.625113,0.525961,-19.259088,-32.358901,-0.617049
1565428472143570222!,thoughtful-ruddy-butterfly,0.190000,-0.725501,-1.673255,0.490650,-0.085497,0.170894,-0.469888,-4.119447,5.276136,-0.729641,2.679698,1.733734,0.630545,-15.988159,-34.377736,-0.238384
1565428472143570222!,thoughtful-ruddy-butterfly,0.200000,-0.766107,-1.620553,0.483345,-0.058866,0.188875,-0.462954,-4.035075,5.262377,-0.754748,2.637900,1.836793,0.749372,-12.857355,-36.496840,0.361999
1565428472143570222!,thoughtful-ruddy-butterfly,0.210000,-0.805869,-1.567973,0.475856,-0.032662,0.207836,-0.454758,-3.946367,5.251714,-0.765456,2.596192,1.932369,0.883141,-9.870492,-38.663117,1.108631
1565428472143570222!,thoughtful-ruddy-butterfly,0.220000,-0.844740,-1.515461,0.468320,-0.006861,0.227689,-0.445149,-3.852615,5.248604,-0.762358,2.558899,2.018218,1.032296,-7.043129,-40.810531,1.916298
1565428472143570222!,thoughtful-ruddy-butterfly,0.230000,-0.882664,-1.462926,0.460865,0.018603,0.248325,-0.433975,-3.753339,5.256367,-0.747059,2.530113,2.091779,1.196939,-4.402739,-42.862802,2.692628
1565428472143570222!,thoughtful-ruddy-butterfly,0.240000,-0.919587,-1.410251,0.453599,0.043833,0.269608,-0.421084,-3.648431,5.276941,-0.722159,2.513473,2.150223,1.376729,-1.986916,-44.737731,3.342472
1565428472143570222!,thoughtful-ruddy-butterfly,0.250000,-0.955449,-1.357308,0.446600,0.068967,0.291373,-0.406327,-3.538288,5.310695,-0.691172,2.511938,2.190525,1.570800,0.160384,-46.353170,3.774121
1565428472143570222!,thoughtful-ruddy-butterfly,0.260000,-0.990204,-1.303970,0.439907,0.094166,0.313423,-0.389571,-3.423895,5.356355,-0.658359,2.527573,2.209587,1.777686,1.994295,-47.634261,3.907026
1565428472143570222!,thoughtful-ruddy-butterfly,0.270000,-1.023813,-1.250134,0.433516,0.119608,0.335534,-0.370698,-3.306870,5.411046,-0.628483,2.561392,2.204382,1.995277,3.475600,-48.521220,3.680213
1565428472143570222!,thoughtful-ruddy-butterfly,0.280000,-1.056260,-1.195731,0.427374,0.145474,0.357450,-0.349613,-3.189448,5.470497,-0.606511,2.613266,2.172130,2.220824,4.577512,-48.976539,3.060078
1565428472143570222!,thoughtful-ruddy-butterfly,0.290000,-1.087552,-1.140739,0.421381,0.171939,0.378892,-0.326252,-3.074398,5.529380,-0.597281,2.681917,2.110467,2.450987,5.291587,-48.990270,2.045961
1565428472143570222!,thoughtful-ruddy-butterfly,0.300000,-1.117725,-1.085191,0.415389,0.199162,0.399559,-0.300588,-2.964887,5.581771,-0.605171,2.765010,2.017614,2.681930,5.631679,-48.582102,0.672013
1565428472143570222!,thoughtful-ruddy-butterfly,0.310000,-1.146849,-1.029181,0.409212,0.227271,0.419133,-0.272630,-2.864288,5.621674,-0.633814,2.859327,1.892495,2.909463,5.635128,-47.799335,-0.995593
1565428472143570222!,thoughtful-ruddy-butterfly,0.320000,-1.175027,-0.972859,0.402633,0.256363,0.437294,-0.242434,-2.775965,5.643520,-0.685891,2.960989,1.734814,3.129199,5.360827,-46.710691,-2.865342
1565428472143570222!,thoughtful-ruddy-butterfly,0.330000,-1.202393,-0.916428,0.395411,0.286493,0.453718,-0.210096,-2.703030,5.642612,-0.762998,3.065726,1.545082,3.336726,4.884468,-45.396783,-4.830758
1565428472143570222!,thoughtful-ruddy-butterfly,0.340000,-1.229109,-0.860137,0.387297,0.317672,0.468091,-0.175757,-2.648142,5.615489,-0.865587,3.169139,1.324594,3.527762,4.292131,-43.938293,-6.785500
1565428472143570222!,thoughtful-ruddy-butterfly,0.350000,-1.255358,-0.804262,0.378039,0.349866,0.480116,-0.139603,-2.613323,5.560045,-0.993040,3.266915,1.075345,3.698266,3.672970,-42.404653,-8.633407
1565428472143570222!,thoughtful-ruddy-butterfly,0.360000,-1.281341,-0.749097,0.367401,0.383003,0.489516,-0.101856,-2.599822,5.475508,-1.143774,3.354981,0.799945,3.844519,3.112746,-40.844915,-10.296675
1565428472143570222!,thoughtful-ruddy-butterfly,0.370000,-1.307263,-0.694937,0.355164,0.416969,0.496044,-0.062773,-2.608036,5.362304,-1.315365,3.429613,0.501528,3.963157,2.689122,-39.282171,-11.719867
1565428472143570222!,thoughtful-ruddy-butterfly,0.380000,-1.333332,-0.642069,0.341139,0.451617,0.499487,-0.022647,-2.637481,5.221829,-1.504684,3.487478,0.183681,4.051191,2.469143,-37.712001,-12.869735
1565428472143570222!,thoughtful-ruddy-butterfly,0.390000,-1.359780,-0.590742,0.325155,0.486752,0.499669,0.018196,-2.686685,5.056097,-1.707951,3.525598,-0.149523,4.106036,2.508941,-36.107179,-13.721722
1565428472143570222!,thoughtful-ruddy-butterfly,0.400000,-1.386845,-0.541171,0.307073,0.522145,0.496459,0.059401,-2.753281,4.867537,-1.920837,3.541411,-0.493613,4.125528,2.854772,-34.422749,-14.255144
1565428472143570222!,thoughtful-ruddy-butterfly,0.410000,-1.414678,-0.493571,0.286824,0.557567,0.489773,0.100608,-2.834369,4.659206,-2.138577,3.532911,-0.843844,4.107942,3.544805,-32.595354,-14.475543
1565428472143570222!,thoughtful-ruddy-butterfly,0.420000,-1.443400,-0.448125,0.264389,0.592768,0.479577,0.141443,-2.926360,4.434442,-2.355955,3.498582,-1.195090,4.052072,4.610550,-30.555098,-14.389077
1565428472143570222!,thoughtful-ruddy-butterfly,0.430000,-1.473094,-0.404981,0.239801,0.627486,0.465887,0.181520,-3.025085,4.196844,-2.567360,3.437463,-1.541873,3.957340,6.077737,-28.232573,-13.999947
1565428472143570222!,thoughtful-ruddy-butterfly,0.440000,-1.503803,-0.364250,0.213152,0.661453,0.448777,0.220453,-3.125923,3.950295,-2.766855,3.349240,-1.878429,3.823923,7.965925,-25.565482,-13.309503
1565428472143570222!,thoughtful-ruddy-butterfly,0.450000,-1.535518,-0.326004,0.184592,0.694400,0.428379,0.257859,-3.223949,3.698997,-2.948302,3.234334,-2.198823,3.652882,10.286730,-22.504654,-12.317116
1565428472143570222!,thoughtful-ruddy-butterfly,0.460000,-1.568182,-0.290268,0.154334,0.726067,0.404885,0.293373,-3.314109,3.447486,-3.105531,3.093982,-2.497119,3.446283,13.040796,-19.019337,-11.022602
1565428472143570222!,thoughtful-ruddy-butterfly,0.470000,-1.601688,-0.257022,0.122655,0.756212,0.378546,0.326654,-3.391425,3.200620,-3.232573,2.930281,-2.767608,3.207265,16.213944,-15.101555,-9.429983
1565428472143570222!,thoughtful-ruddy-butterfly,0.480000,-1.635895,-0.226195,0.089873,0.784610,0.349664,0.357400,-3.451086,2.963365,-3.323857,2.746144,-3.005057,2.940010,19.773768,-10.772076,-7.540027
1565428472143570222!,thoughtful-ruddy-butterfly,0.490000,-1.670604,-0.197667,0.056369,0.811077,0.318592,0.385356,-3.488885,2.740946,-3.374590,2.545273,-3.205003,2.649731,23.665393,-6.076530,-5.376986
1565428472143570222!,thoughtful-ruddy-butterfly,0.500000,-1.705576,-0.171267,0.022569,0.835468,0.285722,0.410320,-3.501320,2.538463,-3.381029,2.331974,-3.364020,2.342502,27.809888,-1.089114,-2.978213
1565428472143570222!,thoughtful-ruddy-butterfly,0.510000,-1.740527,-0.146773,-0.011056,0.857683,0.251480,0.432155,-3.485752,2.360624,-3.340729,2.110923,-3.479925,2.025043,32.104479,4.088283,-0.393458
1565428472143570222!,thoughtful-ruddy-butterfly,0.520000,-1.775182,-0.123916,-0.044048,0.877669,0.216295,0.450795,-3.440473,2.211390,-3.252692,1.886832,-3.552009,1.704284,36.427211,9.331569,2.319911
1565428472143570222!,thoughtful-ruddy-butterfly,0.530000,-1.809226,-0.102390,-0.075914,0.895421,0.180610,0.466240,-3.364884,2.093858,-3.117541,1.664196,-3.580997,1.387187,40.640949,14.500057,5.090244
1565428472143570222!,thoughtful-ruddy-butterfly,0.540000,-1.842354,-0.081865,-0.106188,0.910973,0.144846,0.478560,-3.259397,2.009917,-2.937450,1.446931,-3.569062,1.080254,44.603375,19.445279,7.843424
1565428472143570222!,thoughtful-ruddy-butterfly,0.550000,-1.874273,-0.061995,-0.134437,0.924398,0.109400,0.487885,-3.125374,1.960150,-2.716023,1.238121,-3.519638,0.789221,48.176633,24.020611,10.505725
