ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1016558638144265531!,talented-ruddy-butterfly,0.000000,1.410898,-0.725682,0.594219,-1.302776,-0.338090,-0.941114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-228.920311,311.436661,-206.738784
1016558638144265531!,talented-ruddy-butterfly,0.010000,1.405199,-0.716083,0.591780,-1.297760,-0.341928,-0.939726,-1.140377,1.915826,-0.487603,1.002986,-0.765410,0.278502,-182.470932,234.562362,-158.139065
1016558638144265531!,talented-ruddy-butterfly,0.020000,1.389518,-0.689688,0.585162,-1.283836,-0.352345,-0.935870,-1.998938,3.357023,-0.835703,1.782238,-1.313634,0.494570,-147.983140,178.471131,-120.952765
1016558638144265531!,talented-ruddy-butterfly,0.030000,1.366241,-0.650677,0.575558,-1.262903,-0.367422,-0.930054,-2.657563,4.434092,-1.084342,2.402294,-1.695819,0.669941,-121.216620,135.331838,-91.703789
1016558638144265531!,talented-ruddy-butterfly,0.040000,1.337122,-0.602294,0.563836,-1.236352,-0.385680,-0.922633,-3.163576,5.224852,-1.258299,2.901212,-1.947835,0.814235,-99.714950,100.995548,-68.339044
1016558638144265531!,talented-ruddy-butterfly,0.050000,1.303543,-0.547121,0.550662,-1.205278,-0.405945,-0.913898,-3.546629,5.787490,-1.374514,3.302762,-2.096829,0.931392,-82.013105,73.240548,-49.588008
1016558638144265531!,talented-ruddy-butterfly,0.060000,1.266641,-0.487224,0.536556,-1.170580,-0.427289,-0.904115,-3.827851,6.167869,-1.446018,3.623161,-2.164831,1.023108,-67.231857,50.808392,-34.599979
1016558638144265531!,talented-ruddy-butterfly,0.070000,1.227366,-0.424257,0.521917,-1.133017,-0.448985,-0.893539,-4.024268,6.403395,-1.483623,3.874622,-2.170329,1.090545,-54.838685,32.890849,-22.745348
1016558638144265531!,talented-ruddy-butterfly,0.080000,1.186507,-0.359526,0.507046,-1.093237,-0.470478,-0.882412,-4.150727,6.525130,-1.496582,4.067226,-2.128962,1.135105,-44.493322,18.866935,-13.509084
1016558638144265531!,talented-ruddy-butterfly,0.090000,1.144709,-0.294059,0.492150,-1.051797,-0.491362,-0.870955,-4.220558,6.558941,-1.492812,4.209825,-2.053834,1.158701,-35.950638,8.183923,-6.440528
1016558638144265531!,talented-ruddy-butterfly,0.100000,1.102479,-0.228630,0.477364,-1.009162,-0.511354,-0.859370,-4.245640,6.526198,-1.478910,4.310368,-1.955638,1.163670,-29.001588,0.316314,-1.134779
1016558638144265531!,talented-ruddy-butterfly,0.110000,1.060215,-0.163814,0.462760,-0.965716,-0.530267,-0.847831,-4.236316,6.444315,-1.460217,4.375990,-1.842876,1.152608,-23.446717,-5.236226,2.769423
1016558638144265531!,talented-ruddy-butterfly,0.120000,1.018214,-0.100030,0.448363,-0.921778,-0.547993,-0.836483,-4.201320,6.327220,-1.440906,4.412978,-1.722107,1.128179,-19.088395,-8.937019,5.586902
1016558638144265531!,talented-ruddy-butterfly,0.130000,0.976682,-0.037565,0.434154,-0.877603,-0.564484,-0.825444,-4.147796,6.185780,-1.424102,4.426719,-1.598224,1.092955,-15.734116,-11.199358,7.583914
1016558638144265531!,talented-ruddy-butterfly,0.140000,0.935763,0.023391,0.420091,-0.833396,-0.579736,-0.814805,-4.081398,6.028322,-1.412032,4.421718,-1.474740,1.049281,-13.201432,-12.378177,8.978319
1016558638144265531!,talented-ruddy-butterfly,0.150000,0.895557,0.082714,0.406116,-0.789322,-0.593767,-0.804637,-4.006476,5.861086,-1.406189,4.401641,-1.354074,0.999214,-11.324267,-12.767525,9.942668
1016558638144265531!,talented-ruddy-butterfly,0.160000,0.856127,0.140337,0.392157,-0.745514,-0.606618,-0.794994,-3.926274,5.688621,-1.407483,4.369389,-1.237812,0.944509,-9.957604,-12.602977,10.609547
1016558638144265531!,talented-ruddy-butterfly,0.170000,0.817510,0.196228,0.378141,-0.702079,-0.618338,-0.785912,-3.843143,5.514153,-1.416367,4.327200,-1.126917,0.886634,-8.979343,-12.067278,11.077844
1016558638144265531!,talented-ruddy-butterfly,0.180000,0.779722,0.250379,0.363990,-0.659108,-0.628987,-0.777416,-3.758730,5.339889,-1.432951,4.276762,-1.021905,0.826796,-8.290069,-11.297690,11.419138
1016558638144265531!,talented-ruddy-butterfly,0.190000,0.742769,0.302804,0.349626,-0.616674,-0.638624,-0.769519,-3.674146,5.167277,-1.457089,4.219327,-0.922985,0.765985,-7.811334,-10.393791,11.683602
1016558638144265531!,talented-ruddy-butterfly,0.200000,0.706646,0.353523,0.334976,-0.574841,-0.647310,-0.762227,-3.590104,4.997207,-1.488454,4.155813,-0.830163,0.705004,-7.483090,-9.424926,11.905122
1016558638144265531!,talented-ruddy-butterfly,0.210000,0.671346,0.402567,0.319969,-0.533668,-0.655107,-0.755536,-3.507035,4.830171,-1.526594,4.086895,-0.743317,0.644512,-7.260767,-8.436865,12.105513
1016558638144265531!,talented-ruddy-butterfly,0.220000,0.636856,0.449965,0.304542,-0.493204,-0.662073,-0.749440,-3.425170,4.666380,-1.570974,4.013076,-0.662254,0.585051,-7.112360,-7.457476,12.297858
1016558638144265531!,talented-ruddy-butterfly,0.230000,0.603162,0.495751,0.288633,-0.453497,-0.668264,-0.743924,-3.344610,4.505859,-1.621014,3.934753,-0.586749,0.527074,-7.015735,-6.501400,12.489079
1016558638144265531!,talented-ruddy-butterfly,0.240000,0.570252,0.539957,0.272192,-0.414590,-0.673734,-0.738974,-3.265376,4.348509,-1.676113,3.852255,-0.516574,0.470968,-6.956257,-5.573805,12.681873
1016558638144265531!,talented-ruddy-butterfly,0.250000,0.538113,0.582613,0.255170,-0.376523,-0.678535,-0.734568,-3.187444,4.194152,-1.735671,3.765881,-0.451511,0.417069,-6.924792,-4.673333,12.876120
1016558638144265531!,talented-ruddy-butterfly,0.260000,0.506733,0.623748,0.237526,-0.339335,-0.682716,-0.730684,-3.110774,4.042565,-1.799106,3.675921,-0.391364,0.365672,-6.916060,-3.794386,13.069916
1016558638144265531!,talented-ruddy-butterfly,0.270000,0.476098,0.663387,0.219226,-0.303058,-0.686325,-0.727295,-3.035327,3.893503,-1.865862,3.582670,-0.335969,0.317043,-6.927315,-2.928850,13.260292
1016558638144265531!,talented-ruddy-butterfly,0.280000,0.446199,0.701554,0.200240,-0.267727,-0.689409,-0.724372,-2.961080,3.746706,-1.935420,3.486440,-0.285193,0.271428,-6.957296,-2.067394,13.443731
1016558638144265531!,talented-ruddy-butterfly,0.290000,0.417024,0.738268,0.180542,-0.233367,-0.692012,-0.721886,-2.888031,3.601916,-2.007302,3.387559,-0.238939,0.229050,-7.005422,-1.200406,13.616514
1016558638144265531!,talented-ruddy-butterfly,0.300000,0.388562,0.773550,0.160111,-0.200006,-0.694178,-0.719803,-2.816206,3.458876,-2.081071,3.286372,-0.197139,0.190121,-7.071164,-0.318656,13.774963
1016558638144265531!,talented-ruddy-butterfly,0.310000,0.360796,0.807415,0.138932,-0.167663,-0.695953,-0.718087,-2.745649,3.317326,-2.156328,3.183235,-0.159758,0.154834,-7.153717,0.586443,13.915657
1016558638144265531!,talented-ruddy-butterfly,0.320000,0.333714,0.839877,0.116991,-0.136356,-0.697380,-0.716702,-2.676436,3.177022,-2.232719,3.078517,-0.126791,0.123373,-7.251413,1.522280,14.035416
1016558638144265531!,talented-ruddy-butterfly,0.330000,0.307303,0.870946,0.094278,-0.106100,-0.698502,-0.715608,-2.608678,3.037733,-2.309924,2.972596,-0.098266,0.095917,-7.361418,2.494853,14.131343
1016558638144265531!,talented-ruddy-butterfly,0.340000,0.281553,0.900630,0.070789,-0.076907,-0.699363,-0.714767,-2.542510,2.899242,-2.387651,2.865853,-0.074233,0.072633,-7.479674,3.508916,14.200891
1016558638144265531!,talented-ruddy-butterfly,0.350000,0.256450,0.928935,0.046521,-0.048782,-0.700007,-0.714136,-2.478080,2.761344,-2.465625,2.758670,-0.054767,0.053683,-7.600763,4.568063,14.241843
1016558638144265531!,talented-ruddy-butterfly,0.360000,0.231979,0.955864,0.021472,-0.021729,-0.700481,-0.713671,-2.415549,2.623857,-2.543580,2.651426,-0.039960,0.039222,-7.717806,5.674865,14.252262
1016558638144265531!,talented-ruddy-butterfly,0.370000,0.208124,0.981418,-0.004355,0.004253,-0.700830,-0.713328,-2.355078,2.486623,-2.621242,2.544499,-0.029922,0.029398,-7.822607,6.831293,14.230294
1016558638144265531!,talented-ruddy-butterfly,0.380000,0.184869,1.005600,-0.030956,0.029168,-0.701103,-0.713060,-2.296827,2.349527,-2.698325,2.438271,-0.024774,0.024359,-7.905089,8.038371,14.174374
1016558638144265531!,talented-ruddy-butterfly,0.390000,0.162191,1.028410,-0.058322,0.053026,-0.701350,-0.712817,-2.240940,2.212503,-2.774514,2.333133,-0.024645,0.024249,-7.953590,9.296791,14.082960
1016558638144265531!,talented-ruddy-butterfly,0.400000,0.140070,1.049847,-0.086444,0.075839,-0.701622,-0.712550,-2.187542,2.075553,-2.849452,2.229486,-0.029667,0.029212,-7.954911,10.607213,13.954400
1016558638144265531!,talented-ruddy-butterfly,0.410000,0.118460,1.069918,-0.115307,0.097625,-0.701970,-0.712206,-2.136640,1.938730,-2.922708,2.127723,-0.039955,0.039381,-7.895677,11.972168,13.786786
1016558638144265531!,talented-ruddy-butterfly,0.420000,0.097342,1.088623,-0.144893,0.118406,-0.702449,-0.711734,-2.088302,1.802234,-2.993820,2.028316,-0.055636,0.054911,-7.759475,13.392579,13.577948
1016558638144265531!,talented-ruddy-butterfly,0.430000,0.076694,1.105967,-0.175178,0.138206,-0.703113,-0.711078,-2.042542,1.666385,-3.062254,1.931778,-0.076824,0.075963,-7.528903,14.870344,13.325295
1016558638144265531!,talented-ruddy-butterfly,0.440000,0.056493,1.121958,-0.206130,0.157059,-0.704017,-0.710183,-1.999314,1.531642,-3.127400,1.838680,-0.103604,0.102704,-7.185738,16.408390,13.025789
1016558638144265531!,talented-ruddy-butterfly,0.450000,0.036712,1.136609,-0.237714,0.175001,-0.705219,-0.708990,-1.958512,1.398631,-3.188573,1.749669,-0.136031,0.135308,-6.711167,18.010606,12.675961
1016558638144265531!,talented-ruddy-butterfly,0.460000,0.017330,1.149943,-0.269886,0.192077,-0.706775,-0.707439,-1.919969,1.268155,-3.245018,1.665472,-0.174120,0.173957,-6.086262,19.681789,12.271993
1016558638144265531!,talented-ruddy-butterfly,0.470000,-0.001674,1.161989,-0.302595,0.208340,-0.708742,-0.705468,-1.883452,1.141215,-3.295915,1.586913,-0.217831,0.218842,-5.292606,21.427467,11.809887
1016558638144265531!,talented-ruddy-butterfly,0.480000,-0.020321,1.172790,-0.335781,0.223851,-0.711177,-0.703013,-1.848659,1.019008,-3.340392,1.514911,-0.267059,0.270160,-4.313097,23.253558,11.285738
1016558638144265531!,talented-ruddy-butterfly,0.490000,-0.038624,1.182400,-0.369374,0.238682,-0.714134,-0.700009,-1.815220,0.902923,-3.377548,1.450481,-0.321621,0.328110,-3.132914,25.165832,10.696114
1016558638144265531!,talented-ruddy-butterfly,0.500000,-0.056596,1.190889,-0.403297,0.252914,-0.717666,-0.696387,-1.782696,0.794528,-3.406465,1.394719,-0.381243,0.392892,-1.740629,27.169163,10.038542
1016558638144265531!,talented-ruddy-butterfly,0.510000,-0.074242,1.198343,-0.437463,0.266640,-0.721823,-0.692078,-1.750579,0.695536,-3.426245,1.348787,-0.445547,0.464697,-0.129438,29.266568,9.312082
1016558638144265531!,talented-ruddy-butterfly,0.520000,-0.091564,1.204866,-0.471773,0.279966,-0.726650,-0.687008,-1.718301,0.607757,-3.436030,1.313882,-0.514036,0.543697,1.701574,31.458080,8.517941
1016558638144265531!,talented-ruddy-butterfly,0.530000,-0.108557,1.210582,-0.506125,0.293009,-0.732187,-0.681104,-1.685238,0.533040,-3.435038,1.291196,-0.586085,0.630041,3.746215,33.739505,7.660085
1016558638144265531!,talented-ruddy-butterfly,0.540000,-0.125210,1.215631,-0.540405,0.305898,-0.738466,-0.674291,-1.650717,0.473199,-3.422586,1.281866,-0.660932,0.723835,5.990138,36.101180,6.745763
1016558638144265531!,talented-ruddy-butterfly,0.550000,-0.141506,1.220170,-0.574496,0.318771,-0.745506,-0.666498,-1.614016,0.429921,-3.398110,1.286915,-0.737707,0.825156,8.411000,38.526313,5.785985
1016558638144265531!,talented-ruddy-butterfly,0.560000,-0.157428,1.224364,-0.608280,0.331766,-0.753314,-0.657661,-1.574375,0.404697,-3.361165,1.307207,-0.815443,0.934045,10.978672,40.989852,4.795577
1016558638144265531!,talented-ruddy-butterfly,0.570000,-0.172939,1.228400,-0.641632,0.345038,-0.761892,-0.647704,-1.531046,0.398716,-3.311493,1.343383,-0.892976,1.050404,13.651917,43.460334,3.792335
1016558638144265531!,talented-ruddy-butterfly,0.580000,-0.188000,1.232472,-0.674424,0.358749,-0.771232,-0.636554,-1.483290,0.412767,-3.249018,1.395793,-0.969012,1.174029,16.381182,45.898637,2.796962
1016558638144265531!,talented-ruddy-butterfly,0.590000,-0.202562,1.236782,-0.706531,0.373060,-0.781312,-0.624140,-1.430402,0.447170,-3.173843,1.464441,-1.042146,1.304582,19.109971,48.258840,1.832100
1016558638144265531!,talented-ruddy-butterfly,0.600000,-0.216570,1.241531,-0.737826,0.388131,-0.792097,-0.610395,-1.371732,0.501711,-3.086256,1.548943,-1.110890,1.441580,21.776803,50.489756,0.921071
