ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2197039131219249627!,thoughtful-zippy-butterfly,0.000000,1.382094,0.434754,-0.617051,0.376282,-0.488440,-0.106894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-431.077300,-333.213579,214.196315,533.219840
2197039131219249627!,thoughtful-zippy-butterfly,0.010000,1.381804,0.417187,-0.617755,0.375183,-0.488251,-0.107754,-0.070074,-3.508890,-0.139171,-0.219627,0.037986,-0.172120,-218.793770,-145.119683,106.349775,218.930952
2197039131219249627!,thoughtful-zippy-butterfly,0.020000,1.380194,0.374042,-0.619805,0.372460,-0.487795,-0.109798,-0.265520,-5.115452,-0.269308,-0.324929,0.053263,-0.236630,-121.388143,-58.167820,56.129645,72.270506
2197039131219249627!,thoughtful-zippy-butterfly,0.030000,1.376265,0.319250,-0.623117,0.368954,-0.487242,-0.112230,-0.527444,-5.836997,-0.391694,-0.376408,0.057485,-0.249570,-76.090469,-17.976027,31.959579,3.269048
2197039131219249627!,thoughtful-zippy-butterfly,0.040000,1.369592,0.259333,-0.627611,0.365062,-0.486675,-0.114664,-0.808688,-6.140823,-0.504902,-0.402334,0.055970,-0.237558,-54.486016,0.678066,19.737801,-29.706158
2197039131219249627!,thoughtful-zippy-butterfly,0.050000,1.360108,0.197397,-0.633192,0.360971,-0.486139,-0.116915,-1.086134,-6.242745,-0.607995,-0.416180,0.051299,-0.213305,-43.624436,9.411950,13.048380,-45.856209
2197039131219249627!,thoughtful-zippy-butterfly,0.060000,1.347906,0.134964,-0.639756,0.356772,-0.485659,-0.118890,-1.349905,-6.243066,-0.700598,-0.424500,0.044803,-0.183017,-37.594614,13.563438,8.946768,-54.040727
2197039131219249627!,thoughtful-zippy-butterfly,0.070000,1.333157,0.072810,-0.647190,0.352501,-0.485251,-0.120548,-1.595943,-6.188923,-0.782667,-0.430535,0.037229,-0.149859,-33.708495,15.584281,6.078764,-58.361311
2197039131219249627!,thoughtful-zippy-butterfly,0.080000,1.316048,0.011361,-0.655388,0.348173,-0.484920,-0.121870,-1.822518,-6.102909,-0.854334,-0.435921,0.029041,-0.115554,-30.761462,16.597970,3.825759,-60.724070
2197039131219249627!,thoughtful-zippy-butterfly,0.090000,1.296778,-0.049127,-0.664246,0.343790,-0.484673,-0.122850,-2.028852,-5.996344,-0.915861,-0.441480,0.020562,-0.081123,-28.230315,17.119171,1.909440,-62.025443
2197039131219249627!,thoughtful-zippy-butterfly,0.100000,1.275550,-0.108480,-0.673668,0.339348,-0.484510,-0.123490,-2.214633,-5.875372,-0.967616,-0.447601,0.012037,-0.047226,-25.903349,17.383544,0.208490,-62.696674
2197039131219249627!,thoughtful-zippy-butterfly,0.110000,1.252568,-0.166573,-0.683559,0.334840,-0.484432,-0.123797,-2.379870,-5.743756,-1.010056,-0.454441,0.003659,-0.014316,-23.708445,17.499465,-1.327103,-62.954520
2197039131219249627!,thoughtful-zippy-butterfly,0.120000,1.228035,-0.223312,-0.693829,0.330260,-0.484436,-0.123782,-2.524849,-5.604147,-1.043717,-0.462023,-0.004415,0.017277,-21.632883,17.517814,-2.716232,-62.916588
2197039131219249627!,thoughtful-zippy-butterfly,0.130000,1.202150,-0.278624,-0.704394,0.325600,-0.484518,-0.123459,-2.650112,-5.458645,-1.069198,-0.470297,-0.012057,0.047319,-19.686124,17.463890,-3.965438,-62.654088
