ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1646638985867767212!,rebel-vivacious-beetle,0.000000,0.097082,-2.420335,0.878731,-1.796617,0.000000,0.000000,0.000000,0.000000,-1372.296913,-714.320588
1646638985867767212!,rebel-vivacious-beetle,0.010000,0.083759,-2.415439,0.871898,-1.799943,-2.658526,0.983403,-1.371651,-0.664433,-110.978702,-143.321962
1646638985867767212!,rebel-vivacious-beetle,0.020000,0.054723,-2.401292,0.858506,-1.806369,-3.138016,1.849305,-1.308836,-0.622046,113.409681,-39.497212
1646638985867767212!,rebel-vivacious-beetle,0.030000,0.023064,-2.378692,0.846887,-1.811845,-3.182557,2.669211,-1.018418,-0.476026,140.403378,-24.737995
1646638985867767212!,rebel-vivacious-beetle,0.040000,-0.008520,-2.348011,0.838155,-1.815901,-3.122104,3.461322,-0.733881,-0.338733,130.091901,-26.889736
1646638985867767212!,rebel-vivacious-beetle,0.050000,-0.039276,-2.309525,0.831998,-1.818730,-3.015495,4.230944,-0.502645,-0.229941,111.345954,-32.656991
1646638985867767212!,rebel-vivacious-beetle,0.060000,-0.068789,-2.263466,0.827817,-1.820637,-2.871859,4.976151,-0.338211,-0.153779,88.998531,-39.542578
1646638985867767212!,rebel-vivacious-beetle,0.070000,-0.096692,-2.210100,0.824907,-1.821957,-2.691751,5.689799,-0.248114,-0.112336,63.570854,-47.023097
1646638985867767212!,rebel-vivacious-beetle,0.080000,-0.122604,-2.149791,0.822507,-1.823042,-2.474885,6.360642,-0.238627,-0.107662,34.838574,-54.969748
1646638985867767212!,rebel-vivacious-beetle,0.090000,-0.146175,-2.083057,0.819762,-1.824278,-2.222373,6.974705,-0.315796,-0.141907,2.762582,-63.256643
1646638985867767212!,rebel-vivacious-beetle,0.100000,-0.167071,-2.010567,0.815762,-1.826070,-1.936512,7.516343,-0.484885,-0.216613,-32.625604,-71.827911
1646638985867767212!,rebel-vivacious-beetle,0.110000,-0.184962,-1.933098,0.809586,-1.828817,-1.621048,7.968922,-0.750639,-0.332295,-71.141394,-80.672253
1646638985867767212!,rebel-vivacious-beetle,0.120000,-0.199582,-1.851615,0.800243,-1.832924,-1.281559,8.316894,-1.116965,-0.487660,-112.239543,-89.730291
1646638985867767212!,rebel-vivacious-beetle,0.130000,-0.210726,-1.767231,0.786711,-1.838773,-0.924937,8.546719,-1.586648,-0.678841,-155.181678,-98.948724
1646638985867767212!,rebel-vivacious-beetle,0.140000,-0.218266,-1.681182,0.767942,-1.846690,-0.559161,8.647714,-2.161278,-0.898763,-199.084196,-108.267239
1646638985867767212!,rebel-vivacious-beetle,0.150000,-0.222157,-1.594796,0.742878,-1.856915,-0.193117,8.612508,-2.841134,-1.136626,-242.982687,-117.602641
1646638985867767212!,rebel-vivacious-beetle,0.160000,-0.222450,-1.509457,0.710464,-1.869556,0.163442,8.437111,-3.624961,-1.377548,-285.890925,-126.829099
