ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1143674875398753312!,great-proficient-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,55.722012,4.143223,-61.628982,-44.004143
1143674875398753312!,great-proficient-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,48.646198,3.194103,-54.348471,-38.422441
1143674875398753312!,great-proficient-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,42.312494,2.344526,-47.831538,-33.426148
1143674875398753312!,great-proficient-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,36.647107,1.584595,-42.002257,-28.957052
1143674875398753312!,great-proficient-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,31.583517,0.905386,-36.792181,-24.962677
1143674875398753312!,great-proficient-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,27.061737,0.298854,-32.139591,-21.395707
1143674875398753312!,great-proficient-bumblebee,0.060000,1.425462,-1.103803,0.000000,-1.103803,-3.136711,3.168869,0.000000,3.168869,23.028508,-0.242147,-27.989684,-18.214125
1143674875398753312!,great-proficient-bumblebee,0.070000,1.392608,-1.070612,0.000000,-1.070612,-3.429419,3.464579,0.000000,3.464579,19.435140,-0.724146,-24.292362,-15.379524
1143674875398753312!,great-proficient-bumblebee,0.080000,1.357081,-1.034721,0.000000,-1.034721,-3.674340,3.712010,0.000000,3.712010,16.237331,-1.153087,-21.002044,-12.856958
1143674875398753312!,great-proficient-bumblebee,0.090000,1.319324,-0.996577,0.000000,-0.996577,-3.876733,3.916478,0.000000,3.916478,13.395082,-1.534334,-18.077571,-10.614871
1143674875398753312!,great-proficient-bumblebee,0.100000,1.279734,-0.956581,0.000000,-0.956581,-4.041327,4.082760,0.000000,4.082760,10.872374,-1.872720,-15.481883,-8.624853
1143674875398753312!,great-proficient-bumblebee,0.110000,1.238664,-0.915089,0.000000,-0.915089,-4.172372,4.215148,0.000000,4.215148,8.636792,-2.172591,-13.181628,-6.861331
1143674875398753312!,great-proficient-bumblebee,0.120000,1.196428,-0.872421,0.000000,-0.872421,-4.273686,4.317501,0.000000,4.317501,6.659156,-2.437863,-11.146780,-5.301288
1143674875398753312!,great-proficient-bumblebee,0.130000,1.153310,-0.828860,0.000000,-0.828860,-4.348699,4.393283,0.000000,4.393283,4.913180,-2.672061,-9.350295,-3.923989
1143674875398753312!,great-proficient-bumblebee,0.140000,1.109556,-0.784657,0.000000,-0.784657,-4.400493,4.445608,0.000000,4.445608,3.375184,-2.878361,-7.767806,-2.710753
1143674875398753312!,great-proficient-bumblebee,0.150000,1.065387,-0.740036,0.000000,-0.740036,-4.431833,4.477269,0.000000,4.477269,2.023830,-3.059626,-6.377359,-1.644748
1143674875398753312!,great-proficient-bumblebee,0.160000,1.020998,-0.695191,0.000000,-0.695191,-4.445201,4.490774,0.000000,4.490774,0.839889,-3.218435,-5.159167,-0.710805
1143674875398753312!,great-proficient-bumblebee,0.170000,0.976559,-0.650297,0.000000,-0.650297,-4.442824,4.488373,0.000000,4.488373,-0.193967,-3.357112,-4.095403,0.104744
1143674875398753312!,great-proficient-bumblebee,0.180000,0.932219,-0.605503,0.000000,-0.605503,-4.426698,4.472082,0.000000,4.472082,-1.093349,-3.477752,-3.170002,0.814215
1143674875398753312!,great-proficient-bumblebee,0.190000,0.888111,-0.560943,0.000000,-0.560943,-4.398611,4.443707,0.000000,4.443707,-1.872325,-3.582240,-2.368491,1.428704
1143674875398753312!,great-proficient-bumblebee,0.200000,0.844349,-0.516731,0.000000,-0.516731,-4.360165,4.404866,0.000000,4.404866,-2.543567,-3.672278,-1.677831,1.958208
1143674875398753312!,great-proficient-bumblebee,0.210000,0.801030,-0.472968,0.000000,-0.472968,-4.312791,4.357007,0.000000,4.357007,-3.118488,-3.749395,-1.086278,2.411730
1143674875398753312!,great-proficient-bumblebee,0.220000,0.758240,-0.429740,0.000000,-0.429740,-4.257772,4.301424,0.000000,4.301424,-3.607368,-3.814972,-0.583255,2.797380
1143674875398753312!,great-proficient-bumblebee,0.230000,0.716053,-0.387120,0.000000,-0.387120,-4.196251,4.239272,0.000000,4.239272,-4.019464,-3.870249,-0.159238,3.122458
1143674875398753312!,great-proficient-bumblebee,0.240000,0.674530,-0.345172,0.000000,-0.345172,-4.129250,4.171584,0.000000,4.171584,-4.363107,-3.916343,0.194347,3.393538
1143674875398753312!,great-proficient-bumblebee,0.250000,0.633724,-0.303947,0.000000,-0.303947,-4.057679,4.099279,0.000000,4.099279,-4.645799,-3.954263,0.485217,3.616538
1143674875398753312!,great-proficient-bumblebee,0.260000,0.593678,-0.263491,0.000000,-0.263491,-3.982348,4.023176,0.000000,4.023176,-4.874288,-3.984911,0.720316,3.796780
1143674875398753312!,great-proficient-bumblebee,0.270000,0.554429,-0.223840,0.000000,-0.223840,-3.903979,3.944003,0.000000,3.944003,-5.054647,-4.009104,0.905892,3.939054
1143674875398753312!,great-proficient-bumblebee,0.280000,0.515995,-0.185012,0.000000,-0.185012,-3.823210,3.862407,0.000000,3.862407,-5.192577,-4.027605,1.047813,4.047859
1143674875398753312!,great-proficient-bumblebee,0.290000,0.478384,-0.147015,0.000000,-0.147015,-3.740608,3.778958,0.000000,3.778958,-5.293318,-4.041118,1.151469,4.127329
1143674875398753312!,great-proficient-bumblebee,0.300000,0.441612,-0.109866,0.000000,-0.109866,-3.656666,3.694155,0.000000,3.694155,-5.361236,-4.050228,1.221351,4.180905
1143674875398753312!,great-proficient-bumblebee,0.310000,0.405691,-0.073577,0.000000,-0.073577,-3.571821,3.608440,0.000000,3.608440,-5.400241,-4.055460,1.261484,4.211673
