ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
674573595893191481!,rebel-vivacious-beetle,0.000000,1.132389,-1.994306,0.132390,-1.995613,0.000000,0.000000,0.000000,0.000000,1938.751484,933.942760
674573595893191481!,rebel-vivacious-beetle,0.010000,1.144516,-1.981517,0.144604,-1.994766,2.415013,2.560834,2.446593,0.177358,480.932542,287.454675
674573595893191481!,rebel-vivacious-beetle,0.020000,1.170618,-1.950153,0.171520,-1.992632,2.789154,3.711110,2.936193,0.252740,74.038526,104.673618
674573595893191481!,rebel-vivacious-beetle,0.030000,1.197478,-1.909466,0.200718,-1.989903,2.572290,4.418164,2.905178,0.293041,-27.868625,55.797572
674573595893191481!,rebel-vivacious-beetle,0.040000,1.221320,-1.862518,0.229078,-1.986837,2.189873,4.958398,2.771087,0.319500,-43.841929,44.587798
674573595893191481!,rebel-vivacious-beetle,0.050000,1.241092,-1.810577,0.256162,-1.983527,1.761421,5.411357,2.651506,0.342427,-35.102609,44.103876
674573595893191481!,rebel-vivacious-beetle,0.060000,1.256515,-1.754401,0.282290,-1.979978,1.322268,5.799426,2.579930,0.367826,-18.634216,46.798497
674573595893191481!,rebel-vivacious-beetle,0.070000,1.267553,-1.694604,0.308003,-1.976141,0.885528,6.127961,2.566151,0.399962,0.762321,50.489297
674573595893191481!,rebel-vivacious-beetle,0.080000,1.274279,-1.631778,0.333908,-1.971929,0.458877,6.397200,2.612836,0.442434,21.620427,54.495510
674573595893191481!,rebel-vivacious-beetle,0.090000,1.276841,-1.566515,0.360633,-1.967217,0.048909,6.606120,2.720011,0.498636,43.358946,58.569941
674573595893191481!,rebel-vivacious-beetle,0.100000,1.275452,-1.499451,0.388779,-1.961849,-0.337922,6.753936,2.885985,0.571915,65.611731,62.604627
674573595893191481!,rebel-vivacious-beetle,0.110000,1.270374,-1.431237,0.418903,-1.955638,-0.695242,6.840769,3.107836,0.665706,88.028485,66.537887
674573595893191481!,rebel-vivacious-beetle,0.120000,1.261926,-1.362472,0.451536,-1.948362,-1.017137,6.868097,3.381706,0.783715,110.207712,70.313287
674573595893191481!,rebel-vivacious-beetle,0.130000,1.250485,-1.293731,0.487171,-1.939759,-1.298557,6.838896,3.702506,0.929886,131.732282,73.882160
674573595893191481!,rebel-vivacious-beetle,0.140000,1.236477,-1.225551,0.526250,-1.929523,-1.535619,6.757627,4.063893,1.108369,152.196083,77.201542
674573595893191481!,rebel-vivacious-beetle,0.150000,1.220360,-1.158415,0.569145,-1.917309,-1.725784,6.630064,4.458310,1.323431,171.229785,80.232597
674573595893191481!,rebel-vivacious-beetle,0.160000,1.202612,-1.092748,0.616149,-1.902724,-1.867925,6.463037,4.877088,1.579322,188.521280,82.939225
674573595893191481!,rebel-vivacious-beetle,0.170000,1.183717,-1.028899,0.667465,-1.885336,-1.962291,6.264113,5.310573,1.880100,203.828515,85.287012
674573595893191481!,rebel-vivacious-beetle,0.180000,1.164150,-0.967142,0.723193,-1.864670,-2.010379,6.041258,5.748282,2.229411,216.984022,87.242671
674573595893191481!,rebel-vivacious-beetle,0.190000,1.144367,-0.907667,0.783326,-1.840217,-2.014763,5.802526,6.179071,2.630247,227.891905,88.774032
674573595893191481!,rebel-vivacious-beetle,0.200000,1.124791,-0.850588,0.847743,-1.811445,-1.978897,5.555777,6.591320,3.084691,236.519260,89.850600
674573595893191481!,rebel-vivacious-beetle,0.210000,1.105808,-0.795938,0.916205,-1.777799,-1.906925,5.308460,6.973126,3.593664,242.884501,90.444615
674573595893191481!,rebel-vivacious-beetle,0.220000,1.087760,-0.743679,0.988349,-1.738725,-1.803515,5.067427,7.312526,4.156682,247.044995,90.532521
674573595893191481!,rebel-vivacious-beetle,0.230000,1.070937,-0.693706,1.063696,-1.693680,-1.673730,4.838801,7.597728,4.771663,249.085915,90.096671
674573595893191481!,rebel-vivacious-beetle,0.240000,1.055576,-0.645858,1.141644,-1.642148,-1.522921,4.627861,7.817391,5.434761,249.111495,89.127098
674573595893191481!,rebel-vivacious-beetle,0.250000,1.041859,-0.599925,1.221483,-1.583660,-1.356639,4.438947,7.960909,6.140282,247.239131,87.623167
674573595893191481!,rebel-vivacious-beetle,0.260000,1.029860,-0.555705,1.302335,-1.517868,-1.180053,4.275361,8.019207,6.880500,243.585914,85.595062
674573595893191481!,rebel-vivacious-beetle,0.270000,1.019527,-0.513070,1.383138,-1.444621,-0.997347,4.139414,7.985569,7.645703,238.244861,83.059856
674573595893191481!,rebel-vivacious-beetle,0.280000,1.010903,-0.471740,1.462954,-1.363732,-0.814033,4.032421,7.853711,8.425132,231.343938,80.043376
674573595893191481!,rebel-vivacious-beetle,0.290000,1.003984,-0.431423,1.540800,-1.275122,-0.635423,3.954582,7.619214,9.206715,223.018665,76.581650
674573595893191481!,rebel-vivacious-beetle,0.300000,0.998714,-0.391826,1.615659,-1.178833,-0.466455,3.904993,7.279780,9.977363,213.412549,72.720115
674573595893191481!,rebel-vivacious-beetle,0.310000,0.994995,-0.352669,1.686505,-1.075035,-0.311503,3.881705,6.835422,10.723347,202.677030,68.512235
674573595893191481!,rebel-vivacious-beetle,0.320000,0.992683,-0.313692,1.752323,-0.964036,-0.174181,3.881839,6.288580,11.430719,190.970431,64.017523
674573595893191481!,rebel-vivacious-beetle,0.330000,0.991604,-0.274668,1.812130,-0.846278,-0.057159,3.901756,5.644143,12.085768,178.455630,59.299011
674573595893191481!,rebel-vivacious-beetle,0.340000,0.991559,-0.235409,1.865001,-0.722338,0.037985,3.937298,4.909374,12.675484,165.296370,54.420303
674573595893191481!,rebel-vivacious-beetle,0.350000,0.992336,-0.195771,1.910091,-0.592918,0.110848,3.984058,4.093727,13.187987,151.652274,49.442320
674573595893191481!,rebel-vivacious-beetle,0.360000,0.993723,-0.155654,1.946657,-0.458831,0.162227,4.037701,3.208590,13.612915,137.672727,44.419903
674573595893191481!,rebel-vivacious-beetle,0.370000,0.995519,-0.115000,1.974074,-0.320987,0.194045,4.094271,2.266946,13.941735,123.489854,39.398380
674573595893191481!,rebel-vivacious-beetle,0.380000,0.997546,-0.073792,1.991850,-0.180375,0.209195,4.150489,1.282998,14.167962,109.210903,34.410248
674573595893191481!,rebel-vivacious-beetle,0.390000,0.999656,-0.032040,1.999638,-0.038036,0.211304,4.203995,0.271767,14.287286,94.910365,29.472080
674573595893191481!,rebel-vivacious-beetle,0.400000,1.001741,0.010224,1.997245,0.104949,0.204431,4.253513,-0.751298,14.297599,80.622299,24.581784
674573595893191481!,rebel-vivacious-beetle,0.410000,1.003731,0.052964,1.984628,0.247493,0.192674,4.298894,-1.770681,14.198933,66.335118,19.717089
674573595893191481!,rebel-vivacious-beetle,0.420000,1.005596,0.096143,1.961901,0.388514,0.179887,4.341109,-2.771092,13.993356,51.984116,14.833179
674573595893191481!,rebel-vivacious-beetle,0.430000,1.007344,0.139734,1.929331,0.526956,0.169297,4.382094,-3.737710,13.684796,37.447995,9.862183
674573595893191481!,rebel-vivacious-beetle,0.440000,1.009011,0.183733,1.887328,0.661811,0.163182,4.424454,-4.656361,13.278843,22.550087,4.714456
674573595893191481!,rebel-vivacious-beetle,0.450000,1.010649,0.228161,1.836444,0.792132,0.162642,4.471075,-5.513633,12.782568,7.064245,-0.718344
674573595893191481!,rebel-vivacious-beetle,0.460000,1.012321,0.273068,1.777364,0.917048,0.167488,4.524655,-6.296958,12.204370,-9.272374,-6.557541
