ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
571012542130979403!,great-impartial-bumblebee,0.000000,-1.422876,2.541181,0.000000,2.541181,0.000000,0.000000,0.000000,0.000000,59.509592,86.561280,-192.444589
571012542130979403!,great-impartial-bumblebee,0.010000,-1.417773,2.534325,0.000000,2.534325,1.020534,-1.371102,0.000000,-1.371102,51.363549,74.149392,-165.995160
571012542130979403!,great-impartial-bumblebee,0.020000,-1.403116,2.514634,0.000000,2.514634,1.909063,-2.564854,0.000000,-2.564854,44.071863,63.039261,-142.319745
571012542130979403!,great-impartial-bumblebee,0.030000,-1.380146,2.483772,0.000000,2.483772,2.679432,-3.599856,0.000000,-3.599856,37.549578,53.101446,-121.142503
571012542130979403!,great-impartial-bumblebee,0.040000,-1.349975,2.443237,0.000000,2.443237,3.344108,-4.492859,0.000000,-4.492859,31.720112,44.219258,-102.214779
571012542130979403!,great-impartial-bumblebee,0.050000,-1.313600,2.394367,0.000000,2.394367,3.914320,-5.258947,0.000000,-5.258947,26.514406,36.287475,-85.312345
571012542130979403!,great-impartial-bumblebee,0.060000,-1.271915,2.338362,0.000000,2.338362,4.400174,-5.911699,0.000000,-5.911699,21.870193,29.211224,-70.233026
571012542130979403!,great-impartial-bumblebee,0.070000,-1.225719,2.276298,0.000000,2.276298,4.810770,-6.463341,0.000000,-6.463341,17.731335,22.904966,-56.794545
571012542130979403!,great-impartial-bumblebee,0.080000,-1.175728,2.209134,0.000000,2.209134,5.154297,-6.924874,0.000000,-6.924874,14.047224,17.291594,-44.832587
571012542130979403!,great-impartial-bumblebee,0.090000,-1.122613,2.137773,0.000000,2.137773,5.438124,-7.306199,0.000000,-7.306199,10.772857,12.302535,-34.201025
571012542130979403!,great-impartial-bumblebee,0.100000,-1.066950,2.062990,0.000000,2.062990,5.668890,-7.616237,0.000000,-7.616237,7.867145,7.875186,-24.766455
571012542130979403!,great-impartial-bumblebee,0.110000,-1.009247,1.985464,0.000000,1.985464,5.852570,-7.863014,0.000000,-7.863014,5.292847,3.952803,-16.407952
571012542130979403!,great-impartial-bumblebee,0.120000,-0.949944,1.905790,0.000000,1.905790,5.994534,-8.053744,0.000000,-8.053744,3.016269,0.484048,-9.016119
