ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
640414876863999702!,thoughtful-steel-butterfly,0.000000,-2.104684,-0.003336,-0.222198,0.672123,-0.446408,0.225212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-488.814768,471.809214,-324.622992
640414876863999702!,thoughtful-steel-butterfly,0.010000,-2.099952,-0.011925,-0.220563,0.672104,-0.446084,0.225853,0.948238,-1.714563,0.325814,-0.004437,0.064592,0.127576,-172.478623,258.841986,-223.562486
640414876863999702!,thoughtful-steel-butterfly,0.020000,-2.087434,-0.032753,-0.215831,0.672300,-0.445028,0.227926,1.558707,-2.449257,0.620030,0.042514,0.146786,0.286601,-31.830628,162.357808,-177.366131
640414876863999702!,thoughtful-steel-butterfly,0.030000,-2.069564,-0.058738,-0.208257,0.673066,-0.443101,0.231650,2.016070,-2.746509,0.893503,0.108686,0.238892,0.456955,31.053681,116.945572,-154.956229
640414876863999702!,thoughtful-steel-butterfly,0.040000,-2.047489,-0.086711,-0.198022,0.674518,-0.440214,0.237090,2.396911,-2.847780,1.151114,0.178986,0.338668,0.628817,59.611788,94.017460,-142.990486
640414876863999702!,thoughtful-steel-butterfly,0.050000,-2.021809,-0.115246,-0.185268,0.676662,-0.436288,0.244240,2.735032,-2.860153,1.395646,0.246061,0.446267,0.797172,73.102149,80.952448,-135.597219
640414876863999702!,thoughtful-steel-butterfly,0.060000,-1.992873,-0.143691,-0.170116,0.679448,-0.431238,0.253049,3.045679,-2.831003,1.628997,0.306095,0.562764,0.959043,80.043807,72.162951,-130.157252
640414876863999702!,thoughtful-steel-butterfly,0.070000,-1.960923,-0.171732,-0.152669,0.682794,-0.424967,0.263445,3.335678,-2.781278,1.852666,0.356906,0.689477,1.112204,84.185144,65.183191,-125.490752
640414876863999702!,thoughtful-steel-butterfly,0.080000,-1.926150,-0.199209,-0.133015,0.686604,-0.417364,0.275331,3.607945,-2.720308,2.067961,0.397053,0.827644,1.254594,87.154932,58.938609,-121.060246
640414876863999702!,thoughtful-steel-butterfly,0.090000,-1.888727,-0.226027,-0.111231,0.690765,-0.408309,0.288590,3.863528,-2.652393,2.276071,0.425404,0.978253,1.384073,89.641766,52.974749,-116.615784
640414876863999702!,thoughtful-steel-butterfly,0.100000,-1.848821,-0.252123,-0.087383,0.695155,-0.397670,0.303081,4.102541,-2.579733,2.478079,0.440909,1.141940,1.498330,91.920126,47.111741,-112.035988
640414876863999702!,thoughtful-steel-butterfly,0.110000,-1.806602,-0.277452,-0.061526,0.699642,-0.385315,0.318642,4.324561,-2.503738,2.674924,0.442487,1.318910,1.594879,94.085638,41.288926,-107.257114
640414876863999702!,thoughtful-steel-butterfly,0.120000,-1.762245,-0.301979,-0.033708,0.704082,-0.371107,0.335081,4.528800,-2.425613,2.867353,0.428958,1.508871,1.671097,96.160287,35.495191,-102.242299
640414876863999702!,thoughtful-steel-butterfly,0.130000,-1.715939,-0.325683,-0.003969,0.708319,-0.354920,0.352182,4.714164,-2.346602,3.055848,0.399031,1.710997,1.724299,98.139054,29.738345,-96.969463
640414876863999702!,thoughtful-steel-butterfly,0.140000,-1.667882,-0.348552,0.027654,0.712182,-0.336634,0.369699,4.879269,-2.268087,3.240559,0.351321,1.923892,1.751821,100.009855,24.032474,-91.427896
640414876863999702!,thoughtful-steel-butterfly,0.150000,-1.618299,-0.370611,0.061109,0.715478,-0.316162,0.387352,5.022538,-2.191673,3.421217,0.284431,2.145516,1.751200,101.775570,18.382266,-85.612348
