ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
981869597035094160!,talented-steel-butterfly,0.000000,-2.104684,-0.003336,-1.677144,0.900660,-0.693518,0.720440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.143302,577.404267,-858.855985
981869597035094160!,talented-steel-butterfly,0.010000,-2.095736,-0.001524,-1.673567,0.904993,-0.690142,0.723674,1.787988,0.364868,0.716127,0.864039,0.675614,0.644310,89.276199,466.266389,-688.691071
981869597035094160!,talented-steel-butterfly,0.020000,-2.070426,0.003310,-1.663549,0.916793,-0.680658,0.732601,3.275394,0.606073,1.289185,1.490756,1.222707,1.136015,50.520731,379.144463,-556.322270
981869597035094160!,talented-steel-butterfly,0.030000,-2.031366,0.010173,-1.648316,0.933900,-0.666166,0.745804,4.533078,0.771388,1.757278,1.922453,1.675763,1.496823,21.407791,306.327092,-446.848455
981869597035094160!,talented-steel-butterfly,0.040000,-1.980653,0.018450,-1.628814,0.954510,-0.647508,0.762059,5.597289,0.889930,2.140094,2.189393,2.052787,1.744216,-0.883850,242.408628,-351.854452
981869597035094160!,talented-steel-butterfly,0.050000,-1.920131,0.027757,-1.605847,0.977086,-0.625400,0.780305,6.485394,0.978537,2.447396,2.315355,2.362771,1.893717,-18.015666,184.730231,-267.093917
981869597035094160!,talented-steel-butterfly,0.060000,-1.851556,0.037838,-1.580158,1.000305,-0.600501,0.799624,7.205953,1.046243,2.684321,2.321261,2.610389,1.960350,-30.933541,132.389235,-190.981923
981869597035094160!,talented-steel-butterfly,0.070000,-1.776649,0.048516,-1.552453,1.023060,-0.573444,0.819245,7.765285,1.097427,2.854779,2.227102,2.799009,1.959210,-40.214869,85.514978,-123.489817
981869597035094160!,talented-steel-butterfly,0.080000,-1.696947,0.059643,-1.523360,1.044461,-0.544784,0.838577,8.171308,1.134333,2.963426,2.052291,2.932453,1.905077,-46.309881,44.655318,-65.232874
981869597035094160!,talented-steel-butterfly,0.090000,-1.613899,0.071083,-1.493458,1.063803,-0.515040,0.857166,8.435758,1.158130,3.016629,1.815602,3.015899,1.812144,-49.645909,10.352847,-16.847935
981869597035094160!,talented-steel-butterfly,0.100000,-1.528831,0.082706,-1.463258,1.080554,-0.484676,0.874694,8.574450,1.169672,3.022593,1.534513,3.056010,1.693364,-50.666097,-17.136204,21.410198
981869597035094160!,talented-steel-butterfly,0.110000,-1.442910,0.094392,-1.433187,1.094344,-0.454089,0.890956,8.606309,1.169868,2.990886,1.224472,3.060556,1.559856,-49.820158,-37.967574,49.845448
981869597035094160!,talented-steel-butterfly,0.120000,-1.357107,0.106027,-1.403574,1.104947,-0.423594,0.905852,8.551731,1.159774,2.931699,0.898343,3.037788,1.420529,-47.534871,-52.695390,69.300017
981869597035094160!,talented-steel-butterfly,0.130000,-1.272190,0.117511,-1.374648,1.112248,-0.393428,0.919356,8.430862,1.140491,2.855030,0.566182,2.995748,1.281996,-44.184770,-62.162058,81.002067
981869597035094160!,talented-steel-butterfly,0.140000,-1.188734,0.128750,-1.346538,1.116221,-0.363748,0.931498,8.262230,1.113022,2.770036,0.235336,2.941716,1.148733,-40.076652,-67.353772,86.369151
981869597035094160!,talented-steel-butterfly,0.150000,-1.107142,0.139663,-1.319291,1.116900,-0.334644,0.942345,8.061887,1.078146,2.684623,-0.089211,2.881864,1.023403,-35.449053,-69.265364,86.827401
981869597035094160!,talented-steel-butterfly,0.160000,-1.027665,0.150173,-1.292879,1.114362,-0.306151,0.951983,7.843054,1.036361,2.605255,-0.404371,2.821098,0.907245,-30.483184,-68.800784,83.681375
981869597035094160!,talented-steel-butterfly,0.170000,-0.950438,0.160207,-1.267216,1.108707,-0.278259,0.960506,7.616158,0.987903,2.536944,-0.708441,2.763060,0.800459,-25.319937,-66.716409,78.042978
981869597035094160!,talented-steel-butterfly,0.180000,-0.875502,0.169695,-1.242171,1.100046,-0.250927,0.968006,7.389125,0.932816,2.483353,-1.000641,2.710229,0.702547,-20.078048,-63.601575,70.810478
981869597035094160!,talented-steel-butterfly,0.190000,-0.802828,0.178566,-1.217583,1.088499,-0.224094,0.974567,7.167764,0.871065,2.446949,-1.280720,2.664070,0.612583,-14.869895,-59.885272,62.681478
981869597035094160!,talented-steel-butterfly,0.200000,-0.732298,0.186810,-1.193250,1.074235,-0.197675,0.980268,6.956070,0.802676,2.429141,-1.548730,2.625285,0.529400,-9.810924,-55.870887,54.195473
981869597035094160!,talented-steel-butterfly,0.210000,-0.663803,0.194361,-1.168987,1.057373,-0.171597,0.985167,6.756789,0.727790,2.430485,-1.804708,2.593845,0.451797,-5.027337,-51.734206,45.740801
