ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1838368422613914222!,great-mauve-beetle,0.000000,1.382094,0.434754,1.085175,-1.035566,0.000000,0.000000,0.000000,0.000000,105.911243,294.429259,-369.040899
1838368422613914222!,great-mauve-beetle,0.010000,1.380027,0.429205,1.080385,-1.040562,-0.412161,-1.107230,-0.959035,-0.995738,86.745037,221.050926,-298.457696
1838368422613914222!,great-mauve-beetle,0.020000,1.373666,0.413786,1.066796,-1.054489,-0.861135,-1.970921,-1.762062,-1.782626,72.089185,169.814027,-245.406164
1838368422613914222!,great-mauve-beetle,0.030000,1.362802,0.390660,1.045677,-1.075434,-1.313494,-2.643986,-2.463414,-2.395252,60.729196,134.179500,-205.056477
1838368422613914222!,great-mauve-beetle,0.040000,1.347495,0.361535,1.017862,-1.101797,-1.746430,-3.165741,-3.097383,-2.861422,51.778769,109.407643,-173.890090
1838368422613914222!,great-mauve-beetle,0.050000,1.328010,0.327775,0.983907,-1.132222,-2.145212,-3.565636,-3.685402,-3.202633,44.605028,92.138898,-149.399228
1838368422613914222!,great-mauve-beetle,0.060000,1.304732,0.290485,0.944199,-1.165542,-2.501414,-3.865849,-4.240522,-3.435221,38.768533,80.072318,-129.848625
1838368422613914222!,great-mauve-beetle,0.070000,1.278120,0.250580,0.899031,-1.200727,-2.810983,-4.083521,-4.770328,-3.571729,33.966333,71.645528,-114.046501
1838368422613914222!,great-mauve-beetle,0.080000,1.248658,0.208817,0.848633,-1.236860,-3.072761,-4.232363,-5.278858,-3.621926,29.987618,65.791008,-101.167266
1838368422613914222!,great-mauve-beetle,0.090000,1.216834,0.165824,0.793209,-1.273114,-3.287540,-4.323794,-5.767795,-3.593606,26.681872,61.768307,-90.625573
1838368422613914222!,great-mauve-beetle,0.100000,1.183120,0.122125,0.732954,-1.308732,-3.457432,-4.367696,-6.237209,-3.493143,23.936749,59.050457,-81.989374
1838368422613914222!,great-mauve-beetle,0.110000,1.147964,0.078147,0.668067,-1.343014,-3.585442,-4.372892,-6.686028,-3.325888,21.663431,57.249805,-74.922581
1838368422613914222!,great-mauve-beetle,0.120000,1.111774,0.034248,0.598780,-1.375304,-3.675214,-4.347456,-7.112308,-3.096557,19.787380,56.071785,-69.148951
1838368422613914222!,great-mauve-beetle,0.130000,1.074916,-0.009306,0.525334,-1.405000,-3.730763,-4.298819,-7.513459,-2.809307,18.242902,55.281725,-64.429738
1838368422613914222!,great-mauve-beetle,0.140000,1.037712,-0.052319,0.448001,-1.431536,-3.756404,-4.233865,-7.886328,-2.468036,16.970131,54.687343,-60.551454
1838368422613914222!,great-mauve-beetle,0.150000,1.000393,-0.094604,0.367134,-1.454377,-3.756669,-4.158918,-8.227373,-2.076870,15.914128,54.133447,-57.322205
1838368422613914222!,great-mauve-beetle,0.160000,0.963171,-0.136082,0.283079,-1.473047,-3.736182,-4.079672,-8.532720,-1.639753,15.023837,53.481460,-54.564720
1838368422613914222!,great-mauve-beetle,0.170000,0.926213,-0.176730,0.196212,-1.487112,-3.699718,-4.001171,-8.798209,-1.160852,14.251775,52.607508,-52.115087
1838368422613914222!,great-mauve-beetle,0.180000,0.889647,-0.216577,0.106952,-1.496182,-3.652198,-3.927744,-9.019482,-0.644741,13.553835,51.397630,-49.821252
1838368422613914222!,great-mauve-beetle,0.190000,0.853555,-0.255693,0.015757,-1.499917,-3.598666,-3.862910,-9.192113,-0.096563,12.889139,49.744607,-47.541995
1838368422613914222!,great-mauve-beetle,0.200000,0.817972,-0.294178,-0.076871,-1.498029,-3.544245,-3.809266,-9.311764,0.477830,12.219874,47.546084,-45.146078
1838368422613914222!,great-mauve-beetle,0.210000,0.782884,-0.332157,-0.170386,-1.490291,-3.494044,-3.768362,-9.374364,1.071779,11.511071,44.703846,-42.511467
1838368422613914222!,great-mauve-beetle,0.220000,0.748228,-0.369762,-0.264206,-1.476548,-3.453023,-3.740596,-9.376325,1.677754,10.730379,41.124230,-39.524735
1838368422613914222!,great-mauve-beetle,0.230000,0.713894,-0.407126,-0.357715,-1.456722,-3.425800,-3.725122,-9.314763,2.287347,9.847900,36.719796,-36.080879
1838368422613914222!,great-mauve-beetle,0.240000,0.679729,-0.444365,-0.450271,-1.430824,-3.416391,-3.719819,-9.187729,2.891319,8.836177,31.412404,-32.083888
1838368422613914222!,great-mauve-beetle,0.250000,0.645543,-0.481571,-0.541218,-1.398958,-3.427923,-3.721332,-8.994447,3.479705,7.670456,25.137802,-27.448376
1838368422613914222!,great-mauve-beetle,0.260000,0.611120,-0.518794,-0.629899,-1.361333,-3.462306,-3.725207,-8.735525,4.041997,6.329309,17.851735,-22.102567
1838368422613914222!,great-mauve-beetle,0.270000,0.576231,-0.556039,-0.715674,-1.318261,-3.519943,-3.726132,-8.413123,4.567422,4.795507,9.537757,-15.992376
1838368422613914222!,great-mauve-beetle,0.280000,0.540657,-0.593249,-0.797916,-1.270169,-3.599413,-3.718376,-8.031150,5.045142,3.058129,0.213775,-9.088876
1838368422613914222!,great-mauve-beetle,0.290000,0.504196,-0.630315,-0.876062,-1.217586,-3.697429,-3.696145,-7.595232,5.464826,1.113299,-10.056724,-1.392601
1838368422613914222!,great-mauve-beetle,0.300000,0.466692,-0.667070,-0.949604,-1.161143,-3.808751,-3.654227,-7.112757,5.816940,-1.032937,-21.159680,7.056991
1838368422613914222!,great-mauve-beetle,0.310000,0.428051,-0.703300,-1.018111,-1.101567,-3.926407,-3.588524,-6.592728,6.093253,-3.362930,-32.924122,16.175357
1838368422613914222!,great-mauve-beetle,0.320000,0.388261,-0.738757,-1.081247,-1.039666,-4.042086,-3.496565,-6.045509,6.287298,-5.845848,-45.120304,25.827828
