ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1855677627963596493!,great-impartial-bumblebee,0.000000,0.082488,-1.440334,0.000000,-1.440334,0.000000,0.000000,0.000000,0.000000,-46.637876,-138.723178,164.221869
1855677627963596493!,great-impartial-bumblebee,0.010000,0.083333,-1.433888,0.000000,-1.433888,0.168974,1.289201,0.000000,1.289201,-41.053879,-121.994809,144.536948
1855677627963596493!,great-impartial-bumblebee,0.020000,0.085760,-1.415372,0.000000,-1.415372,0.316091,2.411645,0.000000,2.411645,-36.055531,-107.020910,126.916578
1855677627963596493!,great-impartial-bumblebee,0.030000,0.089563,-1.386355,0.000000,-1.386355,0.443644,3.384822,0.000000,3.384822,-31.584597,-93.627021,111.155469
1855677627963596493!,great-impartial-bumblebee,0.040000,0.094559,-1.348240,0.000000,-1.348240,0.553697,4.224482,0.000000,4.224482,-27.588581,-81.655876,97.068556
1855677627963596493!,great-impartial-bumblebee,0.050000,0.100581,-1.302290,0.000000,-1.302290,0.648109,4.944808,0.000000,4.944808,-24.020143,-70.965658,84.488962
1855677627963596493!,great-impartial-bumblebee,0.060000,0.107483,-1.249630,0.000000,-1.249630,0.728553,5.558569,0.000000,5.558569,-20.836601,-61.428499,73.266216
1855677627963596493!,great-impartial-bumblebee,0.070000,0.115132,-1.191273,0.000000,-1.191273,0.796537,6.077259,0.000000,6.077259,-17.999473,-52.929115,63.264660
1855677627963596493!,great-impartial-bumblebee,0.080000,0.123409,-1.128121,0.000000,-1.128121,0.853416,6.511223,0.000000,6.511223,-15.474067,-45.363581,54.362002
1855677627963596493!,great-impartial-bumblebee,0.090000,0.132209,-1.060983,0.000000,-1.060983,0.900411,6.869770,0.000000,6.869770,-13.229115,-38.638220,46.448009
1855677627963596493!,great-impartial-bumblebee,0.100000,0.141436,-0.990581,0.000000,-0.990581,0.938618,7.161276,0.000000,7.161276,-11.236430,-32.668595,39.423319
1855677627963596493!,great-impartial-bumblebee,0.110000,0.151007,-0.917559,0.000000,-0.917559,0.969025,7.393273,0.000000,7.393273,-9.470607,-27.378595,33.198370
1855677627963596493!,great-impartial-bumblebee,0.120000,0.160844,-0.842507,0.000000,-0.842507,0.992521,7.572537,0.000000,7.572537,-7.908896,-22.700070,27.692968
1855677627963596493!,great-impartial-bumblebee,0.130000,0.170881,-0.765932,0.000000,-0.765932,1.009904,7.705164,0.000000,7.705164,-6.530604,-18.571025,22.834160
1855677627963596493!,great-impartial-bumblebee,0.140000,0.181058,-0.688282,0.000000,-0.688282,1.021893,7.796630,0.000000,7.796630,-5.317017,-14.935397,18.555975
1855677627963596493!,great-impartial-bumblebee,0.150000,0.191326,-0.609946,0.000000,-0.609946,1.029131,7.851854,0.000000,7.851854,-4.251236,-11.742562,14.798842
1855677627963596493!,great-impartial-bumblebee,0.160000,0.201638,-0.531268,0.000000,-0.531268,1.032197,7.875250,0.000000,7.875250,-3.318003,-8.946811,11.508972
1855677627963596493!,great-impartial-bumblebee,0.170000,0.211956,-0.452547,0.000000,-0.452547,1.031611,7.870778,0.000000,7.870778,-2.503542,-6.506873,8.637803
1855677627963596493!,great-impartial-bumblebee,0.180000,0.222246,-0.374040,0.000000,-0.374040,1.027837,7.841982,0.000000,7.841982,-1.795419,-4.385500,6.141501
1855677627963596493!,great-impartial-bumblebee,0.190000,0.232478,-0.295972,0.000000,-0.295972,1.021291,7.792040,0.000000,7.792040,-1.182417,-2.549087,3.980523
1855677627963596493!,great-impartial-bumblebee,0.200000,0.242627,-0.218535,0.000000,-0.218535,1.012346,7.723792,0.000000,7.723792,-0.654419,-0.967328,2.119205
1855677627963596493!,great-impartial-bumblebee,0.210000,0.252673,-0.141894,0.000000,-0.141894,1.001334,7.639775,0.000000,7.639775,-0.202309,0.387092,0.525407
1855677627963596493!,great-impartial-bumblebee,0.220000,0.262595,-0.066189,0.000000,-0.066189,0.988552,7.542258,0.000000,7.542258,0.182127,1.538772,-0.829820
1855677627963596493!,great-impartial-bumblebee,0.230000,0.272379,0.008462,0.000000,0.008462,0.974266,7.433260,0.000000,7.433260,0.506279,2.509856,-1.972533
1855677627963596493!,great-impartial-bumblebee,0.240000,0.282013,0.081959,0.000000,0.081959,0.958711,7.314581,0.000000,7.314581,0.776795,3.320261,-2.926168
1855677627963596493!,great-impartial-bumblebee,0.250000,0.291484,0.154219,0.000000,0.154219,0.942097,7.187824,0.000000,7.187824,0.999652,3.987890,-3.711793
1855677627963596493!,great-impartial-bumblebee,0.260000,0.300784,0.225174,0.000000,0.225174,0.924611,7.054412,0.000000,7.054412,1.180218,4.528824,-4.348331
1855677627963596493!,great-impartial-bumblebee,0.270000,0.309905,0.294770,0.000000,0.294770,0.906418,6.915608,0.000000,6.915608,1.323312,4.957499,-4.852769
1855677627963596493!,great-impartial-bumblebee,0.280000,0.318843,0.362961,0.000000,0.362961,0.887665,6.772530,0.000000,6.772530,1.433255,5.286863,-5.240345
1855677627963596493!,great-impartial-bumblebee,0.290000,0.327592,0.429714,0.000000,0.429714,0.868482,6.626169,0.000000,6.626169,1.513923,5.528527,-5.524720
1855677627963596493!,great-impartial-bumblebee,0.300000,0.336150,0.495004,0.000000,0.495004,0.848983,6.477399,0.000000,6.477399,1.568789,5.692892,-5.718135
1855677627963596493!,great-impartial-bumblebee,0.310000,0.344513,0.558812,0.000000,0.558812,0.829269,6.326990,0.000000,6.326990,1.600961,5.789272,-5.831548
1855677627963596493!,great-impartial-bumblebee,0.320000,0.352681,0.621129,0.000000,0.621129,0.809429,6.175621,0.000000,6.175621,1.613221,5.826001,-5.874769
1855677627963596493!,great-impartial-bumblebee,0.330000,0.360652,0.681948,0.000000,0.681948,0.789542,6.023886,0.000000,6.023886,1.608058,5.810533,-5.856567
1855677627963596493!,great-impartial-bumblebee,0.340000,0.368427,0.741269,0.000000,0.741269,0.769674,5.872305,0.000000,5.872305,1.587695,5.749530,-5.784783
1855677627963596493!,great-impartial-bumblebee,0.350000,0.376007,0.799097,0.000000,0.799097,0.749886,5.721332,0.000000,5.721332,1.554118,5.648942,-5.666417
1855677627963596493!,great-impartial-bumblebee,0.360000,0.383392,0.855439,0.000000,0.855439,0.730230,5.571361,0.000000,5.571361,1.509101,5.514080,-5.507720
1855677627963596493!,great-impartial-bumblebee,0.370000,0.390583,0.910307,0.000000,0.910307,0.710750,5.422735,0.000000,5.422735,1.454223,5.349680,-5.314264
1855677627963596493!,great-impartial-bumblebee,0.380000,0.397583,0.963715,0.000000,0.963715,0.691484,5.275748,0.000000,5.275748,1.390895,5.159964,-5.091018
1855677627963596493!,great-impartial-bumblebee,0.390000,0.404394,1.015679,0.000000,1.015679,0.672467,5.130652,0.000000,5.130652,1.320371,4.948691,-4.842404
1855677627963596493!,great-impartial-bumblebee,0.400000,0.411018,1.066218,0.000000,1.066218,0.653725,4.987662,0.000000,4.987662,1.243768,4.719205,-4.572359
1855677627963596493!,great-impartial-bumblebee,0.410000,0.417458,1.115352,0.000000,1.115352,0.635284,4.846960,0.000000,4.846960,1.162077,4.474477,-4.284379
1855677627963596493!,great-impartial-bumblebee,0.420000,0.423717,1.163104,0.000000,1.163104,0.617162,4.708697,0.000000,4.708697,1.076180,4.217149,-3.981570
1855677627963596493!,great-impartial-bumblebee,0.430000,0.429797,1.209495,0.000000,1.209495,0.599376,4.573000,0.000000,4.573000,0.986857,3.949558,-3.666686
1855677627963596493!,great-impartial-bumblebee,0.440000,0.435703,1.254551,0.000000,1.254551,0.581940,4.439970,0.000000,4.439970,0.894801,3.673779,-3.342166
1855677627963596493!,great-impartial-bumblebee,0.450000,0.441436,1.298295,0.000000,1.298295,0.564864,4.309689,0.000000,4.309689,0.800623,3.391644,-3.010167
1855677627963596493!,great-impartial-bumblebee,0.460000,0.447001,1.340754,0.000000,1.340754,0.548157,4.182220,0.000000,4.182220,0.704864,3.104772,-2.672593
1855677627963596493!,great-impartial-bumblebee,0.470000,0.452401,1.381953,0.000000,1.381953,0.531825,4.057611,0.000000,4.057611,0.608000,2.814589,-2.331123
1855677627963596493!,great-impartial-bumblebee,0.480000,0.457639,1.421919,0.000000,1.421919,0.515872,3.935895,0.000000,3.935895,0.510448,2.522347,-1.987231
1855677627963596493!,great-impartial-bumblebee,0.490000,0.462719,1.460677,0.000000,1.460677,0.500301,3.817092,0.000000,3.817092,0.412578,2.229150,-1.642215
1855677627963596493!,great-impartial-bumblebee,0.500000,0.467644,1.498255,0.000000,1.498255,0.485112,3.701212,0.000000,3.701212,0.314711,1.935962,-1.297210
1855677627963596493!,great-impartial-bumblebee,0.510000,0.472418,1.534678,0.000000,1.534678,0.470307,3.588255,0.000000,3.588255,0.217128,1.643629,-0.953209
1855677627963596493!,great-impartial-bumblebee,0.520000,0.477045,1.569975,0.000000,1.569975,0.455884,3.478211,0.000000,3.478211,0.120076,1.352883,-0.611078
1855677627963596493!,great-impartial-bumblebee,0.530000,0.481527,1.604170,0.000000,1.604170,0.441841,3.371066,0.000000,3.371066,0.023768,1.064364,-0.271566
1855677627963596493!,great-impartial-bumblebee,0.540000,0.485868,1.637291,0.000000,1.637291,0.428174,3.266797,0.000000,3.266797,-0.071614,0.778624,0.064676
1855677627963596493!,great-impartial-bumblebee,0.550000,0.490071,1.669364,0.000000,1.669364,0.414881,3.165376,0.000000,3.165376,-0.165909,0.496136,0.397090
1855677627963596493!,great-impartial-bumblebee,0.560000,0.494141,1.700414,0.000000,1.700414,0.401957,3.066772,0.000000,3.066772,-0.258983,0.217308,0.725198
1855677627963596493!,great-impartial-bumblebee,0.570000,0.498080,1.730468,0.000000,1.730468,0.389398,2.970946,0.000000,2.970946,-0.350720,-0.057514,1.048591
1855677627963596493!,great-impartial-bumblebee,0.580000,0.501892,1.759550,0.000000,1.759550,0.377197,2.877861,0.000000,2.877861,-0.441021,-0.328036,1.366925
1855677627963596493!,great-impartial-bumblebee,0.590000,0.505580,1.787686,0.000000,1.787686,0.365350,2.787472,0.000000,2.787472,-0.529805,-0.594013,1.679910
1855677627963596493!,great-impartial-bumblebee,0.600000,0.509147,1.814903,0.000000,1.814903,0.353850,2.699734,0.000000,2.699734,-0.616981,-0.855170,1.987225
1855677627963596493!,great-impartial-bumblebee,0.610000,0.512602,1.841260,0.000000,1.841260,0.342692,2.614600,0.000000,2.614600,-0.702121,-1.110232,2.287366
1855677627963596493!,great-impartial-bumblebee,0.620000,0.515946,1.866780,0.000000,1.866780,0.331867,2.532008,0.000000,2.532008,-0.785251,-1.359268,2.580416
1855677627963596493!,great-impartial-bumblebee,0.630000,0.519184,1.891484,0.000000,1.891484,0.321367,2.451899,0.000000,2.451899,-0.866394,-1.602354,2.866465
1855677627963596493!,great-impartial-bumblebee,0.640000,0.522318,1.915394,0.000000,1.915394,0.311185,2.374213,0.000000,2.374213,-0.945577,-1.839570,3.145606
1855677627963596493!,great-impartial-bumblebee,0.650000,0.525351,1.938531,0.000000,1.938531,0.301312,2.298892,0.000000,2.298892,-1.022830,-2.071002,3.417941
1855677627963596493!,great-impartial-bumblebee,0.660000,0.528285,1.960916,0.000000,1.960916,0.291743,2.225878,0.000000,2.225878,-1.098181,-2.296735,3.683571
1855677627963596493!,great-impartial-bumblebee,0.670000,0.531123,1.982568,0.000000,1.982568,0.282468,2.155114,0.000000,2.155114,-1.171660,-2.516860,3.942600
1855677627963596493!,great-impartial-bumblebee,0.680000,0.533867,2.003508,0.000000,2.003508,0.273480,2.086544,0.000000,2.086544,-1.243296,-2.731466,4.195135
1855677627963596493!,great-impartial-bumblebee,0.690000,0.536522,2.023766,0.000000,2.023766,0.264773,2.020114,0.000000,2.020114,-1.312991,-2.940256,4.440826
