ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1712069510212211001!,great-wine-beetle,0.000000,1.132389,-1.994306,1.407102,-0.519676,0.000000,0.000000,0.000000,0.000000,-141.758577,-343.529448,-272.556641,107.123210
1712069510212211001!,great-wine-beetle,0.010000,1.141604,-1.986844,1.410242,-0.511095,1.841274,1.493408,0.621695,1.715414,46.373512,-47.454458,-116.921222,-37.359089
1712069510212211001!,great-wine-beetle,0.020000,1.160153,-1.967830,1.417674,-0.490102,1.866054,2.307924,0.858565,2.483498,68.256113,-7.488211,-91.690557,-54.084461
1712069510212211001!,great-wine-beetle,0.030000,1.177775,-1.941377,1.427006,-0.462227,1.654233,2.980245,1.000996,3.090313,69.032121,-0.741207,-83.923905,-54.600359
1712069510212211001!,great-wine-beetle,0.040000,1.193102,-1.908503,1.437480,-0.428544,1.408561,3.588295,1.085645,3.641616,67.201074,1.393643,-78.970619,-53.121461
1712069510212211001!,great-wine-beetle,0.050000,1.205927,-1.869766,1.448543,-0.389517,1.155799,4.147802,1.117062,4.154151,64.930002,2.544929,-74.756644,-51.308848
1712069510212211001!,great-wine-beetle,0.060000,1.216207,-1.825621,1.459665,-0.345510,0.900940,4.663620,1.096296,4.631486,62.356686,3.175266,-70.851098,-49.264773
1712069510212211001!,great-wine-beetle,0.070000,1.223937,-1.776500,1.470328,-0.296875,0.646644,5.137092,1.024528,5.074165,59.398501,3.344970,-67.076910,-46.923024
1712069510212211001!,great-wine-beetle,0.080000,1.229150,-1.722884,1.480020,-0.244011,0.395409,5.567728,0.903735,5.481498,55.967279,3.045604,-63.338989,-44.214000
1712069510212211001!,great-wine-beetle,0.090000,1.231893,-1.665214,1.488262,-0.187285,0.150313,5.953749,0.736432,5.852078,52.041207,2.307727,-59.571718,-41.120009
1712069510212211001!,great-wine-beetle,0.100000,1.232238,-1.603944,1.494608,-0.127068,-0.085465,6.292735,0.525763,6.184149,47.637215,1.165532,-55.751355,-37.653945
1712069510212211001!,great-wine-beetle,0.110000,1.230291,-1.539549,1.498645,-0.063748,-0.308796,6.582214,0.275470,6.475973,42.812576,-0.335202,-51.887711,-33.860433
1712069510212211001!,great-wine-beetle,0.120000,1.226188,-1.472523,1.499998,0.002275,-0.516794,6.820170,-0.010200,6.726115,37.660290,-2.136103,-48.017300,-29.812172
1712069510212211001!,great-wine-beetle,0.130000,1.220093,-1.403381,1.498338,0.070586,-0.706985,7.005440,-0.326640,6.933642,32.301244,-4.167301,-44.195323,-25.603745
1712069510212211001!,great-wine-beetle,0.140000,1.212192,-1.332647,1.493381,0.140761,-0.877422,7.137977,-0.669054,7.098212,26.873586,-6.350624,-40.487028,-21.343265
1712069510212211001!,great-wine-beetle,0.150000,1.202693,-1.260842,1.484890,0.212374,-1.026804,7.219032,-1.032653,7.220153,21.520634,-8.603361,-36.958019,-17.142866
1712069510212211001!,great-wine-beetle,0.160000,1.191818,-1.188467,1.472675,0.285004,-1.154504,7.251124,-1.412827,7.300363,16.377274,-10.845596,-33.667374,-13.108059
1712069510212211001!,great-wine-beetle,0.170000,1.179789,-1.115998,1.456593,0.358241,-1.260533,7.237924,-1.805281,7.340206,11.559736,-13.004633,-30.661056,-9.329701
1712069510212211001!,great-wine-beetle,0.180000,1.166828,-1.043865,1.436540,0.431687,-1.345475,7.184049,-2.206117,7.341363,7.158200,-15.018660,-27.967749,-5.878210
1712069510212211001!,great-wine-beetle,0.190000,1.153148,-0.972452,1.412448,0.504966,-1.410384,7.094805,-2.611862,7.305675,3.233082,-16.838911,-25.597195,-2.800657
1712069510212211001!,great-wine-beetle,0.200000,1.138949,-0.902084,1.384284,0.577717,-1.456665,6.975903,-3.019454,7.234997,-0.185005,-18.430176,-23.540783,-0.120738
