ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1546512937059069278!,thoughtful-steel-butterfly,0.000000,-1.240804,-1.915901,-0.549482,-0.039182,-0.245060,-0.435827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,574.591646,-243.176951,54.858516
1546512937059069278!,thoughtful-steel-butterfly,0.010000,-1.248155,-1.912026,-0.549246,-0.038119,-0.245724,-0.435453,-1.467072,0.776403,0.046927,0.211729,-0.132422,0.074725,290.443939,-69.718012,-13.231120
1546512937059069278!,thoughtful-steel-butterfly,0.020000,-1.265933,-1.901795,-0.548216,-0.035011,-0.247480,-0.434458,-2.085507,1.272077,0.159425,0.408976,-0.218484,0.124455,166.785904,5.009066,-41.816549
1546512937059069278!,thoughtful-steel-butterfly,0.030000,-1.288036,-1.887205,-0.545905,-0.029992,-0.249987,-0.433020,-2.331800,1.645616,0.302918,0.592800,-0.282404,0.163034,112.636522,36.481475,-52.873976
1546512937059069278!,thoughtful-steel-butterfly,0.040000,-1.311781,-1.869158,-0.542074,-0.023203,-0.253076,-0.431222,-2.414043,1.960878,0.462725,0.761354,-0.334787,0.196480,88.697899,48.872082,-56.068921
1546512937059069278!,thoughtful-steel-butterfly,0.050000,-1.335980,-1.848105,-0.536588,-0.014809,-0.256656,-0.429101,-2.422999,2.244454,0.632732,0.912030,-0.380354,0.227499,78.006224,52.675522,-55.630540
1546512937059069278!,thoughtful-steel-butterfly,0.060000,-1.360101,-1.824305,-0.529356,-0.005002,-0.260670,-0.426674,-2.398636,2.507360,0.810263,1.042086,-0.421267,0.257367,73.235591,52.462630,-53.425705
1546512937059069278!,thoughtful-steel-butterfly,0.070000,-1.383902,-1.797941,-0.520308,0.006000,-0.265077,-0.423951,-2.359009,2.753990,0.993837,1.148893,-0.458554,0.286713,71.220730,50.244221,-50.299983
1546512937059069278!,thoughtful-steel-butterfly,0.080000,-1.407277,-1.769167,-0.509387,0.017952,-0.269844,-0.420933,-2.312732,2.985967,1.182185,1.230039,-0.492731,0.315871,70.591644,46.925446,-46.657970
1546512937059069278!,thoughtful-steel-butterfly,0.090000,-1.430183,-1.738123,-0.496550,0.030586,-0.274941,-0.417621,-2.264339,3.203861,1.373834,1.283410,-0.524069,0.345021,70.750419,42.934752,-42.713871
1546512937059069278!,thoughtful-steel-butterfly,0.100000,-1.452618,-1.704945,-0.481773,0.043615,-0.280341,-0.414015,-2.216569,3.407944,1.566943,1.307241,-0.552706,0.374253,71.428140,38.496076,-38.599427
1546512937059069278!,thoughtful-steel-butterfly,0.110000,-1.474591,-1.669804,-0.465075,0.056718,-0.286012,-0.410119,-2.171289,3.598532,1.759272,1.300291,-0.578648,0.403542,72.479956,33.758386,-34.415529
1546512937059069278!,thoughtful-steel-butterfly,0.120000,-1.496130,-1.632842,-0.446484,0.069581,-0.291925,-0.405931,-2.129910,3.776125,1.948201,1.261724,-0.601888,0.432848,73.827235,28.823484,-30.240894
1546512937059069278!,thoughtful-steel-butterfly,0.130000,-1.517278,-1.594187,-0.426050,0.081887,-0.298053,-0.401453,-2.093522,3.941475,2.130788,1.191188,-0.622401,0.462094,75.411461,23.776527,-26.144130
1546512937059069278!,thoughtful-steel-butterfly,0.140000,-1.538084,-1.553955,-0.403850,0.093319,-0.304371,-0.396684,-2.062916,4.095604,2.303853,1.088856,-0.640143,0.491173,77.179960,18.694655,-22.186540
1546512937059069278!,thoughtful-steel-butterfly,0.150000,-1.558610,-1.512248,-0.379992,0.103568,-0.310849,-0.391629,-2.038555,4.239781,2.464064,0.955454,-0.655055,0.519940,79.081005,13.649536,-18.422508
1546512937059069278!,thoughtful-steel-butterfly,0.160000,-1.578917,-1.469154,-0.354618,0.112329,-0.317461,-0.386288,-2.020553,4.375490,2.608050,0.792275,-0.667070,0.548215,81.062282,8.707835,-14.899179
1546512937059069278!,thoughtful-steel-butterfly,0.170000,-1.599071,-1.424746,-0.327903,0.119317,-0.324178,-0.380669,-2.008644,4.504373,2.732496,0.601175,-0.676116,0.575781,83.070846,3.930825,-11.655950
1546512937059069278!,thoughtful-steel-butterfly,0.180000,-1.619130,-1.379079,-0.300055,0.124265,-0.330970,-0.374778,-2.002171,4.628166,2.834254,0.384555,-0.682120,0.602385,85.053720,-0.626251,-8.724062
1546512937059069278!,thoughtful-steel-butterfly,0.190000,-1.639147,-1.332190,-0.271315,0.126931,-0.337807,-0.368628,-2.000101,4.748645,2.910434,0.145335,-0.685030,0.627754,86.954579,-4.911936,-6.127613
1546512937059069278!,thoughtful-steel-butterfly,0.200000,-1.659162,-1.284102,-0.241950,0.127106,-0.344657,-0.362231,-2.000997,4.867498,2.958519,-0.113122,-0.684803,0.651578,88.724705,-8.885591,-3.880935
1546512937059069278!,thoughtful-steel-butterfly,0.210000,-1.679198,-1.234818,-0.212249,0.124616,-0.351490,-0.355605,-2.003082,4.986268,2.976433,-0.387069,-0.681414,0.673529,90.317678,-12.513484,-1.990633
1546512937059069278!,thoughtful-steel-butterfly,0.220000,-1.699259,-1.184330,-0.182524,0.119325,-0.358274,-0.348769,-2.004285,5.106265,2.962605,-0.672456,-0.674870,0.693261,91.689515,-15.768199,-0.456476
1546512937059069278!,thoughtful-steel-butterfly,0.230000,-1.719325,-1.132617,-0.153097,0.111139,-0.364976,-0.341749,-2.002303,5.228494,2.916024,-0.965024,-0.665215,0.710427,92.799533,-18.628383,0.727710
1546512937059069278!,thoughtful-steel-butterfly,0.240000,-1.739354,-1.079652,-0.124298,0.100007,-0.371567,-0.334571,-1.994680,5.353588,2.836266,-1.260395,-0.652529,0.724684,93.611074,-21.078311,1.572968
