ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1861948552780662552!,talented-steel-butterfly,0.000000,-1.422876,2.541181,-0.715630,1.834213,-0.521534,0.853231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.613871,269.210545,-388.540022
1861948552780662552!,talented-steel-butterfly,0.010000,-1.419485,2.541423,-0.711371,1.835325,-0.520866,0.853639,0.678430,0.047844,0.851076,0.220983,0.134155,0.081858,169.016060,241.909627,-315.574540
1861948552780662552!,talented-steel-butterfly,0.020000,-1.410251,2.541563,-0.699313,1.838309,-0.519176,0.854667,1.169082,-0.022474,1.559576,0.372287,0.204270,0.124086,104.335677,228.074261,-271.424977
1861948552780662552!,talented-steel-butterfly,0.030000,-1.396661,2.540538,-0.680578,1.842522,-0.516985,0.855994,1.549725,-0.186872,2.185296,0.465151,0.234562,0.141666,60.601522,223.475391,-245.871068
1861948552780662552!,talented-steel-butterfly,0.040000,-1.379558,2.537456,-0.655797,1.847405,-0.514615,0.857421,1.871469,-0.434339,2.766614,0.504534,0.240364,0.144264,29.305146,225.295468,-232.144348
1861948552780662552!,talented-steel-butterfly,0.050000,-1.359359,2.531494,-0.625288,1.852421,-0.512262,0.858829,2.168208,-0.762874,3.327469,0.490276,0.231522,0.138095,4.894394,231.558879,-225.667905
1861948552780662552!,talented-steel-butterfly,0.060000,-1.336203,2.521819,-0.589187,1.857013,-0.510041,0.860150,2.462489,-1.176103,3.881491,0.418371,0.214576,0.127237,-16.234801,240.728498,-223.195070
1861948552780662552!,talented-steel-butterfly,0.070000,-1.310061,2.507575,-0.547577,1.860568,-0.508011,0.861351,2.768799,-1.680464,4.434324,0.282318,0.193989,0.114412,-36.329086,251.402413,-222.247358
1861948552780662552!,talented-steel-butterfly,0.080000,-1.280762,2.487815,-0.500465,1.862406,-0.506189,0.862423,3.095749,-2.282436,4.984597,0.074205,0.173350,0.101746,-56.686836,262.123730,-220.752706
1861948552780662552!,talented-steel-butterfly,0.090000,-1.248079,2.461526,-0.447899,1.861767,-0.504564,0.863374,3.446556,-2.985958,5.524447,-0.213696,0.155738,0.091015,-77.740366,271.202858,-216.859269
1861948552780662552!,talented-steel-butterfly,0.100000,-1.211772,2.427705,-0.390043,1.857827,-0.503086,0.864236,3.819137,-3.789197,6.039976,-0.586884,0.144129,0.083900,-99.067286,276.617788,-208.868034
1861948552780662552!,talented-steel-butterfly,0.110000,-1.171656,2.385391,-0.327229,1.849719,-0.501680,0.865053,4.205708,-4.682018,6.511833,-1.046672,0.141346,0.081972,-119.318115,276.063590,-195.346572
1861948552780662552!,talented-steel-butterfly,0.120000,-1.127663,2.333778,-0.260018,1.836594,-0.500253,0.865879,4.592773,-5.643391,6.916684,-1.587895,0.150100,0.086719,-136.266875,267.146645,-175.319021
1861948552780662552!,talented-steel-butterfly,0.130000,-1.079878,2.272364,-0.189212,1.817707,-0.498668,0.866793,4.962059,-6.639961,7.230063,-2.196973,0.173089,0.099578,-147.111178,247.786310,-148.512520
