ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
432357014279986011!,thoughtful-ruddy-butterfly,0.000000,0.082488,-1.440334,-0.885193,0.309979,-0.385269,0.318697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.332288,147.500879,-413.928730
432357014279986011!,thoughtful-ruddy-butterfly,0.010000,0.096781,-1.430182,-0.884343,0.312631,-0.384393,0.319753,2.849748,2.036605,0.170607,0.528371,0.175135,0.210540,91.581627,88.773286,-189.606054
432357014279986011!,thoughtful-ruddy-butterfly,0.020000,0.131363,-1.404401,-0.882099,0.319807,-0.382106,0.322482,4.058757,3.126910,0.279347,0.905431,0.282400,0.334614,74.416542,60.720053,-88.619847
432357014279986011!,thoughtful-ruddy-butterfly,0.030000,0.174329,-1.369852,-0.878895,0.330360,-0.378912,0.326229,4.528197,3.782376,0.362782,1.202043,0.356270,0.413804,64.470242,46.129799,-42.399359
432357014279986011!,thoughtful-ruddy-butterfly,0.040000,0.220317,-1.329834,-0.874901,0.343635,-0.375070,0.330640,4.666478,4.216235,0.437134,1.448299,0.411619,0.466931,57.823696,37.717348,-20.757329
432357014279986011!,thoughtful-ruddy-butterfly,0.050000,0.266938,-1.286091,-0.870169,0.359201,-0.370732,0.335497,4.657998,4.525002,0.510041,1.658231,0.455212,0.503021,52.800534,32.247104,-10.223055
432357014279986011!,thoughtful-ruddy-butterfly,0.060000,0.313143,-1.239654,-0.864696,0.376730,-0.365999,0.340653,4.586251,4.754367,0.585159,1.838821,0.490239,0.526715,48.634496,28.245848,-4.756814
432357014279986011!,thoughtful-ruddy-butterfly,0.070000,0.358488,-1.191208,-0.858450,0.395947,-0.360951,0.345998,4.489446,4.926812,0.664160,1.993805,0.518263,0.540661,44.964106,25.030944,-1.648731
432357014279986011!,thoughtful-ruddy-butterfly,0.080000,0.402814,-1.141268,-0.851389,0.416607,-0.355654,0.351441,4.385447,5.054069,0.747641,2.125371,0.540101,0.546576,41.615420,22.278526,0.314342
432357014279986011!,thoughtful-ruddy-butterfly,0.090000,0.446089,-1.090256,-0.843468,0.438483,-0.350168,0.356907,4.282896,5.142915,0.835567,2.234944,0.556225,0.545722,38.501796,19.827713,1.672944
432357014279986011!,thoughtful-ruddy-butterfly,0.100000,0.488349,-1.038538,-0.834646,0.461357,-0.344550,0.362333,4.186161,5.197886,0.927489,2.323547,0.566946,0.539121,35.576160,17.591366,2.666359
432357014279986011!,thoughtful-ruddy-butterfly,0.110000,0.529661,-0.986440,-0.824887,0.485022,-0.338855,0.367665,4.097533,5.222540,1.022665,2.391982,0.572501,0.527641,32.808161,15.515620,3.399881
432357014279986011!,thoughtful-ruddy-butterfly,0.120000,0.570111,-0.934254,-0.814164,0.509277,-0.333135,0.372855,4.018191,5.220023,1.120125,2.440920,0.573086,0.512036,30.173462,13.561863,3.919892
432357014279986011!,thoughtful-ruddy-butterfly,0.130000,0.609796,-0.882241,-0.802462,0.533925,-0.327441,0.377866,3.948629,5.193337,1.218711,2.470951,0.568880,0.492965,27.649172,11.699081,4.246877
432357014279986011!,thoughtful-ruddy-butterfly,0.140000,0.648822,-0.830626,-0.789779,0.558772,-0.321820,0.382665,3.888821,5.145439,1.317086,2.482631,0.560044,0.470996,25.212564,9.901023,4.388718
432357014279986011!,thoughtful-ruddy-butterfly,0.150000,0.687286,-0.779606,-0.776126,0.583635,-0.316319,0.387224,3.838411,5.079257,1.413811,2.476497,0.546728,0.446615,22.839675,8.144637,4.351443
