ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
213816779731057745!,lush-proficient-bumblebee,0.000000,0.082488,-1.440334,0.000000,-1.440334,0.000000,0.000000,0.000000,0.000000,3.471685,-52.438167,-71.784234,-3.505145
213816779731057745!,lush-proficient-bumblebee,0.010000,0.083333,-1.433888,0.000000,-1.433888,0.168974,1.289201,0.000000,1.289201,3.154384,-46.068557,-63.190154,-3.161937
213816779731057745!,lush-proficient-bumblebee,0.020000,0.085760,-1.415372,0.000000,-1.415372,0.316091,2.411645,0.000000,2.411645,2.870361,-40.366990,-55.497419,-2.854725
213816779731057745!,lush-proficient-bumblebee,0.030000,0.089563,-1.386355,0.000000,-1.386355,0.443644,3.384822,0.000000,3.384822,2.616307,-35.267040,-48.616404,-2.579929
213816779731057745!,lush-proficient-bumblebee,0.040000,0.094559,-1.348240,0.000000,-1.348240,0.553697,4.224482,0.000000,4.224482,2.389240,-30.708823,-42.466313,-2.334322
213816779731057745!,lush-proficient-bumblebee,0.050000,0.100581,-1.302290,0.000000,-1.302290,0.648109,4.944808,0.000000,4.944808,2.186469,-26.638341,-36.974290,-2.114996
213816779731057745!,lush-proficient-bumblebee,0.060000,0.107483,-1.249630,0.000000,-1.249630,0.728553,5.558569,0.000000,5.558569,2.005570,-23.006906,-32.074643,-1.919327
213816779731057745!,lush-proficient-bumblebee,0.070000,0.115132,-1.191273,0.000000,-1.191273,0.796537,6.077259,0.000000,6.077259,1.844355,-19.770621,-27.708144,-1.744949
213816779731057745!,lush-proficient-bumblebee,0.080000,0.123409,-1.128121,0.000000,-1.128121,0.853416,6.511223,0.000000,6.511223,1.700853,-16.889916,-23.821405,-1.589731
213816779731057745!,lush-proficient-bumblebee,0.090000,0.132209,-1.060983,0.000000,-1.060983,0.900411,6.869770,0.000000,6.869770,1.573287,-14.329121,-20.366299,-1.451750
213816779731057745!,lush-proficient-bumblebee,0.100000,0.141436,-0.990581,0.000000,-0.990581,0.938618,7.161276,0.000000,7.161276,1.460056,-12.056085,-17.299447,-1.329274
213816779731057745!,lush-proficient-bumblebee,0.110000,0.151007,-0.917559,0.000000,-0.917559,0.969025,7.393273,0.000000,7.393273,1.359716,-10.041827,-14.581747,-1.220742
213816779731057745!,lush-proficient-bumblebee,0.120000,0.160845,-0.842501,0.000000,-0.842501,0.992521,7.572537,0.000000,7.572537,1.270971,-8.260336,-12.178102,-1.124751
213816779731057745!,lush-proficient-bumblebee,0.130000,0.170882,-0.765921,0.000000,-0.765921,1.009904,7.705162,0.000000,7.705162,1.192649,-6.688070,-10.056751,-1.040034
