ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1529967884347161588!,rebel-mauve-beetle,0.000000,1.552669,0.520539,1.961163,-0.392222,0.000000,0.000000,0.000000,0.000000,319.952850,792.293185,-1096.484093
1529967884347161588!,rebel-mauve-beetle,0.010000,1.552362,0.509259,1.958673,-0.404476,-0.064215,-2.252336,-0.505655,-2.448631,206.576350,476.851840,-701.382030
1529967884347161588!,rebel-mauve-beetle,0.020000,1.550605,0.479194,1.951710,-0.436838,-0.294650,-3.753116,-0.899293,-4.017873,132.773730,273.141560,-444.497267
1529967884347161588!,rebel-mauve-beetle,0.030000,1.545982,0.436622,1.941042,-0.482034,-0.637719,-4.749598,-1.244281,-5.010445,84.920905,145.163360,-278.712160
1529967884347161588!,rebel-mauve-beetle,0.040000,1.537622,0.385768,1.927034,-0.535296,-1.036792,-5.405155,-1.563288,-5.627750,53.646106,66.196592,-171.245180
1529967884347161588!,rebel-mauve-beetle,0.050000,1.525176,0.329516,1.909906,-0.593513,-1.449201,-5.826466,-1.864380,-5.999518,32.821199,18.049306,-100.524680
1529967884347161588!,rebel-mauve-beetle,0.060000,1.508654,0.269869,1.889829,-0.654634,-1.847571,-6.083073,-2.150419,-6.207939,18.574761,-11.020276,-52.875761
1529967884347161588!,rebel-mauve-beetle,0.070000,1.488290,0.208265,1.866956,-0.717268,-2.216095,-6.220665,-2.422343,-6.305048,8.515943,-28.345934,-19.837712
1529967884347161588!,rebel-mauve-beetle,0.080000,1.464433,0.145745,1.841431,-0.780469,-2.546678,-6.269734,-2.680428,-6.324175,1.189131,-38.414856,3.744770
1529967884347161588!,rebel-mauve-beetle,0.090000,1.437484,0.083090,1.813393,-0.843567,-2.836105,-6.251248,-2.924721,-6.287196,-4.289318,-43.949708,21.001008
1529967884347161588!,rebel-mauve-beetle,0.100000,1.407865,0.020903,1.782984,-0.906073,-3.084136,-6.180181,-3.155259,-6.208962,-8.460373,-46.604508,33.844364
1529967884347161588!,rebel-mauve-beetle,0.110000,1.375986,-0.040344,1.750341,-0.967630,-3.292286,-6.067679,-3.372189,-6.099936,-11.663047,-47.395369,43.470032
1529967884347161588!,rebel-mauve-beetle,0.120000,1.342241,-0.100279,1.715601,-1.027966,-3.463065,-5.922383,-3.575803,-5.967756,-14.118644,-46.959918,50.653373
1529967884347161588!,rebel-mauve-beetle,0.130000,1.306994,-0.158608,1.678896,-1.086880,-3.599478,-5.751225,-3.766549,-5.818160,-15.980093,-45.710588,55.924853
1529967884347161588!,rebel-mauve-beetle,0.140000,1.270577,-0.215100,1.640353,-1.144221,-3.704713,-5.559905,-3.944992,-5.655532,-17.360143,-43.923984,59.670374
1529967884347161588!,rebel-mauve-beetle,0.150000,1.233289,-0.269578,1.600093,-1.199876,-3.781929,-5.353199,-4.111776,-5.483253,-18.347032,-41.792473,62.187393
1529967884347161588!,rebel-mauve-beetle,0.160000,1.195400,-0.321907,1.558229,-1.253763,-3.834120,-5.135154,-4.267577,-5.303926,-19.012904,-39.453813,63.715412
1529967884347161588!,rebel-mauve-beetle,0.170000,1.157143,-0.371997,1.514868,-1.305823,-3.864014,-4.909216,-4.413074,-5.119547,-19.418323,-37.008564,64.452644
1529967884347161588!,rebel-mauve-beetle,0.180000,1.118692,-0.419804,1.470100,-1.356026,-3.873980,-4.678303,-4.548987,-4.931665,-19.615596,-34.532307,64.568148
1529967884347161588!,rebel-mauve-beetle,0.190000,1.080226,-0.465296,1.424016,-1.404343,-3.866172,-4.444951,-4.675889,-4.741393,-19.647732,-32.077235,64.199047
1529967884347161588!,rebel-mauve-beetle,0.200000,1.041906,-0.508464,1.376703,-1.450755,-3.842456,-4.211371,-4.794270,-4.549551,-19.550038,-29.678254,63.456405
1529967884347161588!,rebel-mauve-beetle,0.210000,1.003879,-0.549318,1.328242,-1.495250,-3.804421,-3.979505,-4.904540,-4.356739,-19.350647,-27.355748,62.427322
1529967884347161588!,rebel-mauve-beetle,0.220000,0.966276,-0.587882,1.278713,-1.537821,-3.753417,-3.751085,-5.007045,-4.163405,-19.071115,-25.117862,61.177112
