ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2226666535898343472!,great-impartial-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,-39.791469,-54.578922,128.055209
2226666535898343472!,great-impartial-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,-35.093046,-48.734506,113.048398
2226666535898343472!,great-impartial-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,-30.887394,-43.503050,99.615500
2226666535898343472!,great-impartial-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,-27.125511,-38.823606,87.600010
2226666535898343472!,great-impartial-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,-23.763229,-34.641228,76.860844
2226666535898343472!,great-impartial-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,-20.760715,-30.906369,67.270784
2226666535898343472!,great-impartial-bumblebee,0.060000,1.425462,-1.103803,0.000000,-1.103803,-3.136711,3.168869,0.000000,3.168869,-18.082604,-27.575040,58.716871
2226666535898343472!,great-impartial-bumblebee,0.070000,1.392608,-1.070612,0.000000,-1.070612,-3.429419,3.464579,0.000000,3.464579,-15.696565,-24.607022,51.095839
2226666535898343472!,great-impartial-bumblebee,0.080000,1.357081,-1.034721,0.000000,-1.034721,-3.674340,3.712010,0.000000,3.712010,-13.573184,-21.965725,44.313736
2226666535898343472!,great-impartial-bumblebee,0.090000,1.319324,-0.996577,0.000000,-0.996577,-3.876733,3.916478,0.000000,3.916478,-11.685897,-19.618110,38.285724
2226666535898343472!,great-impartial-bumblebee,0.100000,1.279734,-0.956581,0.000000,-0.956581,-4.041327,4.082760,0.000000,4.082760,-10.010790,-17.534427,32.935414
2226666535898343472!,great-impartial-bumblebee,0.110000,1.238664,-0.915089,0.000000,-0.915089,-4.172372,4.215148,0.000000,4.215148,-8.526338,-15.687901,28.194059
2226666535898343472!,great-impartial-bumblebee,0.120000,1.196428,-0.872421,0.000000,-0.872421,-4.273686,4.317501,0.000000,4.317501,-7.213164,-14.054431,23.999768
2226666535898343472!,great-impartial-bumblebee,0.130000,1.153310,-0.828860,0.000000,-0.828860,-4.348699,4.393283,0.000000,4.393283,-6.053816,-12.612306,20.296799
2226666535898343472!,great-impartial-bumblebee,0.140000,1.109556,-0.784657,0.000000,-0.784657,-4.400493,4.445608,0.000000,4.445608,-5.032569,-11.341966,17.034926
2226666535898343472!,great-impartial-bumblebee,0.150000,1.065387,-0.740036,0.000000,-0.740036,-4.431833,4.477269,0.000000,4.477269,-4.135255,-10.225787,14.168893
2226666535898343472!,great-impartial-bumblebee,0.160000,1.020998,-0.695191,0.000000,-0.695191,-4.445201,4.490774,0.000000,4.490774,-3.349104,-9.247886,11.657920
2226666535898343472!,great-impartial-bumblebee,0.170000,0.976559,-0.650297,0.000000,-0.650297,-4.442824,4.488373,0.000000,4.488373,-2.662612,-8.393952,9.465257
2226666535898343472!,great-impartial-bumblebee,0.180000,0.932219,-0.605503,0.000000,-0.605503,-4.426698,4.472082,0.000000,4.472082,-2.065411,-7.651088,7.557793
2226666535898343472!,great-impartial-bumblebee,0.190000,0.888111,-0.560943,0.000000,-0.560943,-4.398611,4.443707,0.000000,4.443707,-1.548162,-7.007676,5.905694
2226666535898343472!,great-impartial-bumblebee,0.200000,0.844349,-0.516731,0.000000,-0.516731,-4.360165,4.404866,0.000000,4.404866,-1.102450,-6.453250,4.482085
2226666535898343472!,great-impartial-bumblebee,0.210000,0.801030,-0.472968,0.000000,-0.472968,-4.312791,4.357007,0.000000,4.357007,-0.720696,-5.978382,3.262757
2226666535898343472!,great-impartial-bumblebee,0.220000,0.758240,-0.429740,0.000000,-0.429740,-4.257772,4.301424,0.000000,4.301424,-0.396074,-5.574581,2.225911
2226666535898343472!,great-impartial-bumblebee,0.230000,0.716053,-0.387120,0.000000,-0.387120,-4.196251,4.239272,0.000000,4.239272,-0.122437,-5.234202,1.351914
2226666535898343472!,great-impartial-bumblebee,0.240000,0.674530,-0.345172,0.000000,-0.345172,-4.129250,4.171584,0.000000,4.171584,0.105746,-4.950363,0.623095
2226666535898343472!,great-impartial-bumblebee,0.250000,0.633724,-0.303947,0.000000,-0.303947,-4.057679,4.099279,0.000000,4.099279,0.293456,-4.716868,0.023546
2226666535898343472!,great-impartial-bumblebee,0.260000,0.593678,-0.263491,0.000000,-0.263491,-3.982348,4.023176,0.000000,4.023176,0.445176,-4.528142,-0.461048
2226666535898343472!,great-impartial-bumblebee,0.270000,0.554429,-0.223840,0.000000,-0.223840,-3.903979,3.944003,0.000000,3.944003,0.564936,-4.379171,-0.843564
2226666535898343472!,great-impartial-bumblebee,0.280000,0.515995,-0.185012,0.000000,-0.185012,-3.823210,3.862407,0.000000,3.862407,0.656523,-4.265245,-1.136095
2226666535898343472!,great-impartial-bumblebee,0.290000,0.478384,-0.147015,0.000000,-0.147015,-3.740608,3.778958,0.000000,3.778958,0.723417,-4.182035,-1.349753
2226666535898343472!,great-impartial-bumblebee,0.300000,0.441612,-0.109866,0.000000,-0.109866,-3.656666,3.694155,0.000000,3.694155,0.768515,-4.125937,-1.493796
2226666535898343472!,great-impartial-bumblebee,0.310000,0.405691,-0.073577,0.000000,-0.073577,-3.571821,3.608440,0.000000,3.608440,0.794415,-4.093720,-1.576521
2226666535898343472!,great-impartial-bumblebee,0.320000,0.370629,-0.038155,0.000000,-0.038155,-3.486456,3.522201,0.000000,3.522201,0.803444,-4.082489,-1.605360
2226666535898343472!,great-impartial-bumblebee,0.330000,0.336431,-0.003606,0.000000,-0.003606,-3.400912,3.435779,0.000000,3.435779,0.797688,-4.089649,-1.586974
2226666535898343472!,great-impartial-bumblebee,0.340000,0.303097,0.030070,0.000000,0.030070,-3.315482,3.349473,0.000000,3.349473,0.779013,-4.112879,-1.527326
2226666535898343472!,great-impartial-bumblebee,0.350000,0.270626,0.062873,0.000000,0.062873,-3.230426,3.263545,0.000000,3.263545,0.749091,-4.150100,-1.431755
2226666535898343472!,great-impartial-bumblebee,0.360000,0.239015,0.094808,0.000000,0.094808,-3.145970,3.178223,0.000000,3.178223,0.709417,-4.199450,-1.305037
2226666535898343472!,great-impartial-bumblebee,0.370000,0.208259,0.125880,0.000000,0.125880,-3.062308,3.093704,0.000000,3.093704,0.661330,-4.259266,-1.151446
2226666535898343472!,great-impartial-bumblebee,0.380000,0.178348,0.156097,0.000000,0.156097,-2.979610,3.010157,0.000000,3.010157,0.606024,-4.328061,-0.974800
2226666535898343472!,great-impartial-bumblebee,0.390000,0.149260,0.185483,0.000000,0.185483,-2.898019,2.927730,0.000000,2.927730,0.544800,-4.404219,-0.779249
