ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1847008617433335527!,lush-impartial-bumblebee,0.000000,1.410898,-0.725682,0.000000,-0.725682,0.000000,0.000000,0.000000,0.000000,-47.011381,-90.798445,156.265752
1847008617433335527!,lush-impartial-bumblebee,0.010000,1.408398,-0.720529,0.000000,-0.720529,-0.499835,1.030768,0.000000,1.030768,-41.379072,-80.269079,137.609944
1847008617433335527!,lush-impartial-bumblebee,0.020000,1.401220,-0.705725,0.000000,-0.705725,-0.935017,1.928208,0.000000,1.928208,-36.337478,-70.844032,120.910755
1847008617433335527!,lush-impartial-bumblebee,0.030000,1.389969,-0.682524,0.000000,-0.682524,-1.312327,2.706302,0.000000,2.706302,-31.827862,-62.413493,105.973625
1847008617433335527!,lush-impartial-bumblebee,0.040000,1.375192,-0.652050,0.000000,-0.652050,-1.637871,3.377645,0.000000,3.377645,-27.797273,-54.878475,92.623166
1847008617433335527!,lush-impartial-bumblebee,0.050000,1.357377,-0.615310,0.000000,-0.615310,-1.917149,3.953575,0.000000,3.953575,-24.197961,-48.149713,80.701224
1847008617433335527!,lush-impartial-bumblebee,0.060000,1.336960,-0.573207,0.000000,-0.573207,-2.155110,4.444301,0.000000,4.444301,-20.986875,-42.146723,70.065195
1847008617433335527!,lush-impartial-bumblebee,0.070000,1.314341,-0.526562,0.000000,-0.526562,-2.356211,4.859015,0.000000,4.859015,-18.125382,-36.797281,60.587116
1847008617433335527!,lush-impartial-bumblebee,0.080000,1.289888,-0.476134,0.000000,-0.476134,-2.524465,5.205991,0.000000,5.205991,-15.578959,-32.036850,52.152639
1847008617433335527!,lush-impartial-bumblebee,0.090000,1.263913,-0.422569,0.000000,-0.422569,-2.663488,5.492688,0.000000,5.492688,-13.315988,-27.806320,44.657035
1847008617433335527!,lush-impartial-bumblebee,0.100000,1.236693,-0.366434,0.000000,-0.366434,-2.776535,5.725816,0.000000,5.725816,-11.307819,-24.052132,38.005409
