ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
626832793736844009!,rebel-vivacious-beetle,0.000000,0.082488,-1.440334,1.047106,-1.703986,0.000000,0.000000,0.000000,0.000000,444.532145,28.335017
626832793736844009!,rebel-vivacious-beetle,0.010000,0.086698,-1.434012,1.050076,-1.702157,0.841969,1.260560,0.592916,0.365775,263.600910,-21.188742
626832793736844009!,rebel-vivacious-beetle,0.020000,0.097969,-1.416065,1.057540,-1.697530,1.415220,2.323603,0.897693,0.559252,146.679754,-49.731509
626832793736844009!,rebel-vivacious-beetle,0.030000,0.114162,-1.388336,1.067085,-1.691546,1.828755,3.211851,1.009386,0.636755,68.906839,-65.484928
626832793736844009!,rebel-vivacious-beetle,0.040000,0.134041,-1.352501,1.077072,-1.685205,2.153508,3.937375,0.986933,0.630783,13.899292,-74.020254
626832793736844009!,rebel-vivacious-beetle,0.050000,0.156938,-1.310150,1.086326,-1.679255,2.433150,4.507169,0.865501,0.559901,-28.197777,-78.732064
626832793736844009!,rebel-vivacious-beetle,0.060000,0.182517,-1.262877,1.093967,-1.674287,2.693362,4.925745,0.666569,0.435532,-62.763054,-81.481715
626832793736844009!,rebel-vivacious-beetle,0.070000,0.210661,-1.212194,1.099309,-1.670784,2.948459,5.196146,0.404222,0.265962,-92.283613,-83.125028
626832793736844009!,rebel-vivacious-beetle,0.080000,0.241368,-1.159550,1.101773,-1.669161,3.205718,5.320706,0.089166,0.058856,-117.480394,-83.893854
626832793736844009!,rebel-vivacious-beetle,0.090000,0.274678,-1.106376,1.100880,-1.669749,3.467433,5.302000,-0.268723,-0.177172,-137.961031,-83.618863
626832793736844009!,rebel-vivacious-beetle,0.100000,0.310630,-1.054082,1.096248,-1.672794,3.732438,5.143685,-0.658134,-0.431301,-152.689247,-81.878048
626832793736844009!,rebel-vivacious-beetle,0.110000,0.349235,-1.004038,1.087621,-1.678416,3.996060,4.851556,-1.065559,-0.690487,-160.145593,-78.046968
