ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1712527353233314246!,talented-zippy-butterfly,0.000000,0.097082,-2.420335,0.086883,-1.420387,0.744796,-0.667293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,463.222209,-178.018033,-123.166329,667.242417
1712527353233314246!,talented-zippy-butterfly,0.010000,0.093458,-2.413325,0.085031,-1.413360,0.747496,-0.664267,-0.722658,1.401754,-0.368873,1.404735,0.536671,0.603913,454.448889,-150.079424,-108.205208,625.429171
1712527353233314246!,talented-zippy-butterfly,0.020000,0.083561,-2.393018,0.080004,-1.393024,0.755252,-0.655434,-1.253128,2.660783,-0.633402,2.662987,1.007423,1.160846,450.866669,-129.748993,-97.521610,597.740959
1712527353233314246!,talented-zippy-butterfly,0.030000,0.069096,-2.360583,0.072756,-1.360590,0.767369,-0.641206,-1.633881,3.827282,-0.811524,3.824273,1.406215,1.682899,444.746579,-114.419368,-89.385664,573.256932
1712527353233314246!,talented-zippy-butterfly,0.040000,0.051391,-2.316803,0.064070,-1.316883,0.783096,-0.621900,-1.899301,4.923384,-0.919897,4.910966,1.726068,2.173462,431.752180,-102.019839,-82.422377,545.273098
1712527353233314246!,talented-zippy-butterfly,0.050000,0.031469,-2.262351,0.054577,-1.262618,0.801617,-0.597838,-2.075643,5.951300,-0.972261,5.925796,1.961060,2.629503,409.395887,-90.953602,-75.554730,509.581200
1712527353233314246!,talented-zippy-butterfly,0.060000,0.010125,-2.197955,0.044784,-1.198556,0.822062,-0.569398,-2.182323,6.900360,-0.979387,6.858642,2.108375,3.043940,376.518728,-80.083506,-68.013411,463.856823
1712527353233314246!,talented-zippy-butterfly,0.070000,-0.012017,-2.124497,0.035103,-1.125608,0.843554,-0.537044,-2.233686,7.752644,-0.949673,7.692073,2.169457,3.407640,333.289604,-68.740964,-59.376273,407.614167
1712527353233314246!,talented-zippy-butterfly,0.080000,-0.034456,-2.043061,0.025871,-1.044882,0.865251,-0.501338,-2.240681,8.488197,-0.889884,8.406559,2.150459,3.711441,281.286203,-56.721354,-49.592982,342.246307
1712527353233314246!,talented-zippy-butterfly,0.090000,-0.056792,-1.954936,0.017360,-0.957689,0.886393,-0.462934,-2.212168,9.089830,-0.805762,8.985254,2.061968,3.948109,223.383549,-44.233516,-38.959728,270.842461
1712527353233314246!,talented-zippy-butterfly,0.100000,-0.078702,-1.861575,0.009791,-0.865498,0.906339,-0.422552,-2.155800,9.546860,-0.702440,9.417741,1.917970,4.113887,163.346164,-31.789097,-28.029444,197.663184
1712527353233314246!,talented-zippy-butterfly,0.110000,-0.099944,-1.764478,0.003331,-0.769826,0.924608,-0.380919,-2.078496,9.857170,-0.584595,9.702058,1.734126,4.209258,105.174281,-20.042213,-17.468979,127.331409
1712527353233314246!,talented-zippy-butterfly,0.120000,-0.120340,-1.665110,-0.001896,-0.672149,0.940883,-0.338731,-1.986626,10.027635,-0.456535,9.845121,1.526097,4.238993,52.399299,-9.618022,-7.903489,63.966068
1712527353233314246!,talented-zippy-butterfly,0.130000,-0.139775,-1.564809,-0.005809,-0.573823,0.954999,-0.296609,-1.885996,10.072899,-0.322162,9.861493,1.308008,4.211431,7.535097,-0.974696,0.208366,10.504049
1712527353233314246!,talented-zippy-butterfly,0.140000,-0.158192,-1.464728,-0.008363,-0.476016,0.966923,-0.255070,-1.781724,10.012875,-0.184918,9.770896,1.091372,4.137188,-28.157796,5.665815,6.634834,-31.600372
1712527353233314246!,talented-zippy-butterfly,0.150000,-0.175574,-1.365764,-0.009546,-0.379643,0.976724,-0.214500,-1.678114,9.869593,-0.047749,9.595096,0.884496,4.027547,-54.584846,10.313862,11.363621,-62.284057
1712527353233314246!,talented-zippy-butterfly,0.160000,-0.191947,-1.268609,-0.009369,-0.285417,0.984536,-0.175181,-1.578578,9.665169,0.086949,9.355881,0.692789,3.893555,-72.566238,13.168599,14.556888,-82.584724
1712527353233314246!,talented-zippy-butterfly,0.170000,-0.207367,-1.173750,-0.007869,-0.193852,0.990530,-0.137295,-1.485635,9.419586,0.217272,9.072890,0.519082,3.744971,-83.448004,14.539689,16.477259,-94.176611
1712527353233314246!,talented-zippy-butterfly,0.180000,-0.221912,-1.081501,-0.005098,-0.105288,0.994892,-0.100941,-1.400983,9.149547,0.341733,8.762495,0.364216,3.589767,-88.759436,14.775757,17.421077,-98.958707
1712527353233314246!,talented-zippy-butterfly,0.190000,-0.235672,-0.992031,-0.001121,-0.019927,0.997810,-0.066149,-1.325624,8.868105,0.459176,8.437465,0.227655,3.433996,-89.965183,14.211067,17.669648,-98.754460
1712527353233314246!,talented-zippy-butterfly,0.200000,-0.248746,-0.905401,0.003985,0.062136,0.999459,-0.032901,-1.259995,8.584846,0.568696,8.107173,0.108037,3.281925,-88.324122,13.134172,17.461388,-95.138937
1712527353233314246!,talented-zippy-butterfly,0.210000,-0.261233,-0.821594,0.010136,0.140881,0.999999,-0.001143,-1.204095,8.306384,0.669585,7.778102,0.003586,3.136305,-84.836097,11.775216,16.981407,-89.371750
1712527353233314246!,talented-zippy-butterfly,0.220000,-0.273232,-0.740541,0.017242,0.216342,0.999574,0.029197,-1.157593,8.036959,0.761289,7.454460,-0.087589,2.998684,-80.246815,10.305943,16.362735,-82.400477
1712527353233314246!,talented-zippy-butterfly,0.230000,-0.284821,-0.662094,0.025210,0.288633,0.998304,0.058224,-1.119916,7.778932,0.843451,7.138681,-0.167367,2.869654,-75.086932,8.846608,15.694555,-74.904158
1712527353233314246!,talented-zippy-butterfly,0.240000,-0.296081,-0.586124,0.033944,0.357848,0.996293,0.086030,-1.090319,7.533492,0.915816,6.832121,-0.237399,2.749266,-69.712886,7.475965,15.030896,-67.344126
