ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
993516570640074718!,lush-impartial-bumblebee,0.000000,-2.109967,-0.053881,0.000000,-0.053881,0.000000,0.000000,0.000000,0.000000,-27.023104,-105.448782,99.893997
993516570640074718!,lush-impartial-bumblebee,0.010000,-2.107764,-0.049663,0.000000,-0.049663,0.440524,0.843538,0.000000,0.843538,-23.976253,-93.024414,88.529803
993516570640074718!,lush-impartial-bumblebee,0.020000,-2.101437,-0.037548,0.000000,-0.037548,0.824067,1.577965,0.000000,1.577965,-21.248955,-81.903112,78.357484
993516570640074718!,lush-impartial-bumblebee,0.030000,-2.091522,-0.018561,0.000000,-0.018561,1.156605,2.214725,0.000000,2.214725,-18.809436,-71.955304,69.258525
993516570640074718!,lush-impartial-bumblebee,0.040000,-2.078498,0.006377,0.000000,0.006377,1.443519,2.764123,0.000000,2.764123,-16.629050,-63.064184,61.126087
993516570640074718!,lush-impartial-bumblebee,0.050000,-2.062796,0.036443,0.000000,0.036443,1.689657,3.235440,0.000000,3.235440,-14.681968,-55.124426,53.863831
993516570640074718!,lush-impartial-bumblebee,0.060000,-2.044803,0.070899,0.000000,0.070899,1.899381,3.637031,0.000000,3.637031,-12.944901,-48.041059,47.384889
993516570640074718!,lush-impartial-bumblebee,0.070000,-2.024862,0.109082,0.000000,0.109082,2.076620,3.976415,0.000000,3.976415,-11.396850,-41.728460,41.610946
993516570640074718!,lush-impartial-bumblebee,0.080000,-2.003283,0.150403,0.000000,0.150403,2.224906,4.260362,0.000000,4.260362,-10.018888,-36.109444,36.471401
993516570640074718!,lush-impartial-bumblebee,0.090000,-1.980341,0.194332,0.000000,0.194332,2.347423,4.494963,0.000000,4.494963,-8.793953,-31.114434,31.902617
993516570640074718!,lush-impartial-bumblebee,0.100000,-1.956285,0.240397,0.000000,0.240397,2.447032,4.685699,0.000000,4.685699,-7.706665,-26.680720,27.847232
993516570640074718!,lush-impartial-bumblebee,0.110000,-1.931335,0.288173,0.000000,0.288173,2.526306,4.837497,0.000000,4.837497,-6.743195,-22.751910,24.253670
993516570640074718!,lush-impartial-bumblebee,0.120000,-1.905693,0.337273,0.000000,0.337273,2.587562,4.954792,0.000000,4.954792,-5.891118,-19.277334,21.075579
993516570640074718!,lush-impartial-bumblebee,0.130000,-1.879531,0.387370,0.000000,0.387370,2.632882,5.041574,0.000000,5.041574,-5.139120,-16.210853,18.270762
993516570640074718!,lush-impartial-bumblebee,0.140000,-1.853001,0.438171,0.000000,0.438171,2.664139,5.101427,0.000000,5.101427,-4.476981,-13.510801,15.801106
993516570640074718!,lush-impartial-bumblebee,0.150000,-1.826236,0.489421,0.000000,0.489421,2.683013,5.137567,0.000000,5.137567,-3.895473,-11.139545,13.632191
993516570640074718!,lush-impartial-bumblebee,0.160000,-1.799353,0.540898,0.000000,0.540898,2.691011,5.152883,0.000000,5.152883,-3.386263,-9.063101,11.732930
993516570640074718!,lush-impartial-bumblebee,0.170000,-1.772453,0.592407,0.000000,0.592407,2.689487,5.149964,0.000000,5.149964,-2.941825,-7.250784,10.075258
993516570640074718!,lush-impartial-bumblebee,0.180000,-1.745624,0.643781,0.000000,0.643781,2.679651,5.131129,0.000000,5.131129,-2.555368,-5.674901,8.633846
993516570640074718!,lush-impartial-bumblebee,0.190000,-1.718941,0.694874,0.000000,0.694874,2.662587,5.098455,0.000000,5.098455,-2.220768,-4.310476,7.385848
993516570640074718!,lush-impartial-bumblebee,0.200000,-1.692471,0.745561,0.000000,0.745561,2.639266,5.053798,0.000000,5.053798,-1.932502,-3.134993,6.310669
993516570640074718!,lush-impartial-bumblebee,0.210000,-1.666268,0.795736,0.000000,0.795736,2.610553,4.998818,0.000000,4.998818,-1.685597,-2.128170,5.389758
993516570640074718!,lush-impartial-bumblebee,0.220000,-1.640381,0.845306,0.000000,0.845306,2.577224,4.934997,0.000000,4.934997,-1.475576,-1.271751,4.606417
993516570640074718!,lush-impartial-bumblebee,0.230000,-1.614850,0.894193,0.000000,0.894193,2.539966,4.863654,0.000000,4.863654,-1.298411,-0.549315,3.945627
993516570640074718!,lush-impartial-bumblebee,0.240000,-1.589709,0.942334,0.000000,0.942334,2.499395,4.785967,0.000000,4.785967,-1.150484,0.053898,3.393886
993516570640074718!,lush-impartial-bumblebee,0.250000,-1.564988,0.989672,0.000000,0.989672,2.456058,4.702983,0.000000,4.702983,-1.028543,0.551147,2.939068
993516570640074718!,lush-impartial-bumblebee,0.260000,-1.540709,1.036162,0.000000,1.036162,2.410440,4.615631,0.000000,4.615631,-0.929669,0.954333,2.570286
993516570640074718!,lush-impartial-bumblebee,0.270000,-1.516893,1.081767,0.000000,1.081767,2.362973,4.524739,0.000000,4.524739,-0.851243,1.274135,2.277772
993516570640074718!,lush-impartial-bumblebee,0.280000,-1.493554,1.126456,0.000000,1.126456,2.314039,4.431039,0.000000,4.431039,-0.790918,1.520130,2.052769
993516570640074718!,lush-impartial-bumblebee,0.290000,-1.470706,1.170208,0.000000,1.170208,2.263978,4.335178,0.000000,4.335178,-0.746587,1.700899,1.887425
993516570640074718!,lush-impartial-bumblebee,0.300000,-1.448357,1.213003,0.000000,1.213003,2.213087,4.237729,0.000000,4.237729,-0.716367,1.824130,1.774709
993516570640074718!,lush-impartial-bumblebee,0.310000,-1.426514,1.254828,0.000000,1.254828,2.161631,4.139199,0.000000,4.139199,-0.698568,1.896709,1.708323
993516570640074718!,lush-impartial-bumblebee,0.320000,-1.405182,1.295676,0.000000,1.295676,2.109842,4.040031,0.000000,4.040031,-0.691680,1.924797,1.682632
993516570640074718!,lush-impartial-bumblebee,0.330000,-1.384363,1.335541,0.000000,1.335541,2.057924,3.940616,0.000000,3.940616,-0.694351,1.913904,1.692595
993516570640074718!,lush-impartial-bumblebee,0.340000,-1.364059,1.374421,0.000000,1.374421,2.006056,3.841297,0.000000,3.841297,-0.705373,1.868961,1.733703
