ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
851248218574082429!,thoughtful-antique-butterfly,0.000000,-2.104684,-0.003336,-0.323845,-0.913617,-0.046074,-0.497873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.881203,203.126089,-28.912046,-128.252969,14.841304,297.499729
851248218574082429!,thoughtful-antique-butterfly,0.010000,-2.096578,0.006145,-0.321086,-0.914522,-0.044453,-0.498020,1.624014,1.891283,0.550182,-0.179585,0.323236,-0.028852,45.765580,103.895319,17.731710,-78.732671,42.792784,165.763748
851248218574082429!,thoughtful-antique-butterfly,0.020000,-2.075113,0.029063,-0.313094,-0.917135,-0.039836,-0.498411,2.674251,2.688812,1.047614,-0.340328,0.599544,-0.047919,34.527498,56.888344,37.834248,-54.415445,53.875870,102.603541
851248218574082429!,thoughtful-antique-butterfly,0.030000,-2.044530,0.057390,-0.300312,-0.921234,-0.032611,-0.498935,3.442204,2.974767,1.506500,-0.475270,0.843759,-0.055149,28.200494,33.869097,45.380290,-41.551761,56.815423,70.753117
851248218574082429!,thoughtful-antique-butterfly,0.040000,-2.007038,0.087378,-0.283094,-0.926534,-0.023067,-0.499468,4.050981,3.023588,1.932162,-0.579016,1.061724,-0.049035,24.181439,21.876859,47.185381,-33.991076,56.045339,53.271790
851248218574082429!,thoughtful-antique-butterfly,0.050000,-1.963959,0.117296,-0.261756,-0.932707,-0.011453,-0.499869,4.555508,2.963986,2.327318,-0.648225,1.256140,-0.028782,21.293511,14.937865,46.464040,-28.926888,53.688427,42.383676
851248218574082429!,thoughtful-antique-butterfly,0.060000,-1.916213,0.146360,-0.236590,-0.939396,0.002004,-0.499996,4.980454,2.856667,2.693470,-0.681208,1.428399,0.005724,19.000836,10.312341,44.709109,-25.077979,50.738359,34.532512
851248218574082429!,thoughtful-antique-butterfly,0.070000,-1.864548,0.174235,-0.207882,-0.946238,0.017087,-0.499708,5.336695,2.730881,3.031416,-0.677571,1.579351,0.054005,17.064055,6.764979,42.609961,-21.871166,47.660773,28.124698
851248218574082429!,thoughtful-antique-butterfly,0.080000,-1.809632,0.200805,-0.175910,-0.952865,0.033587,-0.498871,5.629044,2.601405,3.341549,-0.637936,1.709660,0.115103,15.381513,3.760288,40.485354,-19.063064,44.679068,22.482076
851248218574082429!,thoughtful-antique-butterfly,0.090000,-1.752098,0.226067,-0.140951,-0.958924,0.051298,-0.497362,5.860014,2.476349,3.624063,-0.563712,1.819994,0.187715,13.913344,1.084573,38.483329,-16.560909,41.904931,17.348642
851248218574082429!,thoughtful-antique-butterfly,0.100000,-1.692561,0.250085,-0.103281,-0.964077,0.070024,-0.495072,6.031634,2.360667,3.879104,-0.456893,1.911111,0.270312,12.644309,-1.333410,36.671978,-14.336054,39.395850,12.654588
851248218574082429!,thoughtful-antique-butterfly,0.110000,-1.631616,0.272978,-0.063190,-0.968005,0.089569,-0.491912,6.146338,2.257676,4.106862,-0.319931,1.983909,0.361238,11.565493,-3.508525,35.079913,-12.381585,37.179378,8.401224
851248218574082429!,thoughtful-antique-butterfly,0.120000,-1.569824,0.294921,-0.020979,-0.970417,0.109744,-0.487808,6.207200,2.169630,4.307620,-0.155562,2.039425,0.458816,10.666294,-5.437741,33.713142,-10.693241,35.262664,4.608476
851248218574082429!,thoughtful-antique-butterfly,0.130000,-1.507697,0.316083,0.023080,-0.971053,0.130379,-0.482702,6.217698,2.098089,4.481703,0.033487,2.078708,0.561465,9.931534,-7.117499,32.563782,-9.261477,33.637938,1.291321
851248218574082429!,thoughtful-antique-butterfly,0.140000,-1.445712,0.336641,0.068724,-0.969683,0.151320,-0.476552,6.181676,2.044021,4.629459,0.244517,2.102820,0.667712,9.340715,-8.552572,31.614722,-8.067919,32.285551,-1.552751
851248218574082429!,thoughtful-antique-butterfly,0.150000,-1.384305,0.356774,0.115695,-0.966101,0.172423,-0.469330,6.103137,2.007857,4.751207,0.474911,2.112789,0.776200,8.869214,-9.756729,30.841815,-7.086237,31.176202,-3.944483
851248218574082429!,thoughtful-antique-butterfly,0.160000,-1.323874,0.376663,0.163738,-0.960128,0.193553,-0.461018,5.986050,1.989513,4.847179,0.722150,2.109582,0.885683,8.490040,-10.750707,30.215468,-6.284468,30.273118,-5.919506
851248218574082429!,thoughtful-antique-butterfly,0.170000,-1.264783,0.396479,0.212600,-0.951608,0.214584,-0.451612,5.834192,1.988429,4.917487,0.983803,2.094088,0.995008,8.175625,-11.559271,29.702037,-5.627727,29.534233,-7.523453
851248218574082429!,thoughtful-antique-butterfly,0.180000,-1.207360,0.416388,0.262027,-0.940411,0.235400,-0.441120,5.651045,2.003609,4.962091,1.257484,2.067112,1.103095,7.899350,-12.208344,29.265133,-5.080696,28.914256,-8.807022
851248218574082429!,thoughtful-antique-butterfly,0.190000,-1.151902,0.436541,0.311764,-0.926427,0.255889,-0.429559,5.439747,2.033663,4.980801,1.540808,2.029382,1.208909,7.636684,-12.722681,28.866833,-4.609622,28.366505,-9.821784
851248218574082429!,thoughtful-antique-butterfly,0.200000,-1.098678,0.457074,0.361554,-0.909573,0.275950,-0.416955,5.203091,2.076861,4.973294,1.831327,1.981567,1.311443,7.365949,-13.124232,28.468748,-4.183724,27.844439,-10.617016
851248218574082429!,thoughtful-antique-butterfly,0.210000,-1.047931,0.478105,0.411133,-0.889789,0.295484,-0.403348,4.943562,2.131169,4.939156,2.126470,1.924300,1.409701,7.068759,-13.431139,28.032948,-3.776101,27.302883,-11.237564
851248218574082429!,thoughtful-antique-butterfly,0.220000,-0.999883,0.499724,0.460238,-0.867041,0.314402,-0.388782,4.663366,2.194269,4.877943,2.423502,1.858184,1.502682,6.730671,-13.655354,27.522386,-3.365281,26.699030,-11.719648
851248218574082429!,thoughtful-antique-butterfly,0.230000,-0.954730,0.522011,0.508591,-0.841328,0.332616,-0.373319,4.364674,2.263725,4.789247,2.719435,1.783893,1.589394,6.339372,-13.810694,26.903249,-2.930924,25.993154,-12.102596
851248218574082429!,thoughtful-antique-butterfly,0.240000,-0.912653,0.545005,0.555921,-0.812673,0.350049,-0.357024,4.049458,2.336815,4.672794,3.011064,1.702091,1.668837,5.887774,-13.899595,26.142829,-2.461291,25.149311,-12.408392
851248218574082429!,thoughtful-antique-butterfly,0.250000,-0.873811,0.568726,0.601948,-0.781139,0.366628,-0.339976,3.719798,2.410749,4.528539,3.294918,1.613537,1.740031,5.371408,-13.924516,25.212517,-1.947069,24.135995,-12.658481
851248218574082429!,thoughtful-antique-butterfly,0.260000,-0.838343,0.593161,0.646396,-0.746820,0.382291,-0.322263,3.377895,2.482663,4.356771,3.567286,1.519075,1.802034,4.789306,-13.884441,24.087626,-1.383455,22.926735,-12.868155
851248218574082429!,thoughtful-antique-butterfly,0.270000,-0.806364,0.618270,0.688991,-0.709853,0.396981,-0.303983,3.026162,2.549678,4.158209,3.824269,1.419648,1.853960,4.143879,-13.775695,22.748173,-0.769867,21.500763,-13.047388
851248218574082429!,thoughtful-antique-butterfly,0.280000,-0.777966,0.643982,0.729469,-0.670415,0.410652,-0.285245,2.667288,2.608980,3.934100,4.061842,1.316303,1.895012,3.440811,-13.592731,21.179704,-0.109671,19.843717,-13.201625
851248218574082429!,thoughtful-antique-butterfly,0.290000,-0.753213,0.670194,0.767578,-0.628726,0.423269,-0.266165,2.304292,2.657896,3.686293,4.275959,1.210190,1.924507,2.688937,-13.328949,19.374135,0.590090,17.948377,-13.332579
851248218574082429!,thoughtful-antique-butterfly,0.300000,-0.732139,0.696774,0.803088,-0.585052,0.434806,-0.246868,1.940547,2.693983,3.417302,4.462674,1.102552,1.941912,1.900103,-12.977522,17.330624,1.319002,15.815411,-13.439024
851248218574082429!,thoughtful-antique-butterfly,0.310000,-0.714747,0.723557,0.835792,-0.539705,0.445250,-0.227491,1.579789,2.715120,3.130344,4.618285,0.994714,1.946872,1.089008,-12.532187,15.056466,2.063558,13.454171,-13.517472
851248218574082429!,thoughtful-antique-butterfly,0.320000,-0.700994,0.750358,0.865516,-0.493044,0.454601,-0.208177,1.226012,2.719552,2.829341,4.739518,0.888040,1.939238,0.273505,-11.984326,12.566605,2.805758,10.882822,-13.557326
851248218574082429!,thoughtful-antique-butterfly,0.330000,-0.690714,0.777097,0.892157,-0.445409,0.462891,-0.189029,0.882687,2.705718,2.518592,4.823847,0.783637,1.918959,-0.524480,-11.302471,9.873207,3.515351,8.121699,-13.510873
851248218574082429!,thoughtful-antique-butterfly,0.340000,-0.683783,0.803571,0.915638,-0.397200,0.470147,-0.170183,0.554195,2.673215,2.202915,4.869302,0.682772,1.886223,-1.289286,-10.499437,7.009028,4.181936,5.203379,-13.392693
851248218574082429!,thoughtful-antique-butterfly,0.350000,-0.679993,0.829657,0.935959,-0.348775,0.476420,-0.151736,0.244236,2.621929,1.887119,4.874772,0.586433,1.841285,-2.003607,-9.572593,4.004431,4.787632,2.161347,-13.191635
851248218574082429!,thoughtful-antique-butterfly,0.360000,-0.679141,0.855164,0.953146,-0.300535,0.481763,-0.133807,-0.043182,2.552535,1.576306,4.839869,0.495671,1.784633,-2.652603,-8.539582,0.902791,5.322717,-0.961429,-12.922803
851248218574082429!,thoughtful-antique-butterfly,0.370000,-0.680986,0.879910,0.967279,-0.252884,0.486236,-0.116511,-0.304441,2.466133,1.275540,4.765076,0.411406,1.716919,-3.221371,-7.415253,-2.249195,5.775558,-4.117761,-12.593681
851248218574082429!,thoughtful-antique-butterfly,0.380000,-0.685253,0.903725,0.978485,-0.206219,0.489907,-0.099958,-0.536406,2.364265,0.989661,4.651745,0.334400,1.638941,-3.696491,-6.214961,-5.402358,6.135226,-7.257903,-12.209514
851248218574082429!,thoughtful-antique-butterfly,0.390000,-0.691637,0.926481,0.986943,-0.160887,0.492854,-0.084230,-0.736645,2.248874,0.722923,4.502023,0.265167,1.551575,-4.068662,-4.958842,-8.508206,6.395669,-10.333934,-11.781211
851248218574082429!,thoughtful-antique-butterfly,0.400000,-0.699820,0.948084,0.992872,-0.117182,0.495161,-0.069391,-0.903408,2.122209,0.478910,4.318691,0.204009,1.455764,-4.332968,-3.672592,-11.519637,6.556364,-13.300711,-11.327077
851248218574082429!,thoughtful-antique-butterfly,0.410000,-0.709475,0.968424,0.996512,-0.075420,0.496908,-0.055522,-1.035497,1.986612,0.260759,4.105123,0.151128,1.352568,-4.484868,-2.375161,-14.390679,6.614229,-16.112784,-10.853227
851248218574082429!,thoughtful-antique-butterfly,0.420000,-0.720262,0.987415,0.998128,-0.035882,0.498174,-0.042690,-1.132459,1.844521,0.070820,3.865148,0.106524,1.243089,-4.523371,-1.085400,-17.079747,6.569221,-18.729442,-10.365513
851248218574082429!,thoughtful-antique-butterfly,0.430000,-0.731839,1.004999,0.998007,0.001189,0.499041,-0.030955,-1.194585,1.698362,-0.089409,3.602887,0.069997,1.128443,-4.451026,0.178702,-19.551219,6.424284,-21.116234,-9.869259
851248218574082429!,thoughtful-antique-butterfly,0.440000,-0.743869,1.021141,0.996444,0.035590,0.499585,-0.020365,-1.222870,1.550458,-0.219308,3.322576,0.041160,1.009725,-4.273668,1.400879,-21.776672,6.185037,-23.246119,-9.368782
851248218574082429!,thoughtful-antique-butterfly,0.450000,-0.756026,1.035829,0.993740,0.067161,0.499880,-0.010957,-1.218954,1.402946,-0.319100,3.028407,0.019463,0.887994,-3.999963,2.567393,-23.735701,5.859275,-25.100163,-8.866900
851248218574082429!,thoughtful-antique-butterfly,0.460000,-0.768002,1.049073,0.990187,0.095778,0.499992,-0.002757,-1.185025,1.257717,-0.389797,2.724378,0.004215,0.764249,-3.640815,3.667665,-25.416266,5.456385,-26.667770,-8.364556
851248218574082429!,thoughtful-antique-butterfly,0.470000,-0.779512,1.060900,0.986066,0.121359,0.499982,0.004215,-1.123713,1.116380,-0.433101,2.414172,-0.005390,0.639415,-3.208702,4.694647,-26.814557,4.986724,-27.946453,-7.860631
851248218574082429!,thoughtful-antique-butterfly,0.480000,-0.790296,1.071352,0.981637,0.143854,0.499901,0.009951,-1.037970,0.980246,-0.451286,2.101073,-0.010238,0.514339,-2.717001,5.644921,-27.934444,4.461049,-28.941212,-7.351986
851248218574082429!,thoughtful-antique-butterfly,0.490000,-0.800126,1.080484,0.977139,0.163244,0.499791,0.014450,-0.930957,0.850333,-0.447078,1.787907,-0.011269,0.389781,-2.179358,6.518519,-28.786573,3.890020,-29.663598,-6.833715
851248218574082429!,thoughtful-antique-butterfly,0.500000,-0.808805,1.088359,0.972778,0.179534,0.499686,0.017719,-0.805921,0.727389,-0.423518,1.477020,-0.009447,0.266418,-1.609134,7.318526,-29.387226,3.283817,-30.130562,-6.299570
851248218574082429!,thoughtful-antique-butterfly,0.510000,-0.816165,1.095048,0.968733,0.192752,0.499609,0.019769,-0.666105,0.611926,-0.383846,1.170284,-0.005731,0.144848,-1.018972,8.050506,-29.757031,2.651876,-30.363195,-5.742500
851248218574082429!,thoughtful-antique-butterfly,0.520000,-0.822074,1.100624,0.965148,0.202940,0.499575,0.020619,-0.514653,0.504255,-0.331387,0.869124,-0.001056,0.025596,-0.420473,8.721839,-29.919652,2.002729,-30.385459,-5.155233
851248218574082429!,thoughtful-antique-butterfly,0.530000,-0.826426,1.105165,0.962137,0.210156,0.499588,0.020293,-0.354541,0.404532,-0.269455,0.574564,0.003692,-0.090882,0.176009,9.341022,-29.900527,1.343953,-30.222974,-4.530853
851248218574082429!,thoughtful-antique-butterfly,0.540000,-0.829143,1.108750,0.959780,0.214460,0.499646,0.018817,-0.188550,0.312759,-0.201282,0.287290,0.007690,-0.204190,0.761889,9.919019,-29.726310,0.681127,-29.902115,-3.860341
851248218574082429!,thoughtful-antique-butterfly,0.550000,-0.830182,1.111457,0.958122,0.215932,0.499737,0.016225,-0.019170,0.228903,-0.129948,0.007687,0.010194,-0.313982,1.329070,10.462824,-29.422563,0.021086,-29.448970,-3.141790
851248218574082429!,thoughtful-antique-butterfly,0.560000,-0.829519,1.113365,0.957182,0.214645,0.499842,0.012554,0.151429,0.152939,-0.058329,-0.264069,0.010547,-0.419939,1.870348,10.976276,-29.012650,-0.628908,-28.887960,-2.378433
851248218574082429!,thoughtful-antique-butterfly,0.570000,-0.827154,1.114553,0.956947,0.210681,0.499938,0.007845,0.321289,0.084651,0.010923,-0.527964,0.008188,-0.521800,2.381353,11.469720,-28.520680,-1.266161,-28.242833,-1.564459
851248218574082429!,thoughtful-antique-butterfly,0.580000,-0.823101,1.115096,0.957383,0.204120,0.499995,0.002138,0.488758,0.023837,0.075395,-0.784073,0.002649,-0.619340,2.858646,11.951123,-27.968125,-1.887998,-27.535020,-0.697449
851248218574082429!,thoughtful-antique-butterfly,0.590000,-0.817389,1.115068,0.958431,0.195034,0.499980,-0.004521,0.652544,-0.029569,0.132930,-1.032512,-0.006442,-0.712325,3.298382,12.420759,-27.372224,-2.488859,-26.783113,0.214038
851248218574082429!,thoughtful-antique-butterfly,0.600000,-0.810058,1.114542,0.960013,0.183494,0.499854,-0.012090,0.811530,-0.075804,0.181601,-1.273400,-0.019364,-0.800581,3.699701,12.886564,-26.750231,-3.068492,-26.003981,1.173064
851248218574082429!,thoughtful-antique-butterfly,0.610000,-0.801154,1.113587,0.962034,0.169570,0.499579,-0.020522,0.964911,-0.115001,0.219725,-1.506822,-0.036312,-0.883936,4.061306,13.349927,-26.115587,-3.624164,-25.211849,2.173587
851248218574082429!,thoughtful-antique-butterfly,0.620000,-0.790733,1.112273,0.964381,0.153330,0.499113,-0.029769,1.112118,-0.147299,0.245849,-1.732798,-0.057392,-0.962241,4.382668,13.811371,-25.479533,-4.153662,-24.418755,3.208841
851248218574082429!,thoughtful-antique-butterfly,0.630000,-0.778855,1.110671,0.966929,0.134845,0.498415,-0.039781,1.252806,-0.172853,0.258740,-1.951269,-0.082638,-1.035366,4.663892,14.270511,-24.851203,-4.655162,-23.634665,4.271309
