ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
991097679980403499!,great-mauve-beetle,0.000000,1.533042,-1.212485,0.060616,-1.498775,0.000000,0.000000,0.000000,0.000000,-36.984047,-484.018170,200.943727
991097679980403499!,great-mauve-beetle,0.010000,1.532668,-1.201152,0.062475,-1.498698,-0.079229,2.261705,0.375341,0.015647,22.010724,-127.920260,-40.939582
991097679980403499!,great-mauve-beetle,0.020000,1.529276,-1.173658,0.064894,-1.498596,-0.603815,3.230614,0.111963,0.004848,38.046228,-15.520880,-109.637404
991097679980403499!,great-mauve-beetle,0.030000,1.520093,-1.138811,0.063891,-1.498639,-1.236515,3.735095,-0.310304,-0.013229,39.745888,15.425785,-120.517559
991097679980403499!,great-mauve-beetle,0.040000,1.504625,-1.099844,0.058668,-1.498852,-1.861096,4.056637,-0.733753,-0.028720,37.089109,20.906116,-113.692804
991097679980403499!,great-mauve-beetle,0.050000,1.483107,-1.058103,0.049424,-1.499186,-2.442494,4.288400,-1.111862,-0.036655,33.255733,18.982802,-101.986886
991097679980403499!,great-mauve-beetle,0.060000,1.456017,-1.014329,0.036666,-1.499552,-2.970648,4.461347,-1.433499,-0.035050,29.207268,15.277122,-89.307562
991097679980403499!,great-mauve-beetle,0.070000,1.423898,-0.969052,0.020954,-1.499854,-3.442616,4.586483,-1.698351,-0.023728,25.224443,11.477670,-76.804723
991097679980403499!,great-mauve-beetle,0.080000,1.387317,-0.922730,0.002845,-1.499997,-3.857433,4.668617,-1.909305,-0.003622,21.391632,8.043737,-64.814859
991097679980403499!,great-mauve-beetle,0.090000,1.346855,-0.875782,-0.017137,-1.499902,-4.214938,4.710920,-2.070191,0.023653,17.744087,5.056921,-53.457702
991097679980403499!,great-mauve-beetle,0.100000,1.303094,-0.828600,-0.038504,-1.499506,-4.515692,4.716433,-2.185158,0.056109,14.309062,2.489206,-42.808592
991097679980403499!,great-mauve-beetle,0.110000,1.256617,-0.781546,-0.060802,-1.498767,-4.761122,4.688523,-2.258506,0.091623,11.113874,0.286587,-32.938149
991097679980403499!,great-mauve-beetle,0.120000,1.207993,-0.734948,-0.083619,-1.497667,-4.953610,4.630924,-2.294622,0.128115,8.184237,-1.606289,-23.911987
991097679980403499!,great-mauve-beetle,0.130000,1.157752,-0.689091,-0.106590,-1.496208,-5.096430,4.547591,-2.297888,0.163701,5.540421,-3.240949,-15.780339
991097679980403499!,great-mauve-beetle,0.140000,1.106384,-0.644212,-0.129402,-1.494408,-5.193637,4.442581,-2.272616,0.196787,3.195121,-4.658780,-8.572942
991097679980403499!,great-mauve-beetle,0.150000,1.054330,-0.600511,-0.151784,-1.492301,-5.249888,4.319887,-2.222983,0.226103,1.152070,-5.890930,-2.294956
991097679980403499!,great-mauve-beetle,0.160000,1.001954,-0.558131,-0.173525,-1.489929,-5.270118,4.183161,-2.152901,0.250738,-0.594852,-6.965207,3.076989
991097679980403499!,great-mauve-beetle,0.170000,0.949570,-0.517182,-0.194452,-1.487343,-5.259389,4.035766,-2.066012,0.270107,-2.059018,-7.896737,7.585321
991097679980403499!,great-mauve-beetle,0.180000,0.897441,-0.477745,-0.214429,-1.484594,-5.222685,3.880669,-1.965655,0.283911,-3.259769,-8.692540,11.288594
991097679980403499!,great-mauve-beetle,0.190000,0.845786,-0.439878,-0.233346,-1.481739,-5.164725,3.720394,-1.854839,0.292102,-4.220552,-9.354260,14.256490
991097679980403499!,great-mauve-beetle,0.200000,0.794784,-0.403617,-0.251121,-1.478830,-5.089835,3.557013,-1.736242,0.294832,-4.966953,-9.880013,16.564365
991097679980403499!,great-mauve-beetle,0.210000,0.744576,-0.368983,-0.267694,-1.475920,-5.001852,3.392167,-1.612213,0.292414,-5.524933,-10.265673,18.288246
